track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Keefy,96,Brian Hughes,Jedd O'Keeffe,11 -12,5,0,True,0,0.009332346,0,False,-,30.40,18.85,18.70,17.70,shortening,30.4,18.85,18.7,17.7,30.4,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,30.4,3.7518257527226124,121.87565489852958,0.3398475777848676,0.1276131208409052,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,A Americ Te Specso,80,Bruce Lynn,N W Alexander,11- 8,6,0,True,0,0.008716113,0,False,-,17.45,11.95,11.85,11.15,shortening,17.45,11.95,11.85,11.15,17.45,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.45,1.727610506085842,40.15694425828808,0.2726248926439812,0.10502191526357703,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Anode,120,Callum Bewley,Martin Todhunter,10- 7,7,0,True,0,0.008398142,0,False,-,23.65,23.50,22.20,22.05,shortening,23.65,23.5,22.2,22.05,23.65,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,23.65,2.6967328635490064,73.76189835849075,0.3139943872699349,0.11906105357832258,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Viva Graciousness,124,Jamie Hamilton,Rebecca Menzies,11 -12,7,0,True,0,0.007419479,0,False,-,35.75,24.60,24.35,22.75,shortening,35.75,24.6,24.35,22.75,35.75,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,35.75,4.58808456117873,168.5473339992555,0.3534031936890506,0.13203121039363253,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Samarkand,125,Derek Fox,Lucinda Russell & Michael Scudamore,11- 5,7,0,True,0,0.007261898,0,False,-,20.30,19.95,20.05,18.85,shortening,20.3,19.95,20.05,18.85,20.3,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,20.3,2.173094170403587,54.34528504494359,0.29477972628076693,0.11259555287065218,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Thriving Brothers,96,Sean Quinlan,Jennie Candlish,11- 8,6,0,True,0,0.0071362318,0,False,-,39.35,25.40,25.20,25.60,shortening,39.35,25.4,25.2,25.6,39.35,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,39.35,5.150800768737987,204.20166015313197,0.3604500727853647,0.134310319914941,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Chill Kaka,110,Liam Harrison,Fergal O'Brien,11- 8,6,0,True,0,0.0070356103,0,False,-,18.60,11.75,11.65,10.90,shortening,18.6,11.75,11.65,10.9,18.6,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,18.6,1.9073670723894938,45.62424425282993,0.28238162894375035,0.10837312911303941,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Aestheticism,127,Patrick Wadge,Lucinda Russell & Michael Scudamore,10 -11,8,0,True,0,0.0070330356,0,False,-,15.35,15.80,16.10,15.40,stable,15.35,15.8,16.1,15.4,15.35,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,15.35,1.3993593850096087,31.073241101463807,0.25103598909666597,0.09751633345014694,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4f,Good To Soft,12:50,Rising From Ashes,125,Theo Gillard,Joel Parkinson & Sue Smith,11- 2,9,0,True,0,0.006972206,0,False,-,46.10,31.10,30.90,29.05,shortening,46.1,31.1,30.9,29.05,46.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,46.1,6.205893657911594,280.26679422059397,0.37069651778373347,0.13760296359005753,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Free Pony,92,Jamie Hamilton,Mark Walford,11- 8,5,0,True,0,0.0061701178,0,False,-,14.50,13.95,10.05,9.75,shortening,14.5,13.95,10.05,9.75,14.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,14.5,1.2664958360025622,27.727186247420196,0.24051981793523575,0.09381450637056016,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Sky Cap,96,Theo Gillard,Donald McCain,11- 8,5,0,True,0,0.0061619356,0,False,-,19.55,18.45,13.20,13.70,shortening,19.55,18.45,13.2,13.7,19.55,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,19.55,2.0558616271620753,50.40380452665693,0.28957577087678377,0.11082812006264557,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Leather Goods,114,Theo Gillard,Donald McCain,11- 8,5,0,True,0,0.0060964874,0,False,-,22.90,23.40,23.80,23.65,stable,22.9,23.4,23.8,23.65,22.9,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,22.9,2.579500320307494,69.15773479196017,0.3101810103089744,0.11778540275376687,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,12:15,Packing King,106,James Bowen,Warren Greatrex,11- 8,5,0,True,0,0.006063787,0,False,-,7.10,7.85,7.50,7.70,drifting,7.1,7.85,7.5,7.7,7.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.1,0.10980140935297866,6.64793083820429,0.04258578608322757,0.018000231041471915,0.018000231041471915,1.8000231041471915,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Sky Phoenix,120,Brian Hughes,Ruth Jefferson,11- 8,5,0,True,0,0.0060613994,0,False,-,37.15,35.10,25.80,25.05,shortening,37.15,35.1,25.8,25.05,37.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,37.15,4.806918641896219,182.0067234328427,0.35630593459989207,0.13297147003862295,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Awesome Treasure,84,Tom Midgley,Sam England,11- 8,5,3,True,0,0.005181571,0,False,-,19.45,19.25,19.55,19.00,stable,19.45,19.25,19.55,19.0,19.45,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,19.45,2.04023062139654,49.88948335488551,0.28885158719417287,0.11058160549574744,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Great Spirit,52,Mr Joseph Stevenson,Ben Case,10- 9,4,7,True,0,0.026688782,0,False,-,8.25,8.90,9.60,9.50,drifting,8.25,8.9,9.6,9.5,8.25,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.25,0.2895579756566302,8.975893526587575,0.09664884883723635,0.03993903112505244,0.03993903112505244,3.993903112505244,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Same To You,83,Brendan Powell,Joe Tizzard,11- 9,7,0,True,0,0.022061996,0,False,-,31.50,31.40,23.05,22.65,shortening,31.5,31.4,23.05,22.65,31.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,31.5,3.9237668161434973,130.85517504876427,0.34301075592123914,0.12864809233257368,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Thousand Cups,-,Ben Godfrey,Robert Walford,11- 8,7,0,True,0,0.021703133,0,False,-,40.80,38.85,27.35,28.55,shortening,40.8,38.85,27.35,28.55,40.8,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,40.8,5.3774503523382435,219.52810137886112,0.3629370866412687,0.13511181789794582,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Beauty Joy,103,Harry Cobden,Paul Nicholls,11- 8,8,0,True,0,0.018862909,0,False,-,25.10,21.30,21.05,20.80,shortening,25.1,21.3,21.05,20.8,25.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,25.1,2.923382447149263,83.08396959684757,0.3207207183184711,0.12130217623025988,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Chancheng Glory,147,Brendan Powell,Joe Tizzard,10- 6,8,0,True,0,0.018729767,0,False,-,17.25,12.25,12.10,11.85,shortening,17.25,12.25,12.1,11.85,17.25,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.25,1.6963484945547722,39.241716326982036,0.27079527404107556,0.10439067658798598,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Moments In Time,-,Bryan Carver,Harry Fry,11- 8,5,0,True,0,0.018446991,0,False,-,9.45,12.40,12.35,12.30,drifting,9.45,12.4,12.35,12.3,9.45,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.45,0.4771300448430489,11.776965754388785,0.13903369306674215,0.05646509406426614,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Helene Feeling,-,Brendan Powell,Joe Tizzard,11- 8,5,0,True,0,0.018446991,0,False,-,7.20,10.35,10.60,10.65,drifting,7.2,10.35,10.6,10.65,7.2,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.2,0.12543241511851355,6.836515267853808,0.04797250429241321,0.020231034696534443,0.020231034696534443,2.0231034696534445,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Ensued,-,Joshua Bryan,Tom Weston,10- 9,4,0,True,0,0.018323723,0,False,-,29.95,20.60,20.45,20.30,shortening,29.95,20.6,20.45,20.3,29.95,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.95,3.6814862267777055,118.29419920048292,0.3384865806659401,0.12716705446555115,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Encountered,129,Harry Kimber,Robert Walford,11- 2,7,0,True,0,0.01809662,0,False,-,9.20,8.45,8.55,8.75,stable,9.2,8.45,8.55,8.75,9.2,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.2,0.4380525304292118,11.162088199674889,0.13111532882549617,0.053421040296245344,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Speed Dragon,-,Kevin Brogan,Jonjo & A J O'Neill,11 -10,6,0,True,0,0.018066134,0,False,-,6.85,6.80,6.85,6.90,stable,6.85,6.8,6.85,6.9,6.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,6.85,0.07072389493914133,6.1880090211394725,0.028430906117484212,0.01208955469045151,0.01208955469045151,1.2089554690451512,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Kaholo Angel,-,Kielan Woods,Nick Scholfield,11- 8,5,0,True,0,0.018012391,0,False,-,38.65,25.60,25.70,25.45,shortening,38.65,25.6,25.7,25.45,38.65,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,38.65,5.041383728379243,197.0011637483322,0.35918265759645235,0.13390129424646063,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Huge Wave,-,Ned Fox,Thomas Faulkner,10- 2,4,5,True,0,0.017855301,0,False,-,6.55,6.30,6.35,6.45,stable,6.55,6.3,6.35,6.45,6.55,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,6.55,0.023830877642536663,5.657862582544328,0.010018756910135661,0.004293851827484083,0.004293851827484083,0.42938518274840837,BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Awesome Fluke,-,Callum Pritchard,Syd Hosie,11- 8,6,3,True,0,0.017721817,0,False,-,18.15,18.55,18.45,18.35,stable,18.15,18.55,18.45,18.35,18.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,18.15,1.837027546444586,43.44332466868384,0.27871102064125003,0.10711530883058812,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Winning Wing,-,Lorcan Williams,Jeremy Scott,11- 8,5,0,True,0,0.017541766,0,False,-,11.05,9.25,9.05,9.00,shortening,11.05,9.25,9.05,9.0,11.05,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,11.05,0.7272261370916078,16.102538686209872,0.18122675067077518,0.07236080966085649,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Magic Control,140,Jack Tudor,David Pipe,11- 8,7,0,True,0,0.017149482,0,False,10.20,12.20,12.35,12.50,12.55,drifting,12.2,12.35,12.5,12.55,10.2,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.2,0.5943625880845609,13.720506336178822,0.16045985513129016,0.06460462913962618,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Son Pak Fu,-,Jack Tudor,Dan Horsford,11- 8,5,0,True,0,0.016767565,0,False,13.75,12.70,12.40,12.50,12.45,shortening,12.7,12.4,12.5,12.45,13.75,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.75,1.1492632927610504,24.933037573854367,0.2301611081601798,0.09013829747145494,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Superb Capitalist,-,Tom Bellamy,Tom George,11- 8,5,0,True,0,0.01673556,0,False,32.45,22.50,23.00,24.70,25.25,shortening,22.5,23.0,24.7,25.25,32.45,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,32.45,4.072261370916079,138.8670460713393,0.34557001028679185,0.12948366839160824,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Youthful Spirits,143,Harry Cobden,Paul Nicholls,11- 7,8,0,True,0,0.01669692,0,False,29.65,29.80,23.90,24.25,24.00,shortening,29.8,23.9,24.25,24.0,29.65,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.65,3.6345932094811007,115.93623444374629,0.33755629820578514,0.1268618921284852,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Brave Star,141,Stan Sheppard,Tom Lacey,10 -13,10,0,True,0,0.016169492,0,False,12.80,13.95,14.35,13.95,14.00,drifting,13.95,14.35,13.95,14.0,12.8,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,12.8,1.0007687379884689,21.606764303340427,0.21529743866524276,0.08481090999902278,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m1f,Good To Soft,12:07,Crimson Flash,-,Ned Fox,Venetia Williams,11 -12,7,5,True,0,0.015882486,0,False,7.45,7.50,7.45,7.70,8.05,drifting,7.5,7.45,7.7,8.05,7.45,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.45,0.16450992953235088,7.319515599036573,0.06080663156933209,0.02550541543137223,0.02550541543137223,2.550541543137223,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Packing Bole,99,Kielan Woods,Nick Scholfield,11 -12,5,0,True,0,0.015809055,6,True,34.50,24.10,24.80,24.15,22.85,shortening,24.1,24.8,24.15,22.85,34.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,34.5,4.392696989109544,156.96686530792815,0.3506123855928352,0.13112528325700132,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Harmony N Blessed,-,Callum Pritchard,Polly Gundry,11- 1,5,3,True,0,0.015737701,0,False,42.85,27.35,27.60,27.00,27.60,shortening,27.35,27.6,27.0,27.6,42.85,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,42.85,5.6978859705317095,242.1427373630383,0.3661660117645316,0.1361502024021914,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,Masterofmyuniverse,-,Harry Kimber,Robert Walford,11- 8,5,0,True,0,0.015357748,0,False,12.15,10.90,10.85,10.90,11.15,shortening,10.9,10.85,10.9,11.15,12.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,12.15,0.8991672005124918,19.46804543072432,0.2037883161951539,0.08064279825224141,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Wonder Kit,-,Harry Atkins,Dan Skelton,11- 8,5,7,True,0,0.014921426,0,False,28.10,27.95,27.10,26.40,26.30,shortening,27.95,27.1,26.4,26.3,28.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,28.1,3.3923126201153107,104.131574472416,0.3324333993319363,0.12517758745812954,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,King Miles,127,Charlie Hammond,Dr Richard Newland & Jamie Insole,11- 4,8,0,True,0,0.014590824,0,False,21.90,23.35,25.25,25.40,26.70,drifting,23.35,25.25,25.4,26.7,21.9,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,21.9,2.4231902626521453,63.24963517776552,0.30469021182332967,0.1159421178302462,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Symbol Of Strength,130,Sean Houlihan,Philip Hobbs & Johnson White,11- 2,6,0,True,0,0.014227193,0,False,18.10,17.85,17.55,17.05,17.10,shortening,17.85,17.55,17.05,17.1,18.1,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,18.1,1.829212043561819,43.20429720103368,0.27829190882770494,0.10697146453577888,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Power Koepp,133,Lorcan Williams,Jeremy Scott,11- 2,6,0,True,0,0.013698224,0,False,27.15,28.50,29.85,29.35,29.80,drifting,28.5,29.85,29.35,29.8,27.15,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,27.15,3.2438180653427278,97.20966870232576,0.3290044382666682,0.1240465799366244,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Sugar Sugar,141,Richard Patrick,Henry Daly,10 -13,12,0,True,0,0.013006514,0,False,15.65,15.15,14.85,14.55,14.80,shortening,15.15,14.85,14.55,14.8,15.65,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,15.65,1.4462524023062135,32.29969928030332,0.2544748422860832,0.09872030049871765,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Always Ahead,143,Kevin Brogan,Jonjo & A J O'Neill,11 -10,10,0,True,0,0.012069337,0,False,32.35,32.65,33.40,32.65,31.70,stable,32.65,33.4,32.65,31.7,32.35,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,32.35,4.056630365150544,138.01248166285757,0.3453076934804308,0.12939809777194716,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Ryui Kokoroe,100,Jack Tudor,Gordon Edwards,10- 2,9,0,True,0,0.011738835,0,False,38.95,40.65,41.65,40.65,41.15,drifting,40.65,41.65,40.65,41.15,38.95,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,38.95,5.088276745675849,200.071265512137,0.35973141374188095,0.13407843862123447,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Mighty Commander,103,Sean Houlihan,Carroll Gray,10- 2,8,0,True,0,0.011584764,0,False,14.25,14.40,14.65,14.40,14.35,stable,14.4,14.65,14.4,14.35,14.25,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,14.25,1.2274183215887247,26.779318703290194,0.23718806917717675,0.09263534502556413,0.05,5.0,STRONG_BET_SINGLE
Wincanton,15 Jan 2026,1m7f,Good To Soft,12:42,California Blitz,92,Sean Houlihan,Seamus Mullins,11- 8,6,0,True,0,0.01146557,0,False,8.60,8.70,9.55,9.60,10.10,drifting,8.7,9.55,9.6,10.1,8.6,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.6,0.3442664958360022,9.753639452362416,0.11023294498927996,0.04529822313631608,0.04529822313631608,4.529822313631608,STRONG_BET_SINGLE
