track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,19:05,Good,2m 1f,Jack Holiday (IRE),M. J. M. O'Sullivan,4,John F. Gleeson,4th,3 l,8,12-0p,108,True,19,21
N/A,N/A,19:05,Good,2m 1f,Joeswayornoway (IRE),K. E. Buckley,0,E. Sheehy,3rd,7 l,6,11-5tb,99,True,19,21
N/A,N/A,19:05,Good,2m 1f,Itsalonglongroad,S. O'Callaghan,0,Charles Coakley,2nd,11 l,8,11-10t,104,True,19,21
N/A,N/A,19:05,Good,2m 1f,Red Striker (IRE),Patrick O'Hanlon,2,Andrew McNamara,1st,N/A,7,11-1tp,95,True,19,21
N/A,N/A,19:35,Good,2m,The Reenroe Beach (IRE),Mr J. J. Codd,0,Gordon Elliott,12th,38 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Suture Self,Mr P. J. Cody,7,Kieran Purcell,11th,7 1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Split the Pound (IRE),Mr H. C. Swan,7,John Patrick Ryan,10th,5 1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Locorotondo (IRE),M. J. M. O'Sullivan,7,Martin Brassil,9th,27 l,4,11-0t,-,True,19,22
N/A,N/A,19:35,Good,2m,Arnacoeur (FR),T. Joseph Kelly,7,D. E. Fitzgerald,8th,2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Ferrybridge (IRE),Mr E. P. O'Brien,5,M. Hourigan,7th,1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Spanish John (IRE),Mr S. Cavanagh,7,P. A. Fahy,6th,1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Dark Image,G. B. Noonan,7,Eoin Christopher McCarthy,5th,4 3/4 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Elusive Guy (IRE),A. P. Kelly,7,Jarlath P. Fahey,4th,2 1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Art of Silence (IRE),Mr J. C. Barry,3,Gerard Keane,3rd,5 l,4,11-7,-,True,19,22
N/A,N/A,19:35,Good,2m,This Songisforyou (USA),Mr D. O'Connor,0,Emmet Mullins,2nd,1/2 l,4,11-7,-,True,19,22
N/A,N/A,19:35,Good,2m,Mazyad (IRE),Mr J. L. Gleeson,7,Martin Paul Fitzgerald,1st,N/A,4,11-0t1,-,True,19,22
N/A,N/A,19:35,Good,2m,The Reenroe Beach (IRE),Mr J. J. Codd,0,Gordon Elliott,12th,38 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Suture Self,Mr P. J. Cody,7,Kieran Purcell,11th,7 1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Split the Pound (IRE),Mr H. C. Swan,7,John Patrick Ryan,10th,5 1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Locorotondo (IRE),M. J. M. O'Sullivan,7,Martin Brassil,9th,27 l,4,11-0t,-,True,19,22
N/A,N/A,19:35,Good,2m,Arnacoeur (FR),T. Joseph Kelly,7,D. E. Fitzgerald,8th,2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Ferrybridge (IRE),Mr E. P. O'Brien,5,M. Hourigan,7th,1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Spanish John (IRE),Mr S. Cavanagh,7,P. A. Fahy,6th,1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Dark Image,G. B. Noonan,7,Eoin Christopher McCarthy,5th,4 3/4 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Elusive Guy (IRE),A. P. Kelly,7,Jarlath P. Fahey,4th,2 1/2 l,4,11-0,-,True,19,22
N/A,N/A,19:35,Good,2m,Art of Silence (IRE),Mr J. C. Barry,3,Gerard Keane,3rd,5 l,4,11-7,-,True,19,22
N/A,N/A,19:35,Good,2m,This Songisforyou (USA),Mr D. O'Connor,0,Emmet Mullins,2nd,1/2 l,4,11-7,-,True,19,22
N/A,N/A,19:35,Good,2m,Mazyad (IRE),Mr J. L. Gleeson,7,Martin Paul Fitzgerald,1st,N/A,4,11-0t1,-,True,19,22
N/A,N/A,13:30,Soft,7f,Evening's Empire (IRE),Tom Marquand,0,Eddie & Patrick Harty,11th,1 1/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Satin,Shane Foley,0,Mrs J. Harrington,10th,4 1/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Sweetest Rose (IRE),G. F. Carroll,0,G. M. Lyons,9th,3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Sheyya (IRE),Ben Martin Coen,0,John Patrick Murtagh,8th,Neck,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Ma Belle Artiste (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,7th,1 3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Easy (IRE),William James Lee,0,P. Twomey,6th,Neck,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Kayhana (IRE),C. D. Hayes,0,D. K. Weld,5th,2 3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Clever and Cool (IRE),K. J. Manning,0,J. S. Bolger,4th,3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Highly Desirable (IRE),W. M. Lordan,0,Miss Natalia Lupini,3rd,Neck,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Library (IRE),Ryan Moore,0,Aidan O'Brien,2nd,2 1/2 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Zarinsk,C. T. Keane,0,G. M. Lyons,1st,N/A,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Evening's Empire (IRE),Tom Marquand,0,Eddie & Patrick Harty,11th,1 1/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Satin,Shane Foley,0,Mrs J. Harrington,10th,4 1/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Sweetest Rose (IRE),G. F. Carroll,0,G. M. Lyons,9th,3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Sheyya (IRE),Ben Martin Coen,0,John Patrick Murtagh,8th,Neck,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Ma Belle Artiste (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,7th,1 3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Easy (IRE),William James Lee,0,P. Twomey,6th,Neck,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Kayhana (IRE),C. D. Hayes,0,D. K. Weld,5th,2 3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Clever and Cool (IRE),K. J. Manning,0,J. S. Bolger,4th,3/4 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Highly Desirable (IRE),W. M. Lordan,0,Miss Natalia Lupini,3rd,Neck,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Library (IRE),Ryan Moore,0,Aidan O'Brien,2nd,2 1/2 l,2,9-2,-,True,19,23
N/A,N/A,13:30,Soft,7f,Zarinsk,C. T. Keane,0,G. M. Lyons,1st,N/A,2,9-2,-,True,19,23
N/A,N/A,14:05,Soft,7f,Pearle D'or (IRE),C. D. Hayes,0,D. K. Weld,18th,1 l,3,8-12t1,91,True,19,24
N/A,N/A,14:05,Soft,7f,That's Just Dandy (IRE),Shane Foley,0,Mrs J. Harrington,17th,2 1/4 l,4,8-13,88,True,19,24
N/A,N/A,14:05,Soft,7f,Sirjack Thomas (IRE),M. P. Sheehy,0,Adrian McGuinness,16th,1 1/4 l,7,8-13p1,88,True,19,24
N/A,N/A,14:05,Soft,7f,Andreas Vesalius (IRE),J. Coen,5,Joseph Patrick O'Brien,15th,1/2 l,3,9-5p,98,True,19,24
N/A,N/A,14:05,Soft,7f,Surrounding (IRE),R. P. Whelan,0,M. Halford,14th,1 1/4 l,9,9-7t,96,True,19,24
N/A,N/A,14:05,Soft,7f,Final Voyage (IRE),Ben Martin Coen,0,John Patrick Murtagh,13th,Nose,4,9-0,89,True,19,24
N/A,N/A,14:05,Soft,7f,San Andreas (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,12th,Short Head,6,9-10,99,True,19,24
N/A,N/A,14:05,Soft,7f,Lexington Dash (FR),D. W. O'Connor,0,John McConnell,11th,Head,5,9-5t,94,True,19,24
N/A,N/A,14:05,Soft,7f,Lustown Baba (IRE),S. B. Kelly,0,John Patrick Murtagh,10th,1 l,5,9-8p,97,True,19,24
N/A,N/A,14:05,Soft,7f,Pierre Lapin (IRE),D. B. McMonagle,0,Adrian McGuinness,9th,3/4 l,5,8-12v,87,True,19,24
N/A,N/A,14:05,Soft,7f,Spanish Tenor (IRE),Adam Caffrey,7,Adrian McGuinness,8th,Head,8,9-5,94,True,19,24
N/A,N/A,14:05,Soft,7f,Master Matt,William James Lee,0,Matthew J. Smith,7th,Head,6,9-4tb,93,True,19,24
N/A,N/A,14:05,Soft,7f,Markaz Paname (IRE),C. T. Keane,0,G. M. Lyons,6th,2 l,3,9-12,105,True,19,24
N/A,N/A,14:05,Soft,7f,Rhoscolyn,Jason Watson,0,David O'Meara,5th,1 l,4,9-13t,102,True,19,24
N/A,N/A,14:05,Soft,7f,Emporio (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,4th,Neck,4,9-9,98,True,19,24
N/A,N/A,14:05,Soft,7f,Current Option (IRE),C. J. MacRedmond,5,Adrian McGuinness,3rd,3/4 l,6,10-0,103,True,19,24
N/A,N/A,14:05,Soft,7f,Safe Voyage (IRE),Jason Hart,0,John Quinn,2nd,1/2 l,9,9-8,97,True,19,24
N/A,N/A,14:05,Soft,7f,I'm A Gambler (IRE),Tom Marquand,0,Charlie & Mark Johnston,1st,N/A,3,9-13,106,True,19,24
N/A,N/A,14:05,Soft,7f,Pearle D'or (IRE),C. D. Hayes,0,D. K. Weld,18th,1 l,3,8-12t1,91,True,19,24
N/A,N/A,14:05,Soft,7f,That's Just Dandy (IRE),Shane Foley,0,Mrs J. Harrington,17th,2 1/4 l,4,8-13,88,True,19,24
N/A,N/A,14:05,Soft,7f,Sirjack Thomas (IRE),M. P. Sheehy,0,Adrian McGuinness,16th,1 1/4 l,7,8-13p1,88,True,19,24
N/A,N/A,14:05,Soft,7f,Andreas Vesalius (IRE),J. Coen,5,Joseph Patrick O'Brien,15th,1/2 l,3,9-5p,98,True,19,24
N/A,N/A,14:05,Soft,7f,Surrounding (IRE),R. P. Whelan,0,M. Halford,14th,1 1/4 l,9,9-7t,96,True,19,24
N/A,N/A,14:05,Soft,7f,Final Voyage (IRE),Ben Martin Coen,0,John Patrick Murtagh,13th,Nose,4,9-0,89,True,19,24
N/A,N/A,14:05,Soft,7f,San Andreas (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,12th,Short Head,6,9-10,99,True,19,24
N/A,N/A,14:05,Soft,7f,Lexington Dash (FR),D. W. O'Connor,0,John McConnell,11th,Head,5,9-5t,94,True,19,24
N/A,N/A,14:05,Soft,7f,Lustown Baba (IRE),S. B. Kelly,0,John Patrick Murtagh,10th,1 l,5,9-8p,97,True,19,24
N/A,N/A,14:05,Soft,7f,Pierre Lapin (IRE),D. B. McMonagle,0,Adrian McGuinness,9th,3/4 l,5,8-12v,87,True,19,24
N/A,N/A,14:05,Soft,7f,Spanish Tenor (IRE),Adam Caffrey,7,Adrian McGuinness,8th,Head,8,9-5,94,True,19,24
N/A,N/A,14:05,Soft,7f,Master Matt,William James Lee,0,Matthew J. Smith,7th,Head,6,9-4tb,93,True,19,24
N/A,N/A,14:05,Soft,7f,Markaz Paname (IRE),C. T. Keane,0,G. M. Lyons,6th,2 l,3,9-12,105,True,19,24
N/A,N/A,14:05,Soft,7f,Rhoscolyn,Jason Watson,0,David O'Meara,5th,1 l,4,9-13t,102,True,19,24
N/A,N/A,14:05,Soft,7f,Emporio (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,4th,Neck,4,9-9,98,True,19,24
N/A,N/A,14:05,Soft,7f,Current Option (IRE),C. J. MacRedmond,5,Adrian McGuinness,3rd,3/4 l,6,10-0,103,True,19,24
N/A,N/A,14:05,Soft,7f,Safe Voyage (IRE),Jason Hart,0,John Quinn,2nd,1/2 l,9,9-8,97,True,19,24
N/A,N/A,14:05,Soft,7f,I'm A Gambler (IRE),Tom Marquand,0,Charlie & Mark Johnston,1st,N/A,3,9-13,106,True,19,24
N/A,N/A,14:40,Soft,1m,Tower Of London (IRE),W. M. Lordan,0,Aidan O'Brien,5th,5 l,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Serious Challenge (IRE),K. J. Manning,0,J. S. Bolger,4th,1 l,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Alder (USA),G. M. Ryan,0,Donnacha Aidan O'Brien,3rd,3/4 l,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Caroline Street (USA),S. M. Crosse,0,Joseph Patrick O'Brien,2nd,1 1/2 l,2,9-2,-,True,19,25
N/A,N/A,14:40,Soft,1m,Auguste Rodin (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Tower Of London (IRE),W. M. Lordan,0,Aidan O'Brien,5th,5 l,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Serious Challenge (IRE),K. J. Manning,0,J. S. Bolger,4th,1 l,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Alder (USA),G. M. Ryan,0,Donnacha Aidan O'Brien,3rd,3/4 l,2,9-5,-,True,19,25
N/A,N/A,14:40,Soft,1m,Caroline Street (USA),S. M. Crosse,0,Joseph Patrick O'Brien,2nd,1 1/2 l,2,9-2,-,True,19,25
N/A,N/A,14:40,Soft,1m,Auguste Rodin (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,2,9-5,-,True,19,25
N/A,N/A,15:10,Soft,1m 4f,Point King (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,9th,16 l,3,9-1,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Bluegrass (IRE),Ryan Moore,0,Aidan O'Brien,8th,18 l,3,9-1,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Layfayette (IRE),Oisin James Orr,0,Noel Meade,7th,Head,5,10-0,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Earl of Tyrone (IRE),William James Lee,0,P. Twomey,6th,3/4 l,4,9-9t,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Kiss You Later (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,5 1/2 l,3,8-12,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Perotan (IRE),W. M. Lordan,0,Aidan O'Brien,4th,1 1/2 l,3,8-12,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Beamish (FR),Declan McDonogh,0,P. Twomey,3rd,Head,4,9-9,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Thunder Kiss (IRE),C. T. Keane,0,G. M. Lyons,2nd,Short Head,5,9-6,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Duke De Sessa (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,3,9-1,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Point King (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,9th,16 l,3,9-1,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Bluegrass (IRE),Ryan Moore,0,Aidan O'Brien,8th,18 l,3,9-1,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Layfayette (IRE),Oisin James Orr,0,Noel Meade,7th,Head,5,10-0,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Earl of Tyrone (IRE),William James Lee,0,P. Twomey,6th,3/4 l,4,9-9t,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Kiss You Later (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,5 1/2 l,3,8-12,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Perotan (IRE),W. M. Lordan,0,Aidan O'Brien,4th,1 1/2 l,3,8-12,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Beamish (FR),Declan McDonogh,0,P. Twomey,3rd,Head,4,9-9,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Thunder Kiss (IRE),C. T. Keane,0,G. M. Lyons,2nd,Short Head,5,9-6,-,True,19,26
N/A,N/A,15:10,Soft,1m 4f,Duke De Sessa (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,3,9-1,-,True,19,26
N/A,N/A,15:45,Soft,1m 2f,Broome (IRE),W. M. Lordan,0,Aidan O'Brien,7th,Head,6,9-9,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Alenquer (FR),Tom Marquand,0,William Haggas,6th,3 1/2 l,4,9-9,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Stone Age (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,Neck,3,9-3,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Mishriff (IRE),C. T. Keane,0,John & Thady Gosden,4th,3/4 l,5,9-9,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Vadeni (FR),Christophe Soumillon,0,Jean-Claude Rouget,3rd,1 1/4 l,3,9-3,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Onesto (IRE),Stephane Pasquier,0,Fabrice Chappet,2nd,1/2 l,3,9-3t,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Luxembourg (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-3,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Broome (IRE),W. M. Lordan,0,Aidan O'Brien,7th,Head,6,9-9,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Alenquer (FR),Tom Marquand,0,William Haggas,6th,3 1/2 l,4,9-9,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Stone Age (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,Neck,3,9-3,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Mishriff (IRE),C. T. Keane,0,John & Thady Gosden,4th,3/4 l,5,9-9,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Vadeni (FR),Christophe Soumillon,0,Jean-Claude Rouget,3rd,1 1/4 l,3,9-3,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Onesto (IRE),Stephane Pasquier,0,Fabrice Chappet,2nd,1/2 l,3,9-3t,-,True,19,27
N/A,N/A,15:45,Soft,1m 2f,Luxembourg (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-3,-,True,19,27
N/A,N/A,16:20,Soft,1m,Just Beautiful,William James Lee,0,P. Twomey,8th,2 1/2 l,4,9-7,-,True,19,28
N/A,N/A,16:20,Soft,1m,Statement (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,7th,Neck,4,9-7,-,True,19,28
N/A,N/A,16:20,Soft,1m,Georgeville,C. T. Keane,0,G. M. Lyons,6th,1/2 l,6,9-10t,-,True,19,28
N/A,N/A,16:20,Soft,1m,Raadobarg (IRE),Ben Martin Coen,0,John Patrick Murtagh,5th,1/2 l,4,9-10t,-,True,19,28
N/A,N/A,16:20,Soft,1m,Real Appeal (GER),Shane Foley,0,Mrs J. Harrington,4th,1 1/4 l,5,9-10p,-,True,19,28
N/A,N/A,16:20,Soft,1m,Boundless Ocean (IRE),K. J. Manning,0,J. S. Bolger,3rd,Head,3,9-5,-,True,19,28
N/A,N/A,16:20,Soft,1m,Glounthaune (IRE),Ryan Moore,0,Aidan O'Brien,2nd,4 l,3,9-5,-,True,19,28
N/A,N/A,16:20,Soft,1m,Jadoomi (FR),Christophe Soumillon,0,Simon & Ed Crisford,1st,N/A,4,9-10,-,True,19,28
N/A,N/A,16:20,Soft,1m,Just Beautiful,William James Lee,0,P. Twomey,8th,2 1/2 l,4,9-7,-,True,19,28
N/A,N/A,16:20,Soft,1m,Statement (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,7th,Neck,4,9-7,-,True,19,28
N/A,N/A,16:20,Soft,1m,Georgeville,C. T. Keane,0,G. M. Lyons,6th,1/2 l,6,9-10t,-,True,19,28
N/A,N/A,16:20,Soft,1m,Raadobarg (IRE),Ben Martin Coen,0,John Patrick Murtagh,5th,1/2 l,4,9-10t,-,True,19,28
N/A,N/A,16:20,Soft,1m,Real Appeal (GER),Shane Foley,0,Mrs J. Harrington,4th,1 1/4 l,5,9-10p,-,True,19,28
N/A,N/A,16:20,Soft,1m,Boundless Ocean (IRE),K. J. Manning,0,J. S. Bolger,3rd,Head,3,9-5,-,True,19,28
N/A,N/A,16:20,Soft,1m,Glounthaune (IRE),Ryan Moore,0,Aidan O'Brien,2nd,4 l,3,9-5,-,True,19,28
N/A,N/A,16:20,Soft,1m,Jadoomi (FR),Christophe Soumillon,0,Simon & Ed Crisford,1st,N/A,4,9-10,-,True,19,28
N/A,N/A,16:55,Soft,1m,Lights on,Christophe Soumillon,0,Sir Michael Stoute,9th,6 l,5,9-7,-,True,19,29
N/A,N/A,16:55,Soft,1m,Concert Hall (USA),Seamie Heffernan,0,Aidan O'Brien,8th,3/4 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Star Girls Aalmal (IRE),W. M. Lordan,0,Henry de Bromhead,7th,7 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Affogato (IRE),C. T. Keane,0,G. M. Lyons,6th,1/2 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Honey Girl (BRA),Shane Foley,0,Henry de Bromhead,5th,3 1/2 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Homeless Songs (IRE),C. D. Hayes,0,D. K. Weld,4th,1 1/2 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Tenebrism (USA),Ryan Moore,0,Aidan O'Brien,3rd,1 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Saffron Beach (IRE),Hollie Doyle,0,Jane Chapple-Hyam,2nd,3 l,4,9-7,-,True,19,29
N/A,N/A,16:55,Soft,1m,Pearls Galore (FR),William James Lee,0,P. Twomey,1st,N/A,5,9-7p1,-,True,19,29
N/A,N/A,16:55,Soft,1m,Lights on,Christophe Soumillon,0,Sir Michael Stoute,9th,6 l,5,9-7,-,True,19,29
N/A,N/A,16:55,Soft,1m,Concert Hall (USA),Seamie Heffernan,0,Aidan O'Brien,8th,3/4 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Star Girls Aalmal (IRE),W. M. Lordan,0,Henry de Bromhead,7th,7 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Affogato (IRE),C. T. Keane,0,G. M. Lyons,6th,1/2 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Honey Girl (BRA),Shane Foley,0,Henry de Bromhead,5th,3 1/2 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Homeless Songs (IRE),C. D. Hayes,0,D. K. Weld,4th,1 1/2 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Tenebrism (USA),Ryan Moore,0,Aidan O'Brien,3rd,1 l,3,9-2,-,True,19,29
N/A,N/A,16:55,Soft,1m,Saffron Beach (IRE),Hollie Doyle,0,Jane Chapple-Hyam,2nd,3 l,4,9-7,-,True,19,29
N/A,N/A,16:55,Soft,1m,Pearls Galore (FR),William James Lee,0,P. Twomey,1st,N/A,5,9-7p1,-,True,19,29
N/A,N/A,17:30,Soft,1m 4f 180y,Kojin (IRE),William James Lee,0,Peter Fahey,23rd,4 1/4 l,4,8-13,87,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Nuits St Georges (IRE),W. M. Lordan,0,Henry de Bromhead,22nd,Nose,7,9-3,91,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Shajak (IRE),Ben Martin Coen,0,John Patrick Murtagh,21st,4 1/2 l,3,8-13t,95,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,In Favour,N. M. Crosse,3,Luke Comer,20th,3 3/4 l,6,9-1t,89,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Licence,C. T. Keane,0,G. M. Lyons,19th,2 l,4,10-0,102,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Dancila (IRE),K. J. Manning,0,J. S. Bolger,18th,2 1/4 l,5,9-1,89,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,La Hacienda,Declan McDonogh,0,Matthew J. Smith,17th,2 l,5,8-12b1,86,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Zileo,Reserve,0,M. Halford,16th,1 l,4,8-7,81,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Sandhurst (IRE),Shane Foley,0,Mrs J. Harrington,15th,3/4 l,4,9-9v1,97,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Cask Mate (IRE),C. D. Hayes,0,Noel Meade,14th,Neck,9,8-12t,86,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Dutch Schultz,R. Whearty,7,Gavin Patrick Cromwell,13th,1 1/4 l,5,9-0,88,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Nusret,M. P. Sheehy,0,Joseph Patrick O'Brien,12th,4 3/4 l,3,8-7t,89,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Phoenix Cowboy (USA),M. A. Enright,0,G. M. Lyons,11th,1 l,5,9-11,99,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Khezaana (IRE),N. G. McCullagh,0,Donal Kinsella,10th,Nose,4,8-7,81,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Tiger Voice (FR),Rachael Blackmore,0,Henry de Bromhead,9th,1/2 l,7,9-1tp1,89,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,One Cool Poet (IRE),D. B. McMonagle,0,Matthew J. Smith,8th,Neck,10,8-9t,83,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Temple of Artemis (IRE),Ryan Moore,0,Joseph Patrick O'Brien,7th,Short Head,3,9-0tb1,96,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Baby Zeus (IRE),Tom Marquand,0,W. P. Mullins,6th,1 1/2 l,5,9-3t,91,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Female Soldier (IRE),J. A. Powell,7,Thomas Mullins,5th,1/2 l,3,8-10,92,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,My Mate Mozzie (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,4th,3/4 l,6,8-10,84,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Jesse Evans (IRE),Oisin James Orr,0,Noel Meade,3rd,1 1/4 l,6,9-0,88,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Golden Twilight (IRE),R. P. Whelan,0,M. Halford,2nd,Nose,5,8-11t,85,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Moracana (IRE),R. P. Cleary,0,Ms Sheila Lavery,1st,N/A,4,8-10,84,True,19,30
N/A,N/A,17:30,Soft,1m 4f 180y,Kojin (IRE),William James Lee,0,Peter Fahey,23rd,4 1/4 l,4,8-13,87,True,19,30
