track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Tynamite (IRE),Rebecca Parsons,10,D Marnane,2nd,1/2 l,11,8-10,40,True,2,6
Limerick Racing Results | 21st June 2025 15:27,2025-06-21,15:27,Good (Good To Yielding In Places),1m,Deuteronomy (IRE),Nicola Burns,7,R P Burns,1st,N/A,6,9-10b,54,True,2,6
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Lady Doris (IRE),P A Harnett,0,Donnacha O'Brien,7th,2 l,4,9-4,92,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Queenstown (IRE),R P Whelan,0,A P O'Brien,6th,1 3/4 l,5,9-9b,105,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Drawn To Dream (IRE),D W O'Connor,0,R O'Sullivan,5th,1/2 l,5,9-4,96,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Sharpen (IRE),A J Slattery,0,Donnacha O'Brien,4th,3/4 l,3,8-7,-,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Layfayette (IRE),J J G Ryan,0,N Meade,3rd,3 l,8,9-9tp,103,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Lemsairbat (FR),M W Hassett,0,J P O'Brien,2nd,1 1/4 l,4,9-4,96,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Uluru (IRE),C D Hayes,0,J P O'Brien,1st,N/A,4,9-4,99,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Lady Doris (IRE),P A Harnett,0,Donnacha O'Brien,7th,2 l,4,9-4,92,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Queenstown (IRE),R P Whelan,0,A P O'Brien,6th,1 3/4 l,5,9-9b,105,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Drawn To Dream (IRE),D W O'Connor,0,R O'Sullivan,5th,1/2 l,5,9-4,96,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Sharpen (IRE),A J Slattery,0,Donnacha O'Brien,4th,3/4 l,3,8-7,-,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Layfayette (IRE),J J G Ryan,0,N Meade,3rd,3 l,8,9-9tp,103,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Lemsairbat (FR),M W Hassett,0,J P O'Brien,2nd,1 1/4 l,4,9-4,96,True,2,7
Limerick Racing Results | 21st June 2025 16:00,2025-06-21,16:00,Good (Good To Yielding In Places),1m 4f 70y,Uluru (IRE),C D Hayes,0,J P O'Brien,1st,N/A,4,9-4,99,True,2,7
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Mapa (CAN),R P Cleary,0,S Lavery,7th,7 1/2 l,4,10-2,63,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Share The Treasure (IRE),L T McAteer,0,T Hogan,6th,3 l,4,10-2,43,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Hobart (IRE),J J G Ryan,3,J Nash,5th,2 1/4 l,4,10-7,63,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,All Told (IRE),M W Hassett,5,J P O'Brien,4th,3 1/2 l,3,9-7,66,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Step To Somewhere,C D Hayes,0,D K Weld,3rd,9 l,4,10-2v,61,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Faire La Nouba (IRE),D W O'Connor,0,John F O'Neill,2nd,11 l,3,9-7,67,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Denim And Diamonds (IRE),R P Whelan,0,J P O'Brien,1st,N/A,3,9-2t,67,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Mapa (CAN),R P Cleary,0,S Lavery,7th,7 1/2 l,4,10-2,63,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Share The Treasure (IRE),L T McAteer,0,T Hogan,6th,3 l,4,10-2,43,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Hobart (IRE),J J G Ryan,3,J Nash,5th,2 1/4 l,4,10-7,63,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,All Told (IRE),M W Hassett,5,J P O'Brien,4th,3 1/2 l,3,9-7,66,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Step To Somewhere,C D Hayes,0,D K Weld,3rd,9 l,4,10-2v,61,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Faire La Nouba (IRE),D W O'Connor,0,John F O'Neill,2nd,11 l,3,9-7,67,True,2,8
Limerick Racing Results | 21st June 2025 16:40,2025-06-21,16:40,Good (Good To Yielding In Places),1m 4f 70y,Denim And Diamonds (IRE),R P Whelan,0,J P O'Brien,1st,N/A,3,9-2t,67,True,2,8
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Glory Sky (IRE),C Geerdharry,7,R Hackett,10th,9 l,5,8-8,59,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Ehteyat (GER),L T McAteer,0,Michael Flannery,9th,27 l,6,9-7,72,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Pidoyne (IRE),A S Grant,10,H De Bromhead,8th,5 1/2 l,7,9-12t,77,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Nostra Casa (IRE),K J Leonard,0,Leonard Flynn,7th,Head,9,9-11tp,76,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Lough Leane (IRE),A J Slattery,0,Maurice Ahern,6th,7 l,5,10-0,79,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Junkyard Dog (IRE),J Pietropaolo,7,J P O'Brien,5th,1 1/4 l,3,8-8p,73,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Eighty Eight (IRE),D W O'Connor,0,J Feane,4th,5 l,6,9-9,74,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Burren Song (IRE),J J G Ryan,3,Ciaran Murphy,3rd,1 3/4 l,7,10-0t,79,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Barrogstown Girl (IRE),R P Whelan,0,J P Fahey,2nd,4 1/4 l,5,9-5,70,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,God Of Thunder (IRE),D J O'Connor,7,D Hogan,1st,N/A,6,9-8tp,73,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Glory Sky (IRE),C Geerdharry,7,R Hackett,10th,9 l,5,8-8,59,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Ehteyat (GER),L T McAteer,0,Michael Flannery,9th,27 l,6,9-7,72,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Pidoyne (IRE),A S Grant,10,H De Bromhead,8th,5 1/2 l,7,9-12t,77,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Nostra Casa (IRE),K J Leonard,0,Leonard Flynn,7th,Head,9,9-11tp,76,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Lough Leane (IRE),A J Slattery,0,Maurice Ahern,6th,7 l,5,10-0,79,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Junkyard Dog (IRE),J Pietropaolo,7,J P O'Brien,5th,1 1/4 l,3,8-8p,73,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Eighty Eight (IRE),D W O'Connor,0,J Feane,4th,5 l,6,9-9,74,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Burren Song (IRE),J J G Ryan,3,Ciaran Murphy,3rd,1 3/4 l,7,10-0t,79,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,Barrogstown Girl (IRE),R P Whelan,0,J P Fahey,2nd,4 1/4 l,5,9-5,70,True,2,9
Limerick Racing Results | 21st June 2025 17:20,2025-06-21,17:20,Good To Yielding,1m 4f 70y,God Of Thunder (IRE),D J O'Connor,7,D Hogan,1st,N/A,6,9-8tp,73,True,2,9
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Feel The Burn (IRE),L F Roche,0,S Millar,8th,73 l,3,9-3t1,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Two For Joy (IRE),W M Lordan,0,A P O'Brien,7th,2 1/2 l,3,9-3b1,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Railwayview Lady (IRE),R Whearty,3,A Oliver,6th,1 l,3,9-3,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Avant Nous (FR),W J Lee,0,P Twomey,5th,7 l,3,9-3,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Drama Queen (IRE),G M Ryan,0,Donnacha O'Brien,4th,1/2 l,3,9-3h,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Diamond Exchange (IRE),S Foley,0,Mrs J Harrington,3rd,4 l,3,9-3,81,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Valencia (IRE),S T McCullagh,0,J P O'Brien,2nd,6 1/2 l,3,9-3,86,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,In My Teens (IRE),G F Carroll,0,G P Cromwell,1st,N/A,3,9-3h,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Feel The Burn (IRE),L F Roche,0,S Millar,8th,73 l,3,9-3t1,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Two For Joy (IRE),W M Lordan,0,A P O'Brien,7th,2 1/2 l,3,9-3b1,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Railwayview Lady (IRE),R Whearty,3,A Oliver,6th,1 l,3,9-3,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Avant Nous (FR),W J Lee,0,P Twomey,5th,7 l,3,9-3,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Drama Queen (IRE),G M Ryan,0,Donnacha O'Brien,4th,1/2 l,3,9-3h,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Diamond Exchange (IRE),S Foley,0,Mrs J Harrington,3rd,4 l,3,9-3,81,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,Valencia (IRE),S T McCullagh,0,J P O'Brien,2nd,6 1/2 l,3,9-3,86,True,2,10
Down Royal Racing Results | 21st June 2025 14:08,2025-06-21,14:08,Good,1m 2f 96y,In My Teens (IRE),G F Carroll,0,G P Cromwell,1st,N/A,3,9-3h,-,True,2,10
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Sottsands (IRE),Adam Caffrey,0,A McGuinness,12th,2 3/4 l,3,9-5v,61,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Idomything (IRE),J A Powell,3,C W J Farrell,11th,2 1/2 l,3,8-11,53,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Invigorated (IRE),S Foley,0,Mrs J Harrington,10th,2 3/4 l,3,9-3p1,59,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Vegas Whipper (IRE),R C Colgan,0,Conor Maxwell,9th,6 1/2 l,3,10-1,71,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Al What (IRE),R Whearty,3,N Meade,8th,9 l,3,9-9,65,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Summer Island (USA),R Coakley,0,J C McConnell,7th,3/4 l,3,9-12,68,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Immortal Jock (IRE),N M Crosse,0,A Oliver,6th,1 1/4 l,3,9-6b1,62,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Edergole's Angel (IRE),W J Lee,0,W McCreery,5th,1/2 l,3,9-9v1,65,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Camevere (IRE),J Kearney,3,D K Weld,4th,1/2 l,3,9-13p,69,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Alba Chiara (IRE),L F Roche,0,N Lupini,3rd,4 1/4 l,3,9-11,67,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Paddydaddy (IRE),G F Carroll,0,A Oliver,2nd,1/2 l,3,9-6t,62,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Angelo Pio (IRE),S T McCullagh,0,J P O'Brien,1st,N/A,3,10-5t,75,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Sottsands (IRE),Adam Caffrey,0,A McGuinness,12th,2 3/4 l,3,9-5v,61,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Idomything (IRE),J A Powell,3,C W J Farrell,11th,2 1/2 l,3,8-11,53,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Invigorated (IRE),S Foley,0,Mrs J Harrington,10th,2 3/4 l,3,9-3p1,59,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Vegas Whipper (IRE),R C Colgan,0,Conor Maxwell,9th,6 1/2 l,3,10-1,71,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Al What (IRE),R Whearty,3,N Meade,8th,9 l,3,9-9,65,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Summer Island (USA),R Coakley,0,J C McConnell,7th,3/4 l,3,9-12,68,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Immortal Jock (IRE),N M Crosse,0,A Oliver,6th,1 1/4 l,3,9-6b1,62,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Edergole's Angel (IRE),W J Lee,0,W McCreery,5th,1/2 l,3,9-9v1,65,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Camevere (IRE),J Kearney,3,D K Weld,4th,1/2 l,3,9-13p,69,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Alba Chiara (IRE),L F Roche,0,N Lupini,3rd,4 1/4 l,3,9-11,67,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Paddydaddy (IRE),G F Carroll,0,A Oliver,2nd,1/2 l,3,9-6t,62,True,2,11
Down Royal Racing Results | 21st June 2025 14:43,2025-06-21,14:43,Good,1m 2f 96y,Angelo Pio (IRE),S T McCullagh,0,J P O'Brien,1st,N/A,3,10-5t,75,True,2,11
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Pinball Wizard (IRE),R Coakley,0,J C McConnell,13th,6 l,7,9-13,69,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Camachero (IRE),P McGettigan,7,N C Kelly,12th,1 l,4,9-6p1,62,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,No Mo Cash (USA),G M Ryan,0,D Dias,11th,1 1/2 l,3,8-13,67,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Cala Bonita (IRE),R Whearty,3,M J Smith,10th,1 l,3,8-10t,64,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Ledger (IRE),J A Powell,3,Paul Traynor,9th,3/4 l,5,9-1,57,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Vangelis (IRE),W Joyce,3,Ciaran Murphy,8th,Short Head,4,9-6,62,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Milverton,R C Colgan,0,K Thornton,7th,1 l,6,10-0h1,70,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Yes Oui Si (IRE),S Foley,0,Mrs J Harrington,6th,4 3/4 l,4,9-8p,64,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Lunar Landscape,J Kearney,3,Thomas Coyle,5th,1/2 l,5,9-5,61,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Captain Hanley (IRE),S Coen,7,A McGuinness,4th,Head,5,9-6t,62,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Bambeano (IRE),G F Carroll,0,C Moore,3rd,2 l,8,9-5tb,61,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Dancing Steve (IRE),Adam Caffrey,0,A McGuinness,2nd,3/4 l,4,9-5v,61,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Letiza (IRE),W J Lee,0,H De Bromhead,1st,N/A,5,10-0,70,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Pinball Wizard (IRE),R Coakley,0,J C McConnell,13th,6 l,7,9-13,69,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Camachero (IRE),P McGettigan,7,N C Kelly,12th,1 l,4,9-6p1,62,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,No Mo Cash (USA),G M Ryan,0,D Dias,11th,1 1/2 l,3,8-13,67,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Cala Bonita (IRE),R Whearty,3,M J Smith,10th,1 l,3,8-10t,64,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Ledger (IRE),J A Powell,3,Paul Traynor,9th,3/4 l,5,9-1,57,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Vangelis (IRE),W Joyce,3,Ciaran Murphy,8th,Short Head,4,9-6,62,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Milverton,R C Colgan,0,K Thornton,7th,1 l,6,10-0h1,70,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Yes Oui Si (IRE),S Foley,0,Mrs J Harrington,6th,4 3/4 l,4,9-8p,64,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Lunar Landscape,J Kearney,3,Thomas Coyle,5th,1/2 l,5,9-5,61,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Captain Hanley (IRE),S Coen,7,A McGuinness,4th,Head,5,9-6t,62,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Bambeano (IRE),G F Carroll,0,C Moore,3rd,2 l,8,9-5tb,61,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Dancing Steve (IRE),Adam Caffrey,0,A McGuinness,2nd,3/4 l,4,9-5v,61,True,2,12
Down Royal Racing Results | 21st June 2025 15:15,2025-06-21,15:15,Good,1m 2f 96y,Letiza (IRE),W J Lee,0,H De Bromhead,1st,N/A,5,10-0,70,True,2,12
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Navy Waters (IRE),N M Crosse,0,W McCreery,7th,Neck,4,8-10v,76,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,La Guapisima (FR),G F Carroll,0,G P Cromwell,6th,4 l,3,9-5b1,97,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Ob La Di (IRE),J A Powell,3,J P Murtagh,5th,3/4 l,4,9-2tp,82,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Fiver Friday (IRE),R Whearty,3,Paul Traynor,4th,1 3/4 l,5,9-4,84,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Sound Of Lightning,W M Lordan,0,Donnacha O'Brien,3rd,1 3/4 l,3,8-7h1,85,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Lady Lunette (IRE),J Kearney,3,R P Cody,2nd,1/2 l,5,9-6p,86,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Royal Entry (IRE),W J Lee,0,P Twomey,1st,N/A,4,10-0v,94,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Navy Waters (IRE),N M Crosse,0,W McCreery,7th,Neck,4,8-10v,76,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,La Guapisima (FR),G F Carroll,0,G P Cromwell,6th,4 l,3,9-5b1,97,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Ob La Di (IRE),J A Powell,3,J P Murtagh,5th,3/4 l,4,9-2tp,82,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Fiver Friday (IRE),R Whearty,3,Paul Traynor,4th,1 3/4 l,5,9-4,84,True,2,13
Down Royal Racing Results | 21st June 2025 15:50,2025-06-21,15:50,Good,1m 2f 96y,Sound Of Lightning,W M Lordan,0,Donnacha O'Brien,3rd,1 3/4 l,3,8-7h1,85,True,2,13
