track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Golden Nugget (IRE),Sam Ewing,0,G Elliott,5th,1 3/4 l,5,11-5p,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Andyourbirdcansing (IRE),S Fitzgerald,0,J P Ryan,4th,6 1/2 l,6,11-5,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Glendine Billy (IRE),D E Mullins,0,A Mullins,3rd,4 3/4 l,6,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Lynchy Boy (IRE),Niall Moore,7,P Fenton,2nd,7 l,5,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,If You Let Me,K M Donoghue,0,G P Cromwell,1st,N/A,5,11-12h,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Fairytale New York (IRE),D King,0,A J Martin,NR,N/A,5,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Minella Buddy (IRE),Rachael Blackmore,0,J Nallen,PU,N/A,5,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Supreme Authority (FR),J J Slevin,0,S R B Crawford,13th,61 l,5,11-12ht1,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Camino Mission (IRE),K C Sexton,0,S Fahey,12th,1 l,6,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Manfredi (IRE),B Hayes,0,S R B Crawford,11th,3/4 l,5,11-12ht,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,West Clare (IRE),P T Enright,0,B McMahon,10th,1 1/4 l,7,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Dreamings Free (IRE),Mr P J O'Neill,7,John F O'Neill,9th,1 3/4 l,5,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Manatee Du Brizais (FR),Mr D L Queally,0,D Queally,8th,Short Head,5,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Knockaneleigh Girl (IRE),L Quinlan,5,D Queally,7th,Neck,7,11-5h,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Battle Roar (IRE),E Walsh,0,Ciaran Murphy,6th,4 3/4 l,5,11-12b1,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Golden Nugget (IRE),Sam Ewing,0,G Elliott,5th,1 3/4 l,5,11-5p,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Andyourbirdcansing (IRE),S Fitzgerald,0,J P Ryan,4th,6 1/2 l,6,11-5,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Glendine Billy (IRE),D E Mullins,0,A Mullins,3rd,4 3/4 l,6,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,Lynchy Boy (IRE),Niall Moore,7,P Fenton,2nd,7 l,5,11-12,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 16:25,N/A,16:25,Good To Yielding,2m,If You Let Me,K M Donoghue,0,G P Cromwell,1st,N/A,5,11-12h,-,True,114,45
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Only One Plan (IRE),C Owens,7,P J Rothwell,NR,N/A,7,11-1t,96,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Master Player (IRE),J S McGarvey,0,J J Hanlon,14th,36 l,7,11-11,106,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Burren Song (IRE),E Walsh,0,Ciaran Murphy,13th,16 l,6,11-12t,107,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Saynothinatall (IRE),J G Gilligan,7,D Collins,12th,4 1/2 l,5,11-0,95,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Mattie's Mountain (IRE),P T Enright,0,E McCarthy,11th,3 1/4 l,9,11-12t,107,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Splendid Choice (IRE),S D Torrens,0,P J Rothwell,10th,8 1/2 l,5,11-6,101,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Swelltime (IRE),P Byrnes,3,W J O'Doherty,9th,1 l,8,11-13,108,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Imadpour (IRE),D P Maxwell,7,A McNamara,8th,1 1/2 l,4,10-8,95,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,San Aer (IRE),S W Flanagan,0,T Mullins,7th,1/2 l,6,11-8ht,103,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Betty Dutton (IRE),M M McDonagh,0,E J O'Grady,6th,1 1/2 l,6,11-8,103,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Dylan Oak (IRE),R A Doyle,0,F Oakes,5th,1 1/2 l,9,11-0,95,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Action Motion (IRE),D King,0,D Hogan,4th,1 1/4 l,5,12-0tp,109,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Bigira (FR),Dillon Butler,7,M Fahey,3rd,3/4 l,5,10-8,89,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Flidais (IRE),P K Donovan,5,J P Ryan,2nd,1 1/2 l,6,11-7,102,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Run For Harry (IRE),K M Donoghue,0,Mrs G Callaghan,1st,N/A,6,11-11tp1,106,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Only One Plan (IRE),C Owens,7,P J Rothwell,NR,N/A,7,11-1t,96,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Master Player (IRE),J S McGarvey,0,J J Hanlon,14th,36 l,7,11-11,106,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Burren Song (IRE),E Walsh,0,Ciaran Murphy,13th,16 l,6,11-12t,107,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Saynothinatall (IRE),J G Gilligan,7,D Collins,12th,4 1/2 l,5,11-0,95,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Mattie's Mountain (IRE),P T Enright,0,E McCarthy,11th,3 1/4 l,9,11-12t,107,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Splendid Choice (IRE),S D Torrens,0,P J Rothwell,10th,8 1/2 l,5,11-6,101,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Swelltime (IRE),P Byrnes,3,W J O'Doherty,9th,1 l,8,11-13,108,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Imadpour (IRE),D P Maxwell,7,A McNamara,8th,1 1/2 l,4,10-8,95,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,San Aer (IRE),S W Flanagan,0,T Mullins,7th,1/2 l,6,11-8ht,103,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Betty Dutton (IRE),M M McDonagh,0,E J O'Grady,6th,1 1/2 l,6,11-8,103,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Dylan Oak (IRE),R A Doyle,0,F Oakes,5th,1 1/2 l,9,11-0,95,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Action Motion (IRE),D King,0,D Hogan,4th,1 1/4 l,5,12-0tp,109,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Bigira (FR),Dillon Butler,7,M Fahey,3rd,3/4 l,5,10-8,89,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Flidais (IRE),P K Donovan,5,J P Ryan,2nd,1 1/2 l,6,11-7,102,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:00,N/A,17:00,Good To Yielding,2m,Run For Harry (IRE),K M Donoghue,0,Mrs G Callaghan,1st,N/A,6,11-11tp1,106,True,114,46
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Mortimer Duke,M J M O'Sullivan,0,B Connell,NR,N/A,4,10-12,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,The Rebel County (IRE),Sam Ewing,0,N Meade,12th,1 1/4 l,4,10-12,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Celtic Crossing (IRE),G B Noonan,5,D Collins,11th,4 1/2 l,4,10-5,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Kp's Ladyofknock (IRE),S F O'Keeffe,0,Peter Maher,10th,2 1/2 l,4,10-5,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Kanpai (IRE),G Brouder,5,J Nash,9th,1 3/4 l,4,10-12,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Oh So Charming,S Fitzgerald,0,D Queally,8th,1 l,4,11-6h,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Winston's Way (IRE),D J O'Keeffe,0,E Bolger,7th,2 l,5,11-4,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Real Empire,Shane Fenelon,7,J J Hanlon,6th,1 l,4,10-12h,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Awakino (IRE),S D Torrens,0,D Cullen,5th,1 1/4 l,4,10-5,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Depalma (IRE),L A McKenna,5,Colm Murphy,4th,Short Head,5,11-4,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Silent Dawn (IRE),Eoin G Kelly,7,A Murray,3rd,1 1/2 l,5,11-4t1,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Two Become One (IRE),D J Gilligan,3,G Elliott,2nd,1 1/2 l,5,10-11,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Win Some Lose Some (IRE),M P Walsh,0,P Roche,1st,N/A,5,11-4,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Mortimer Duke,M J M O'Sullivan,0,B Connell,NR,N/A,4,10-12,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,The Rebel County (IRE),Sam Ewing,0,N Meade,12th,1 1/4 l,4,10-12,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Celtic Crossing (IRE),G B Noonan,5,D Collins,11th,4 1/2 l,4,10-5,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Kp's Ladyofknock (IRE),S F O'Keeffe,0,Peter Maher,10th,2 1/2 l,4,10-5,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Kanpai (IRE),G Brouder,5,J Nash,9th,1 3/4 l,4,10-12,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Oh So Charming,S Fitzgerald,0,D Queally,8th,1 l,4,11-6h,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Winston's Way (IRE),D J O'Keeffe,0,E Bolger,7th,2 l,5,11-4,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Real Empire,Shane Fenelon,7,J J Hanlon,6th,1 l,4,10-12h,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Awakino (IRE),S D Torrens,0,D Cullen,5th,1 1/4 l,4,10-5,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Depalma (IRE),L A McKenna,5,Colm Murphy,4th,Short Head,5,11-4,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Silent Dawn (IRE),Eoin G Kelly,7,A Murray,3rd,1 1/2 l,5,11-4t1,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Two Become One (IRE),D J Gilligan,3,G Elliott,2nd,1 1/2 l,5,10-11,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 17:35,N/A,17:35,Good To Yielding,2m 3f,Win Some Lose Some (IRE),M P Walsh,0,P Roche,1st,N/A,5,11-4,-,True,114,47
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Olympy De Cerisy (FR),S Fitzgerald,0,D Queally,NR,N/A,5,11-4t,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Jhentong Enki (FR),S W Flanagan,0,P Nolan,NR,N/A,5,11-4t,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Zulu Mike (IRE),J J Slevin,0,P J Rothwell,NR,N/A,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Ilbdare (IRE),P T Enright,0,M M McNiff,11th,1 3/4 l,4,10-12,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Rock On Dolly (IRE),A Balfe,7,G P Cromwell,9th,8 l,5,10-11,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Mr Dibbs (IRE),Mr S Cavanagh,7,A Murray,8th,17 l,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Donnie Devito (IRE),Mr L P Shanahan,7,R O'Sullivan,7th,1 l,5,11-4h1,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Brave Fortune (IRE),J J Doyle,0,P M J Doyle,6th,5 1/2 l,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Phoenix Belle (IRE),D J O'Keeffe,0,H De Bromhead,5th,3 l,5,10-11,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Topgun Simmy (IRE),J S McGarvey,0,J J Hanlon,4th,1 3/4 l,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Heroes Rise (IRE),Sam Ewing,0,G Elliott,3rd,4 1/4 l,4,10-12,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Gaucher,P Townend,0,W P Mullins,2nd,Neck,5,11-12ht,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Haveigotnewsforyou (IRE),M P Walsh,0,Colm Murphy,NR,N/A,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Ar Nos Na Gaoithe (IRE),S D Torrens,0,P J Rothwell,10th,9 l,5,10-11,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Olympy De Cerisy (FR),S Fitzgerald,0,D Queally,NR,N/A,5,11-4t,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Jhentong Enki (FR),S W Flanagan,0,P Nolan,NR,N/A,5,11-4t,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Zulu Mike (IRE),J J Slevin,0,P J Rothwell,NR,N/A,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Ilbdare (IRE),P T Enright,0,M M McNiff,11th,1 3/4 l,4,10-12,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Ar Nos Na Gaoithe (IRE),S D Torrens,0,P J Rothwell,10th,9 l,5,10-11,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Rock On Dolly (IRE),A Balfe,7,G P Cromwell,9th,8 l,5,10-11,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Mr Dibbs (IRE),Mr S Cavanagh,7,A Murray,8th,17 l,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Donnie Devito (IRE),Mr L P Shanahan,7,R O'Sullivan,7th,1 l,5,11-4h1,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Brave Fortune (IRE),J J Doyle,0,P M J Doyle,6th,5 1/2 l,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Phoenix Belle (IRE),D J O'Keeffe,0,H De Bromhead,5th,3 l,5,10-11,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Topgun Simmy (IRE),J S McGarvey,0,J J Hanlon,4th,1 3/4 l,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Heroes Rise (IRE),Sam Ewing,0,G Elliott,3rd,4 1/4 l,4,10-12,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Gaucher,P Townend,0,W P Mullins,2nd,Neck,5,11-12ht,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:10,N/A,18:10,Good To Yielding,2m 3f,Haveigotnewsforyou (IRE),M P Walsh,0,Colm Murphy,NR,N/A,5,11-4,-,True,114,48
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,The Little Yank (IRE),D King,0,J P Ryan,11th,16 l,9,10-2,112,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Starzov (IRE),S D Torrens,0,P J Rothwell,10th,16 l,7,10-9p1,119,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Ossifer Hops (IRE),Sam Ewing,0,G Elliott,9th,1 3/4 l,6,10-2p,112,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Vina Ardanza (IRE),J Coen,5,G Elliott,8th,1 l,7,11-10,134,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Ottizzini (IRE),J J Slevin,0,S R B Crawford,7th,1 1/4 l,7,10-9,119,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Futurum Regem (IRE),J P Shinnick,7,H P Finegan,6th,1/2 l,8,10-2,112,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Happy Jacky (IRE),S W Flanagan,0,M Fahey,5th,7 1/2 l,10,11-12,136,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Getaway Charlie (IRE),Mr D Doyle,7,T Doyle,4th,3 3/4 l,8,10-11,121,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Donkey Years (IRE),C P McNamara,0,E McNamara,3rd,2 1/2 l,10,10-6t,116,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Lisnamult Lad (IRE),D Meyler,0,Ian Donoghue,2nd,1/2 l,7,11-1h1,125,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Bardenstown Lad,K M Donoghue,0,G P Cromwell,1st,N/A,9,11-3p,127,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,The Little Yank (IRE),D King,0,J P Ryan,11th,16 l,9,10-2,112,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Starzov (IRE),S D Torrens,0,P J Rothwell,10th,16 l,7,10-9p1,119,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Ossifer Hops (IRE),Sam Ewing,0,G Elliott,9th,1 3/4 l,6,10-2p,112,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Vina Ardanza (IRE),J Coen,5,G Elliott,8th,1 l,7,11-10,134,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Ottizzini (IRE),J J Slevin,0,S R B Crawford,7th,1 1/4 l,7,10-9,119,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Futurum Regem (IRE),J P Shinnick,7,H P Finegan,6th,1/2 l,8,10-2,112,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Happy Jacky (IRE),S W Flanagan,0,M Fahey,5th,7 1/2 l,10,11-12,136,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Getaway Charlie (IRE),Mr D Doyle,7,T Doyle,4th,3 3/4 l,8,10-11,121,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Donkey Years (IRE),C P McNamara,0,E McNamara,3rd,2 1/2 l,10,10-6t,116,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Lisnamult Lad (IRE),D Meyler,0,Ian Donoghue,2nd,1/2 l,7,11-1h1,125,True,114,49
Kilbeggan Racing Results | 17th May 2024 18:45,N/A,18:45,Good (Good To Yielding In Places),3m 50y,Bardenstown Lad,K M Donoghue,0,G P Cromwell,1st,N/A,9,11-3p,127,True,114,49
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Thunder (IRE),D King,0,J P Ryan,F,N/A,6,11-12,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Irish Envoy (IRE),S W Flanagan,0,Liz Doyle,13th,15 l,6,11-12,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Lucky Policy (IRE),S Fitzgerald,0,P W Flynn,12th,6 1/2 l,6,11-12h,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Perfect Pupil (IRE),K E Buckley,0,S McConville,11th,6 l,6,11-12,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Iron Allen (FR),E Walsh,0,Ciaran Murphy,10th,2 1/4 l,6,11-12p1,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Dragon's Pass (IRE),Sam Ewing,0,Mrs D Foster,9th,1/2 l,8,11-5t,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,The Lucky Lobster,K C Sexton,0,D Queally,8th,15 l,5,11-12h,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Hard Target (IRE),C M Quirke,5,D H Kelly,7th,9 l,7,11-12b1,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Emily In Paris (IRE),M J M O'Sullivan,0,D E Fitzgerald,6th,1 3/4 l,6,11-5,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Warm In Gorey (IRE),D J O'Keeffe,0,P J Rothwell,5th,4 1/4 l,6,11-12t,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Clifftop,R A Doyle,0,H Rogers,4th,3/4 l,8,11-12,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Theonewedreamof (IRE),K M Donoghue,0,G P Cromwell,3rd,3 3/4 l,5,11-5,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Hunting Brook (IRE),D J Gilligan,3,G Elliott,2nd,1/2 l,7,11-12tb,-,True,114,50
Kilbeggan Racing Results | 17th May 2024 19:20,N/A,19:20,Good (Good To Yielding In Places),2m 4f 90y,Jasmin De Cotte (FR),S F O'Keeffe,0,P Nolan,1st,N/A,5,11-12h,-,True,114,50
