track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Espion Du Chenet (FR),B. Hayes,0,Louise G. Lyons,6th,10 l,8,11-3t,132,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Pythion (FR),D. J. O'Keeffe,0,Michael Winters,5th,1/2 l,6,10-0p,115,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Ferdia (IRE),M. M. McDonagh,5,John Patrick Ryan,4th,3 1/4 l,6,10-12,127,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Bread And Butter (IRE),Sam Ewing,0,Ms Helen P. Markham,3rd,7 l,7,10-0,115,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Turbo (IRE),S. O'Callaghan,7,J. R. Finn,2nd,10 l,9,10-0tp1,115,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Fan De Blues (FR),D. E. Mullins,0,W. P. Mullins,1st,N/A,7,11-12t,141,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Bythesametoken (IRE),Jack Foley,0,Ross O'Sullivan,PU,N/A,8,10-8t,123,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Kitty Galore (IRE),S. F. O'Keeffe,0,John Patrick Ryan,9th,4 1/4 l,8,10-7,122,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Vado Forte (FR),M. J. M. O'Sullivan,5,Ross O'Sullivan,8th,1 3/4 l,9,11-12,141,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Influential Lady (IRE),C. A. Landers,0,James M. Barcoe,7th,2 1/4 l,8,10-1,116,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Espion Du Chenet (FR),B. Hayes,0,Louise G. Lyons,6th,10 l,8,11-3t,132,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Pythion (FR),D. J. O'Keeffe,0,Michael Winters,5th,1/2 l,6,10-0p,115,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Ferdia (IRE),M. M. McDonagh,5,John Patrick Ryan,4th,3 1/4 l,6,10-12,127,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Bread And Butter (IRE),Sam Ewing,0,Ms Helen P. Markham,3rd,7 l,7,10-0,115,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Turbo (IRE),S. O'Callaghan,7,J. R. Finn,2nd,10 l,9,10-0tp1,115,True,26,44
Cork Racing Results | 16th October 2022 16:50,N/A,16:50,Soft,2m 1f 140y,Fan De Blues (FR),D. E. Mullins,0,W. P. Mullins,1st,N/A,7,11-12t,141,True,26,44
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Thanksathousand (IRE),J. P. Kirwan,7,Robert Murphy,PU,N/A,6,11-0h1,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Coole Vision (IRE),Mr Finian Maguire,0,Norman Lee,8th,99 l,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Realta Geal (IRE),A. P. Kelly,0,F. Flood,7th,27 l,4,10-13,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Glendars Mahler (IRE),Mr D. O'Connor,0,James Andrew Fahey,6th,34 l,6,11-0,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Housemartin (IRE),Mr Pat Taaffe,7,E. J. O'Grady,5th,3 3/4 l,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,My Gaffer (IRE),Mr H. C. Swan,7,John Patrick Ryan,4th,2 3/4 l,4,11-13,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Space Tourist (IRE),Mr C. Mullins,7,W. P. Mullins,3rd,22 l,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Getaway Charlie (IRE),Mr D. Doyle,7,Timothy Doyle,2nd,1 3/4 l,6,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Corbetts Cross (IRE),Miss M. O'Sullivan,5,Eugene M. O'Sullivan,1st,N/A,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Thanksathousand (IRE),J. P. Kirwan,7,Robert Murphy,PU,N/A,6,11-0h1,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Coole Vision (IRE),Mr Finian Maguire,0,Norman Lee,8th,99 l,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Realta Geal (IRE),A. P. Kelly,0,F. Flood,7th,27 l,4,10-13,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Glendars Mahler (IRE),Mr D. O'Connor,0,James Andrew Fahey,6th,34 l,6,11-0,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Housemartin (IRE),Mr Pat Taaffe,7,E. J. O'Grady,5th,3 3/4 l,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,My Gaffer (IRE),Mr H. C. Swan,7,John Patrick Ryan,4th,2 3/4 l,4,11-13,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Space Tourist (IRE),Mr C. Mullins,7,W. P. Mullins,3rd,22 l,5,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Getaway Charlie (IRE),Mr D. Doyle,7,Timothy Doyle,2nd,1 3/4 l,6,11-7,-,True,26,45
Cork Racing Results | 16th October 2022 17:25,N/A,17:25,Soft  Flat (Turf),2m 3f,Corbetts Cross (IRE),Miss M. O'Sullivan,5,Eugene M. O'Sullivan,1st,N/A,5,11-7,-,True,26,45
N/A,N/A,13:30,Soft (Heavy In Places),7f,Orchis (IRE),Ben Martin Coen,0,Joseph G. Murphy,NR,N/A,2,9-1,53,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Ulaffinatmeboy (IRE),D. E. Sheehy,3,T. G. McCourt,14th,21 l,2,8-9,47,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Reigles,C. J. MacRedmond,5,Adrian McGuinness,13th,1 l,2,9-9,61,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Saoibh (IRE),L. T. McAteer,3,J. S. Bolger,12th,1 1/4 l,2,9-12,64,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Calamint (IRE),Tom Kiely Marshall,7,Joseph G. Murphy,11th,Neck,2,9-7p1,59,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Where R U Now Bob (IRE),L. F. Roche,0,Rodger Sweeney,10th,1/2 l,2,9-6,58,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Water Mint (IRE),W. M. Lordan,0,Joseph G. Murphy,9th,1 1/4 l,2,8-10,48,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Hilltop's Bear (IRE),J. J. G. Ryan,7,James McAuley,8th,2 3/4 l,2,9-5,57,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Slieve Binnian (IRE),R. P. Whelan,0,M. Halford,7th,1 l,2,9-12,64,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Glyde Ranger (IRE),R. Whearty,7,T. G. McCourt,6th,Neck,2,8-13,51,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Fendi,R. P. Cleary,0,James M. Barrett,5th,1/2 l,2,9-2,54,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Static Charge,G. F. Carroll,0,Joseph G. Murphy,4th,1/2 l,2,9-12p,64,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Duke Of Leggagh (IRE),William James Lee,0,Michael Mulvany,3rd,2 1/4 l,2,9-4,56,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Summer Snow (IRE),J. A. Powell,7,Ross O'Sullivan,2nd,Short Head,2,9-7,59,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Rhythm King (IRE),G. M. Ryan,0,Mark Fahey,1st,N/A,2,9-9,61,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Orchis (IRE),Ben Martin Coen,0,Joseph G. Murphy,NR,N/A,2,9-1,53,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Ulaffinatmeboy (IRE),D. E. Sheehy,3,T. G. McCourt,14th,21 l,2,8-9,47,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Reigles,C. J. MacRedmond,5,Adrian McGuinness,13th,1 l,2,9-9,61,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Saoibh (IRE),L. T. McAteer,3,J. S. Bolger,12th,1 1/4 l,2,9-12,64,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Calamint (IRE),Tom Kiely Marshall,7,Joseph G. Murphy,11th,Neck,2,9-7p1,59,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Where R U Now Bob (IRE),L. F. Roche,0,Rodger Sweeney,10th,1/2 l,2,9-6,58,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Water Mint (IRE),W. M. Lordan,0,Joseph G. Murphy,9th,1 1/4 l,2,8-10,48,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Hilltop's Bear (IRE),J. J. G. Ryan,7,James McAuley,8th,2 3/4 l,2,9-5,57,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Slieve Binnian (IRE),R. P. Whelan,0,M. Halford,7th,1 l,2,9-12,64,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Glyde Ranger (IRE),R. Whearty,7,T. G. McCourt,6th,Neck,2,8-13,51,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Fendi,R. P. Cleary,0,James M. Barrett,5th,1/2 l,2,9-2,54,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Static Charge,G. F. Carroll,0,Joseph G. Murphy,4th,1/2 l,2,9-12p,64,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Duke Of Leggagh (IRE),William James Lee,0,Michael Mulvany,3rd,2 1/4 l,2,9-4,56,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Summer Snow (IRE),J. A. Powell,7,Ross O'Sullivan,2nd,Short Head,2,9-7,59,True,26,46
N/A,N/A,13:30,Soft (Heavy In Places),7f,Rhythm King (IRE),G. M. Ryan,0,Mark Fahey,1st,N/A,2,9-9,61,True,26,46
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Rossmore Nation (IRE),G. M. Ryan,0,Anthony Mullins,15th,27 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Spring Evening (IRE),D. B. McMonagle,0,Yvonne Latta,14th,8 1/2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Bright N Shine (IRE),N. M. Crosse,0,P. F. McEnery,13th,3 3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Gunsight (IRE),William James Lee,0,Michael O'Meara,12th,2 3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Young Ireland (IRE),K. J. Manning,0,J. S. Bolger,11th,2 l,2,9-7t,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Rauzan (IRE),R. P. Whelan,0,M. Halford,10th,4 3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Joaquin Sorolla (IRE),W. M. Lordan,0,Aidan O'Brien,9th,Short Head,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Dancing Cloud (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,8th,2 1/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Sixpack,Ben Martin Coen,0,John Patrick Murtagh,7th,Neck,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Duke Cador (IRE),M. C. Hussey,0,Aidan O'Brien,6th,Neck,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,One Of These Days (IRE),Rachael Blackmore,0,W. P. Mullins,5th,2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Sprewell (IRE),Shane Foley,0,Mrs J. Harrington,4th,3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,San Antonio (IRE),Seamie Heffernan,0,Aidan O'Brien,3rd,1/2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Dark Side (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,2nd,1/2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Immutable (IRE),G. F. Carroll,0,Joseph G. Murphy,1st,N/A,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Rossmore Nation (IRE),G. M. Ryan,0,Anthony Mullins,15th,27 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Spring Evening (IRE),D. B. McMonagle,0,Yvonne Latta,14th,8 1/2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Bright N Shine (IRE),N. M. Crosse,0,P. F. McEnery,13th,3 3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Gunsight (IRE),William James Lee,0,Michael O'Meara,12th,2 3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Young Ireland (IRE),K. J. Manning,0,J. S. Bolger,11th,2 l,2,9-7t,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Rauzan (IRE),R. P. Whelan,0,M. Halford,10th,4 3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Joaquin Sorolla (IRE),W. M. Lordan,0,Aidan O'Brien,9th,Short Head,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Dancing Cloud (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,8th,2 1/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Sixpack,Ben Martin Coen,0,John Patrick Murtagh,7th,Neck,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Duke Cador (IRE),M. C. Hussey,0,Aidan O'Brien,6th,Neck,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,One Of These Days (IRE),Rachael Blackmore,0,W. P. Mullins,5th,2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Sprewell (IRE),Shane Foley,0,Mrs J. Harrington,4th,3/4 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,San Antonio (IRE),Seamie Heffernan,0,Aidan O'Brien,3rd,1/2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Dark Side (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,2nd,1/2 l,2,9-7,-,True,26,47
N/A,N/A,14:00,Soft (Heavy In Places),1m 75y,Immutable (IRE),G. F. Carroll,0,Joseph G. Murphy,1st,N/A,2,9-7,-,True,26,47
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Annalough (IRE),C. J. MacRedmond,5,Mark McNiff,11th,2 1/2 l,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Zurana (IRE),Ben Martin Coen,0,John Patrick Murtagh,10th,5 1/2 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Aussie Girl (IRE),M. A. Enright,0,J. A. Stack,9th,1 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Above The Line (IRE),C. D. Hayes,0,E. J. O'Grady,8th,1 l,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,On the Money (IRE),K. J. Manning,0,J. S. Bolger,7th,3 l,2,8-11b1,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Ruler Of The River (IRE),Shane Foley,0,Andrew Kinirons,6th,2 1/2 l,2,8-11,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Operatic Artist (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,5th,3/4 l,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Moonlit Mist (IRE),G. F. Carroll,0,Joseph G. Murphy,4th,2 1/4 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Jeaniemacaroney (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,3rd,6 1/2 l,2,8-11,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Water Nymph (IRE),Seamie Heffernan,0,Aidan O'Brien,2nd,3 1/4 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Drummin Life (IRE),William James Lee,0,W. McCreery,1st,N/A,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Annalough (IRE),C. J. MacRedmond,5,Mark McNiff,11th,2 1/2 l,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Zurana (IRE),Ben Martin Coen,0,John Patrick Murtagh,10th,5 1/2 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Aussie Girl (IRE),M. A. Enright,0,J. A. Stack,9th,1 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Above The Line (IRE),C. D. Hayes,0,E. J. O'Grady,8th,1 l,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,On the Money (IRE),K. J. Manning,0,J. S. Bolger,7th,3 l,2,8-11b1,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Ruler Of The River (IRE),Shane Foley,0,Andrew Kinirons,6th,2 1/2 l,2,8-11,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Operatic Artist (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,5th,3/4 l,2,8-13,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Moonlit Mist (IRE),G. F. Carroll,0,Joseph G. Murphy,4th,2 1/4 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Jeaniemacaroney (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,3rd,6 1/2 l,2,8-11,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Water Nymph (IRE),Seamie Heffernan,0,Aidan O'Brien,2nd,3 1/4 l,2,9-3,-,True,26,48
N/A,N/A,14:30,Soft (Heavy In Places),1m 75y,Drummin Life (IRE),William James Lee,0,W. McCreery,1st,N/A,2,8-13,-,True,26,48
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Girl Crush (IRE),Shane Foley,0,James McAuley,16th,38 l,3,9-11,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Kirsapp (IRE),Declan McDonogh,0,J. G. Coogan,15th,8 l,3,9-5tb1,59,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Drish Melody (IRE),James J. Doyle,0,Donal Commins,14th,6 l,3,9-4b,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Secret Rock (IRE),Ben Martin Coen,0,A. J. Martin,13th,3/4 l,3,9-6,60,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,The Dazzer (IRE),C. T. Keane,0,Patrick Martin,12th,1 l,3,9-4b,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,French Rescue (IRE),Tom Kiely Marshall,7,John Geoghegan,11th,1 3/4 l,3,9-11t,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Slamadoor (IRE),R. P. Whelan,0,Jarlath P. Fahey,10th,1 1/4 l,3,9-9tb,63,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Lovesome Dove (IRE),R. P. Cleary,0,Peter Lawlor,9th,2 1/4 l,3,9-4,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Breakintheclouds (IRE),J. M. Sheridan,3,Denis Hogan,8th,Head,3,9-1b,55,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Elmos Fire (IRE),G. F. Carroll,0,Andrew Kinirons,7th,1 3/4 l,3,10-2,70,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Stormie Outlook (IRE),William James Lee,0,E. J. O'Grady,6th,4 1/2 l,3,9-11t,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Superior Council (IRE),D. W. O'Connor,0,J. F. Levins,5th,Head,3,9-8,62,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Purple Gown (IRE),K. J. Manning,0,J. S. Bolger,4th,2 1/4 l,3,9-2,56,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Instrumental,J. J. G. Ryan,7,James McAuley,3rd,3/4 l,3,9-11tp,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Lucky Queen (IRE),L. T. McAteer,3,P. J. F. Murphy,2nd,1 l,3,9-4tp,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Fools Glory (IRE),A. J. Slattery,0,P. F. McEnery,1st,N/A,3,9-11t,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Girl Crush (IRE),Shane Foley,0,James McAuley,16th,38 l,3,9-11,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Kirsapp (IRE),Declan McDonogh,0,J. G. Coogan,15th,8 l,3,9-5tb1,59,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Drish Melody (IRE),James J. Doyle,0,Donal Commins,14th,6 l,3,9-4b,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Secret Rock (IRE),Ben Martin Coen,0,A. J. Martin,13th,3/4 l,3,9-6,60,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,The Dazzer (IRE),C. T. Keane,0,Patrick Martin,12th,1 l,3,9-4b,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,French Rescue (IRE),Tom Kiely Marshall,7,John Geoghegan,11th,1 3/4 l,3,9-11t,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Slamadoor (IRE),R. P. Whelan,0,Jarlath P. Fahey,10th,1 1/4 l,3,9-9tb,63,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Lovesome Dove (IRE),R. P. Cleary,0,Peter Lawlor,9th,2 1/4 l,3,9-4,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Breakintheclouds (IRE),J. M. Sheridan,3,Denis Hogan,8th,Head,3,9-1b,55,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Elmos Fire (IRE),G. F. Carroll,0,Andrew Kinirons,7th,1 3/4 l,3,10-2,70,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Stormie Outlook (IRE),William James Lee,0,E. J. O'Grady,6th,4 1/2 l,3,9-11t,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Superior Council (IRE),D. W. O'Connor,0,J. F. Levins,5th,Head,3,9-8,62,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Purple Gown (IRE),K. J. Manning,0,J. S. Bolger,4th,2 1/4 l,3,9-2,56,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Instrumental,J. J. G. Ryan,7,James McAuley,3rd,3/4 l,3,9-11tp,65,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Lucky Queen (IRE),L. T. McAteer,3,P. J. F. Murphy,2nd,1 l,3,9-4tp,58,True,26,49
N/A,N/A,15:00,Soft (Heavy In Places),1m 75y,Fools Glory (IRE),A. J. Slattery,0,P. F. McEnery,1st,N/A,3,9-11t,65,True,26,49
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Carirose (IRE),R. C. Colgan,0,Aidan Anthony Howard,RR,N/A,4,9-5,54,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Corballis Flyer (IRE),R. P. Cleary,0,James M. Barrett,15th,21 l,4,8-12,47,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Sweet November (FR),C. P. Hoban,0,John McConnell,14th,26 l,5,8-12,47,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Ya Ya Baby (IRE),T. P. Madden,0,Peter McCreery,13th,17 l,5,9-6b1,55,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Rufus Saxton (IRE),James J. Doyle,0,T. J. O'Mara,12th,Neck,4,8-12tv1,47,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Out On Friday (IRE),K. J. Leonard,0,Philip Michael Byrne,11th,1 3/4 l,6,9-13,62,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Kampala Beach (IRE),S. P. Davis,0,M. Halford,10th,1 3/4 l,3,8-11,49,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,The Rabbit Catcher (IRE),J. J. G. Ryan,7,T. G. McCourt,9th,3 1/2 l,3,8-11,49,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Hot Bell,C. Horgan,7,A. Slattery,8th,1 1/2 l,4,8-12v,47,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Sheila (IRE),J. M. Sheridan,3,Denis Hogan,7th,2 3/4 l,5,9-13b,62,True,26,50
N/A,N/A,15:30,Soft (Heavy In Places),1m 75y,Tastyee (IRE),M. A. Enright,0,David Kenneth Budds,6th,1/2 l,4,8-13t,48,True,26,50
