track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Quantum Light (IRE),Andrew Joseph Slattery,0,A. Slattery,5th,1 1/4 l,3,9-13,76,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Fleetfootsoldier (IRE),N. M. Crosse,0,Kevin Thomas Coleman,4th,3/4 l,3,8-10,59,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Mere Accountant (IRE),Wesley Joyce,7,John Patrick Murtagh,3rd,1/2 l,3,9-11,74,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,One Boss,Shane Foley,0,Mrs J. Harrington,2nd,Neck,3,9-8p,71,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Sweetest Rose (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,10-2b,79,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Pub Talk (IRE),C. D. Hayes,0,Leanne Breen,11th,3 3/4 l,3,10-1,78,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Monnow Valley,R. P. Cleary,0,Damian Joseph English,10th,6 1/2 l,3,8-7v,56,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Gosford (IRE),Ben Martin Coen,0,Edward Lynam,9th,7 l,3,9-6,69,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Silver Salver (IRE),J. A. Powell,5,W. McCreery,8th,3/4 l,3,8-9v,58,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Rio Largo (IRE),Declan McDonogh,0,Luke Comer,7th,2 1/2 l,3,10-0,77,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Yuzu,R. P. Whelan,0,Mrs J. Harrington,6th,6 l,3,9-3,66,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Quantum Light (IRE),Andrew Joseph Slattery,0,A. Slattery,5th,1 1/4 l,3,9-13,76,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Fleetfootsoldier (IRE),N. M. Crosse,0,Kevin Thomas Coleman,4th,3/4 l,3,8-10,59,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Mere Accountant (IRE),Wesley Joyce,7,John Patrick Murtagh,3rd,1/2 l,3,9-11,74,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,One Boss,Shane Foley,0,Mrs J. Harrington,2nd,Neck,3,9-8p,71,True,76,46
N/A,N/A,17:35,Good To Yielding (Good In Places),7f 187y,Sweetest Rose (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,10-2b,79,True,76,46
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Comein Comein (IRE),C. Horgan,7,W. P. Browne,NR,N/A,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,King Of The Bronx (IRE),R. C. Colgan,0,Nigel Slevin,8th,12 l,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,So Diligent,J. J. G. Ryan,7,T. G. McCourt,7th,3 3/4 l,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Beano Power (IRE),Ben Martin Coen,0,Edward Lynam,6th,1/2 l,2,9-4,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Little Miss Peppi (IRE),Siobhan Rutledge,3,John McConnell,5th,1 1/2 l,2,8-10,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Sovereign City (IRE),Declan McDonogh,0,Darren Bunyan,4th,Short Head,2,9-1,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Tai Tam Bay (IRE),C. D. Hayes,0,Eddie & Patrick Harty,3rd,1 1/2 l,2,9-0,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Janzoor (IRE),C. T. Keane,0,Darren Bunyan,2nd,1 1/2 l,2,9-1p1,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Buddy Batt (IRE),D. N. Curran,7,Darren Bunyan,1st,N/A,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Comein Comein (IRE),C. Horgan,7,W. P. Browne,NR,N/A,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,King Of The Bronx (IRE),R. C. Colgan,0,Nigel Slevin,8th,12 l,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,So Diligent,J. J. G. Ryan,7,T. G. McCourt,7th,3 3/4 l,2,8-13,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Beano Power (IRE),Ben Martin Coen,0,Edward Lynam,6th,1/2 l,2,9-4,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Little Miss Peppi (IRE),Siobhan Rutledge,3,John McConnell,5th,1 1/2 l,2,8-10,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Sovereign City (IRE),Declan McDonogh,0,Darren Bunyan,4th,Short Head,2,9-1,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Tai Tam Bay (IRE),C. D. Hayes,0,Eddie & Patrick Harty,3rd,1 1/2 l,2,9-0,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Janzoor (IRE),C. T. Keane,0,Darren Bunyan,2nd,1 1/2 l,2,9-1p1,-,True,76,47
N/A,N/A,18:10,Good To Yielding (Good In Places),5f,Buddy Batt (IRE),D. N. Curran,7,Darren Bunyan,1st,N/A,2,8-13,-,True,76,47
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Double Jabbed,R. P. Whelan,0,David Marnane,8th,3 1/2 l,3,9-4,73,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,So Majestic (IRE),C. D. Hayes,0,Miss Kate McGivern,7th,2 1/2 l,3,9-7t,76,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Shoebox King (IRE),N. M. Crosse,0,Kevin Thomas Coleman,6th,Short Head,4,9-0b,67,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Un Bacio Ancora (IRE),M. W. Hassett,7,C. W. J. Farrell,5th,1 1/4 l,4,8-8tp1,61,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Mythical Phoenix (IRE),D. W. O'Connor,0,John McConnell,4th,Head,3,9-13,82,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Tamazu (IRE),J. M. Sheridan,0,F. Birrane,3rd,1/2 l,4,9-6t,73,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Polar Bear (IRE),Shane Foley,0,Mrs J. Harrington,2nd,Nose,3,10-2p,85,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Charming Lady (IRE),J. J. G. Ryan,7,T. G. McCourt,1st,N/A,3,9-7,76,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Double Jabbed,R. P. Whelan,0,David Marnane,8th,3 1/2 l,3,9-4,73,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,So Majestic (IRE),C. D. Hayes,0,Miss Kate McGivern,7th,2 1/2 l,3,9-7t,76,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Shoebox King (IRE),N. M. Crosse,0,Kevin Thomas Coleman,6th,Short Head,4,9-0b,67,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Un Bacio Ancora (IRE),M. W. Hassett,7,C. W. J. Farrell,5th,1 1/4 l,4,8-8tp1,61,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Mythical Phoenix (IRE),D. W. O'Connor,0,John McConnell,4th,Head,3,9-13,82,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Tamazu (IRE),J. M. Sheridan,0,F. Birrane,3rd,1/2 l,4,9-6t,73,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Polar Bear (IRE),Shane Foley,0,Mrs J. Harrington,2nd,Nose,3,10-2p,85,True,76,48
N/A,N/A,18:45,Good To Yielding (Good In Places),5f,Charming Lady (IRE),J. J. G. Ryan,7,T. G. McCourt,1st,N/A,3,9-7,76,True,76,48
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Miss Heartbreak (IRE),R. C. Colgan,0,Luke Comer,12th,23 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Cosmic Lady (IRE),N. M. Crosse,0,Mrs J. Harrington,11th,4 3/4 l,3,9-3t,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Influential Lady (IRE),M. W. Hassett,7,James M. Barcoe,10th,2 1/2 l,9,9-12,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Dalliances (IRE),Ben Martin Coen,0,John Patrick Murtagh,9th,2 3/4 l,3,9-3p,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Diyaba (IRE),R. P. Whelan,0,M. Halford & T. Collins,8th,1 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Aird,L. F. Roche,0,Kevin Prendergast,7th,Neck,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Erato (IRE),Seamie Heffernan,0,Aidan O'Brien,6th,1 1/2 l,3,9-3b1,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Eziva (IRE),C. D. Hayes,0,D. K. Weld,5th,1/2 l,3,9-3v1,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Delicate Girl (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,4th,2 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Deadly Nightshade (USA),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,2 1/2 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Alalcance,Shane Foley,0,Mrs J. Harrington,2nd,Short Head,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Night Glow (USA),C. T. Keane,0,W. McCreery,1st,N/A,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Miss Heartbreak (IRE),R. C. Colgan,0,Luke Comer,12th,23 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Cosmic Lady (IRE),N. M. Crosse,0,Mrs J. Harrington,11th,4 3/4 l,3,9-3t,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Influential Lady (IRE),M. W. Hassett,7,James M. Barcoe,10th,2 1/2 l,9,9-12,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Dalliances (IRE),Ben Martin Coen,0,John Patrick Murtagh,9th,2 3/4 l,3,9-3p,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Diyaba (IRE),R. P. Whelan,0,M. Halford & T. Collins,8th,1 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Aird,L. F. Roche,0,Kevin Prendergast,7th,Neck,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Erato (IRE),Seamie Heffernan,0,Aidan O'Brien,6th,1 1/2 l,3,9-3b1,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Eziva (IRE),C. D. Hayes,0,D. K. Weld,5th,1/2 l,3,9-3v1,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Delicate Girl (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,4th,2 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Deadly Nightshade (USA),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,2 1/2 l,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Alalcance,Shane Foley,0,Mrs J. Harrington,2nd,Short Head,3,9-3,-,True,76,49
N/A,N/A,19:15,Good To Yielding (Good In Places),1m 4f 26y,Night Glow (USA),C. T. Keane,0,W. McCreery,1st,N/A,3,9-3,-,True,76,49
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Final Endeavour (IRE),Miss M. Walsh,7,Harry Rogers,13th,3 1/2 l,7,10-10,66,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Fascinating Shadow (IRE),Mr P. Hanlon,7,John Joseph Hanlon,12th,Neck,5,11-8,78,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Dalton Highway (IRE),Mr Finian Maguire,0,D. K. Weld,11th,1 l,10,11-11v,81,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Khadaash,Mr A. Harvey,7,John McConnell,10th,4 1/2 l,6,11-4,74,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Kendancer (FR),Mr J. L. Gleeson,5,Charles Byrnes,9th,4 3/4 l,7,11-7p,77,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Kottayam (IRE),Miss J. Townend,0,Anthony Mullins,8th,1 1/4 l,8,11-2,72,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Patrick Joseph,Miss R. Hogan,7,D. Broad,7th,4 1/2 l,8,10-7p,63,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Herculaneum (IRE),Mr O. McGill,7,Noel C. Kelly,6th,2 l,6,11-13b,83,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Arabian King,Mr J. H. Williamson,7,Cian Michael Collins,5th,1 1/4 l,7,10-9t,65,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Walking On Glass (IRE),Miss A. B. O'Connor,3,Padraig Roche,4th,1 3/4 l,8,11-1p,71,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Crassus (IRE),Mr F. D. Tegetmeier,7,Noel Meade,3rd,2 1/4 l,6,11-3,73,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Barnacullia (IRE),Mr H. C. Swan,5,Michael Mulvany,2nd,1/2 l,6,11-5,75,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Dartan,Mr D. O'Connor,0,Matthew J. Smith,1st,N/A,6,12-2tp1,86,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Final Endeavour (IRE),Miss M. Walsh,7,Harry Rogers,13th,3 1/2 l,7,10-10,66,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Fascinating Shadow (IRE),Mr P. Hanlon,7,John Joseph Hanlon,12th,Neck,5,11-8,78,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Dalton Highway (IRE),Mr Finian Maguire,0,D. K. Weld,11th,1 l,10,11-11v,81,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Khadaash,Mr A. Harvey,7,John McConnell,10th,4 1/2 l,6,11-4,74,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Kendancer (FR),Mr J. L. Gleeson,5,Charles Byrnes,9th,4 3/4 l,7,11-7p,77,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Kottayam (IRE),Miss J. Townend,0,Anthony Mullins,8th,1 1/4 l,8,11-2,72,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Patrick Joseph,Miss R. Hogan,7,D. Broad,7th,4 1/2 l,8,10-7p,63,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Herculaneum (IRE),Mr O. McGill,7,Noel C. Kelly,6th,2 l,6,11-13b,83,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Arabian King,Mr J. H. Williamson,7,Cian Michael Collins,5th,1 1/4 l,7,10-9t,65,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Walking On Glass (IRE),Miss A. B. O'Connor,3,Padraig Roche,4th,1 3/4 l,8,11-1p,71,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Crassus (IRE),Mr F. D. Tegetmeier,7,Noel Meade,3rd,2 1/4 l,6,11-3,73,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Barnacullia (IRE),Mr H. C. Swan,5,Michael Mulvany,2nd,1/2 l,6,11-5,75,True,76,50
N/A,N/A,19:45,Good To Yielding (Good In Places) ap (Turf),2m 1f 6y,Dartan,Mr D. O'Connor,0,Matthew J. Smith,1st,N/A,6,12-2tp1,86,True,76,50
