track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:05,Yielding (Yielding To Soft In Places)  Flat (Turf),2m 110y,Down Memory Lane (IRE),Mr D. O'Connor,0,Gordon Elliott,1st,N/A,5,12-0,-,True,43,19
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Luminous Light,Denis O'Regan,0,Anthony McCann,9th,3 3/4 l,4,11-10,109,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Mr Globalist (IRE),Patrick O'Hanlon,5,P. J. Rothwell,8th,9 1/2 l,4,10-10,95,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Surac (IRE),D. E. Mullins,0,Richard John O'Brien,7th,3 l,4,11-12p1,111,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Wendell's Lass,S. D. Torrens,0,T. Gibney,6th,3/4 l,4,10-4,89,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Libby (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,5th,3 l,4,11-12p1,111,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,By Your Side,Jordan Colin Gainford,0,Gordon Elliott,4th,Head,4,11-6,105,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Pont Audemer (FR),K. E. Buckley,3,Gavin Patrick Cromwell,3rd,2 3/4 l,4,11-8,107,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Crafty Gael (IRE),S. O'Callaghan,7,Ross O'Sullivan,2nd,1 1/2 l,4,10-3,88,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Thetys (FR),Peter Carberry,0,A. J. Martin,1st,N/A,4,10-13,98,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Luminous Light,Denis O'Regan,0,Anthony McCann,9th,3 3/4 l,4,11-10,109,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Mr Globalist (IRE),Patrick O'Hanlon,5,P. J. Rothwell,8th,9 1/2 l,4,10-10,95,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Surac (IRE),D. E. Mullins,0,Richard John O'Brien,7th,3 l,4,11-12p1,111,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Wendell's Lass,S. D. Torrens,0,T. Gibney,6th,3/4 l,4,10-4,89,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Libby (IRE),J. J. Slevin,0,Joseph Patrick O'Brien,5th,3 l,4,11-12p1,111,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,By Your Side,Jordan Colin Gainford,0,Gordon Elliott,4th,Head,4,11-6,105,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Pont Audemer (FR),K. E. Buckley,3,Gavin Patrick Cromwell,3rd,2 3/4 l,4,11-8,107,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Crafty Gael (IRE),S. O'Callaghan,7,Ross O'Sullivan,2nd,1 1/2 l,4,10-3,88,True,43,20
Naas Racing Results | 26th February 2023 14:10,N/A,14:10,Yielding (Good To Yielding In Places),1m 7f 109y,Thetys (FR),Peter Carberry,0,A. J. Martin,1st,N/A,4,10-13,98,True,43,20
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,It Could Be You (IRE),D. E. Mullins,0,Thomas Mullins,F,N/A,9,10-3t,112,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Gallyhill (IRE),Sam Ewing,0,Gordon Elliott,5th,Head,8,11-6t,129,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Barnacullia (IRE),Keith Donoghue,0,Michael Mulvany,4th,2 3/4 l,6,11-8,131,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,The Little Yank (IRE),Liam Quinlan,5,John Patrick Ryan,3rd,3 1/2 l,8,11-5,128,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Jody Ted (IRE),M. M. McDonagh,5,Eoin Griffin,2nd,2 1/2 l,7,11-0,123,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Limerick Lace (IRE),A. P. Kelly,7,Gavin Patrick Cromwell,1st,N/A,6,11-12,135,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,It Could Be You (IRE),D. E. Mullins,0,Thomas Mullins,F,N/A,9,10-3t,112,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Gallyhill (IRE),Sam Ewing,0,Gordon Elliott,5th,Head,8,11-6t,129,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Barnacullia (IRE),Keith Donoghue,0,Michael Mulvany,4th,2 3/4 l,6,11-8,131,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,The Little Yank (IRE),Liam Quinlan,5,John Patrick Ryan,3rd,3 1/2 l,8,11-5,128,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Jody Ted (IRE),M. M. McDonagh,5,Eoin Griffin,2nd,2 1/2 l,7,11-0,123,True,43,21
Naas Racing Results | 26th February 2023 14:40,N/A,14:40,Yielding (Good To Yielding In Places),2m 4f,Limerick Lace (IRE),A. P. Kelly,7,Gavin Patrick Cromwell,1st,N/A,6,11-12,135,True,43,21
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Monoxide,Gearoid Patrick Brouder,0,Neill McCluskey,6th,25 l,8,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Born By The Sea (IRE),Jack G. Gilligan,0,Paul John Gilligan,5th,3 1/2 l,9,11-1,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Halsafari (IRE),B. Hayes,0,Michael J. Bowe,4th,15 l,10,11-1p,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Battleoverdoyen (IRE),Jordan Colin Gainford,0,Gordon Elliott,3rd,3 3/4 l,10,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Coeur Sublime (IRE),Rachael Blackmore,0,Henry de Bromhead,2nd,Neck,8,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Rebel Gold (IRE),Denis O'Regan,0,Patrick T. Foley,1st,N/A,10,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Monoxide,Gearoid Patrick Brouder,0,Neill McCluskey,6th,25 l,8,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Born By The Sea (IRE),Jack G. Gilligan,0,Paul John Gilligan,5th,3 1/2 l,9,11-1,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Halsafari (IRE),B. Hayes,0,Michael J. Bowe,4th,15 l,10,11-1p,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Battleoverdoyen (IRE),Jordan Colin Gainford,0,Gordon Elliott,3rd,3 3/4 l,10,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Coeur Sublime (IRE),Rachael Blackmore,0,Henry de Bromhead,2nd,Neck,8,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:10,N/A,15:10,Yielding (Good To Yielding In Places),2m,Rebel Gold (IRE),Denis O'Regan,0,Patrick T. Foley,1st,N/A,10,11-1t,-,True,43,22
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Dalvey,C. P. McNamara,0,James McAuley,6th,35 l,6,11-4tp,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Jackpot De Choisel (FR),S. D. Torrens,0,John McConnell,5th,1/2 l,4,10-7ht,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Lily Du Berlais,J. J. Slevin,0,Stuart Crawford,4th,3 1/4 l,7,10-11ht,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Walk With Paul (FR),C. Brassil,0,Martin Brassil,3rd,16 l,7,10-11t,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Found A Fifty (IRE),Jordan Colin Gainford,0,Gordon Elliott,2nd,Head,6,11-4,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Corbetts Cross (IRE),Donagh Meyler,0,Emmet Mullins,1st,N/A,6,11-4,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Dalvey,C. P. McNamara,0,James McAuley,6th,35 l,6,11-4tp,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Jackpot De Choisel (FR),S. D. Torrens,0,John McConnell,5th,1/2 l,4,10-7ht,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Lily Du Berlais,J. J. Slevin,0,Stuart Crawford,4th,3 1/4 l,7,10-11ht,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Walk With Paul (FR),C. Brassil,0,Martin Brassil,3rd,16 l,7,10-11t,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Found A Fifty (IRE),Jordan Colin Gainford,0,Gordon Elliott,2nd,Head,6,11-4,-,True,43,23
Naas Racing Results | 26th February 2023 15:40,N/A,15:40,Yielding (Good To Yielding In Places),1m 7f 109y,Corbetts Cross (IRE),Donagh Meyler,0,Emmet Mullins,1st,N/A,6,11-4,-,True,43,23
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Kingsofthemidlands (FR),C. M. Quirke,7,P. A. Fahy,F,N/A,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Mount Gable (IRE),E. Dwan,0,Mrs Julie Cashin,20th,5 1/2 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Gate Lanterns (IRE),Philip Donovan,5,Brian Francis Cawley,19th,1/2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Aldworth Court (IRE),Seamus Cronin,5,Niall O'Flynn,18th,3 3/4 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Fowler for Four (IRE),C. Owens,7,P. J. Rothwell,17th,Neck,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Glenabbey (IRE),D. Moloney,7,John Neilan,16th,9 l,7,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Make The Plan (IRE),Phillip Enright,0,Oliver McKiernan,15th,2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Ballagh Star (IRE),J. J. Slevin,0,Mrs Yvonne Dunleavy,14th,3/4 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Tony's Pet (FR),M. J. M. O'Sullivan,5,Barry Connell,13th,1 1/2 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Sandyman,C. P. McNamara,0,James McAuley,12th,2 1/4 l,7,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Sarah's Soldier (IRE),D. E. Mullins,0,P. A. Fahy,11th,1 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Rockview Roman (IRE),B. W. Harvey,5,John McConnell,10th,Neck,7,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,One Over the Top (IRE),A. M. King,7,Peter McCreery,9th,1 1/2 l,6,11-5,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Zeeband (IRE),D. J. Gilligan,7,Paul John Gilligan,8th,3 3/4 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Laelaps (IRE),B. Hayes,0,Andrew McNamara,7th,8 1/2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Itstimetomoveon (IRE),S. D. Torrens,0,Padraig Roche,6th,1 1/4 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Innatendue (FR),Peter Carberry,0,A. J. Martin,5th,1/2 l,5,11-5t,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Classic Lord (GER),Rachael Blackmore,0,Henry de Bromhead,4th,Neck,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Valsorpresa,Jordan Colin Gainford,0,Gordon Elliott,3rd,4 1/2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Thecompanysergeant,D. King,5,Denis Hogan,2nd,Head,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Bialystok (IRE),P. Townend,0,W. P. Mullins,1st,N/A,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Kingsofthemidlands (FR),C. M. Quirke,7,P. A. Fahy,F,N/A,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Mount Gable (IRE),E. Dwan,0,Mrs Julie Cashin,20th,5 1/2 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Gate Lanterns (IRE),Philip Donovan,5,Brian Francis Cawley,19th,1/2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Aldworth Court (IRE),Seamus Cronin,5,Niall O'Flynn,18th,3 3/4 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Fowler for Four (IRE),C. Owens,7,P. J. Rothwell,17th,Neck,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Glenabbey (IRE),D. Moloney,7,John Neilan,16th,9 l,7,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Make The Plan (IRE),Phillip Enright,0,Oliver McKiernan,15th,2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Ballagh Star (IRE),J. J. Slevin,0,Mrs Yvonne Dunleavy,14th,3/4 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Tony's Pet (FR),M. J. M. O'Sullivan,5,Barry Connell,13th,1 1/2 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Sandyman,C. P. McNamara,0,James McAuley,12th,2 1/4 l,7,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Sarah's Soldier (IRE),D. E. Mullins,0,P. A. Fahy,11th,1 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Rockview Roman (IRE),B. W. Harvey,5,John McConnell,10th,Neck,7,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,One Over the Top (IRE),A. M. King,7,Peter McCreery,9th,1 1/2 l,6,11-5,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Zeeband (IRE),D. J. Gilligan,7,Paul John Gilligan,8th,3 3/4 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Laelaps (IRE),B. Hayes,0,Andrew McNamara,7th,8 1/2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Itstimetomoveon (IRE),S. D. Torrens,0,Padraig Roche,6th,1 1/4 l,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Innatendue (FR),Peter Carberry,0,A. J. Martin,5th,1/2 l,5,11-5t,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Classic Lord (GER),Rachael Blackmore,0,Henry de Bromhead,4th,Neck,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Valsorpresa,Jordan Colin Gainford,0,Gordon Elliott,3rd,4 1/2 l,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Thecompanysergeant,D. King,5,Denis Hogan,2nd,Head,6,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:10,N/A,16:10,Yielding (Good To Yielding In Places),1m 7f 109y,Bialystok (IRE),P. Townend,0,W. P. Mullins,1st,N/A,5,11-12,-,True,43,24
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Bigz Belief (IRE),Jack Foley,0,Matthew J. Smith,RR,N/A,6,11-0t,117,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Champion Green (IRE),J. S. McGarvey,0,Padraig Roche,F,N/A,5,11-5h,122,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Roi De Dubai (IRE),B. Hayes,0,John McConnell,F,N/A,11,10-6,109,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Coolnacritta (IRE),P. T. Smithers,7,Mark Fahey,15th,20 l,8,10-0,103,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Fortunedefortunata (IRE),Denis O'Regan,0,Gordon Elliott,14th,2 1/2 l,6,11-4,121,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Vultan (IRE),Peter Carberry,0,A. J. Martin,13th,19 l,6,11-5,122,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Blanketontheground (IRE),M. J. M. O'Sullivan,5,Eoin Christopher McCarthy,12th,1 1/4 l,10,11-4p1,121,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,One for Joe (IRE),G. B. Noonan,5,Eoin Christopher McCarthy,11th,3 3/4 l,8,10-5,108,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Karen's Gift (IRE),S. D. Torrens,0,P. J. Rothwell,10th,2 1/4 l,9,10-0p,103,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Cerberus,J. P. Shinnick,7,Augustine Leahy,9th,1 l,7,11-5,122,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Sacchoandvanzetti (IRE),Rachael Blackmore,0,John Queally,8th,Neck,7,10-10,113,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Garrybello (FR),Keith Donoghue,0,Thomas Cooper,7th,1 1/4 l,5,11-6ht1,123,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Neveradullmoment (IRE),L. P. Dempsey,0,J. P. Dempsey,6th,1 1/2 l,6,10-5t,108,True,43,25
Naas Racing Results | 26th February 2023 16:40,N/A,16:40,Yielding (Good To Yielding In Places),1m 7f 109y,Tempo Chapter Two (IRE),Sean Flanagan,0,Adrian Murray,5th,Head,7,11-3,120,True,43,25
