track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 26th May 2024 14:35,N/A,14:35,Good,1m,Rogue Millennium (IRE),D McMonagle,0,J P O'Brien,3rd,1 l,5,9-2,-,True,116,32
Curragh Racing Results | 26th May 2024 14:35,N/A,14:35,Good,1m,Goldana (IRE),D P McDonogh,0,J P O'Brien,2nd,1 1/4 l,5,9-2,-,True,116,32
Curragh Racing Results | 26th May 2024 14:35,N/A,14:35,Good,1m,Ocean Jewel (IRE),W J Lee,0,W McCreery,1st,N/A,4,9-2h,-,True,116,32
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Mashhoor,B M Coen,0,J P Murtagh,8th,17 l,6,9-5p,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Lord Massusus (IRE),G F Carroll,0,J G Murphy,7th,2 3/4 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Hans Andersen,W M Lordan,0,A P O'Brien,6th,3/4 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Lumiere Rock (IRE),D McMonagle,0,J P O'Brien,5th,1 1/2 l,4,9-2,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Elegant Man (USA),D Egan,0,A Murray,4th,1 1/2 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Crypto Force,R G Ryan,0,A Murray,3rd,8 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Auguste Rodin (IRE),R L Moore,0,A P O'Brien,2nd,3 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,White Birch,C T Keane,0,J J Murphy,1st,N/A,4,9-5t,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Mashhoor,B M Coen,0,J P Murtagh,8th,17 l,6,9-5p,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Lord Massusus (IRE),G F Carroll,0,J G Murphy,7th,2 3/4 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Hans Andersen,W M Lordan,0,A P O'Brien,6th,3/4 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Lumiere Rock (IRE),D McMonagle,0,J P O'Brien,5th,1 1/2 l,4,9-2,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Elegant Man (USA),D Egan,0,A Murray,4th,1 1/2 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Crypto Force,R G Ryan,0,A Murray,3rd,8 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,Auguste Rodin (IRE),R L Moore,0,A P O'Brien,2nd,3 l,4,9-5,-,True,116,33
Curragh Racing Results | 26th May 2024 15:10,N/A,15:10,Good To Yielding,1m 2f 110y,White Birch,C T Keane,0,J J Murphy,1st,N/A,4,9-5t,-,True,116,33
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Bluedrum (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Pearls And Rubies (USA),B M Coen,0,A P O'Brien,13th,3/4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Alpheratz (IRE),G F Carroll,0,J G Murphy,12th,4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Everlasting (IRE),D McMonagle,0,A P O'Brien,11th,2 1/4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Finsceal Luas (IRE),R P Cleary,0,J S Bolger,10th,4 1/4 l,3,9-2t,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Vespertilio (FR),D P McDonogh,0,W McCreery,9th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Skellet (IRE),R G Ryan,0,R M Beckett,8th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Queen Of Thunder (IRE),R P Whelan,0,K J Condon,7th,Head,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Azada (IRE),C D Hayes,0,D K Weld,6th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Purple Lily (IRE),W J Lee,0,P Twomey,5th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Buttons (IRE),W M Lordan,0,A P O'Brien,4th,Nose,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Opera Singer (USA),R L Moore,0,A P O'Brien,3rd,2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,A Lilac Rolla (IRE),C T Keane,0,P Twomey,2nd,2 3/4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Fallen Angel,D Tudhope,0,K R Burke,1st,N/A,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Bluedrum (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Pearls And Rubies (USA),B M Coen,0,A P O'Brien,13th,3/4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Alpheratz (IRE),G F Carroll,0,J G Murphy,12th,4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Everlasting (IRE),D McMonagle,0,A P O'Brien,11th,2 1/4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Finsceal Luas (IRE),R P Cleary,0,J S Bolger,10th,4 1/4 l,3,9-2t,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Vespertilio (FR),D P McDonogh,0,W McCreery,9th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Skellet (IRE),R G Ryan,0,R M Beckett,8th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Queen Of Thunder (IRE),R P Whelan,0,K J Condon,7th,Head,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Azada (IRE),C D Hayes,0,D K Weld,6th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Purple Lily (IRE),W J Lee,0,P Twomey,5th,1/2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Buttons (IRE),W M Lordan,0,A P O'Brien,4th,Nose,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Opera Singer (USA),R L Moore,0,A P O'Brien,3rd,2 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,A Lilac Rolla (IRE),C T Keane,0,P Twomey,2nd,2 3/4 l,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 15:45,N/A,15:45,Good To Yielding,1m,Fallen Angel,D Tudhope,0,K R Burke,1st,N/A,3,9-2,-,True,116,34
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Formal Display,C T Keane,0,G M Lyons,NR,N/A,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Spoken Truth (IRE),C D Hayes,0,D K Weld,8th,9 1/2 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Mundi (IRE),R L Moore,0,A P O'Brien,7th,4 1/2 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Norwalk Havoc,S Foley,0,Mrs J Harrington,6th,Neck,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Vestigia (IRE),R C Colgan,0,S Lavery,5th,2 1/4 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,The Equator (IRE),D P McDonogh,0,A P O'Brien,4th,Neck,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Ecureuil Secret (FR),Oisin Murphy,0,E J O'Grady,3rd,1/2 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Stromberg,D McMonagle,0,J P O'Brien,2nd,3 3/4 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Chief Little Rock (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Formal Display,C T Keane,0,G M Lyons,NR,N/A,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Spoken Truth (IRE),C D Hayes,0,D K Weld,8th,9 1/2 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Mundi (IRE),R L Moore,0,A P O'Brien,7th,4 1/2 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Norwalk Havoc,S Foley,0,Mrs J Harrington,6th,Neck,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Vestigia (IRE),R C Colgan,0,S Lavery,5th,2 1/4 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,The Equator (IRE),D P McDonogh,0,A P O'Brien,4th,Neck,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Ecureuil Secret (FR),Oisin Murphy,0,E J O'Grady,3rd,1/2 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Stromberg,D McMonagle,0,J P O'Brien,2nd,3 3/4 l,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:15,N/A,16:15,Good To Yielding,1m 2f,Chief Little Rock (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,9-5,-,True,116,35
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Ms Messi (IRE),O McSweeney,3,Thomas Dowling,NR,N/A,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Sing A New Song (IRE),R P Cleary,0,J S Bolger,8th,3 1/2 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,North Africa (IRE),W M Lordan,0,A P O'Brien,7th,4 1/4 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Cathedral Peak,D McMonagle,0,J P O'Brien,6th,1 1/4 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Pink Orchid (IRE),J Cleary,7,A P O'Brien,5th,Head,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Alfheim (IRE),S Foley,0,Mrs J Harrington,4th,1 1/2 l,3,9-3t,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Sidiza (IRE),C D Hayes,0,D K Weld,3rd,1 1/2 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Lily Hart (IRE),R L Moore,0,A P O'Brien,2nd,1 1/4 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Hanalia (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Ms Messi (IRE),O McSweeney,3,Thomas Dowling,NR,N/A,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Sing A New Song (IRE),R P Cleary,0,J S Bolger,8th,3 1/2 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,North Africa (IRE),W M Lordan,0,A P O'Brien,7th,4 1/4 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Cathedral Peak,D McMonagle,0,J P O'Brien,6th,1 1/4 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Pink Orchid (IRE),J Cleary,7,A P O'Brien,5th,Head,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Alfheim (IRE),S Foley,0,Mrs J Harrington,4th,1 1/2 l,3,9-3t,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Sidiza (IRE),C D Hayes,0,D K Weld,3rd,1 1/2 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Lily Hart (IRE),R L Moore,0,A P O'Brien,2nd,1 1/4 l,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 16:50,N/A,16:50,Yielding,1m 2f,Hanalia (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-3,-,True,116,36
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Glan (IRE),D P McDonogh,0,G Elliott,NR,N/A,9,9-6,82,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Esquiline (FR),B M Coen,0,J P Murtagh,NR,N/A,4,10-1p,91,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Snapius (IRE),M P Sheehy,0,J Nash,17th,1 1/4 l,5,9-0b,76,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Spanish John (IRE),C Horgan,7,P A Fahy,16th,2 1/2 l,6,8-7t,69,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Queenie St Clair (IRE),J M Sheridan,0,E D Delany,15th,6 l,4,8-9h,71,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,The Mediator (IRE),K G Kennedy,7,G Elliott,14th,Head,7,8-11,73,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Mt Leinster (IRE),Siobhan Rutledge,3,J C McConnell,13th,7 1/2 l,10,10-6,96,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Cougar (JPN),J A Powell,3,P Roche,12th,1/2 l,5,9-12,88,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Bold Approach (IRE),R P Cleary,0,J S Bolger,11th,1 l,8,8-8tp,70,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Squire Danagher,W J Lee,0,A Oliver,10th,3 1/4 l,4,9-5v1,81,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Valleyoftheeagles (IRE),M W Hassett,5,M Hassett,9th,Nose,6,8-7tb,69,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Harsh,D McMonagle,0,J P O'Brien,8th,1 l,4,9-3p,79,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,The Banger Doyle (IRE),Oisin Murphy,0,J Queally,7th,Nose,8,9-1h,77,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Nostra Casa (IRE),C T Keane,0,P W Flynn,6th,Neck,8,9-3tp,79,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Last Ammo (IRE),J Kearney,5,R O'Brien,5th,Neck,5,9-10,86,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Bay Of Sanibel (GER),S Foley,0,Mrs J Harrington,4th,1 1/4 l,4,9-5p,81,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Rain (GER),N M Crosse,0,J Barcoe,3rd,3 1/4 l,5,8-7,69,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Grappa Nonino (IRE),C D Hayes,0,D K Weld,2nd,3 1/4 l,5,8-10,72,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Fairytale Princess (IRE),G F Carroll,0,G M Lyons,1st,N/A,4,9-0,76,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Glan (IRE),D P McDonogh,0,G Elliott,NR,N/A,9,9-6,82,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Esquiline (FR),B M Coen,0,J P Murtagh,NR,N/A,4,10-1p,91,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Snapius (IRE),M P Sheehy,0,J Nash,17th,1 1/4 l,5,9-0b,76,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Spanish John (IRE),C Horgan,7,P A Fahy,16th,2 1/2 l,6,8-7t,69,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Queenie St Clair (IRE),J M Sheridan,0,E D Delany,15th,6 l,4,8-9h,71,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,The Mediator (IRE),K G Kennedy,7,G Elliott,14th,Head,7,8-11,73,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Mt Leinster (IRE),Siobhan Rutledge,3,J C McConnell,13th,7 1/2 l,10,10-6,96,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Cougar (JPN),J A Powell,3,P Roche,12th,1/2 l,5,9-12,88,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Bold Approach (IRE),R P Cleary,0,J S Bolger,11th,1 l,8,8-8tp,70,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Squire Danagher,W J Lee,0,A Oliver,10th,3 1/4 l,4,9-5v1,81,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Valleyoftheeagles (IRE),M W Hassett,5,M Hassett,9th,Nose,6,8-7tb,69,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Harsh,D McMonagle,0,J P O'Brien,8th,1 l,4,9-3p,79,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,The Banger Doyle (IRE),Oisin Murphy,0,J Queally,7th,Nose,8,9-1h,77,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Nostra Casa (IRE),C T Keane,0,P W Flynn,6th,Neck,8,9-3tp,79,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Last Ammo (IRE),J Kearney,5,R O'Brien,5th,Neck,5,9-10,86,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Bay Of Sanibel (GER),S Foley,0,Mrs J Harrington,4th,1 1/4 l,4,9-5p,81,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Rain (GER),N M Crosse,0,J Barcoe,3rd,3 1/4 l,5,8-7,69,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Grappa Nonino (IRE),C D Hayes,0,D K Weld,2nd,3 1/4 l,5,8-10,72,True,116,37
Curragh Racing Results | 26th May 2024 17:25,N/A,17:25,Yielding,1m 6f,Fairytale Princess (IRE),G F Carroll,0,G M Lyons,1st,N/A,4,9-0,76,True,116,37
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Pipers Meadow (IRE),T Ryan,5,S Ryan,NR,N/A,9,11-2,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Winter Fog (IRE),K Callaghan,5,W P Mullins,4th,3 1/4 l,10,11-12,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Fascile Mode (IRE),J B Foley,0,T Mullins,3rd,1 1/4 l,6,11-8,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,No Looking Back (IRE),P T Enright,0,O McKiernan,2nd,1/2 l,6,11-2t,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Beacon Edge (IRE),Sam Ewing,0,G Elliott,1st,N/A,10,11-8,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Pipers Meadow (IRE),T Ryan,5,S Ryan,NR,N/A,9,11-2,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Winter Fog (IRE),K Callaghan,5,W P Mullins,4th,3 1/4 l,10,11-12,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Fascile Mode (IRE),J B Foley,0,T Mullins,3rd,1 1/4 l,6,11-8,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,No Looking Back (IRE),P T Enright,0,O McKiernan,2nd,1/2 l,6,11-2t,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 16:30,N/A,16:30,Good (Good To Yielding In Places),2m 2f 86y,Beacon Edge (IRE),Sam Ewing,0,G Elliott,1st,N/A,10,11-8,-,True,116,38
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Mickie Angel (IRE),D King,0,D Hogan,NR,N/A,6,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Padraigs Boy (IRE),J J Slevin,0,Ms Alice Curran,NR,N/A,8,11-4p,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Fellowshall,D Meyler,0,R K Watson,NR,N/A,7,11-4h1,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Little Eddie (IRE),J B Foley,0,L P Cusack,14th,1 1/4 l,5,11-4p1,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Ontheblind (IRE),A McCurtin,0,John F O'Neill,13th,40 l,5,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Donegal Danny (IRE),S F O'Keeffe,0,M J McDonagh,12th,9 l,6,11-4t1,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Anysignofhim (IRE),L Quinlan,3,R Hackett,11th,4 l,5,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Lispendense (IRE),S D Torrens,0,D Cullen,10th,1 3/4 l,9,11-12,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Foxy Rock (IRE),R A Doyle,0,M F Morris,9th,6 l,6,11-4p,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Silin Alainn (IRE),R P Geoghegan,7,N Lee,8th,2 l,5,10-11,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,John Storey (IRE),R Deegan,0,L P Cusack,7th,6 l,6,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Kerlogue (IRE),P T Enright,0,W J Burke,6th,4 1/2 l,6,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Tomas O Maille (IRE),Mr J C Barry,3,M Flannery,5th,3 1/2 l,7,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Marv Michael (IRE),Rachael Blackmore,0,H De Bromhead,4th,5 l,6,11-4t,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Find A Fortune (IRE),J C Gainford,0,G Elliott,3rd,1/2 l,7,11-4,-,True,116,39
Ballinrobe Racing Results | 27th May 2024 17:00,N/A,17:00,Good (Good To Yielding In Places),2m 6f 131y,Talk In The Park (IRE),D J O'Keeffe,0,R O'Sullivan,2nd,2 1/4 l,6,11-4,-,True,116,39
