track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Chicago Storm,S. McCullagh,3,Peter Fahey,4th,1/2 l,4,10-1,64,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Katonah (IRE),C. T. Keane,0,Noel Meade,3rd,1/2 l,3,9-9,63,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Special Protector (IRE),M. W. Hassett,7,Timothy Doyle,2nd,1/2 l,5,8-12,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Grann's Boy (IRE),Adam Caffrey,5,Harry Rogers,1st,N/A,3,9-4,58,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,White Quarry Rose (IRE),G. F. Carroll,0,Kevin Michael Smith,17th,99 l,7,9-5p1,54,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Wantoplantatree,J. M. Sheridan,0,E. D. Delany,16th,3 3/4 l,3,9-6,60,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Gold Haven (IRE),Seamie Heffernan,0,Paul W. Flynn,15th,9 1/2 l,5,8-12t,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Jazzy Rock (IRE),R. Whearty,5,Francis Casey,14th,6 1/2 l,4,9-3,52,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Big Challenge (IRE),R. C. Colgan,0,R. Donohoe,13th,Neck,9,9-6,55,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Dubai Clover (IRE),J. J. G. Ryan,5,John McConnell,12th,1 1/2 l,4,9-9,58,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Gudrun Genberg (IRE),C. D. Hayes,0,Aidan Anthony Howard,11th,3/4 l,4,8-12,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Navy Beach (IRE),Ben Martin Coen,0,A. J. Martin,10th,Neck,3,9-2,56,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Liberated Girl,N. M. Crosse,0,A. Slattery,9th,Head,3,8-12,52,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Brilliant Question (IRE),D. E. Sheehy,3,K. A. Heffernan,8th,1 3/4 l,6,8-12t,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Zaghraf,R. P. Whelan,0,Leanne Breen,7th,1 1/4 l,4,8-12t,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Lucky Queen (IRE),Kyanna Van Buuren,10,P. A. Fahy,6th,1 1/2 l,4,9-5tp,54,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,War Thunder,L. F. Roche,0,D. J. Ryan,5th,1/2 l,5,8-12b,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Chicago Storm,S. McCullagh,3,Peter Fahey,4th,1/2 l,4,10-1,64,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Katonah (IRE),C. T. Keane,0,Noel Meade,3rd,1/2 l,3,9-9,63,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Special Protector (IRE),M. W. Hassett,7,Timothy Doyle,2nd,1/2 l,5,8-12,47,True,88,34
Galway Racing Results | 30th October 2023 16:00,N/A,16:00,Heavy,1m 3f 180y,Grann's Boy (IRE),Adam Caffrey,5,Harry Rogers,1st,N/A,3,9-4,58,True,88,34
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Vormir (IRE),D. E. Sheehy,3,F. Birrane,18th,1/2 l,6,8-12,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Vista Baby (FR),Ben Martin Coen,0,A. Slattery,17th,1/2 l,3,9-1,55,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Loudest Whisper (IRE),J. M. Sheridan,0,E. D. Delany,16th,1 1/4 l,8,8-12p,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Final Endeavour (IRE),William James Lee,0,Harry Rogers,15th,Short Head,7,9-4p,53,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Ruler Of The River (IRE),R. P. Whelan,0,Jack W. Davison,14th,Neck,3,9-0p,54,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Golden Sandbanks,R. Whearty,5,Paul W. Flynn,13th,3/4 l,6,9-12tp,61,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Unterberg (IRE),C. Stone-Walsh,7,Laura Hourigan,12th,1 l,4,9-11,60,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Bolero (FR),J. A. Powell,3,Harry Rogers,11th,3/4 l,8,8-12tp,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Enquire Within (IRE),Wesley Joyce,7,F. G. Hand,10th,1 1/4 l,7,9-4tp,53,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Noble Crusade (USA),D. W. O'Connor,0,John McConnell,9th,1 3/4 l,5,9-5,54,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Tortured Soul,J. J. G. Ryan,5,G. M. Lyons,8th,3/4 l,3,8-9,49,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Essential Part (IRE),L. T. McAteer,0,Adrian Sexton,7th,3/4 l,5,9-2,51,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Fair Damsel (IRE),C. T. Keane,0,Richard Brabazon,6th,1/2 l,5,9-7,56,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Sioux Grit (IRE),K. J. Leonard,0,R. P. Burns,5th,Neck,5,8-12,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Adhuil (IRE),C. D. Hayes,0,Aidan Anthony Howard,4th,2 1/4 l,4,9-2b,51,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Golden Ash (IRE),K. T. Brophy,10,J. S. Bolger,3rd,1 3/4 l,3,9-6,60,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Star Official (IRE),Adam Caffrey,5,R. Donohoe,2nd,2 l,5,10-1,64,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Game Nation (IRE),Seamie Heffernan,0,Eric McNamara,1st,N/A,4,9-5t,54,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Vormir (IRE),D. E. Sheehy,3,F. Birrane,18th,1/2 l,6,8-12,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Vista Baby (FR),Ben Martin Coen,0,A. Slattery,17th,1/2 l,3,9-1,55,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Loudest Whisper (IRE),J. M. Sheridan,0,E. D. Delany,16th,1 1/4 l,8,8-12p,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Final Endeavour (IRE),William James Lee,0,Harry Rogers,15th,Short Head,7,9-4p,53,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Ruler Of The River (IRE),R. P. Whelan,0,Jack W. Davison,14th,Neck,3,9-0p,54,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Golden Sandbanks,R. Whearty,5,Paul W. Flynn,13th,3/4 l,6,9-12tp,61,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Unterberg (IRE),C. Stone-Walsh,7,Laura Hourigan,12th,1 l,4,9-11,60,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Bolero (FR),J. A. Powell,3,Harry Rogers,11th,3/4 l,8,8-12tp,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Enquire Within (IRE),Wesley Joyce,7,F. G. Hand,10th,1 1/4 l,7,9-4tp,53,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Noble Crusade (USA),D. W. O'Connor,0,John McConnell,9th,1 3/4 l,5,9-5,54,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Tortured Soul,J. J. G. Ryan,5,G. M. Lyons,8th,3/4 l,3,8-9,49,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Essential Part (IRE),L. T. McAteer,0,Adrian Sexton,7th,3/4 l,5,9-2,51,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Fair Damsel (IRE),C. T. Keane,0,Richard Brabazon,6th,1/2 l,5,9-7,56,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Sioux Grit (IRE),K. J. Leonard,0,R. P. Burns,5th,Neck,5,8-12,47,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Adhuil (IRE),C. D. Hayes,0,Aidan Anthony Howard,4th,2 1/4 l,4,9-2b,51,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Golden Ash (IRE),K. T. Brophy,10,J. S. Bolger,3rd,1 3/4 l,3,9-6,60,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Star Official (IRE),Adam Caffrey,5,R. Donohoe,2nd,2 l,5,10-1,64,True,88,35
Galway Racing Results | 30th October 2023 16:35,N/A,16:35,Heavy,1m 3f 180y,Game Nation (IRE),Seamie Heffernan,0,Eric McNamara,1st,N/A,4,9-5t,54,True,88,35
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Livin It Up (IRE),N. M. Crosse,0,John S. O'Donoghue,20th,2 1/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Funny Face (IRE),L. T. McAteer,0,F. Costello,19th,4 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Selton Hill (IRE),D. W. O'Connor,0,John McConnell,18th,17 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Nakasero (IRE),G. F. Carroll,0,M. Halford & T. Collins,17th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Free Range Kid (IRE),William James Lee,0,Edward Lynam,16th,1 1/2 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Irish Annie (IRE),C. D. Hayes,0,Kevin Prendergast,15th,3/4 l,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Anyothername (IRE),L. F. Roche,0,Aidan Anthony Howard,14th,3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Enchanted Garden (IRE),R. P. Cleary,0,Anthony Mullins,13th,Nose,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Late Night Talking (IRE),Oisin McSweeney,5,Miss Jennifer Anne Lynch,12th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Babyface (IRE),Ben Martin Coen,0,Edward Lynam,11th,1/2 l,2,9-7t,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Eddie G (IRE),C. J. MacRedmond,5,Adrian McGuinness,10th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Mint Man,J. A. Powell,3,P. J. F. Murphy,9th,Neck,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Belfrina (IRE),R. P. Whelan,0,John S. O'Donoghue,8th,Head,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Private Officer (IRE),J. J. G. Ryan,5,J. F. Levins,7th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Liberty Looming (IRE),Gabriella Adela Hill,10,J. S. Bolger,6th,1 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Timeonourside (IRE),Wesley Joyce,5,Leonard Paul Flynn,5th,6 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Kortez Bay (IRE),R. C. Colgan,0,Ms Sheila Lavery,4th,Neck,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Shandy (IRE),C. T. Keane,0,J. A. Stack,3rd,2 l,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Eclipse Emerald (IRE),J. M. Sheridan,0,J. A. Stack,2nd,4 1/2 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Samuel Colt (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Livin It Up (IRE),N. M. Crosse,0,John S. O'Donoghue,20th,2 1/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Funny Face (IRE),L. T. McAteer,0,F. Costello,19th,4 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Selton Hill (IRE),D. W. O'Connor,0,John McConnell,18th,17 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Nakasero (IRE),G. F. Carroll,0,M. Halford & T. Collins,17th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Free Range Kid (IRE),William James Lee,0,Edward Lynam,16th,1 1/2 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Irish Annie (IRE),C. D. Hayes,0,Kevin Prendergast,15th,3/4 l,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Anyothername (IRE),L. F. Roche,0,Aidan Anthony Howard,14th,3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Enchanted Garden (IRE),R. P. Cleary,0,Anthony Mullins,13th,Nose,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Late Night Talking (IRE),Oisin McSweeney,5,Miss Jennifer Anne Lynch,12th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Babyface (IRE),Ben Martin Coen,0,Edward Lynam,11th,1/2 l,2,9-7t,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Eddie G (IRE),C. J. MacRedmond,5,Adrian McGuinness,10th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Mint Man,J. A. Powell,3,P. J. F. Murphy,9th,Neck,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Belfrina (IRE),R. P. Whelan,0,John S. O'Donoghue,8th,Head,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Private Officer (IRE),J. J. G. Ryan,5,J. F. Levins,7th,1 3/4 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Liberty Looming (IRE),Gabriella Adela Hill,10,J. S. Bolger,6th,1 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Timeonourside (IRE),Wesley Joyce,5,Leonard Paul Flynn,5th,6 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Kortez Bay (IRE),R. C. Colgan,0,Ms Sheila Lavery,4th,Neck,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Shandy (IRE),C. T. Keane,0,J. A. Stack,3rd,2 l,2,9-2,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Eclipse Emerald (IRE),J. M. Sheridan,0,J. A. Stack,2nd,4 1/2 l,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:20,N/A,12:20,Heavy,6f,Samuel Colt (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-7,-,True,88,36
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Nearly A Gonna,R. P. Whelan,0,H. D. McGuigan,19th,4 1/4 l,6,9-2,68,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Hastily,K. J. Leonard,0,Tom McGuinness,18th,23 l,4,8-9,61,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Furnace Creek (IRE),Ben Martin Coen,0,Joseph Anthony Murray,17th,3 3/4 l,4,9-10,76,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Shawaamekh,D. W. O'Connor,0,J. F. Levins,16th,2 1/4 l,9,9-5t,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Siesta Beach,C. T. Keane,0,M. D. O'Callaghan,15th,2 l,4,9-3b,69,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Pinar Del Rio,Wesley Joyce,5,Joe Conlon,14th,1 1/2 l,4,8-13,65,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Distillate,Adam Caffrey,5,Adrian McGuinness,13th,1 l,3,9-5t,72,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Run Forrest Run (IRE),C. Stone-Walsh,7,Michael Fenton,12th,1 l,5,9-7p,73,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Polar Bear (IRE),K. G. Kennedy,7,Mrs J. Harrington,11th,2 3/4 l,3,10-2v,83,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Midnight Fire (IRE),C. Geerdharry,7,Eddie & Patrick Harty,10th,1/2 l,6,9-3t,69,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Magical Vision (IRE),C. D. Hayes,0,Aidan Anthony Howard,9th,2 1/4 l,6,9-10,76,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Sunday Sovereign,J. M. Sheridan,0,James McAuley,8th,1/2 l,6,9-9t,75,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Racing Royalty,William James Lee,0,Gillian Scott,7th,Short Head,4,9-5b,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Transcendental (FR),G. F. Carroll,0,Gavin Patrick Cromwell,6th,1/2 l,5,9-5,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Mogwli (IRE),Jessica Maye,10,W. McCreery,5th,1 1/4 l,6,9-4,70,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Secret Magician (IRE),M. W. Hassett,7,Martin Hassett,4th,1/2 l,4,9-5b,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Dagoda (IRE),Seamie Heffernan,0,Miss Jennifer Anne Lynch,3rd,1/2 l,5,10-0,80,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Mercurial (IRE),S. D. Bowen,5,John J. Nallen,2nd,1 l,4,9-2p,68,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Greek Flower (IRE),J. A. Powell,3,J. J. Feane,1st,N/A,4,9-4p,70,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Nearly A Gonna,R. P. Whelan,0,H. D. McGuigan,19th,4 1/4 l,6,9-2,68,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Hastily,K. J. Leonard,0,Tom McGuinness,18th,23 l,4,8-9,61,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Furnace Creek (IRE),Ben Martin Coen,0,Joseph Anthony Murray,17th,3 3/4 l,4,9-10,76,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Shawaamekh,D. W. O'Connor,0,J. F. Levins,16th,2 1/4 l,9,9-5t,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Siesta Beach,C. T. Keane,0,M. D. O'Callaghan,15th,2 l,4,9-3b,69,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Pinar Del Rio,Wesley Joyce,5,Joe Conlon,14th,1 1/2 l,4,8-13,65,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Distillate,Adam Caffrey,5,Adrian McGuinness,13th,1 l,3,9-5t,72,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Run Forrest Run (IRE),C. Stone-Walsh,7,Michael Fenton,12th,1 l,5,9-7p,73,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Polar Bear (IRE),K. G. Kennedy,7,Mrs J. Harrington,11th,2 3/4 l,3,10-2v,83,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Midnight Fire (IRE),C. Geerdharry,7,Eddie & Patrick Harty,10th,1/2 l,6,9-3t,69,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Magical Vision (IRE),C. D. Hayes,0,Aidan Anthony Howard,9th,2 1/4 l,6,9-10,76,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Sunday Sovereign,J. M. Sheridan,0,James McAuley,8th,1/2 l,6,9-9t,75,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Racing Royalty,William James Lee,0,Gillian Scott,7th,Short Head,4,9-5b,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Transcendental (FR),G. F. Carroll,0,Gavin Patrick Cromwell,6th,1/2 l,5,9-5,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Mogwli (IRE),Jessica Maye,10,W. McCreery,5th,1 1/4 l,6,9-4,70,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Secret Magician (IRE),M. W. Hassett,7,Martin Hassett,4th,1/2 l,4,9-5b,71,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Dagoda (IRE),Seamie Heffernan,0,Miss Jennifer Anne Lynch,3rd,1/2 l,5,10-0,80,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Mercurial (IRE),S. D. Bowen,5,John J. Nallen,2nd,1 l,4,9-2p,68,True,88,37
Curragh Racing Results | 31st October 2023 12:50,N/A,12:50,Heavy,6f,Greek Flower (IRE),J. A. Powell,3,J. J. Feane,1st,N/A,4,9-4p,70,True,88,37
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Expecto (IRE),R. P. Cleary,0,J. S. Bolger,9th,2 1/2 l,2,8-7p,61,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Navajo Scout,C. T. Keane,0,Noel Meade,8th,5 1/2 l,2,9-4,72,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Ringside Timing (IRE),K. T. Brophy,10,J. S. Bolger,7th,2 1/4 l,2,9-8,76,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Highland Bells (IRE),Wesley Joyce,5,Michael Mulvany,6th,2 3/4 l,2,8-7,61,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Guest Star,C. Geerdharry,7,D. J. Bunyan & G. O'Leary,5th,4 1/2 l,2,9-0b,68,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Sinbad My Dad (IRE),R. Whearty,5,Seamus Fahey,4th,Head,2,9-6,74,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Rapid Mission,C. Stone-Walsh,7,Joseph Patrick O'Brien,3rd,3 l,2,10-0,82,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Mo Ghille Mar (IRE),S. McCullagh,3,Mrs J. Harrington,2nd,4 l,2,9-9p1,77,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Tiscommonknowledge (IRE),M. W. Hassett,7,Padraig Roche,1st,N/A,2,8-9,63,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Expecto (IRE),R. P. Cleary,0,J. S. Bolger,9th,2 1/2 l,2,8-7p,61,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Navajo Scout,C. T. Keane,0,Noel Meade,8th,5 1/2 l,2,9-4,72,True,88,38
Curragh Racing Results | 31st October 2023 13:22,N/A,13:22,Heavy,1m,Ringside Timing (IRE),K. T. Brophy,10,J. S. Bolger,7th,2 1/4 l,2,9-8,76,True,88,38
