track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,2025-09-02,17:02,Good To Yielding,1m,Rampage (IRE),Sadhbh Tormey,10,T G McCourt,4th,Neck,6,9-11tv,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Deuteronomy (IRE),Nicola Burns,7,R P Burns,3rd,2 3/4 l,6,9-8b,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Dragon Of Malta (IRE),W Joyce,3,P F O'Donnell,2nd,Neck,8,9-8tb,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Thrifty Of Digby (IRE),S Foley,0,Mrs J Harrington,1st,N/A,4,10-0,69,True,15,45
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Minella Hollow (IRE),J A Heffernan,0,J Nallen,NR,N/A,5,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Single Edition (IRE),J Kearney,3,J Barcoe,11th,30 l,7,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Thunder Gatti (IRE),L T McAteer,0,Rory Devine,10th,15 l,6,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Navy Waves (IRE),W M Lordan,0,Mrs J Cashin,9th,16 l,7,9-4p,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Ballerina Boxer (IRE),M Crehan,3,William Harvey,8th,1 l,7,9-4,85,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Prove Yourself (IRE),S Foley,0,R O'Sullivan,7th,4 1/4 l,6,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Galileo Sand (IRE),D Browne McMonagle,0,J P O'Brien,6th,17 l,4,9-9p,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Putapoundinthejar (IRE),B M Coen,0,A J Martin,5th,Neck,5,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Nelson Muntz (IRE),J S Dalton,10,D H Kelly,4th,1 3/4 l,6,9-9,72,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Fil Dor (FR),C D Hayes,0,G Elliott,3rd,10 l,7,9-9t,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Seo Linn (IRE),C T Keane,0,P Twomey,2nd,1/2 l,5,9-4,74,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Ballysax Hank (IRE),G F Carroll,0,G P Cromwell,1st,N/A,6,9-9h,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Minella Hollow (IRE),J A Heffernan,0,J Nallen,NR,N/A,5,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Single Edition (IRE),J Kearney,3,J Barcoe,11th,30 l,7,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Thunder Gatti (IRE),L T McAteer,0,Rory Devine,10th,15 l,6,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Navy Waves (IRE),W M Lordan,0,Mrs J Cashin,9th,16 l,7,9-4p,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Ballerina Boxer (IRE),M Crehan,3,William Harvey,8th,1 l,7,9-4,85,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Prove Yourself (IRE),S Foley,0,R O'Sullivan,7th,4 1/4 l,6,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Galileo Sand (IRE),D Browne McMonagle,0,J P O'Brien,6th,17 l,4,9-9p,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Putapoundinthejar (IRE),B M Coen,0,A J Martin,5th,Neck,5,9-9,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Nelson Muntz (IRE),J S Dalton,10,D H Kelly,4th,1 3/4 l,6,9-9,72,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Fil Dor (FR),C D Hayes,0,G Elliott,3rd,10 l,7,9-9t,-,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Seo Linn (IRE),C T Keane,0,P Twomey,2nd,1/2 l,5,9-4,74,True,15,46
N/A,2025-09-02,17:37,Good To Yielding,1m 6f,Ballysax Hank (IRE),G F Carroll,0,G P Cromwell,1st,N/A,6,9-9h,-,True,15,46
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Razzam (IRE),D Browne McMonagle,0,H D McGuigan,10th,Short Head,5,10-3,52,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Glory Sky (IRE),L Quinlan,5,R Hackett,9th,Neck,5,10-3t1,52,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Mark's One (IRE),J Cleary,5,Michael G Cleary,8th,1 l,4,10-3,45,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,St Ouen (IRE),D E Mullins,0,K Kukk,7th,1 3/4 l,9,10-3t,62,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,One More Wave,D J O'Keeffe,0,N C Kelly,6th,1/2 l,5,10-3,60,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Kartayaz (IRE),J A Heffernan,0,G A Kingston,5th,Neck,8,10-3,37,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Devil's Angel,J M Sheridan,0,R Hurley,4th,4 1/4 l,9,10-3,59,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,American In Paris (IRE),R Whearty,3,P W Flynn,3rd,3/4 l,5,10-3t,48,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Zero Fighter (IRE),J C Gainford,0,E D Delany,2nd,5 l,5,10-3t,35,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Lismacbryan Hill (IRE),C T Keane,0,P Magee,1st,N/A,4,10-3t,41,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Razzam (IRE),D Browne McMonagle,0,H D McGuigan,10th,Short Head,5,10-3,52,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Glory Sky (IRE),L Quinlan,5,R Hackett,9th,Neck,5,10-3t1,52,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Mark's One (IRE),J Cleary,5,Michael G Cleary,8th,1 l,4,10-3,45,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,St Ouen (IRE),D E Mullins,0,K Kukk,7th,1 3/4 l,9,10-3t,62,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,One More Wave,D J O'Keeffe,0,N C Kelly,6th,1/2 l,5,10-3,60,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Kartayaz (IRE),J A Heffernan,0,G A Kingston,5th,Neck,8,10-3,37,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Devil's Angel,J M Sheridan,0,R Hurley,4th,4 1/4 l,9,10-3,59,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,American In Paris (IRE),R Whearty,3,P W Flynn,3rd,3/4 l,5,10-3t,48,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Zero Fighter (IRE),J C Gainford,0,E D Delany,2nd,5 l,5,10-3t,35,True,15,47
Laytown Racing Results | 4th September 2025 16:30,2025-09-04,16:30,Standard,6f,Lismacbryan Hill (IRE),C T Keane,0,P Magee,1st,N/A,4,10-3t,41,True,15,47
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Revenite,N M Crosse,0,P F McEnery,10th,3/4 l,5,11-0,60,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Ace In The Pack (IRE),S Foley,0,Daniel Murphy,9th,4 1/2 l,4,10-5,51,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Bungle Inthedesert (IRE),G F Carroll,0,Ian Donoghue,8th,Neck,6,10-2,48,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Tamazu (IRE),D King,0,F Birrane,7th,3/4 l,6,10-4t,50,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Whatswrongnow (IRE),J A Heffernan,0,Batt Burke,6th,2 l,4,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Lismacbryan (IRE),C T Keane,0,P Cluskey,5th,2 l,4,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Spirit Of Eagles (IRE),S O'Callaghan,5,Thomas Dowling,4th,1/2 l,5,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Hasiyna (IRE),K G Kennedy,5,J C McConnell,3rd,2 1/4 l,5,10-1,47,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Cu Chulainn,M W Hassett,3,Laura Hourigan,2nd,Neck,7,9-9t,41,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Amanirenas (IRE),D Browne McMonagle,0,M C Grassick,1st,N/A,6,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Revenite,N M Crosse,0,P F McEnery,10th,3/4 l,5,11-0,60,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Ace In The Pack (IRE),S Foley,0,Daniel Murphy,9th,4 1/2 l,4,10-5,51,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Bungle Inthedesert (IRE),G F Carroll,0,Ian Donoghue,8th,Neck,6,10-2,48,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Tamazu (IRE),D King,0,F Birrane,7th,3/4 l,6,10-4t,50,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Whatswrongnow (IRE),J A Heffernan,0,Batt Burke,6th,2 l,4,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Lismacbryan (IRE),C T Keane,0,P Cluskey,5th,2 l,4,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Spirit Of Eagles (IRE),S O'Callaghan,5,Thomas Dowling,4th,1/2 l,5,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Hasiyna (IRE),K G Kennedy,5,J C McConnell,3rd,2 1/4 l,5,10-1,47,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Cu Chulainn,M W Hassett,3,Laura Hourigan,2nd,Neck,7,9-9t,41,True,15,48
Laytown Racing Results | 4th September 2025 17:05,2025-09-04,17:05,Standard,6f,Amanirenas (IRE),D Browne McMonagle,0,M C Grassick,1st,N/A,6,10-0,46,True,15,48
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Pandion Power (IRE),Mr E P O'Brien,5,J P Murtagh,10th,Neck,4,11-8,64,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Jered Maddox,Mr F Maguire,0,D Marnane,9th,2 3/4 l,9,12-0,70,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Eyema Candy Girl (AUS),Mr J L Gleeson,0,J P O'Brien,8th,Neck,6,11-13,69,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Velvet Skies (IRE),Mr P W Mullins,0,M Mulvany,7th,1 3/4 l,4,11-11,67,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Comfort Line (IRE),Mr D G Lavery,0,A McGuinness,6th,1/2 l,8,11-12,68,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Ferrybank,Mr H C Swan,0,T M Walsh,5th,1 1/2 l,7,11-12t,68,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Dynamic Force (IRE),Mr B O'Neill,0,T G McCourt,4th,1 l,6,11-11,67,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Gordon Bennett (IRE),Miss A B O'Connor,0,R Brabazon,3rd,3 1/2 l,7,11-13,69,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Clonmacash,Mr O McGill,5,A McGuinness,2nd,1/2 l,4,12-0,70,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Dontspoilasale (IRE),Mr A P Ryan,5,D Hogan,1st,N/A,5,11-13,69,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Pandion Power (IRE),Mr E P O'Brien,5,J P Murtagh,10th,Neck,4,11-8,64,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Jered Maddox,Mr F Maguire,0,D Marnane,9th,2 3/4 l,9,12-0,70,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Eyema Candy Girl (AUS),Mr J L Gleeson,0,J P O'Brien,8th,Neck,6,11-13,69,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Velvet Skies (IRE),Mr P W Mullins,0,M Mulvany,7th,1 3/4 l,4,11-11,67,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Comfort Line (IRE),Mr D G Lavery,0,A McGuinness,6th,1/2 l,8,11-12,68,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Ferrybank,Mr H C Swan,0,T M Walsh,5th,1 1/2 l,7,11-12t,68,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Dynamic Force (IRE),Mr B O'Neill,0,T G McCourt,4th,1 l,6,11-11,67,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Gordon Bennett (IRE),Miss A B O'Connor,0,R Brabazon,3rd,3 1/2 l,7,11-13,69,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Clonmacash,Mr O McGill,5,A McGuinness,2nd,1/2 l,4,12-0,70,True,15,49
Laytown Racing Results | 4th September 2025 17:40,2025-09-04,17:40,Standard ap (Sand),6f,Dontspoilasale (IRE),Mr A P Ryan,5,D Hogan,1st,N/A,5,11-13,69,True,15,49
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Ocean Manifest (IRE),C T Keane,0,Stephen Thorne,NR,N/A,4,10-3t,70,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Colugo (IRE),Adam Caffrey,0,Ian Donoghue,9th,8 1/2 l,4,9-12,58,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Baron Blake (FR),G F Carroll,0,J J Hanlon,8th,1 1/4 l,4,10-3,-,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Peckham Springs (IRE),J J Slevin,0,D A McLoughlin,7th,3 1/4 l,8,10-3t,73,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Raydamann (FR),Sam Ewing,0,G Elliott,6th,1/2 l,4,10-3,74,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Rock Basher (IRE),J A Heffernan,0,S Crawley,5th,1 3/4 l,6,10-3,43,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Powerful Hook Head (GER),D Browne McMonagle,0,J P O'Brien,4th,1 1/2 l,4,10-3t,69,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Captain Hanley (IRE),R Whearty,3,E O'Connell,3rd,7 l,5,10-3t,58,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Yes Oui Si (IRE),S Foley,0,Mrs J Harrington,2nd,2 l,4,9-12,60,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Lohengrin,J C Gainford,0,E D Delany,1st,N/A,5,10-3t,57,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Ocean Manifest (IRE),C T Keane,0,Stephen Thorne,NR,N/A,4,10-3t,70,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Colugo (IRE),Adam Caffrey,0,Ian Donoghue,9th,8 1/2 l,4,9-12,58,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Baron Blake (FR),G F Carroll,0,J J Hanlon,8th,1 1/4 l,4,10-3,-,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Peckham Springs (IRE),J J Slevin,0,D A McLoughlin,7th,3 1/4 l,8,10-3t,73,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Raydamann (FR),Sam Ewing,0,G Elliott,6th,1/2 l,4,10-3,74,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Rock Basher (IRE),J A Heffernan,0,S Crawley,5th,1 3/4 l,6,10-3,43,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Powerful Hook Head (GER),D Browne McMonagle,0,J P O'Brien,4th,1 1/2 l,4,10-3t,69,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Captain Hanley (IRE),R Whearty,3,E O'Connell,3rd,7 l,5,10-3t,58,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Yes Oui Si (IRE),S Foley,0,Mrs J Harrington,2nd,2 l,4,9-12,60,True,15,50
Laytown Racing Results | 4th September 2025 18:10,2025-09-04,18:10,Standard,7f,Lohengrin,J C Gainford,0,E D Delany,1st,N/A,5,10-3t,57,True,15,50
