track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Jaliyah (IRE),C T Keane,0,A Murray,2nd,1 l,3,9-2,95,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Garden Of Eden (IRE),B M Coen,0,A P O'Brien,1st,N/A,3,9-2,97,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Kalixa (IRE),C D Hayes,0,D K Weld,8th,Head,3,9-2,-,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Gotomylovely (IRE),J M Sheridan,0,J A Stack,7th,2 l,3,9-2,-,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Hollys Graces (IRE),W J Lee,0,H De Bromhead,6th,Head,3,9-2,-,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Tamam Desert (IRE),S Foley,0,Eoghan O'Neill,5th,1/2 l,3,9-2,90,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Medici Venus (USA),G M Ryan,0,A P O'Brien,4th,3 l,3,9-2b,93,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Island Hopping (IRE),W M Lordan,0,A P O'Brien,3rd,3/4 l,3,9-2,95,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Jaliyah (IRE),C T Keane,0,A Murray,2nd,1 l,3,9-2,95,True,173,42
Naas Racing Results | 10th May 2025 16:20,N/A,16:20,Good (Good To Firm In Places),1m 2f 84y,Garden Of Eden (IRE),B M Coen,0,A P O'Brien,1st,N/A,3,9-2,97,True,173,42
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Tangapour (IRE),B M Coen,0,J P Murtagh,7th,2 l,3,9-10,88,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,William F Browne (IRE),R Whearty,3,P W Flynn,6th,10 l,3,9-1,79,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Red King (IRE),W J Lee,0,A Oliver,5th,Neck,3,9-2,80,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Pallatine Hills (IRE),C D Hayes,0,E & P Harty,4th,1 1/2 l,3,8-11b1,75,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Marazion (IRE),S Foley,0,Mrs J Harrington,3rd,3 1/4 l,3,9-7,85,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Heather (IRE),C T Keane,0,G M Lyons,2nd,1 3/4 l,3,9-1,79,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Galveston,W M Lordan,0,A P O'Brien,1st,N/A,3,9-9b1,87,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Tangapour (IRE),B M Coen,0,J P Murtagh,7th,2 l,3,9-10,88,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,William F Browne (IRE),R Whearty,3,P W Flynn,6th,10 l,3,9-1,79,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Red King (IRE),W J Lee,0,A Oliver,5th,Neck,3,9-2,80,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Pallatine Hills (IRE),C D Hayes,0,E & P Harty,4th,1 1/2 l,3,8-11b1,75,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Marazion (IRE),S Foley,0,Mrs J Harrington,3rd,3 1/4 l,3,9-7,85,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Heather (IRE),C T Keane,0,G M Lyons,2nd,1 3/4 l,3,9-1,79,True,173,43
Naas Racing Results | 10th May 2025 16:55,N/A,16:55,Good (Good To Firm In Places),1m 2f 84y,Galveston,W M Lordan,0,A P O'Brien,1st,N/A,3,9-9b1,87,True,173,43
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Tiffiny's Girl (IRE),D J O'Keeffe,0,W J Burke,NR,N/A,5,11-7,99,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Merrywick Lady (IRE),R P Treacy,0,E Seymour,PU,N/A,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Kaleo Ametsa (FR),P T Enright,0,J Halley,F,N/A,5,11-7t,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Dorans Mill (IRE),D Robinson,0,P J Rothwell,14th,9 1/2 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Stylish Composer (IRE),Mr A Burke-Ott,7,A Ott,13th,17 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Joshsue (IRE),D J O'Keeffe,0,W J Burke,12th,3 1/2 l,7,11-7t,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Larkins Lane (IRE),R A Doyle,0,R O'Leary,11th,15 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Ladies Well (IRE),C M Quirke,3,A Slattery,10th,1 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Doyen Og (IRE),G Brouder,3,A Sexton,9th,2 3/4 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Dippedinmoonlight (IRE),D Meyler,0,E Mullins,8th,8 1/2 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Pippa Mo Chroi (IRE),S F O'Keeffe,0,P D Fitzgerald,7th,1/2 l,7,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Danielle D (IRE),Cian Cullinan,7,M Magnussen,6th,Neck,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Tomorrow At Dawn (IRE),A Harvey,5,P T Foley,5th,12 l,6,11-7t,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Cathryns Ruby (IRE),S D Torrens,0,P T Foley,4th,2 1/2 l,8,11-7h,105,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Alpha Zeta (FR),R Deegan,0,Liz Doyle,3rd,9 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Emily Love (IRE),Sam Ewing,0,G Elliott,2nd,5 1/2 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Cameletta Vega (IRE),P Townend,0,W P Mullins,1st,N/A,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Tiffiny's Girl (IRE),D J O'Keeffe,0,W J Burke,NR,N/A,5,11-7,99,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Merrywick Lady (IRE),R P Treacy,0,E Seymour,PU,N/A,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Kaleo Ametsa (FR),P T Enright,0,J Halley,F,N/A,5,11-7t,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Dorans Mill (IRE),D Robinson,0,P J Rothwell,14th,9 1/2 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Stylish Composer (IRE),Mr A Burke-Ott,7,A Ott,13th,17 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Joshsue (IRE),D J O'Keeffe,0,W J Burke,12th,3 1/2 l,7,11-7t,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Larkins Lane (IRE),R A Doyle,0,R O'Leary,11th,15 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Ladies Well (IRE),C M Quirke,3,A Slattery,10th,1 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Doyen Og (IRE),G Brouder,3,A Sexton,9th,2 3/4 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Dippedinmoonlight (IRE),D Meyler,0,E Mullins,8th,8 1/2 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Pippa Mo Chroi (IRE),S F O'Keeffe,0,P D Fitzgerald,7th,1/2 l,7,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Danielle D (IRE),Cian Cullinan,7,M Magnussen,6th,Neck,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Tomorrow At Dawn (IRE),A Harvey,5,P T Foley,5th,12 l,6,11-7t,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Cathryns Ruby (IRE),S D Torrens,0,P T Foley,4th,2 1/2 l,8,11-7h,105,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Alpha Zeta (FR),R Deegan,0,Liz Doyle,3rd,9 l,5,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Emily Love (IRE),Sam Ewing,0,G Elliott,2nd,5 1/2 l,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 14:50,N/A,14:50,Good,2m 3f 50y,Cameletta Vega (IRE),P Townend,0,W P Mullins,1st,N/A,6,11-7,-,True,173,47
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Derby Rock (IRE),Non Runner,0,M F Morris,NR,N/A,6,10-11,93,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Lucky Storm (IRE),Kevin A Murphy,7,L J Archdeacon,F,N/A,7,11-4tp,100,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Idol (FR),R A Berry,7,W M Roper,13th,3 1/2 l,7,11-9,105,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Penny Jar (IRE),A Balfe,7,P Downey,12th,Neck,9,11-12t,108,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Monroes Hollow (IRE),Sam Ewing,0,Peter Fahey,11th,3 l,7,11-8,104,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Arctic Piper (IRE),S D Torrens,0,P T Foley,10th,2 1/4 l,6,11-7t,103,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Noble Hilltop (IRE),K E Buckley,0,E Buckley,9th,2 1/2 l,5,11-6v1,102,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Friends N Commerce (IRE),P K Donovan,3,P G Kelly,8th,2 3/4 l,9,11-10,106,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Ballinoe Blaze (IRE),G B Noonan,5,E McCarthy,7th,Head,5,11-1,97,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Tippinaway (IRE),R Deegan,0,Eric Larkin,6th,1/2 l,5,11-12,108,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Tannery Park,S W Flanagan,0,B Connell,5th,8 1/2 l,5,10-10,92,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Crowsatedappletart (IRE),D J O'Keeffe,0,M Winters,4th,Neck,8,11-6,102,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Hidalgo Des Mottes (FR),R A Doyle,0,E Griffin,3rd,4 1/2 l,8,11-2p,98,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Cullagh Pride (IRE),A Harvey,5,S Fahey,2nd,1/2 l,7,10-8,90,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Next Stop Paris (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-6h,102,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Derby Rock (IRE),Non Runner,0,M F Morris,NR,N/A,6,10-11,93,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Lucky Storm (IRE),Kevin A Murphy,7,L J Archdeacon,F,N/A,7,11-4tp,100,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Idol (FR),R A Berry,7,W M Roper,13th,3 1/2 l,7,11-9,105,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Penny Jar (IRE),A Balfe,7,P Downey,12th,Neck,9,11-12t,108,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Monroes Hollow (IRE),Sam Ewing,0,Peter Fahey,11th,3 l,7,11-8,104,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Arctic Piper (IRE),S D Torrens,0,P T Foley,10th,2 1/4 l,6,11-7t,103,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Noble Hilltop (IRE),K E Buckley,0,E Buckley,9th,2 1/2 l,5,11-6v1,102,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Friends N Commerce (IRE),P K Donovan,3,P G Kelly,8th,2 3/4 l,9,11-10,106,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Ballinoe Blaze (IRE),G B Noonan,5,E McCarthy,7th,Head,5,11-1,97,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Tippinaway (IRE),R Deegan,0,Eric Larkin,6th,1/2 l,5,11-12,108,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Tannery Park,S W Flanagan,0,B Connell,5th,8 1/2 l,5,10-10,92,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Crowsatedappletart (IRE),D J O'Keeffe,0,M Winters,4th,Neck,8,11-6,102,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Hidalgo Des Mottes (FR),R A Doyle,0,E Griffin,3rd,4 1/2 l,8,11-2p,98,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Cullagh Pride (IRE),A Harvey,5,S Fahey,2nd,1/2 l,7,10-8,90,True,173,48
Cork Racing Results | 10th May 2025 15:25,N/A,15:25,Good,2m 4f,Next Stop Paris (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-6h,102,True,173,48
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,The Nagger Reidy,J J Slevin,0,Stephen Gerard Carey,NR,N/A,6,11-12t1,110,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Way Down South (IRE),D King,0,G Scott,NR,N/A,6,11-7,105,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,General Clermont (FR),G Brouder,3,D E Fitzgerald,NR,N/A,9,11-4,102,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Story Rory (IRE),D J O'Keeffe,0,Brendan Walsh,13th,2 1/2 l,10,11-4t,102,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,You Done Well (IRE),S W Flanagan,0,K Purcell,12th,13 l,4,10-12,104,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Mister Persistence (IRE),M M McDonagh,0,S O O'Brien,11th,2 1/2 l,5,10-8,92,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Jeu De Pic (FR),T Joseph Kelly,7,T Cooper,10th,29 l,6,11-2,100,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Due Course (IRE),K M Donoghue,0,G P Cromwell,9th,2 1/2 l,7,11-10t,108,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Onefortheditch (IRE),S Fitzgerald,0,E F Gallagher,8th,5 1/2 l,7,11-7,105,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Aurea Fortuna (IRE),D J Gilligan,0,A J Martin,7th,1 1/4 l,6,11-4t,102,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Aboy Joey (IRE),S D Torrens,0,E McCarthy,6th,5 l,6,10-11p,95,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Mags Nelson (IRE),T P Harney,7,R O'Sullivan,5th,1 3/4 l,6,10-11,95,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Tell Nobody Nothin (IRE),D Meyler,0,N Meade,4th,1 3/4 l,5,11-9p,107,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,T Or Coffey (IRE),Sam Ewing,0,Paul Mulligan,3rd,Head,4,10-9tb,101,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Mellem (IRE),T E O'Connor,7,M Fahey,2nd,3/4 l,6,10-5b,89,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,The Dooner Citizen (IRE),Mr Alan O'Sullivan,7,E M O'Sullivan,1st,N/A,7,10-5tp,89,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,The Nagger Reidy,J J Slevin,0,Stephen Gerard Carey,NR,N/A,6,11-12t1,110,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Way Down South (IRE),D King,0,G Scott,NR,N/A,6,11-7,105,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,General Clermont (FR),G Brouder,3,D E Fitzgerald,NR,N/A,9,11-4,102,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Story Rory (IRE),D J O'Keeffe,0,Brendan Walsh,13th,2 1/2 l,10,11-4t,102,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,You Done Well (IRE),S W Flanagan,0,K Purcell,12th,13 l,4,10-12,104,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Mister Persistence (IRE),M M McDonagh,0,S O O'Brien,11th,2 1/2 l,5,10-8,92,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Jeu De Pic (FR),T Joseph Kelly,7,T Cooper,10th,29 l,6,11-2,100,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Due Course (IRE),K M Donoghue,0,G P Cromwell,9th,2 1/2 l,7,11-10t,108,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Onefortheditch (IRE),S Fitzgerald,0,E F Gallagher,8th,5 1/2 l,7,11-7,105,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Aurea Fortuna (IRE),D J Gilligan,0,A J Martin,7th,1 1/4 l,6,11-4t,102,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Aboy Joey (IRE),S D Torrens,0,E McCarthy,6th,5 l,6,10-11p,95,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Mags Nelson (IRE),T P Harney,7,R O'Sullivan,5th,1 3/4 l,6,10-11,95,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Tell Nobody Nothin (IRE),D Meyler,0,N Meade,4th,1 3/4 l,5,11-9p,107,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,T Or Coffey (IRE),Sam Ewing,0,Paul Mulligan,3rd,Head,4,10-9tb,101,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,Mellem (IRE),T E O'Connor,7,M Fahey,2nd,3/4 l,6,10-5b,89,True,173,49
Cork Racing Results | 10th May 2025 16:00,N/A,16:00,Good,2m 4f,The Dooner Citizen (IRE),Mr Alan O'Sullivan,7,E M O'Sullivan,1st,N/A,7,10-5tp,89,True,173,49
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Kasanova's Dream (FR),Sam Ewing,0,G Elliott,NR,N/A,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Foxy Rock (IRE),G Brouder,3,M F Morris,NR,N/A,7,11-12b1,92,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Skid Row Joe (IRE),P K Donovan,3,P G Kelly,13th,27 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Daws Cross (IRE),C D Smithers,7,P T Foley,12th,Nose,6,11-12h,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Ask Phil (IRE),P T Enright,0,Laura Hourigan,11th,5 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Fancy A Tipple (IRE),J Coen,3,M Kennedy,10th,5 l,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Rhythmic Tune (IRE),L A McKenna,5,M A Molloy,9th,22 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Native Dream (IRE),J C Gainford,0,W J Burke,8th,1 1/4 l,7,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Sky And Sand (IRE),R A Doyle,0,R O'Sullivan,7th,1 1/2 l,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Coup D'etat (IRE),Mr J P O'Rourke,7,P O'Rourke,6th,1/2 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Rowdy (IRE),E Walsh,0,E M O'Sullivan,5th,2 1/2 l,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Je Suis (IRE),Mr A P Kennedy,7,S Curling,4th,11 l,6,11-5,102,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Empire Succes (FR),D J O'Keeffe,0,Gerard O'Leary,3rd,1 1/2 l,5,11-12,108,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Jacovec Cavern,R J Condon,5,P Hennessy,2nd,2 1/4 l,6,11-12,118,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Nytol (IRE),J P Shinnick,5,T O'Brien,1st,N/A,7,11-5,109,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Kasanova's Dream (FR),Sam Ewing,0,G Elliott,NR,N/A,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Foxy Rock (IRE),G Brouder,3,M F Morris,NR,N/A,7,11-12b1,92,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Skid Row Joe (IRE),P K Donovan,3,P G Kelly,13th,27 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Daws Cross (IRE),C D Smithers,7,P T Foley,12th,Nose,6,11-12h,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Ask Phil (IRE),P T Enright,0,Laura Hourigan,11th,5 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Fancy A Tipple (IRE),J Coen,3,M Kennedy,10th,5 l,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Rhythmic Tune (IRE),L A McKenna,5,M A Molloy,9th,22 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Native Dream (IRE),J C Gainford,0,W J Burke,8th,1 1/4 l,7,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Sky And Sand (IRE),R A Doyle,0,R O'Sullivan,7th,1 1/2 l,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Coup D'etat (IRE),Mr J P O'Rourke,7,P O'Rourke,6th,1/2 l,6,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Rowdy (IRE),E Walsh,0,E M O'Sullivan,5th,2 1/2 l,5,11-12,-,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Je Suis (IRE),Mr A P Kennedy,7,S Curling,4th,11 l,6,11-5,102,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Empire Succes (FR),D J O'Keeffe,0,Gerard O'Leary,3rd,1 1/2 l,5,11-12,108,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Jacovec Cavern,R J Condon,5,P Hennessy,2nd,2 1/4 l,6,11-12,118,True,173,50
Cork Racing Results | 10th May 2025 16:35,N/A,16:35,Good,3m 80y,Nytol (IRE),J P Shinnick,5,T O'Brien,1st,N/A,7,11-5,109,True,173,50
