track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Gregorina (IRE),Adam Caffrey,3,A McGuinness,3rd,3 3/4 l,3,9-2v,52,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Our Lil,B M Coen,0,J P Murtagh,2nd,2 l,3,9-4,54,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Best Law (IRE),C T Keane,0,G M Lyons,1st,N/A,3,9-11b1,61,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Nosey Anna (IRE),J M Sheridan,0,D Hogan,NR,N/A,3,9-7,57,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Bofa (IRE),J A Heffernan,0,J Feane,12th,1 l,3,9-2t1,52,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Melkorka (IRE),K J Leonard,0,J F O'Shea,11th,1 l,3,8-12,48,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Dream Ticket (FR),W J Lee,0,W McCreery,10th,1 l,3,10-0p1,64,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Mama Zonia (IRE),A J Slattery,0,A Slattery,9th,3/4 l,3,9-10,60,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Jlow (IRE),R P Cleary,0,C W J Farrell,8th,1/2 l,3,9-11,61,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Highland Bells (IRE),W Joyce,5,M Mulvany,7th,1 3/4 l,3,8-12,48,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,T Or Coffey (IRE),R M Mulligan,7,Paul Mulligan,6th,1/2 l,3,9-8tp,58,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Billie Frechette (IRE),J A Powell,3,N Meade,5th,1 1/4 l,3,9-6t1,56,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Gushing (USA),J Cleary,7,A P O'Brien,4th,3 1/4 l,3,9-12p,62,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Gregorina (IRE),Adam Caffrey,3,A McGuinness,3rd,3 3/4 l,3,9-2v,52,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Our Lil,B M Coen,0,J P Murtagh,2nd,2 l,3,9-4,54,True,128,9
Killarney Racing Results | 15th July 2024 20:25,N/A,20:25,Good To Firm,1m 3f 73y,Best Law (IRE),C T Keane,0,G M Lyons,1st,N/A,3,9-11b1,61,True,128,9
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Eternal Reign (IRE),Non Runner,0,M Halford & T Collins,NR,N/A,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Breathe Again (IRE),Siobhan Rutledge,3,S Lavery,NR,N/A,3,9-3p,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Coruscate (IRE),C D Hayes,0,T Cooper,9th,7 1/2 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Hadesia (IRE),C Horgan,7,A Slattery,8th,2 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Approachwitcaution (IRE),J A Heffernan,0,J A Kinsella,7th,4 3/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Flying Phoenix (IRE),R C Colgan,0,C O'Connell,6th,Head,3,9-3h,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Buckhead Betty (IRE),D P McDonogh,0,J P O'Brien,5th,1 1/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Chessalla (IRE),M P Sheehy,0,J P O'Brien,4th,1 1/2 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Triangle D'or (IRE),S Foley,0,J J Murphy,3rd,3 3/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Shania (IRE),P A Harnett,5,Donnacha O'Brien,2nd,3/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Shavasi (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Eternal Reign (IRE),Non Runner,0,M Halford & T Collins,NR,N/A,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Breathe Again (IRE),Siobhan Rutledge,3,S Lavery,NR,N/A,3,9-3p,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Coruscate (IRE),C D Hayes,0,T Cooper,9th,7 1/2 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Hadesia (IRE),C Horgan,7,A Slattery,8th,2 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Approachwitcaution (IRE),J A Heffernan,0,J A Kinsella,7th,4 3/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Flying Phoenix (IRE),R C Colgan,0,C O'Connell,6th,Head,3,9-3h,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Buckhead Betty (IRE),D P McDonogh,0,J P O'Brien,5th,1 1/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Chessalla (IRE),M P Sheehy,0,J P O'Brien,4th,1 1/2 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Triangle D'or (IRE),S Foley,0,J J Murphy,3rd,3 3/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Shania (IRE),P A Harnett,5,Donnacha O'Brien,2nd,3/4 l,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:10,N/A,17:10,Good To Firm,1m 30y,Shavasi (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,-,True,128,10
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Dark Treat (IRE),J M Sheridan,0,T Doyle,6th,9 l,5,9-4,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Gotta Show Me (IRE),S Foley,0,Mrs J Harrington,5th,3/4 l,4,9-4,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Eyeeye,J A Heffernan,0,T Mullins,4th,7 1/2 l,4,9-9,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Golden Circet (IRE),N M Crosse,0,W McCreery,3rd,1/2 l,4,9-9,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Free Flow (USA),L T McAteer,0,J M Barrett,2nd,7 1/2 l,4,9-9,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Nelda (IRE),W J Lee,0,P Twomey,1st,N/A,4,9-4p1,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Dark Treat (IRE),J M Sheridan,0,T Doyle,6th,9 l,5,9-4,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Gotta Show Me (IRE),S Foley,0,Mrs J Harrington,5th,3/4 l,4,9-4,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Eyeeye,J A Heffernan,0,T Mullins,4th,7 1/2 l,4,9-9,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Golden Circet (IRE),N M Crosse,0,W McCreery,3rd,1/2 l,4,9-9,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Free Flow (USA),L T McAteer,0,J M Barrett,2nd,7 1/2 l,4,9-9,-,True,128,11
Killarney Racing Results | 16th July 2024 17:45,N/A,17:45,Good To Firm,1m 30y,Nelda (IRE),W J Lee,0,P Twomey,1st,N/A,4,9-4p1,-,True,128,11
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,It's A Gamble (IRE),J J G Ryan,5,B Nolan,NR,N/A,3,8-13h1,50,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Sirene Success (IRE),W J Lee,0,K J Condon,NR,N/A,3,10-0,65,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Dolce Far Niente (IRE),G F Carroll,0,J G Murphy,NR,N/A,3,9-3,54,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Galician Girl (IRE),Adam Caffrey,3,A McGuinness,UR,N/A,3,9-13,64,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Holly Woods Dancer (IRE),M P Sheehy,0,Joe Conlon,10th,11 l,3,9-1,52,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Dreamline Amelia,K J Leonard,0,E McCarthy,9th,1 l,3,8-10,47,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Poppadom (IRE),A J Slattery,0,A Slattery,8th,2 1/2 l,3,9-3v,54,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Are You In Or Out (IRE),C T Keane,0,P Stafford,7th,2 l,3,9-4,55,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Tiffany Mae (IRE),S Foley,0,Mrs J Harrington,6th,1 3/4 l,3,9-9,60,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Tartaraghan (IRE),Siobhan Rutledge,3,J C McConnell,5th,1/2 l,3,9-12,63,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,With Annie Luck (IRE),C D Hayes,0,K Prendergast,4th,2 1/4 l,3,8-10,47,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Poppy Pimento (IRE),R C Colgan,0,S Lavery,3rd,1 3/4 l,3,8-13,50,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Finsceal Annie (IRE),J A Powell,3,Ciaran Murphy,2nd,2 3/4 l,3,8-10t,47,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Nakasero (IRE),R P Whelan,0,M Halford & T Collins,1st,N/A,3,9-9,60,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,It's A Gamble (IRE),J J G Ryan,5,B Nolan,NR,N/A,3,8-13h1,50,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Sirene Success (IRE),W J Lee,0,K J Condon,NR,N/A,3,10-0,65,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Dolce Far Niente (IRE),G F Carroll,0,J G Murphy,NR,N/A,3,9-3,54,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Galician Girl (IRE),Adam Caffrey,3,A McGuinness,UR,N/A,3,9-13,64,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Holly Woods Dancer (IRE),M P Sheehy,0,Joe Conlon,10th,11 l,3,9-1,52,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Dreamline Amelia,K J Leonard,0,E McCarthy,9th,1 l,3,8-10,47,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Poppadom (IRE),A J Slattery,0,A Slattery,8th,2 1/2 l,3,9-3v,54,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Are You In Or Out (IRE),C T Keane,0,P Stafford,7th,2 l,3,9-4,55,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Tiffany Mae (IRE),S Foley,0,Mrs J Harrington,6th,1 3/4 l,3,9-9,60,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Tartaraghan (IRE),Siobhan Rutledge,3,J C McConnell,5th,1/2 l,3,9-12,63,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,With Annie Luck (IRE),C D Hayes,0,K Prendergast,4th,2 1/4 l,3,8-10,47,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Poppy Pimento (IRE),R C Colgan,0,S Lavery,3rd,1 3/4 l,3,8-13,50,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Finsceal Annie (IRE),J A Powell,3,Ciaran Murphy,2nd,2 3/4 l,3,8-10t,47,True,128,12
Killarney Racing Results | 16th July 2024 18:15,N/A,18:15,Good To Firm,1m 30y,Nakasero (IRE),R P Whelan,0,M Halford & T Collins,1st,N/A,3,9-9,60,True,128,12
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Speckled Meadow (IRE),M W Hassett,5,Don Browne,NR,N/A,7,9-7,68,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Palo Duro (IRE),B M Coen,0,Mrs C O'Leary,NR,N/A,4,9-6t,67,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Red Special (USA),W J Lee,0,W McCreery,NR,N/A,4,9-11v,72,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Blackberry Jack (IRE),D McMonagle,0,D Leahy,NR,N/A,7,9-1tb,62,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Gunsight (IRE),G F Carroll,0,Michael W O'Meara,NR,N/A,4,9-3b,64,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Charlie Brow'n (FR),K G Kennedy,7,T J O'Mara,NR,N/A,4,9-7,68,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Moondharrig (IRE),W Joyce,5,E Doyle,9th,3 l,4,10-0t,75,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Drop The Dip (IRE),R Whearty,5,T Gibney,8th,2 3/4 l,4,9-11,72,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Tomahawk King (IRE),J A Heffernan,0,M Fenton,7th,Neck,4,9-5,66,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Church Mountain (IRE),C D Hayes,0,D Hogan,6th,1 1/4 l,6,9-6tp,67,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Pink Socks (IRE),Amy Jo Hayes,7,T Doyle,5th,1 1/2 l,5,9-6,67,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Dragon Of Malta (IRE),S Foley,0,P F O'Donnell,4th,3/4 l,7,9-11tb,72,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Expound,J M Sheridan,0,D Hogan,3rd,1/2 l,5,9-12tp,73,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Chavajod,P A Harnett,5,D P Coakley,2nd,Head,6,10-0v,75,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Alpha Capture (IRE),C T Keane,0,W P Mullins,1st,N/A,4,9-10h1,71,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Speckled Meadow (IRE),M W Hassett,5,Don Browne,NR,N/A,7,9-7,68,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Palo Duro (IRE),B M Coen,0,Mrs C O'Leary,NR,N/A,4,9-6t,67,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Red Special (USA),W J Lee,0,W McCreery,NR,N/A,4,9-11v,72,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Blackberry Jack (IRE),D McMonagle,0,D Leahy,NR,N/A,7,9-1tb,62,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Gunsight (IRE),G F Carroll,0,Michael W O'Meara,NR,N/A,4,9-3b,64,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Charlie Brow'n (FR),K G Kennedy,7,T J O'Mara,NR,N/A,4,9-7,68,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Moondharrig (IRE),W Joyce,5,E Doyle,9th,3 l,4,10-0t,75,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Drop The Dip (IRE),R Whearty,5,T Gibney,8th,2 3/4 l,4,9-11,72,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Tomahawk King (IRE),J A Heffernan,0,M Fenton,7th,Neck,4,9-5,66,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Church Mountain (IRE),C D Hayes,0,D Hogan,6th,1 1/4 l,6,9-6tp,67,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Pink Socks (IRE),Amy Jo Hayes,7,T Doyle,5th,1 1/2 l,5,9-6,67,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Dragon Of Malta (IRE),S Foley,0,P F O'Donnell,4th,3/4 l,7,9-11tb,72,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Expound,J M Sheridan,0,D Hogan,3rd,1/2 l,5,9-12tp,73,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Chavajod,P A Harnett,5,D P Coakley,2nd,Head,6,10-0v,75,True,128,13
Killarney Racing Results | 16th July 2024 18:45,N/A,18:45,Good To Firm,1m 30y,Alpha Capture (IRE),C T Keane,0,W P Mullins,1st,N/A,4,9-10h1,71,True,128,13
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Lady Doris (IRE),K J Leonard,0,Donnacha O'Brien,NR,N/A,3,8-11,83,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Solar Breeze (IRE),K G Kennedy,7,Daniel McLoughlin,NR,N/A,5,9-2,78,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Ameerat Jumaira,Non Runner,0,M Halford & T Collins,NR,N/A,4,9-2b,78,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Belhaven (IRE),D McMonagle,0,J P O'Brien,NR,N/A,5,10-2,92,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Lunar Bird (IRE),J J G Ryan,5,E McNamara,4th,1 1/2 l,4,8-13,75,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Hasna (IRE),C D Hayes,0,D K Weld,3rd,2 1/2 l,3,9-1,87,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Star Kissed (IRE),C T Keane,0,G M Lyons,2nd,3 3/4 l,5,10-0,90,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Mo Ghille Mar (IRE),S Foley,0,Mrs J Harrington,1st,N/A,3,8-12p,84,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Lady Doris (IRE),K J Leonard,0,Donnacha O'Brien,NR,N/A,3,8-11,83,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Solar Breeze (IRE),K G Kennedy,7,Daniel McLoughlin,NR,N/A,5,9-2,78,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Ameerat Jumaira,Non Runner,0,M Halford & T Collins,NR,N/A,4,9-2b,78,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Belhaven (IRE),D McMonagle,0,J P O'Brien,NR,N/A,5,10-2,92,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Lunar Bird (IRE),J J G Ryan,5,E McNamara,4th,1 1/2 l,4,8-13,75,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Hasna (IRE),C D Hayes,0,D K Weld,3rd,2 1/2 l,3,9-1,87,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Star Kissed (IRE),C T Keane,0,G M Lyons,2nd,3 3/4 l,5,10-0,90,True,128,14
Killarney Racing Results | 16th July 2024 19:15,N/A,19:15,Good To Firm,1m 3f 88y,Mo Ghille Mar (IRE),S Foley,0,Mrs J Harrington,1st,N/A,3,8-12p,84,True,128,14
Killarney Racing Results | 16th July 2024 19:45,N/A,19:45,Good To Firm (Firm In Places),2m 185y,En Or (FR),B M Coen,0,Mrs C O'Leary,NR,N/A,6,9-1t,77,True,128,15
