track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,19:10,Good,2m 1f 37y,Treyarnon Bay (IRE),J. S. McGarvey,0,John Joseph Hanlon,13th,9 1/2 l,5,11-3,84,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Happaugue (IRE),B. W. Harvey,3,John McConnell,12th,1 1/2 l,7,11-8,89,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Cracklinrose (IRE),K. C. Sexton,0,John Patrick Ryan,11th,9 1/2 l,6,10-13,80,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Fireworks (FR),Shane Fenelon,7,John Joseph Hanlon,10th,Neck,5,11-9tv,90,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Red Striker (IRE),D. P. Maxwell,7,Andrew McNamara,9th,4 3/4 l,8,11-8tb,89,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Howsthewoman (IRE),A. P. Heskin,0,John G. Carr,8th,3 1/2 l,9,10-13t,80,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Shining Aitch,D. J. O'Keeffe,0,T. G. McCourt,7th,1/2 l,6,11-0t,81,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Tea It Is (IRE),Sean Flanagan,0,Vincent Carroll,6th,3 3/4 l,6,11-10,91,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Attitash (IRE),Caragh Monaghan,7,Ian Patrick Donoghue,5th,2 3/4 l,8,11-7t,88,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Up And Out (IRE),J. W. Kennedy,0,Gordon Elliott,4th,1/2 l,5,11-13,94,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Robin Elite (IRE),R. A. Doyle,0,Gearoid O'Loughlin,3rd,3 1/4 l,5,11-6t,87,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Chemdawg (IRE),Phillip Enright,0,Oliver McKiernan,2nd,2 1/2 l,4,11-0,84,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Gwan Tadhg (IRE),M. M. McDonagh,5,E. J. O'Grady,1st,N/A,6,12-0,95,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Yewood (IRE),J. P. Shinnick,7,Terence O'Brien,PU,N/A,6,11-7t,88,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Ambitious Approach (IRE),M. P. O'Connor,3,Sean Aherne,PU,N/A,7,12-0,95,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Treyarnon Bay (IRE),J. S. McGarvey,0,John Joseph Hanlon,13th,9 1/2 l,5,11-3,84,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Happaugue (IRE),B. W. Harvey,3,John McConnell,12th,1 1/2 l,7,11-8,89,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Cracklinrose (IRE),K. C. Sexton,0,John Patrick Ryan,11th,9 1/2 l,6,10-13,80,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Fireworks (FR),Shane Fenelon,7,John Joseph Hanlon,10th,Neck,5,11-9tv,90,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Red Striker (IRE),D. P. Maxwell,7,Andrew McNamara,9th,4 3/4 l,8,11-8tb,89,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Howsthewoman (IRE),A. P. Heskin,0,John G. Carr,8th,3 1/2 l,9,10-13t,80,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Shining Aitch,D. J. O'Keeffe,0,T. G. McCourt,7th,1/2 l,6,11-0t,81,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Tea It Is (IRE),Sean Flanagan,0,Vincent Carroll,6th,3 3/4 l,6,11-10,91,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Attitash (IRE),Caragh Monaghan,7,Ian Patrick Donoghue,5th,2 3/4 l,8,11-7t,88,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Up And Out (IRE),J. W. Kennedy,0,Gordon Elliott,4th,1/2 l,5,11-13,94,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Robin Elite (IRE),R. A. Doyle,0,Gearoid O'Loughlin,3rd,3 1/4 l,5,11-6t,87,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Chemdawg (IRE),Phillip Enright,0,Oliver McKiernan,2nd,2 1/2 l,4,11-0,84,True,77,14
N/A,N/A,19:10,Good,2m 1f 37y,Gwan Tadhg (IRE),M. M. McDonagh,5,E. J. O'Grady,1st,N/A,6,12-0,95,True,77,14
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Royal Moon (IRE),Ms R. M. O'Grady,7,E. J. O'Grady,UR,N/A,5,12-0t,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Sweet Liberty (IRE),Miss M. O'Sullivan,5,James A. Nash,PU,N/A,5,12-0,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Yourenotthebossame (IRE),Miss Georgie Benson,7,Gordon Elliott,6th,1/2 l,4,11-4,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Threesheetstodwind (IRE),Miss J. Townend,0,W. P. Mullins,5th,Head,4,11-4,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Joe Hannigan (IRE),Miss M. M. McElligott,7,W. P. Murphy,4th,2 l,5,11-7h1,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Salt Bridge (IRE),Miss T. Quail,7,Brian Jordan,3rd,17 l,5,11-7,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Intertwine (FR),Miss A. Hourigan,7,Ms Margaret Mullins,2nd,14 l,5,11-7,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Gone For Tea (IRE),Miss A. Fahey,7,Peter Fahey,1st,N/A,5,11-7,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Royal Moon (IRE),Ms R. M. O'Grady,7,E. J. O'Grady,UR,N/A,5,12-0t,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Sweet Liberty (IRE),Miss M. O'Sullivan,5,James A. Nash,PU,N/A,5,12-0,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Yourenotthebossame (IRE),Miss Georgie Benson,7,Gordon Elliott,6th,1/2 l,4,11-4,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Threesheetstodwind (IRE),Miss J. Townend,0,W. P. Mullins,5th,Head,4,11-4,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Joe Hannigan (IRE),Miss M. M. McElligott,7,W. P. Murphy,4th,2 l,5,11-7h1,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Salt Bridge (IRE),Miss T. Quail,7,Brian Jordan,3rd,17 l,5,11-7,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Intertwine (FR),Miss A. Hourigan,7,Ms Margaret Mullins,2nd,14 l,5,11-7,-,True,77,15
N/A,N/A,19:40,Good  Flat (Turf),2m 1f 37y,Gone For Tea (IRE),Miss A. Fahey,7,Peter Fahey,1st,N/A,5,11-7,-,True,77,15
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Tarfeh,Declan McDonogh,0,E. J. O'Neill,8th,6 l,3,9-3b,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Tortured Soul,C. T. Keane,0,G. M. Lyons,7th,2 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Calamint (IRE),S. P. Bird,7,P. M. Rogers,6th,1 3/4 l,3,9-3,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Keke,Ben Martin Coen,0,Edward Lynam,5th,3/4 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Grey Daze (IRE),Adam Caffrey,5,Adrian Murray,4th,4 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Rathbranchurch (IRE),G. F. Carroll,0,Michael Mulvany,3rd,4 1/2 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Yosemite Valley,G. M. Ryan,0,Donnacha Aidan O'Brien,2nd,3/4 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Pop Star (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,3,9-8b1,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Tarfeh,Declan McDonogh,0,E. J. O'Neill,8th,6 l,3,9-3b,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Tortured Soul,C. T. Keane,0,G. M. Lyons,7th,2 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Calamint (IRE),S. P. Bird,7,P. M. Rogers,6th,1 3/4 l,3,9-3,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Keke,Ben Martin Coen,0,Edward Lynam,5th,3/4 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Grey Daze (IRE),Adam Caffrey,5,Adrian Murray,4th,4 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Rathbranchurch (IRE),G. F. Carroll,0,Michael Mulvany,3rd,4 1/2 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Yosemite Valley,G. M. Ryan,0,Donnacha Aidan O'Brien,2nd,3/4 l,3,9-8,-,True,77,16
Navan Racing Results | 31st August 2023 13:35,N/A,13:35,Good To Yielding,5f 164y,Pop Star (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,3,9-8b1,-,True,77,16
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Excel In Space (IRE),J. A. Powell,5,Michael Mulvany,8th,50 l,2,9-2,70,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Si Senior (IRE),R. P. Cleary,0,Patrick Magee,7th,8 l,2,9-6,74,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Sanshiro (IRE),C. D. Hayes,0,Darren Bunyan,6th,Neck,2,9-2b,70,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Mr Saturday (IRE),J. Kearney,7,G. M. Lyons,5th,Head,2,10-4,86,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Promo Queen (IRE),R. Whearty,5,Christopher David Timmons,4th,1/2 l,2,9-4p1,72,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Veracidad (IRE),M. W. Hassett,7,K. J. Condon,3rd,3/4 l,2,8-8v1,62,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Glamorously (IRE),Shane Foley,0,Mrs J. Harrington,2nd,3 1/2 l,2,9-1p1,69,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Bid For Chester (IRE),G. F. Carroll,0,Michael Mulvany,1st,N/A,2,9-0,68,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Excel In Space (IRE),J. A. Powell,5,Michael Mulvany,8th,50 l,2,9-2,70,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Si Senior (IRE),R. P. Cleary,0,Patrick Magee,7th,8 l,2,9-6,74,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Sanshiro (IRE),C. D. Hayes,0,Darren Bunyan,6th,Neck,2,9-2b,70,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Mr Saturday (IRE),J. Kearney,7,G. M. Lyons,5th,Head,2,10-4,86,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Promo Queen (IRE),R. Whearty,5,Christopher David Timmons,4th,1/2 l,2,9-4p1,72,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Veracidad (IRE),M. W. Hassett,7,K. J. Condon,3rd,3/4 l,2,8-8v1,62,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Glamorously (IRE),Shane Foley,0,Mrs J. Harrington,2nd,3 1/2 l,2,9-1p1,69,True,77,17
Navan Racing Results | 31st August 2023 14:05,N/A,14:05,Good To Yielding,5f 164y,Bid For Chester (IRE),G. F. Carroll,0,Michael Mulvany,1st,N/A,2,9-0,68,True,77,17
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Sophia Klimt (IRE),J. Kearney,7,Patrick Martin,8th,2 l,2,9-2t1,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Our Queen Bee (IRE),C. D. Maxwell,0,Philip Michael Byrne,7th,1 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Go On Go On Uhavit,S. P. Bird,7,Michael Mulvany,6th,9 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Awesome Spirit Gal (FR),Seamie Heffernan,0,W. P. Browne,5th,1/2 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Vanity Pays,J. A. Powell,5,P. Twomey,4th,4 l,2,9-2v,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Tourist,C. T. Keane,0,G. M. Lyons,3rd,Short Head,2,9-7,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Emerald Banner (IRE),Shane Foley,0,Mrs J. Harrington,2nd,3/4 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Francis Meynell (IRE),L. F. Roche,0,M. D. O'Callaghan,1st,N/A,2,9-7,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Sophia Klimt (IRE),J. Kearney,7,Patrick Martin,8th,2 l,2,9-2t1,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Our Queen Bee (IRE),C. D. Maxwell,0,Philip Michael Byrne,7th,1 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Go On Go On Uhavit,S. P. Bird,7,Michael Mulvany,6th,9 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Awesome Spirit Gal (FR),Seamie Heffernan,0,W. P. Browne,5th,1/2 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Vanity Pays,J. A. Powell,5,P. Twomey,4th,4 l,2,9-2v,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Tourist,C. T. Keane,0,G. M. Lyons,3rd,Short Head,2,9-7,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Emerald Banner (IRE),Shane Foley,0,Mrs J. Harrington,2nd,3/4 l,2,9-2,-,True,77,18
Navan Racing Results | 31st August 2023 14:35,N/A,14:35,Good To Yielding,5f,Francis Meynell (IRE),L. F. Roche,0,M. D. O'Callaghan,1st,N/A,2,9-7,-,True,77,18
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Soiree Dansante (IRE),C. T. Keane,0,Noel Meade,10th,1 1/4 l,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Stall The Ball (IRE),R. C. Colgan,0,Joseph Anthony Murray,9th,13 l,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Courageous Strike,Seamie Heffernan,0,Adrian Murray,8th,4 1/4 l,2,9-12,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Answer Me Nay (IRE),M. W. Hassett,7,Joseph Patrick O'Brien,7th,1 l,2,9-8,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Redondo,Andrew Joseph Slattery,0,Josh Halley,6th,2 1/4 l,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Admiral Mae (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,5th,1 1/4 l,2,9-12b1,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Tartaraghan (IRE),Ben Martin Coen,0,John McConnell,4th,1 1/2 l,2,9-10,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Not Far To Fall (IRE),C. D. Hayes,0,Kevin Prendergast,3rd,Head,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Guest Star,Shane Foley,0,Mrs J. Harrington,2nd,Neck,2,9-8b1,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Nika Pika (IRE),J. Kearney,7,Patrick Magee,1st,N/A,2,9-12t,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Soiree Dansante (IRE),C. T. Keane,0,Noel Meade,10th,1 1/4 l,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Stall The Ball (IRE),R. C. Colgan,0,Joseph Anthony Murray,9th,13 l,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Courageous Strike,Seamie Heffernan,0,Adrian Murray,8th,4 1/4 l,2,9-12,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Answer Me Nay (IRE),M. W. Hassett,7,Joseph Patrick O'Brien,7th,1 l,2,9-8,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Redondo,Andrew Joseph Slattery,0,Josh Halley,6th,2 1/4 l,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Admiral Mae (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,5th,1 1/4 l,2,9-12b1,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Tartaraghan (IRE),Ben Martin Coen,0,John McConnell,4th,1 1/2 l,2,9-10,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Not Far To Fall (IRE),C. D. Hayes,0,Kevin Prendergast,3rd,Head,2,9-4,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Guest Star,Shane Foley,0,Mrs J. Harrington,2nd,Neck,2,9-8b1,-,True,77,19
Navan Racing Results | 31st August 2023 15:05,N/A,15:05,Good To Yielding,1m,Nika Pika (IRE),J. Kearney,7,Patrick Magee,1st,N/A,2,9-12t,-,True,77,19
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Zahee (IRE),Siobhan Rutledge,3,John McConnell,17th,3 l,8,9-7ht,73,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Punk Poet (IRE),Declan McDonogh,0,Edward Lynam,16th,1 1/4 l,6,9-9,75,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Rochester Mike (IRE),Shane Foley,0,Mrs J. Harrington,15th,Short Head,3,9-2p1,74,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Brogue,C. D. Hayes,0,D. K. Weld,14th,1 1/2 l,7,10-1,81,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Mulgrave (IRE),D. W. O'Connor,0,John McConnell,13th,Neck,5,9-11ht,77,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Is That Love (IRE),Seamie Heffernan,0,H. D. McGuigan,12th,1/2 l,6,9-9,75,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Might And Mercy,K. J. Leonard,0,P. J. McKenna,11th,Neck,4,9-1,67,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Eastern Wind,J. J. G. Ryan,7,T. G. McCourt,10th,Neck,4,9-11p,77,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Solar Breeze (IRE),R. C. Colgan,0,Ms Sheila Lavery,9th,1/2 l,4,9-6,72,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Exquisite Acclaim (IRE),C. J. MacRedmond,5,Adrian McGuinness,8th,1 1/4 l,4,9-8p,74,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Toriangel (IRE),R. P. Cleary,0,Ms Sheila Lavery,7th,1/2 l,4,9-3,69,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Imposing Supreme (IRE),G. M. Ryan,0,T. Gibney,6th,1 l,7,9-10,76,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Miss Mchenry (IRE),G. F. Carroll,0,G. M. Lyons,5th,1/2 l,3,9-3h1,75,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Gambe Veloci (IRE),M. W. Hassett,7,Joseph Patrick O'Brien,4th,Nose,4,9-13p,79,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Royal Pippen (IRE),S. D. Bowen,7,Shane Donohoe,3rd,1 l,6,9-13p,79,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Perfect Poise (IRE),C. T. Keane,0,G. M. Lyons,2nd,Nose,3,9-0,72,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Signora Bellissima (IRE),Ben Martin Coen,0,John Patrick Murtagh,1st,N/A,3,9-9b1,81,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Zahee (IRE),Siobhan Rutledge,3,John McConnell,17th,3 l,8,9-7ht,73,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Punk Poet (IRE),Declan McDonogh,0,Edward Lynam,16th,1 1/4 l,6,9-9,75,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Rochester Mike (IRE),Shane Foley,0,Mrs J. Harrington,15th,Short Head,3,9-2p1,74,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Brogue,C. D. Hayes,0,D. K. Weld,14th,1 1/2 l,7,10-1,81,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Mulgrave (IRE),D. W. O'Connor,0,John McConnell,13th,Neck,5,9-11ht,77,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Is That Love (IRE),Seamie Heffernan,0,H. D. McGuigan,12th,1/2 l,6,9-9,75,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Might And Mercy,K. J. Leonard,0,P. J. McKenna,11th,Neck,4,9-1,67,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Eastern Wind,J. J. G. Ryan,7,T. G. McCourt,10th,Neck,4,9-11p,77,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Solar Breeze (IRE),R. C. Colgan,0,Ms Sheila Lavery,9th,1/2 l,4,9-6,72,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Exquisite Acclaim (IRE),C. J. MacRedmond,5,Adrian McGuinness,8th,1 1/4 l,4,9-8p,74,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Toriangel (IRE),R. P. Cleary,0,Ms Sheila Lavery,7th,1/2 l,4,9-3,69,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Imposing Supreme (IRE),G. M. Ryan,0,T. Gibney,6th,1 l,7,9-10,76,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Miss Mchenry (IRE),G. F. Carroll,0,G. M. Lyons,5th,1/2 l,3,9-3h1,75,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Gambe Veloci (IRE),M. W. Hassett,7,Joseph Patrick O'Brien,4th,Nose,4,9-13p,79,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Royal Pippen (IRE),S. D. Bowen,7,Shane Donohoe,3rd,1 l,6,9-13p,79,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Perfect Poise (IRE),C. T. Keane,0,G. M. Lyons,2nd,Nose,3,9-0,72,True,77,20
Navan Racing Results | 31st August 2023 15:35,N/A,15:35,Yielding,1m,Signora Bellissima (IRE),Ben Martin Coen,0,John Patrick Murtagh,1st,N/A,3,9-9b1,81,True,77,20
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Annalough (IRE),Siobhan Rutledge,3,Mark McNiff,13th,7 1/2 l,3,8-7,47,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Navy Beach (IRE),C. T. Keane,0,A. J. Martin,12th,1 l,3,9-5t,59,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Navajo River (IRE),P. A. Harnett,5,Luke Comer,11th,Neck,3,10-2,70,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Real History (IRE),C. D. Hayes,0,D. K. Weld,10th,Neck,3,8-13v1,53,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Rauzan (IRE),M. P. Sheehy,0,M. Halford & T. Collins,9th,1 3/4 l,3,9-12p,66,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Sparkit (IRE),Andrew Joseph Slattery,0,A. Slattery,8th,Head,3,9-6p1,60,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Glyde Ranger (IRE),J. J. G. Ryan,7,T. G. McCourt,7th,Head,3,9-8,62,True,77,21
