track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,True Light (IRE),J C Gainford,0,Mrs G O'Connor,12th,24 l,7,11-7,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Jampot Lane (IRE),R A Doyle,0,G O'Loughlin,11th,15 l,6,10-13t1,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Thequeenof Spikle (IRE),M P O'Connor,3,J J Mangan,10th,1/2 l,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Nelson's Lady (IRE),B W Harvey,0,Peter Fahey,9th,17 l,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Russellsbelle (IRE),P T Enright,0,Con McSweeney,8th,1 l,7,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Smiling Bess (IRE),J S McGarvey,0,K Prendergast,7th,1 3/4 l,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Onebrightbluerose (IRE),Kevin A Murphy,7,Patrick Cronin,6th,1/2 l,5,10-13p1,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Late Vocation (IRE),J P Shinnick,7,P F McEnery,5th,1 1/4 l,6,10-13h,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Disco Dancer (IRE),C P Millar,7,G Elliott,4th,Neck,5,11-7t,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Spanish Maid (IRE),D Meyler,0,F J Flood,3rd,3/4 l,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Fair Damsel (IRE),S O'Callaghan,5,R Brabazon,2nd,1 1/4 l,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Slip Jig (IRE),D J O'Keeffe,0,C Motherway,1st,N/A,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Tiger Bay Queen (IRE),M P Walsh,0,Peter Fahey,NR,N/A,6,11-7h1,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Queen Of Seduction (IRE),Miss A Hourigan,7,G T Hourigan,NR,N/A,5,11-7,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Book Early (IRE),B Hayes,0,P Fenton,NR,N/A,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Silaire (IRE),P K Donovan,5,G M Doyle,PU,N/A,7,10-13h1,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Sefarina (IRE),J J Slevin,0,P J Duffy,PU,N/A,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Aurora Gray Lady (IRE),D J Gilligan,3,P J Gilligan,13th,1 1/4 l,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,True Light (IRE),J C Gainford,0,Mrs G O'Connor,12th,24 l,7,11-7,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Jampot Lane (IRE),R A Doyle,0,G O'Loughlin,11th,15 l,6,10-13t1,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Thequeenof Spikle (IRE),M P O'Connor,3,J J Mangan,10th,1/2 l,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Nelson's Lady (IRE),B W Harvey,0,Peter Fahey,9th,17 l,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Russellsbelle (IRE),P T Enright,0,Con McSweeney,8th,1 l,7,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Smiling Bess (IRE),J S McGarvey,0,K Prendergast,7th,1 3/4 l,5,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Onebrightbluerose (IRE),Kevin A Murphy,7,Patrick Cronin,6th,1/2 l,5,10-13p1,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Late Vocation (IRE),J P Shinnick,7,P F McEnery,5th,1 1/4 l,6,10-13h,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Disco Dancer (IRE),C P Millar,7,G Elliott,4th,Neck,5,11-7t,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Spanish Maid (IRE),D Meyler,0,F J Flood,3rd,3/4 l,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Fair Damsel (IRE),S O'Callaghan,5,R Brabazon,2nd,1 1/4 l,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 16:35,N/A,16:35,Yielding (Good Tio Yielding In Places),2m 115y,Slip Jig (IRE),D J O'Keeffe,0,C Motherway,1st,N/A,6,10-13,-,True,112,32
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Cleopatra's Needle (IRE),Non Runner,0,H Rogers,NR,N/A,6,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Ar Nos Na Gaoithe (IRE),Non Runner,0,P J Rothwell,NR,N/A,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Strawberry Diamond (IRE),S W Flanagan,0,L Casey,14th,39 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Cailin Aibrean (IRE),J Coen,5,Peter Fahey,13th,18 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Fairyland Opera (IRE),J J Slevin,0,L Fowler,12th,3 3/4 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Mabel In May (IRE),K E Buckley,0,Conor Maxwell,11th,1 3/4 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Moonshine Girl (IRE),D J Gilligan,3,P J Gilligan,10th,1/2 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Milan Dollar Lady (IRE),B Hayes,0,Peter Fahey,9th,2 3/4 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Sarrealta (IRE),B W Harvey,0,Peter Fahey,8th,Neck,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Annie Questions (IRE),Kevin A Murphy,7,Patrick Cronin,7th,1 1/2 l,6,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Slamadoor (IRE),P T Smithers,7,J P Fahey,6th,Neck,5,11-7,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Flier,E Walsh,0,Mrs D Foster,5th,8 1/2 l,5,10-13t,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Finnicky Filly (IRE),P K Donovan,5,J P Ryan,4th,6 1/2 l,6,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Lucky Storm (IRE),J C Gainford,0,G Elliott,3rd,2 3/4 l,6,10-13t,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,New York Style,M P Walsh,0,H De Bromhead,2nd,3 l,7,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Cash The Cheque (IRE),D J O'Keeffe,0,Brendan Walsh,1st,N/A,6,11-7,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Cleopatra's Needle (IRE),Non Runner,0,H Rogers,NR,N/A,6,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Ar Nos Na Gaoithe (IRE),Non Runner,0,P J Rothwell,NR,N/A,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Strawberry Diamond (IRE),S W Flanagan,0,L Casey,14th,39 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Cailin Aibrean (IRE),J Coen,5,Peter Fahey,13th,18 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Fairyland Opera (IRE),J J Slevin,0,L Fowler,12th,3 3/4 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Mabel In May (IRE),K E Buckley,0,Conor Maxwell,11th,1 3/4 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Moonshine Girl (IRE),D J Gilligan,3,P J Gilligan,10th,1/2 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Milan Dollar Lady (IRE),B Hayes,0,Peter Fahey,9th,2 3/4 l,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Sarrealta (IRE),B W Harvey,0,Peter Fahey,8th,Neck,5,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Annie Questions (IRE),Kevin A Murphy,7,Patrick Cronin,7th,1 1/2 l,6,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Slamadoor (IRE),P T Smithers,7,J P Fahey,6th,Neck,5,11-7,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Flier,E Walsh,0,Mrs D Foster,5th,8 1/2 l,5,10-13t,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Finnicky Filly (IRE),P K Donovan,5,J P Ryan,4th,6 1/2 l,6,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Lucky Storm (IRE),J C Gainford,0,G Elliott,3rd,2 3/4 l,6,10-13t,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,New York Style,M P Walsh,0,H De Bromhead,2nd,3 l,7,10-13,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:10,N/A,17:10,Yielding (Good Tio Yielding In Places),2m 115y,Cash The Cheque (IRE),D J O'Keeffe,0,Brendan Walsh,1st,N/A,6,11-7,-,True,112,33
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Tucson Train (IRE),J B Foley,0,T Mullins,PU,N/A,9,11-12,107,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Eat The Book (IRE),M J Molloy,7,D A McLoughlin,PU,N/A,11,12-0p1,109,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Milk Market (IRE),M P Walsh,0,P Roche,PU,N/A,5,11-11,106,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Mr Sundancer,J S McGarvey,0,J J Hanlon,PU,N/A,6,11-2,97,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Cloudy Tuesday (IRE),Mr T O'Connor,7,T O'Connor,12th,32 l,9,11-0,95,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Intersky Sunset (IRE),S Fitzgerald,0,D Queally,11th,6 1/2 l,7,11-3t,98,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Fill The Tank (IRE),M M McDonagh,0,Aengus King,10th,1/2 l,10,11-10p,105,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Oneforgonzo (IRE),S F O'Keeffe,0,S Aherne,9th,Head,6,11-13,108,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Knockbrack Rambler (IRE),D J O'Keeffe,0,Brendan Walsh,8th,3 3/4 l,7,11-1,96,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Wa Wa (IRE),M J M O'Sullivan,0,D A McLoughlin,7th,Head,9,12-0tp,109,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Balinaboola Steel (IRE),Shane Fenelon,7,J J Hanlon,6th,2 l,12,11-7p,102,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Noble Talent (IRE),J P Shinnick,7,T J Nagle-Jr,5th,2 3/4 l,7,12-0,109,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Gabriel Ranger (IRE),J J Slevin,0,J G Murphy,4th,6 l,5,11-5,100,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Arabian King,C P Millar,7,C Collins,3rd,1 1/2 l,8,11-11t,106,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Hunting Brook (IRE),D J Gilligan,3,G Elliott,2nd,2 1/2 l,7,11-9tb1,104,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Junior Rattler (IRE),P T Enright,0,O McKiernan,1st,N/A,9,11-11tp,106,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Tucson Train (IRE),J B Foley,0,T Mullins,PU,N/A,9,11-12,107,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Eat The Book (IRE),M J Molloy,7,D A McLoughlin,PU,N/A,11,12-0p1,109,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Milk Market (IRE),M P Walsh,0,P Roche,PU,N/A,5,11-11,106,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Mr Sundancer,J S McGarvey,0,J J Hanlon,PU,N/A,6,11-2,97,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Cloudy Tuesday (IRE),Mr T O'Connor,7,T O'Connor,12th,32 l,9,11-0,95,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Intersky Sunset (IRE),S Fitzgerald,0,D Queally,11th,6 1/2 l,7,11-3t,98,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Fill The Tank (IRE),M M McDonagh,0,Aengus King,10th,1/2 l,10,11-10p,105,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Oneforgonzo (IRE),S F O'Keeffe,0,S Aherne,9th,Head,6,11-13,108,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Knockbrack Rambler (IRE),D J O'Keeffe,0,Brendan Walsh,8th,3 3/4 l,7,11-1,96,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Wa Wa (IRE),M J M O'Sullivan,0,D A McLoughlin,7th,Head,9,12-0tp,109,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Balinaboola Steel (IRE),Shane Fenelon,7,J J Hanlon,6th,2 l,12,11-7p,102,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Noble Talent (IRE),J P Shinnick,7,T J Nagle-Jr,5th,2 3/4 l,7,12-0,109,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Gabriel Ranger (IRE),J J Slevin,0,J G Murphy,4th,6 l,5,11-5,100,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Arabian King,C P Millar,7,C Collins,3rd,1 1/2 l,8,11-11t,106,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Hunting Brook (IRE),D J Gilligan,3,G Elliott,2nd,2 1/2 l,7,11-9tb1,104,True,112,34
Tipperary Racing Results | 9th May 2024 17:40,N/A,17:40,Yielding (Good Tio Yielding In Places),3m,Junior Rattler (IRE),P T Enright,0,O McKiernan,1st,N/A,9,11-11tp,106,True,112,34
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Blenheim Belle (IRE),J J Slevin,0,M M McNiff,NR,N/A,5,11-3,98,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Pana To Milan (IRE),S Fitzgerald,0,M Winters,NR,N/A,6,11-0,95,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Joke Dancer,M J M O'Sullivan,0,P Griffin,PU,N/A,11,11-0tp,95,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Stansfield (IRE),Anna McGuinness,7,Paul Traynor,PU,N/A,10,11-5t1,100,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Know The Game (IRE),D Meyler,0,Tom Dreaper,12th,15 l,8,11-11t,106,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Out The Gap,P K Donovan,5,P G Kelly,11th,1 1/2 l,8,11-4t,99,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,McGrath From Clune (IRE),P T Enright,0,R Tyner,10th,1/2 l,8,11-8ht,103,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Corkbeg (IRE),R A Doyle,0,D H Kelly,9th,9 l,7,10-12t,93,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Chainofconsequence (IRE),L Quinlan,5,M J McDonagh,8th,9 l,7,10-12t,93,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Pont Audemer (FR),S W Flanagan,0,G P Cromwell,7th,1 1/4 l,5,11-8,103,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,It'sallabouteve (IRE),D J O'Keeffe,0,Brendan Walsh,6th,Neck,8,11-5,100,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Johngus (IRE),Mr S Tobin,7,S Aherne,5th,1 l,10,11-9,104,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Freddie Robdal (IRE),Rachael Blackmore,0,H De Bromhead,4th,3 l,7,11-11t,106,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Mahlers Cove (IRE),M P O'Connor,3,J J Mangan,3rd,Head,7,10-11,92,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Look Dont Touch (IRE),P M O'Brien,7,D A McLoughlin,2nd,2 3/4 l,9,12-0tp,109,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Time Marches On (IRE),C Stone-Walsh,5,J Motherway,1st,N/A,8,11-13,108,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Blenheim Belle (IRE),J J Slevin,0,M M McNiff,NR,N/A,5,11-3,98,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Pana To Milan (IRE),S Fitzgerald,0,M Winters,NR,N/A,6,11-0,95,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Joke Dancer,M J M O'Sullivan,0,P Griffin,PU,N/A,11,11-0tp,95,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Stansfield (IRE),Anna McGuinness,7,Paul Traynor,PU,N/A,10,11-5t1,100,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Know The Game (IRE),D Meyler,0,Tom Dreaper,12th,15 l,8,11-11t,106,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Out The Gap,P K Donovan,5,P G Kelly,11th,1 1/2 l,8,11-4t,99,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,McGrath From Clune (IRE),P T Enright,0,R Tyner,10th,1/2 l,8,11-8ht,103,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Corkbeg (IRE),R A Doyle,0,D H Kelly,9th,9 l,7,10-12t,93,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Chainofconsequence (IRE),L Quinlan,5,M J McDonagh,8th,9 l,7,10-12t,93,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Pont Audemer (FR),S W Flanagan,0,G P Cromwell,7th,1 1/4 l,5,11-8,103,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,It'sallabouteve (IRE),D J O'Keeffe,0,Brendan Walsh,6th,Neck,8,11-5,100,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Johngus (IRE),Mr S Tobin,7,S Aherne,5th,1 l,10,11-9,104,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Freddie Robdal (IRE),Rachael Blackmore,0,H De Bromhead,4th,3 l,7,11-11t,106,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Mahlers Cove (IRE),M P O'Connor,3,J J Mangan,3rd,Head,7,10-11,92,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Look Dont Touch (IRE),P M O'Brien,7,D A McLoughlin,2nd,2 3/4 l,9,12-0tp,109,True,112,35
Tipperary Racing Results | 9th May 2024 18:10,N/A,18:10,Yielding (Good Tio Yielding In Places),2m 110y,Time Marches On (IRE),C Stone-Walsh,5,J Motherway,1st,N/A,8,11-13,108,True,112,35
