track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 8th January 2023 14:50,N/A,14:50,Soft (Soft To Heavy In Places),1m 7f 194y,Hunters Yarn (IRE),P. Townend,0,W. P. Mullins,1st,N/A,6,11-12,-,True,38,7
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Reflectionist (FR),Patrick O'Hanlon,2,David Peter Dunne,11th,65 l,6,10-0t,88,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Buzz Light (IRE),S. O'Callaghan,0,Thomas Dowling,10th,1 1/4 l,6,11-3,105,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Saved By The River (IRE),C. G. O'Dwyer,0,James A. Nash,9th,16 l,6,10-0,88,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Young Fitzy (IRE),R. P. Geoghegan,4,Norman Lee,8th,7 1/2 l,8,11-0h,102,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Chainofconsequence (IRE),Gavin Peter Brouder,0,Aengus King,7th,11 l,6,10-11,99,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Millen to One (IRE),C. Smithers,4,F. Flood,6th,1 3/4 l,9,12-0,116,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Park Hind (IRE),Patrick Michael O'Brien,0,Andrew Lynch,5th,1 3/4 l,6,10-9t1,97,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Low Lie The Fields (IRE),M. P. O'Connor,2,Henry de Bromhead,4th,1/2 l,9,11-11t,113,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Simply Shabra (IRE),M. J. M. O'Sullivan,2,Anthony McCann,3rd,1/2 l,8,11-4p1,106,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Justicialism (IRE),S. Fitzgerald,0,B. R. Hamilton,2nd,5 1/2 l,5,11-9,111,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Cadatharla (IRE),A. P. Kelly,4,Colm A. Murphy,1st,N/A,5,11-7,109,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Reflectionist (FR),Patrick O'Hanlon,2,David Peter Dunne,11th,65 l,6,10-0t,88,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Buzz Light (IRE),S. O'Callaghan,0,Thomas Dowling,10th,1 1/4 l,6,11-3,105,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Saved By The River (IRE),C. G. O'Dwyer,0,James A. Nash,9th,16 l,6,10-0,88,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Young Fitzy (IRE),R. P. Geoghegan,4,Norman Lee,8th,7 1/2 l,8,11-0h,102,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Chainofconsequence (IRE),Gavin Peter Brouder,0,Aengus King,7th,11 l,6,10-11,99,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Millen to One (IRE),C. Smithers,4,F. Flood,6th,1 3/4 l,9,12-0,116,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Park Hind (IRE),Patrick Michael O'Brien,0,Andrew Lynch,5th,1 3/4 l,6,10-9t1,97,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Low Lie The Fields (IRE),M. P. O'Connor,2,Henry de Bromhead,4th,1/2 l,9,11-11t,113,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Simply Shabra (IRE),M. J. M. O'Sullivan,2,Anthony McCann,3rd,1/2 l,8,11-4p1,106,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Justicialism (IRE),S. Fitzgerald,0,B. R. Hamilton,2nd,5 1/2 l,5,11-9,111,True,38,8
Naas Racing Results | 8th January 2023 15:20,N/A,15:20,Soft (Soft To Heavy In Places),2m 2f 187y,Cadatharla (IRE),A. P. Kelly,4,Colm A. Murphy,1st,N/A,5,11-7,109,True,38,8
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Justgetonwithit (IRE),Mr H. C. Swan,7,John Patrick Ryan,10th,17 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Ardad Derek,Mr R. L. McCrory,7,John Joseph Hanlon,9th,3 3/4 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Miss Gherkin (IRE),Shane Fenelon,7,Peter Croke,8th,4 1/4 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Boots and Jeans (IRE),Mr D. Roche,5,Henry de Bromhead,7th,8 1/2 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Celebrating Ethel (IRE),Mr N. McParlan,0,Andrew Kinirons,6th,6 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Final Decision,Miss A. B. O'Connor,3,Anthony McCann,5th,3 3/4 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Sattam,Mr J. L. Gleeson,7,D. K. Weld,4th,1 1/2 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Cappucino (IRE),Mr J. W. Hendrick,7,Miss Elizabeth Doyle,3rd,6 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Ankud,Mr J. J. Codd,0,Gordon Elliott,2nd,2 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Cut The Rope (FR),Mr E. P. O'Brien,5,Paul Nolan,1st,N/A,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Justgetonwithit (IRE),Mr H. C. Swan,7,John Patrick Ryan,10th,17 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Ardad Derek,Mr R. L. McCrory,7,John Joseph Hanlon,9th,3 3/4 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Miss Gherkin (IRE),Shane Fenelon,7,Peter Croke,8th,4 1/4 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Boots and Jeans (IRE),Mr D. Roche,5,Henry de Bromhead,7th,8 1/2 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Celebrating Ethel (IRE),Mr N. McParlan,0,Andrew Kinirons,6th,6 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Final Decision,Miss A. B. O'Connor,3,Anthony McCann,5th,3 3/4 l,4,11-3,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Sattam,Mr J. L. Gleeson,7,D. K. Weld,4th,1 1/2 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Cappucino (IRE),Mr J. W. Hendrick,7,Miss Elizabeth Doyle,3rd,6 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Ankud,Mr J. J. Codd,0,Gordon Elliott,2nd,2 l,4,11-10,-,True,38,9
Naas Racing Results | 8th January 2023 15:50,N/A,15:50,Soft (Soft To Heavy In Places)  Flat (Turf),1m 7f 194y,Cut The Rope (FR),Mr E. P. O'Brien,5,Paul Nolan,1st,N/A,4,11-10,-,True,38,9
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Angel In The Sky (FR),Jack Cleary,4,Luke Comer,14th,1 1/4 l,8,8-9tp,59,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Jake Peter (IRE),H. J. Horgan,4,Mark Cahill,13th,Neck,9,9-6,70,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Big Kitten (USA),Siobhan Rutledge,0,John McConnell,12th,1/2 l,8,9-13,77,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Mads Black Eights (IRE),J. Coen,2,Matthew J. Smith,11th,Short Head,7,9-5,69,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Wajaaha (IRE),S. D. Bowen,4,P. J. McKenna,10th,Short Head,8,9-6v,70,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Effernock Fizz (IRE),J. Kearney,4,Cian Michael Collins,9th,Head,8,9-5tp,69,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Guild,Oisin McSweeney,0,Luke Comer,8th,1/2 l,8,9-2t,66,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Annecherie (IRE),C. J. MacRedmond,0,Ms Sheila Lavery,7th,1 l,5,9-3,67,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Razdan (IRE),Adam Caffrey,4,Christopher David Timmons,6th,1 3/4 l,5,9-9ht,73,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Adamaris (IRE),D. King,2,G. O'Leary,5th,2 l,6,9-12p,76,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Whatharm (IRE),A. C. Persse,0,Patrick J. Flynn,4th,1 1/2 l,8,10-2,80,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Burren Song (IRE),C. Horgan,4,A. Slattery,3rd,Neck,5,9-8t,72,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Je T'ai Porte (IRE),R. Whearty,4,Gavin Patrick Cromwell,2nd,1/2 l,5,9-8h,72,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,John Alexander (IRE),P. A. Harnett,2,Luke Comer,1st,N/A,4,9-8,75,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Angel In The Sky (FR),Jack Cleary,4,Luke Comer,14th,1 1/4 l,8,8-9tp,59,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Jake Peter (IRE),H. J. Horgan,4,Mark Cahill,13th,Neck,9,9-6,70,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Big Kitten (USA),Siobhan Rutledge,0,John McConnell,12th,1/2 l,8,9-13,77,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Mads Black Eights (IRE),J. Coen,2,Matthew J. Smith,11th,Short Head,7,9-5,69,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Wajaaha (IRE),S. D. Bowen,4,P. J. McKenna,10th,Short Head,8,9-6v,70,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Effernock Fizz (IRE),J. Kearney,4,Cian Michael Collins,9th,Head,8,9-5tp,69,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Guild,Oisin McSweeney,0,Luke Comer,8th,1/2 l,8,9-2t,66,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Annecherie (IRE),C. J. MacRedmond,0,Ms Sheila Lavery,7th,1 l,5,9-3,67,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Razdan (IRE),Adam Caffrey,4,Christopher David Timmons,6th,1 3/4 l,5,9-9ht,73,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Adamaris (IRE),D. King,2,G. O'Leary,5th,2 l,6,9-12p,76,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Whatharm (IRE),A. C. Persse,0,Patrick J. Flynn,4th,1 1/2 l,8,10-2,80,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Burren Song (IRE),C. Horgan,4,A. Slattery,3rd,Neck,5,9-8t,72,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,Je T'ai Porte (IRE),R. Whearty,4,Gavin Patrick Cromwell,2nd,1/2 l,5,9-8h,72,True,38,10
Dundalk Racing Results | 13th January 2023 15:55,N/A,15:55,Standard,1m 4f,John Alexander (IRE),P. A. Harnett,2,Luke Comer,1st,N/A,4,9-8,75,True,38,10
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Bettybootwo (IRE),R. C. Colgan,0,Muredach Kelly,NR,N/A,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Lazy O (IRE),Gavin Peter Brouder,5,James A. Nash,13th,2 l,5,9-10,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Fairy's Call (IRE),N. G. McCullagh,0,W. J. Martin,12th,2 1/2 l,5,9-5h1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Miss Upbeat (IRE),Cillian McConnell,7,John McConnell,11th,1 1/4 l,4,9-4t1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Shoe String (IRE),L. T. McAteer,3,N. Dooly,10th,2 3/4 l,7,9-5p,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Honketonk Angel (IRE),N. M. Crosse,0,Luke Comer,9th,1 1/2 l,6,9-5,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Say You're Sorry (IRE),Sam Ewing,3,Eamonn O'Connell,8th,2 3/4 l,5,9-10,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Marvelosa (IRE),J. Kearney,7,Richard John O'Brien,7th,Neck,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Zawahir,D. W. O'Connor,0,D. K. Weld,6th,Neck,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Inchiquin Maid (IRE),H. J. Horgan,7,David Kenneth Budds,5th,3/4 l,4,9-4t,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Livia Celeste (IRE),M. W. Hassett,10,Joseph Patrick O'Brien,4th,3/4 l,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Wrecking Ball Paul (IRE),R. P. Cleary,0,P. Mulligan,3rd,1 l,5,9-10t1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Rockview Consort,Siobhan Rutledge,5,John McConnell,2nd,3/4 l,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Selador (IRE),C. Stone-Walsh,10,Joseph Patrick O'Brien,1st,N/A,4,9-4p1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Bettybootwo (IRE),R. C. Colgan,0,Muredach Kelly,NR,N/A,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Lazy O (IRE),Gavin Peter Brouder,5,James A. Nash,13th,2 l,5,9-10,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Fairy's Call (IRE),N. G. McCullagh,0,W. J. Martin,12th,2 1/2 l,5,9-5h1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Miss Upbeat (IRE),Cillian McConnell,7,John McConnell,11th,1 1/4 l,4,9-4t1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Shoe String (IRE),L. T. McAteer,3,N. Dooly,10th,2 3/4 l,7,9-5p,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Honketonk Angel (IRE),N. M. Crosse,0,Luke Comer,9th,1 1/2 l,6,9-5,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Say You're Sorry (IRE),Sam Ewing,3,Eamonn O'Connell,8th,2 3/4 l,5,9-10,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Marvelosa (IRE),J. Kearney,7,Richard John O'Brien,7th,Neck,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Zawahir,D. W. O'Connor,0,D. K. Weld,6th,Neck,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Inchiquin Maid (IRE),H. J. Horgan,7,David Kenneth Budds,5th,3/4 l,4,9-4t,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Livia Celeste (IRE),M. W. Hassett,10,Joseph Patrick O'Brien,4th,3/4 l,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Wrecking Ball Paul (IRE),R. P. Cleary,0,P. Mulligan,3rd,1 l,5,9-10t1,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Rockview Consort,Siobhan Rutledge,5,John McConnell,2nd,3/4 l,4,9-4,-,True,38,11
Dundalk Racing Results | 13th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Selador (IRE),C. Stone-Walsh,10,Joseph Patrick O'Brien,1st,N/A,4,9-4p1,-,True,38,11
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Jilted,S. D. Bowen,4,Thomas Dowling,13th,3 l,3,8-7tp1,51,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Laser Jet (BRA),H. J. Horgan,4,Mrs J. Harrington,12th,Neck,3,9-2t1,60,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Lionized (IRE),Oisin McSweeney,0,Michael McCullagh,11th,3 1/2 l,3,9-7eb1,65,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Lisieux (IRE),Adam Caffrey,4,Adrian McGuinness,10th,4 3/4 l,3,9-12,70,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Fendi,C. Horgan,4,James M. Barrett,9th,1/2 l,3,8-7,51,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Monophonic (IRE),J. Kearney,4,G. M. Lyons,8th,Neck,3,9-7,65,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Barney's Joy (IRE),J. Coen,2,M. Halford,7th,3/4 l,3,9-3h1,61,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Zentopia (IRE),R. Whearty,4,Gavin Patrick Cromwell,6th,1/2 l,3,9-3,61,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Bright Dick (IRE),Jack Cleary,4,Luke Comer,5th,1 1/4 l,3,9-13,71,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Dappled Light,A. C. Persse,2,John Joseph Murphy,4th,Nose,3,8-7,51,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Doctor Grace (IRE),Siobhan Rutledge,0,M. Halford,3rd,3/4 l,3,8-10,54,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Malacanne (IRE),D. King,2,John Patrick Murtagh,2nd,1/2 l,3,9-8b,66,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Lake Illawarra (IRE),C. Geerdharry,7,John Patrick Murtagh,1st,N/A,3,9-7v1,65,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Jilted,S. D. Bowen,4,Thomas Dowling,13th,3 l,3,8-7tp1,51,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Laser Jet (BRA),H. J. Horgan,4,Mrs J. Harrington,12th,Neck,3,9-2t1,60,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Lionized (IRE),Oisin McSweeney,0,Michael McCullagh,11th,3 1/2 l,3,9-7eb1,65,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Lisieux (IRE),Adam Caffrey,4,Adrian McGuinness,10th,4 3/4 l,3,9-12,70,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Fendi,C. Horgan,4,James M. Barrett,9th,1/2 l,3,8-7,51,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Monophonic (IRE),J. Kearney,4,G. M. Lyons,8th,Neck,3,9-7,65,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Barney's Joy (IRE),J. Coen,2,M. Halford,7th,3/4 l,3,9-3h1,61,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Zentopia (IRE),R. Whearty,4,Gavin Patrick Cromwell,6th,1/2 l,3,9-3,61,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Bright Dick (IRE),Jack Cleary,4,Luke Comer,5th,1 1/4 l,3,9-13,71,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Dappled Light,A. C. Persse,2,John Joseph Murphy,4th,Nose,3,8-7,51,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Doctor Grace (IRE),Siobhan Rutledge,0,M. Halford,3rd,3/4 l,3,8-10,54,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Malacanne (IRE),D. King,2,John Patrick Murtagh,2nd,1/2 l,3,9-8b,66,True,38,12
Dundalk Racing Results | 13th January 2023 17:00,N/A,17:00,Standard,7f,Lake Illawarra (IRE),C. Geerdharry,7,John Patrick Murtagh,1st,N/A,3,9-7v1,65,True,38,12
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Polar Peak (IRE),C. D. Maxwell,0,Shane Donohoe,14th,21 l,7,8-13,47,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Well Funded (IRE),Jack Enright,10,Eoin Christopher McCarthy,13th,2 1/2 l,7,9-5t,53,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,White Quarry Rose (IRE),Siobhan Rutledge,5,Kevin Michael Smith,12th,5 l,7,9-9,57,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Rock Ya Boy Ya (IRE),J. J. G. Ryan,7,Francis Casey,11th,1/2 l,5,8-13,47,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Politicise (IRE),C. J. MacRedmond,5,Nigel Slevin,10th,1/2 l,7,9-6,54,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Tenth Amendment (IRE),R. C. Colgan,0,Keith Henry Clarke,9th,Neck,9,9-0t,48,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,The Riastrad (IRE),R. P. Cleary,0,Donal Kinsella,8th,1/2 l,5,10-0h1,62,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Clueless Hill (IRE),N. M. Crosse,0,Luke Comer,7th,Neck,8,8-13tp,47,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Carslake,K. J. Leonard,0,Aengus King,6th,1/2 l,4,8-8,47,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Getaway Queen (IRE),C. Stone-Walsh,10,David Kenneth Budds,5th,1 1/4 l,9,10-3tp,65,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Building Bridges,L. T. McAteer,3,Gary McGill,4th,3/4 l,7,9-7,55,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Make The Switch (IRE),D. W. O'Connor,0,John McConnell,3rd,2 l,8,9-11t,59,True,38,13
Dundalk Racing Results | 13th January 2023 17:30,N/A,17:30,Standard,2m,Curious Bride (IRE),Sam Ewing,3,Eamonn O'Connell,2nd,3/4 l,6,10-0t,62,True,38,13
