track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Eddies Pride (IRE),R P Geoghegan,0,N Lee,3rd,8 l,9,10-13ht,80,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,The Big Cloud (IRE),P T Smithers,0,S Crawley,2nd,1 1/4 l,5,11-5,86,True,94,8
Clonmel Racing Results | 7th December 2023 14:22,N/A,14:22,Heavy,2m 3f 14y,Kitsilano (IRE),T P Harney,0,J J Murphy,1st,N/A,6,11-13,94,True,94,8
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Natural Ability (IRE),P T Enright,0,A J Martin,NR,N/A,5,10-4t,90,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Time Marches On (IRE),D J Gilligan,5,J Motherway,NR,N/A,7,11-9,109,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Chosen Diamond (IRE),J C Gainford,0,E Cawley,UR,N/A,7,11-3p,103,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Mac's Xpress (IRE),J G Gilligan,7,P J Gilligan,6th,26 l,5,10-11,97,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Danny The Fence (IRE),D Meyler,0,K Thornton,5th,9 l,6,10-11t,97,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Lovely Reaction (IRE),S D Torrens,0,T Mullins,4th,6 l,5,10-11,97,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Midnight It Is,K M Donoghue,0,G P Cromwell,3rd,7 l,7,11-12,112,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Kilashee (IRE),D King,3,J P Ryan,2nd,7 l,8,10-0,86,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Captains Nephew (IRE),D J O'Keeffe,0,P J Rothwell,1st,N/A,6,11-11t,111,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Natural Ability (IRE),P T Enright,0,A J Martin,NR,N/A,5,10-4t,90,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Time Marches On (IRE),D J Gilligan,5,J Motherway,NR,N/A,7,11-9,109,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Chosen Diamond (IRE),J C Gainford,0,E Cawley,UR,N/A,7,11-3p,103,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Mac's Xpress (IRE),J G Gilligan,7,P J Gilligan,6th,26 l,5,10-11,97,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Danny The Fence (IRE),D Meyler,0,K Thornton,5th,9 l,6,10-11t,97,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Lovely Reaction (IRE),S D Torrens,0,T Mullins,4th,6 l,5,10-11,97,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Midnight It Is,K M Donoghue,0,G P Cromwell,3rd,7 l,7,11-12,112,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Kilashee (IRE),D King,3,J P Ryan,2nd,7 l,8,10-0,86,True,94,9
Clonmel Racing Results | 7th December 2023 14:57,N/A,14:57,Heavy,2m 1f 191y,Captains Nephew (IRE),D J O'Keeffe,0,P J Rothwell,1st,N/A,6,11-11t,111,True,94,9
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Men Of Dreams (IRE),R A Doyle,0,J F Levins,NR,N/A,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Dontlettheoldmanin (IRE),J S McGarvey,0,A J Martin,NR,N/A,5,11-12t1,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Mighty Mo Missouri (IRE),C D Smithers,7,Mrs J Harrington,F,N/A,4,11-6tb,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Takarengo (IRE),J B Foley,0,T Mullins,7th,52 l,7,11-12p,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Kendancer (FR),R P Treacy,0,C Byrnes,6th,60 l,7,11-12p,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Mount Frisco (IRE),L Quinlan,5,J P Ryan,5th,4 1/4 l,4,11-6,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Ideal Du Tabert (FR),J W Kennedy,0,C Collins,4th,4 3/4 l,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Jet Setting Johnny (IRE),H Morgan,0,Miss Ellmarie Holden,3rd,3 1/4 l,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Ask Anything (IRE),K M Donoghue,0,G P Cromwell,2nd,1 1/4 l,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Henn See (FR),P Townend,0,W P Mullins,1st,N/A,6,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Men Of Dreams (IRE),R A Doyle,0,J F Levins,NR,N/A,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Dontlettheoldmanin (IRE),J S McGarvey,0,A J Martin,NR,N/A,5,11-12t1,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Mighty Mo Missouri (IRE),C D Smithers,7,Mrs J Harrington,F,N/A,4,11-6tb,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Takarengo (IRE),J B Foley,0,T Mullins,7th,52 l,7,11-12p,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Kendancer (FR),R P Treacy,0,C Byrnes,6th,60 l,7,11-12p,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Mount Frisco (IRE),L Quinlan,5,J P Ryan,5th,4 1/4 l,4,11-6,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Ideal Du Tabert (FR),J W Kennedy,0,C Collins,4th,4 3/4 l,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Jet Setting Johnny (IRE),H Morgan,0,Miss Ellmarie Holden,3rd,3 1/4 l,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Ask Anything (IRE),K M Donoghue,0,G P Cromwell,2nd,1 1/4 l,5,11-12,-,True,94,10
Clonmel Racing Results | 7th December 2023 15:32,N/A,15:32,Heavy,2m 180y,Henn See (FR),P Townend,0,W P Mullins,1st,N/A,6,11-12,-,True,94,10
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Celestial Reign (IRE),D P McDonogh,0,J P O'Brien,NR,N/A,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Rockys Favourite (IRE),R Whearty,5,Paul Mulligan,13th,19 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Small Bucks (IRE),L T McAteer,0,P W Flynn,12th,7 l,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Micky Mc (IRE),O McSweeney,5,K Brown,11th,3 1/4 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Eye Contact,J A Heffernan,0,D Commins,10th,6 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Blue Soul (IRE),C T Keane,0,G M Lyons,9th,1 l,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Old Mexican (IRE),J A Powell,3,L Comer,8th,1 1/4 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Hoover Dam (IRE),R C Colgan,0,L Comer,7th,1 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Barzini (IRE),L F Roche,0,M O'Callaghan,6th,2 1/2 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Enniscoffee (IRE),C D Hayes,0,E & P Harty,5th,5 1/2 l,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Mcvay (IRE),J J G Ryan,5,J Davison,4th,1 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Nerano (USA),M P Sheehy,0,J P O'Brien,3rd,1 1/4 l,2,9-7t1,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,The Old Nine (IRE),P A Harnett,5,Donnacha O'Brien,2nd,Neck,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Raknah (IRE),S Foley,0,Mrs J Harrington,1st,N/A,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Celestial Reign (IRE),D P McDonogh,0,J P O'Brien,NR,N/A,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Rockys Favourite (IRE),R Whearty,5,Paul Mulligan,13th,19 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Small Bucks (IRE),L T McAteer,0,P W Flynn,12th,7 l,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Micky Mc (IRE),O McSweeney,5,K Brown,11th,3 1/4 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Eye Contact,J A Heffernan,0,D Commins,10th,6 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Blue Soul (IRE),C T Keane,0,G M Lyons,9th,1 l,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Old Mexican (IRE),J A Powell,3,L Comer,8th,1 1/4 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Hoover Dam (IRE),R C Colgan,0,L Comer,7th,1 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Barzini (IRE),L F Roche,0,M O'Callaghan,6th,2 1/2 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Enniscoffee (IRE),C D Hayes,0,E & P Harty,5th,5 1/2 l,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Mcvay (IRE),J J G Ryan,5,J Davison,4th,1 l,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Nerano (USA),M P Sheehy,0,J P O'Brien,3rd,1 1/4 l,2,9-7t1,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,The Old Nine (IRE),P A Harnett,5,Donnacha O'Brien,2nd,Neck,2,9-7,-,True,94,12
Dundalk Racing Results | 8th December 2023 17:30,N/A,17:30,Standard,1m,Raknah (IRE),S Foley,0,Mrs J Harrington,1st,N/A,2,9-2,-,True,94,12
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Big Gossey (IRE),R Whearty,5,C O'Brien,NR,N/A,6,9-11,99,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Mulgrave (IRE),Siobhan Rutledge,3,J C McConnell,9th,Neck,5,8-9ht,83,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Freescape,L T McAteer,0,D Marnane,8th,3/4 l,8,9-8,96,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Pillar Of Hope,J A Heffernan,0,H D McGuigan,7th,1 1/2 l,5,8-10,84,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,San Andreas (IRE),H J Horgan,7,J P O'Brien,6th,Head,7,10-0,102,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Migdam (FR),J J G Ryan,5,A McGuinness,5th,Neck,4,9-6,94,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Brains (IRE),L F Roche,0,R Donohoe,4th,1 1/4 l,7,8-8tb,82,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Ransom,J M Sheridan,0,D Hogan,3rd,1 1/4 l,6,8-12t,86,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Hodd's Girl (IRE),Adam Caffrey,5,A McGuinness,2nd,3 1/2 l,6,9-4,92,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,I Am Superman (IRE),C T Keane,0,M O'Callaghan,1st,N/A,7,9-7t,95,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Big Gossey (IRE),R Whearty,5,C O'Brien,NR,N/A,6,9-11,99,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Mulgrave (IRE),Siobhan Rutledge,3,J C McConnell,9th,Neck,5,8-9ht,83,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Freescape,L T McAteer,0,D Marnane,8th,3/4 l,8,9-8,96,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Pillar Of Hope,J A Heffernan,0,H D McGuigan,7th,1 1/2 l,5,8-10,84,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,San Andreas (IRE),H J Horgan,7,J P O'Brien,6th,Head,7,10-0,102,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Migdam (FR),J J G Ryan,5,A McGuinness,5th,Neck,4,9-6,94,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Brains (IRE),L F Roche,0,R Donohoe,4th,1 1/4 l,7,8-8tb,82,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Ransom,J M Sheridan,0,D Hogan,3rd,1 1/4 l,6,8-12t,86,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,Hodd's Girl (IRE),Adam Caffrey,5,A McGuinness,2nd,3 1/2 l,6,9-4,92,True,94,13
Dundalk Racing Results | 8th December 2023 18:00,N/A,18:00,Standard,1m,I Am Superman (IRE),C T Keane,0,M O'Callaghan,1st,N/A,7,9-7t,95,True,94,13
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Acari (IRE),Sorcha Woods,7,P Cluskey,14th,11 l,9,8-13,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Kraken Diamond (IRE),H J Horgan,4,J C McConnell,13th,1 l,3,9-2,54,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Tenth Amendment (IRE),C Horgan,7,K H Clarke,12th,2 3/4 l,9,9-0t,48,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Limited Edition,O McSweeney,0,K H Clarke,11th,1 1/2 l,5,9-0,48,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Sunny Dude (IRE),Adam Caffrey,0,D Buckley,10th,Head,3,8-10,48,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Ciao Adios (IRE),S D Bowen,2,D Hogan,9th,1 l,4,8-13p,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Clueless Hill (IRE),J Cleary,7,L Comer,8th,1 1/4 l,8,8-13tp,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Nawraq (IRE),J Kearney,2,Kevin Smith,7th,3/4 l,4,9-3t,51,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Burvea (IRE),P A Harnett,2,D Broad,6th,1/2 l,3,9-7,59,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Riyami (IRE),C M Hogan,7,D Hogan,5th,Neck,4,10-2tp,64,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Glyde Ranger (IRE),J J G Ryan,2,T G McCourt,4th,3/4 l,3,9-8,60,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Maura's Gift (IRE),R Whearty,2,P W Flynn,3rd,Neck,4,9-4p,52,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Uberrima Fides,D E Sheehy,0,S R B Crawford,2nd,Neck,4,8-13,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Sioux Princess,J A Powell,0,M O'Callaghan,1st,N/A,4,9-9tb,57,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Acari (IRE),Sorcha Woods,7,P Cluskey,14th,11 l,9,8-13,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Kraken Diamond (IRE),H J Horgan,4,J C McConnell,13th,1 l,3,9-2,54,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Tenth Amendment (IRE),C Horgan,7,K H Clarke,12th,2 3/4 l,9,9-0t,48,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Limited Edition,O McSweeney,0,K H Clarke,11th,1 1/2 l,5,9-0,48,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Sunny Dude (IRE),Adam Caffrey,0,D Buckley,10th,Head,3,8-10,48,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Ciao Adios (IRE),S D Bowen,2,D Hogan,9th,1 l,4,8-13p,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Clueless Hill (IRE),J Cleary,7,L Comer,8th,1 1/4 l,8,8-13tp,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Nawraq (IRE),J Kearney,2,Kevin Smith,7th,3/4 l,4,9-3t,51,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Burvea (IRE),P A Harnett,2,D Broad,6th,1/2 l,3,9-7,59,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Riyami (IRE),C M Hogan,7,D Hogan,5th,Neck,4,10-2tp,64,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Glyde Ranger (IRE),J J G Ryan,2,T G McCourt,4th,3/4 l,3,9-8,60,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Maura's Gift (IRE),R Whearty,2,P W Flynn,3rd,Neck,4,9-4p,52,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Uberrima Fides,D E Sheehy,0,S R B Crawford,2nd,Neck,4,8-13,47,True,94,14
Dundalk Racing Results | 8th December 2023 18:30,N/A,18:30,Standard,1m 4f,Sioux Princess,J A Powell,0,M O'Callaghan,1st,N/A,4,9-9tb,57,True,94,14
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Capernoity (IRE),M P Sheehy,0,J F Levins,UR,N/A,3,8-13,47,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Lisieux (IRE),Adam Caffrey,5,A McGuinness,13th,2 3/4 l,3,9-1,49,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Harriet Eagle (IRE),J A Heffernan,0,P J Flynn,12th,Short Head,3,9-11,59,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Albion Princess,T Kiely-Marshall,7,D Kinsella,11th,Nose,4,9-10h,57,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Zero Fighter (IRE),Kyle Faulkner,10,E D Delany,10th,1 1/4 l,3,9-4tp1,52,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Bronze River,Siobhan Rutledge,3,J C McConnell,9th,Head,6,9-0,47,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Harbanaker (IRE),J M Sheridan,0,J McAuley,8th,3/4 l,6,9-6t,53,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Bright Dick (IRE),C D Hayes,0,L Comer,7th,1 1/4 l,3,9-13,61,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Fahari (IRE),J Kearney,5,A McGuinness,6th,1 3/4 l,3,9-13,61,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Flag High (IRE),R Whearty,5,J C McConnell,5th,1 1/4 l,4,9-0h,47,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,He Knows When (IRE),R C Colgan,0,L Comer,4th,Neck,3,9-5t,53,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Gosford (IRE),J J G Ryan,5,E Lynam,3rd,1 3/4 l,3,10-1t,63,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Nibras Rainbow (IRE),S Foley,0,P W Flynn,2nd,1/2 l,3,9-10p,58,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Hurricane Helen,C T Keane,0,C D Timmons,1st,N/A,5,9-3,50,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Capernoity (IRE),M P Sheehy,0,J F Levins,UR,N/A,3,8-13,47,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Lisieux (IRE),Adam Caffrey,5,A McGuinness,13th,2 3/4 l,3,9-1,49,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Harriet Eagle (IRE),J A Heffernan,0,P J Flynn,12th,Short Head,3,9-11,59,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Albion Princess,T Kiely-Marshall,7,D Kinsella,11th,Nose,4,9-10h,57,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Zero Fighter (IRE),Kyle Faulkner,10,E D Delany,10th,1 1/4 l,3,9-4tp1,52,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Bronze River,Siobhan Rutledge,3,J C McConnell,9th,Head,6,9-0,47,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Harbanaker (IRE),J M Sheridan,0,J McAuley,8th,3/4 l,6,9-6t,53,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Bright Dick (IRE),C D Hayes,0,L Comer,7th,1 1/4 l,3,9-13,61,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Fahari (IRE),J Kearney,5,A McGuinness,6th,1 3/4 l,3,9-13,61,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Flag High (IRE),R Whearty,5,J C McConnell,5th,1 1/4 l,4,9-0h,47,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,He Knows When (IRE),R C Colgan,0,L Comer,4th,Neck,3,9-5t,53,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Gosford (IRE),J J G Ryan,5,E Lynam,3rd,1 3/4 l,3,10-1t,63,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Nibras Rainbow (IRE),S Foley,0,P W Flynn,2nd,1/2 l,3,9-10p,58,True,94,15
Dundalk Racing Results | 8th December 2023 19:00,N/A,19:00,Standard,1m,Hurricane Helen,C T Keane,0,C D Timmons,1st,N/A,5,9-3,50,True,94,15
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Thunder Canyon (IRE),J A Powell,3,L Comer,14th,2 1/2 l,5,9-0t,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Hope And Innocence (IRE),J J G Ryan,5,T G McCourt,13th,3 1/4 l,3,9-9,57,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Zahee (IRE),D W O'Connor,0,J C McConnell,12th,3/4 l,8,10-0ht,61,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Blackstone Cliff (IRE),C D Hayes,0,S Crawley,11th,Head,7,9-0ht,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Bellick,Siobhan Rutledge,3,J C McConnell,10th,Neck,8,9-1,48,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Master Garvey (IRE),L F Roche,0,Joseph Murray,9th,1/2 l,3,9-4t,52,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,What Adaay,J Kearney,5,P Martin,8th,Neck,5,9-1p,48,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Summer Snow (IRE),S Foley,0,R O'Sullivan,7th,Head,3,9-9,57,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Fastman (IRE),J M Sheridan,0,J McAuley,6th,Neck,7,9-7b,54,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Muhalhel (IRE),O McSweeney,5,A McCann,5th,1/2 l,5,9-0tb,47,True,94,16
