track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Romantic Samurai (IRE),C D Hayes,0,Eoghan O'Neill,14th,11 l,3,8-13p1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,A Daughtersdelight (IRE),S Coen,10,P Magee,13th,2 1/2 l,3,9-5tb,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Saxon Kingdom (IRE),D E Sheehy,0,P J Rothwell,12th,Head,3,9-0b,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Tassarolo,A J Casey,10,D Hogan,11th,Neck,3,9-10,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Belles Feuilles (FR),D McMonagle,0,Mrs C O'Leary,10th,2 l,4,9-3t,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Munroh,D S O'Sullivan,7,Mrs C O'Leary,9th,1/2 l,4,9-3t,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Academy Winner (USA),J M Sheridan,0,D Hogan,8th,1 1/2 l,3,9-5b1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Zahee (IRE),K G Kennedy,7,J C McConnell,7th,1 1/2 l,9,9-4ht,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Nedita (IRE),L T McAteer,0,D Marnane,6th,1 1/2 l,3,9-10h1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Red Special (USA),W J Lee,0,W McCreery,5th,1/2 l,4,9-3b1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Shining Aitch,J J G Ryan,3,T G McCourt,4th,1/2 l,7,9-6tv,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Distillate,Adam Caffrey,3,A McGuinness,3rd,4 l,4,9-10t,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Dark Viper,S Foley,0,Mrs J Harrington,2nd,1/2 l,3,9-13p,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Redemptive Power (IRE),R Whearty,3,G P Cromwell,1st,N/A,3,9-7,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Romantic Samurai (IRE),C D Hayes,0,Eoghan O'Neill,14th,11 l,3,8-13p1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,A Daughtersdelight (IRE),S Coen,10,P Magee,13th,2 1/2 l,3,9-5tb,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Saxon Kingdom (IRE),D E Sheehy,0,P J Rothwell,12th,Head,3,9-0b,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Tassarolo,A J Casey,10,D Hogan,11th,Neck,3,9-10,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Belles Feuilles (FR),D McMonagle,0,Mrs C O'Leary,10th,2 l,4,9-3t,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Munroh,D S O'Sullivan,7,Mrs C O'Leary,9th,1/2 l,4,9-3t,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Academy Winner (USA),J M Sheridan,0,D Hogan,8th,1 1/2 l,3,9-5b1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Zahee (IRE),K G Kennedy,7,J C McConnell,7th,1 1/2 l,9,9-4ht,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Nedita (IRE),L T McAteer,0,D Marnane,6th,1 1/2 l,3,9-10h1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Red Special (USA),W J Lee,0,W McCreery,5th,1/2 l,4,9-3b1,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Shining Aitch,J J G Ryan,3,T G McCourt,4th,1/2 l,7,9-6tv,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Distillate,Adam Caffrey,3,A McGuinness,3rd,4 l,4,9-10t,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Dark Viper,S Foley,0,Mrs J Harrington,2nd,1/2 l,3,9-13p,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:14,N/A,14:14,Standard,1m,Redemptive Power (IRE),R Whearty,3,G P Cromwell,1st,N/A,3,9-7,-,True,149,1
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Signor Ferrari (IRE),B M Coen,0,P J F Murphy,NR,N/A,3,9-10,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Del Posto,K G Kennedy,7,W J Lanigan,11th,12 l,3,8-7b,42,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,The Bog Bank (IRE),J J G Ryan,3,T G McCourt,10th,Neck,7,9-13tp,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Timana (IRE),G M Ryan,0,Ms J Morgan,9th,1 1/2 l,3,9-9,66,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Rodeeve,M W Hassett,5,M J Browne,8th,3 1/2 l,3,9-8t1,65,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Lauroline,D McMonagle,0,P W Flynn,7th,1/2 l,5,9-5,59,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Profit Surge (IRE),N M Crosse,0,J Geoghegan,6th,1/2 l,3,9-5,62,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Thompson Gunner (IRE),S Foley,0,Cian Hughes,5th,1 l,3,9-12,69,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Chet's Fancy (IRE),C D Hayes,0,D K Weld,4th,2 1/2 l,3,8-7b1,50,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Encosta (IRE),R Whearty,3,N Meade,3rd,Short Head,4,10-2,70,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Zabeir (IRE),D P McDonogh,0,D Kinsella,2nd,Short Head,5,9-13tp,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Skontonovski,Adam Caffrey,3,A McGuinness,1st,N/A,7,9-13v,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Signor Ferrari (IRE),B M Coen,0,P J F Murphy,NR,N/A,3,9-10,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Del Posto,K G Kennedy,7,W J Lanigan,11th,12 l,3,8-7b,42,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,The Bog Bank (IRE),J J G Ryan,3,T G McCourt,10th,Neck,7,9-13tp,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Timana (IRE),G M Ryan,0,Ms J Morgan,9th,1 1/2 l,3,9-9,66,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Rodeeve,M W Hassett,5,M J Browne,8th,3 1/2 l,3,9-8t1,65,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Lauroline,D McMonagle,0,P W Flynn,7th,1/2 l,5,9-5,59,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Profit Surge (IRE),N M Crosse,0,J Geoghegan,6th,1/2 l,3,9-5,62,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Thompson Gunner (IRE),S Foley,0,Cian Hughes,5th,1 l,3,9-12,69,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Chet's Fancy (IRE),C D Hayes,0,D K Weld,4th,2 1/2 l,3,8-7b1,50,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Encosta (IRE),R Whearty,3,N Meade,3rd,Short Head,4,10-2,70,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Zabeir (IRE),D P McDonogh,0,D Kinsella,2nd,Short Head,5,9-13tp,67,True,149,2
Dundalk Racing Results | 30th October 2024 14:44,N/A,14:44,Standard,1m,Skontonovski,Adam Caffrey,3,A McGuinness,1st,N/A,7,9-13v,67,True,149,2
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Little Lando (IRE),L T McAteer,0,D Marnane,12th,2 l,2,9-5,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Muine Mor (IRE),R Whearty,3,G P Cromwell,11th,1 1/4 l,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Shangar (IRE),J S Dalton,10,A Slattery,10th,Neck,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Boherna Vista (IRE),J M Sheridan,0,D Hogan,9th,Neck,2,9-0,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Send Harry (IRE),M W Hassett,5,Miss E McCutcheon,8th,3/4 l,2,9-1,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Due Respect (IRE),C Horgan,7,M Butler,7th,Neck,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Gold Daydream (FR),C D Hayes,0,D Dias,6th,1 1/4 l,2,8-12,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Sharkii (IRE),J J G Ryan,3,D Dias,5th,1 1/4 l,2,9-7,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Rion Rubette,S Foley,0,M Butler,4th,1 1/4 l,2,8-8,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Chester Nimitz (IRE),B M Coen,0,N Meade,3rd,3/4 l,2,9-1,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Aviatrice (IRE),N M Crosse,0,D Marnane,2nd,1 3/4 l,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Dark Ace (IRE),Adam Caffrey,3,A McGuinness,1st,N/A,2,9-5,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Little Lando (IRE),L T McAteer,0,D Marnane,12th,2 l,2,9-5,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Muine Mor (IRE),R Whearty,3,G P Cromwell,11th,1 1/4 l,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Shangar (IRE),J S Dalton,10,A Slattery,10th,Neck,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Boherna Vista (IRE),J M Sheridan,0,D Hogan,9th,Neck,2,9-0,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Send Harry (IRE),M W Hassett,5,Miss E McCutcheon,8th,3/4 l,2,9-1,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Due Respect (IRE),C Horgan,7,M Butler,7th,Neck,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Gold Daydream (FR),C D Hayes,0,D Dias,6th,1 1/4 l,2,8-12,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Sharkii (IRE),J J G Ryan,3,D Dias,5th,1 1/4 l,2,9-7,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Rion Rubette,S Foley,0,M Butler,4th,1 1/4 l,2,8-8,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Chester Nimitz (IRE),B M Coen,0,N Meade,3rd,3/4 l,2,9-1,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Aviatrice (IRE),N M Crosse,0,D Marnane,2nd,1 3/4 l,2,8-10,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:14,N/A,15:14,Standard,6f,Dark Ace (IRE),Adam Caffrey,3,A McGuinness,1st,N/A,2,9-5,-,True,149,3
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Shakita (IRE),B M Coen,0,T Mullins,NR,N/A,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Nell's Dream (IRE),L F Roche,0,P J Hayes,13th,7 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Northern Attitude (IRE),C Geerdharry,7,D Dias,12th,2 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Dramatic (USA),R P Whelan,0,A P O'Brien,11th,Neck,2,9-2b1,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Matrice (IRE),D P McDonogh,0,J P O'Brien,10th,1 1/4 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Bundle Of Interest (IRE),W J Lee,0,W McCreery,9th,1 3/4 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Masked Angel (IRE),Adam Caffrey,3,D Dias,8th,1 1/4 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,After Love (IRE),C D Hayes,0,D K Weld,7th,Neck,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Marys Not Contrary,S Foley,0,Mrs J Harrington,6th,2 1/2 l,2,9-2p1,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Takemetothemoon (IRE),G M Ryan,0,A P O'Brien,5th,2 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Carolina Jetstream,R Whearty,3,A Murray,4th,Head,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Cradle Of Love (IRE),M W Hassett,5,J P O'Brien,3rd,Short Head,2,9-2tp,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Mveve (USA),D McMonagle,0,J P O'Brien,2nd,Short Head,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Ethical Code (USA),J J G Ryan,3,G M Lyons,1st,N/A,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Shakita (IRE),B M Coen,0,T Mullins,NR,N/A,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Nell's Dream (IRE),L F Roche,0,P J Hayes,13th,7 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Northern Attitude (IRE),C Geerdharry,7,D Dias,12th,2 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Dramatic (USA),R P Whelan,0,A P O'Brien,11th,Neck,2,9-2b1,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Matrice (IRE),D P McDonogh,0,J P O'Brien,10th,1 1/4 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Bundle Of Interest (IRE),W J Lee,0,W McCreery,9th,1 3/4 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Masked Angel (IRE),Adam Caffrey,3,D Dias,8th,1 1/4 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,After Love (IRE),C D Hayes,0,D K Weld,7th,Neck,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Marys Not Contrary,S Foley,0,Mrs J Harrington,6th,2 1/2 l,2,9-2p1,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Takemetothemoon (IRE),G M Ryan,0,A P O'Brien,5th,2 l,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Carolina Jetstream,R Whearty,3,A Murray,4th,Head,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Cradle Of Love (IRE),M W Hassett,5,J P O'Brien,3rd,Short Head,2,9-2tp,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Mveve (USA),D McMonagle,0,J P O'Brien,2nd,Short Head,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 15:44,N/A,15:44,Standard,7f,Ethical Code (USA),J J G Ryan,3,G M Lyons,1st,N/A,2,9-2,-,True,149,4
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Rushes And Bushes (IRE),J M Sheridan,0,A McGuinness,11th,5 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Oreeda (IRE),W J Lee,0,P J Flynn,10th,2 1/2 l,2,9-2,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Alaskan Red (IRE),L F Roche,0,R Sweeney,9th,4 1/2 l,2,9-2,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Charanda (IRE),R Whearty,3,A Murray,8th,1/2 l,2,9-2,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Fervent (IRE),R P Whelan,0,A McGuinness,7th,4 3/4 l,2,9-7h,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Grand Dante (USA),Adam Caffrey,3,D Dias,6th,1 3/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Washington Street (IRE),J J G Ryan,3,G M Lyons,5th,1 1/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Aeon's Aegis (USA),D McMonagle,0,J P O'Brien,4th,3 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Hostility (IRE),M W Hassett,5,J P O'Brien,3rd,1 3/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,First Wave (FR),G M Ryan,0,A P O'Brien,2nd,1 1/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Serengeti (FR),D P McDonogh,0,A P O'Brien,1st,N/A,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Rushes And Bushes (IRE),J M Sheridan,0,A McGuinness,11th,5 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Oreeda (IRE),W J Lee,0,P J Flynn,10th,2 1/2 l,2,9-2,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Alaskan Red (IRE),L F Roche,0,R Sweeney,9th,4 1/2 l,2,9-2,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Charanda (IRE),R Whearty,3,A Murray,8th,1/2 l,2,9-2,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Fervent (IRE),R P Whelan,0,A McGuinness,7th,4 3/4 l,2,9-7h,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Grand Dante (USA),Adam Caffrey,3,D Dias,6th,1 3/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Washington Street (IRE),J J G Ryan,3,G M Lyons,5th,1 1/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Aeon's Aegis (USA),D McMonagle,0,J P O'Brien,4th,3 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Hostility (IRE),M W Hassett,5,J P O'Brien,3rd,1 3/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,First Wave (FR),G M Ryan,0,A P O'Brien,2nd,1 1/4 l,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:15,N/A,16:15,Standard,7f,Serengeti (FR),D P McDonogh,0,A P O'Brien,1st,N/A,2,9-7,-,True,149,5
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Shimmerz (IRE),D E Sheehy,0,C O'Brien,14th,3/4 l,6,8-12p,43,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Rhasidat (IRE),M W Hassett,5,P J McKenna,13th,3 l,3,8-10,41,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Lilikoi (IRE),D S O'Sullivan,7,Michael Flannery,12th,1 1/4 l,6,9-11,60,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Chestnutter (IRE),J J G Ryan,3,J C McConnell,11th,3/4 l,5,9-0p,49,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Amemri,L T McAteer,0,D Marnane,10th,Neck,4,9-5,54,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Barnhill Rose,J M Sheridan,0,D Hogan,9th,Neck,6,9-9p,58,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Akeela,A C Persse,7,M A Cahill,8th,Head,4,9-4,53,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Seas And Oceans (IRE),C D Hayes,0,Eoghan O'Neill,7th,1/2 l,3,9-2b,53,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Rumbled Again (IRE),R Whearty,3,G P Cromwell,6th,2 3/4 l,4,9-13,62,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Golden Days (IRE),R P Whelan,0,M Halford & T Collins,5th,Head,7,9-11p,60,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Cherry Pink (IRE),Adam Caffrey,3,A McGuinness,4th,1 1/2 l,4,9-11v,60,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Altimara (IRE),N M Crosse,0,R O'Sullivan,3rd,Neck,3,10-0,65,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Moyassr (IRE),W J Lee,0,John E & Kiely,2nd,1/2 l,3,10-0p1,65,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Ferrari Desert,K G Kennedy,7,M Fahey,1st,N/A,4,9-2t,51,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Shimmerz (IRE),D E Sheehy,0,C O'Brien,14th,3/4 l,6,8-12p,43,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Rhasidat (IRE),M W Hassett,5,P J McKenna,13th,3 l,3,8-10,41,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Lilikoi (IRE),D S O'Sullivan,7,Michael Flannery,12th,1 1/4 l,6,9-11,60,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Chestnutter (IRE),J J G Ryan,3,J C McConnell,11th,3/4 l,5,9-0p,49,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Amemri,L T McAteer,0,D Marnane,10th,Neck,4,9-5,54,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Barnhill Rose,J M Sheridan,0,D Hogan,9th,Neck,6,9-9p,58,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Akeela,A C Persse,7,M A Cahill,8th,Head,4,9-4,53,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Seas And Oceans (IRE),C D Hayes,0,Eoghan O'Neill,7th,1/2 l,3,9-2b,53,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Rumbled Again (IRE),R Whearty,3,G P Cromwell,6th,2 3/4 l,4,9-13,62,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Golden Days (IRE),R P Whelan,0,M Halford & T Collins,5th,Head,7,9-11p,60,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Cherry Pink (IRE),Adam Caffrey,3,A McGuinness,4th,1 1/2 l,4,9-11v,60,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Altimara (IRE),N M Crosse,0,R O'Sullivan,3rd,Neck,3,10-0,65,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Moyassr (IRE),W J Lee,0,John E & Kiely,2nd,1/2 l,3,10-0p1,65,True,149,6
Dundalk Racing Results | 30th October 2024 16:45,N/A,16:45,Standard,7f,Ferrari Desert,K G Kennedy,7,M Fahey,1st,N/A,4,9-2t,51,True,149,6
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Begleys Forge (IRE),C D Hayes,0,Kevin Coleman,13th,18 l,3,8-7,50,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Highland King (IRE),D W O'Connor,0,J C McConnell,12th,2 1/2 l,5,9-12p,64,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Picpoul (IRE),Adam Caffrey,3,M Rice,11th,1 l,6,10-0t,66,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Morph Speed (IRE),P McGettigan,7,N Slevin,10th,4 1/2 l,8,10-2tv1,68,True,149,7
