track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,15:40,Heavy,2m 3f 166y,The Busy Fool (IRE),J P O'Sullivan,3,P J Rothwell,3rd,2 1/2 l,6,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Cut The Rope (FR),S W Flanagan,0,P Nolan,2nd,4 l,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Paggane,P Townend,0,W P Mullins,1st,N/A,5,11-5,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Majestic Force (IRE),Rachael Blackmore,0,H De Bromhead,NR,N/A,6,11-5,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Whale Harbour (IRE),K M Donoghue,0,G P Cromwell,NR,N/A,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Wakie Wakie (IRE),B W Harvey,0,G Keane,PU,N/A,6,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Kinturk Jack (IRE),K E Buckley,0,T Gibney,7th,22 l,7,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Syracus Du Houx (FR),P T Enright,0,O McKiernan,6th,1 1/2 l,6,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Splendid Choice (IRE),J Smith,7,M J Smith,5th,1/2 l,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Kilkee Bay (IRE),J W Kennedy,0,G Elliott,4th,3 l,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,The Busy Fool (IRE),J P O'Sullivan,3,P J Rothwell,3rd,2 1/2 l,6,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Cut The Rope (FR),S W Flanagan,0,P Nolan,2nd,4 l,5,11-12,-,True,102,30
N/A,N/A,15:40,Heavy,2m 3f 166y,Paggane,P Townend,0,W P Mullins,1st,N/A,5,11-5,-,True,102,30
N/A,N/A,16:10,Heavy,2m 6f 166y,Noble Talent (IRE),R P Geoghegan,7,T J Nagle-Jr,UR,N/A,7,12-0,110,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Lucky Two (IRE),D J O'Keeffe,0,T Gibney,11th,16 l,8,10-5,87,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Jack Du Large (FR),J W Kennedy,0,G Elliott,10th,3 1/4 l,5,11-8,104,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Rusheen (IRE),D E Mullins,0,J Dullea,9th,3/4 l,6,11-5,101,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Jasmin De Cotte (FR),J P O'Sullivan,3,P Nolan,8th,4 l,5,11-10,106,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,From The Ashes (IRE),P Byrnes,5,C Byrnes,7th,2 3/4 l,7,11-10p,106,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Jeriko De Baune (FR),C Brassil,5,P Fenton,6th,Head,5,11-13,109,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Ballycashin (IRE),J J Slevin,0,A Mullins,5th,1/2 l,7,11-8h,104,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Power Hour (IRE),J Coen,5,M A Gunn,4th,4 l,8,11-13,109,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Howdoyalikeherhome (IRE),M J M O'Sullivan,0,P T Foley,3rd,5 l,5,11-9,105,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,He's Home Again (IRE),P J O'Hanlon,3,E Cawley,2nd,1/2 l,6,10-10t,92,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Buachaillbocht,M P Walsh,0,T M Walsh,1st,N/A,6,11-10,106,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Noble Talent (IRE),R P Geoghegan,7,T J Nagle-Jr,UR,N/A,7,12-0,110,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Lucky Two (IRE),D J O'Keeffe,0,T Gibney,11th,16 l,8,10-5,87,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Jack Du Large (FR),J W Kennedy,0,G Elliott,10th,3 1/4 l,5,11-8,104,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Rusheen (IRE),D E Mullins,0,J Dullea,9th,3/4 l,6,11-5,101,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Jasmin De Cotte (FR),J P O'Sullivan,3,P Nolan,8th,4 l,5,11-10,106,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,From The Ashes (IRE),P Byrnes,5,C Byrnes,7th,2 3/4 l,7,11-10p,106,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Jeriko De Baune (FR),C Brassil,5,P Fenton,6th,Head,5,11-13,109,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Ballycashin (IRE),J J Slevin,0,A Mullins,5th,1/2 l,7,11-8h,104,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Power Hour (IRE),J Coen,5,M A Gunn,4th,4 l,8,11-13,109,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Howdoyalikeherhome (IRE),M J M O'Sullivan,0,P T Foley,3rd,5 l,5,11-9,105,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,He's Home Again (IRE),P J O'Hanlon,3,E Cawley,2nd,1/2 l,6,10-10t,92,True,102,31
N/A,N/A,16:10,Heavy,2m 6f 166y,Buachaillbocht,M P Walsh,0,T M Walsh,1st,N/A,6,11-10,106,True,102,31
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Brooklyn Bridge (FR),Mr F Maguire,0,Sarah Connell,8th,1 l,7,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Agree To Disagree (IRE),Miss A B O'Connor,3,P Roche,7th,3 1/4 l,6,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Dream Shaper (IRE),Mr J P Sampson,7,I Madden,6th,1 1/4 l,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Aine's Lad (IRE),J Smith,7,M J Smith,5th,15 l,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,A Tipp For Gold (IRE),Mr T Hamilton,0,Ms M Mullins,4th,1 3/4 l,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Inn At The Park (IRE),Miss J Townend,0,W P Mullins,3rd,3/4 l,6,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Masterboy Davis (FR),Mr H C Swan,5,G Elliott,2nd,Head,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Sounds Victorius (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Brooklyn Bridge (FR),Mr F Maguire,0,Sarah Connell,8th,1 l,7,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Agree To Disagree (IRE),Miss A B O'Connor,3,P Roche,7th,3 1/4 l,6,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Dream Shaper (IRE),Mr J P Sampson,7,I Madden,6th,1 1/4 l,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Aine's Lad (IRE),J Smith,7,M J Smith,5th,15 l,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,A Tipp For Gold (IRE),Mr T Hamilton,0,Ms M Mullins,4th,1 3/4 l,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Inn At The Park (IRE),Miss J Townend,0,W P Mullins,3rd,3/4 l,6,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Masterboy Davis (FR),Mr H C Swan,5,G Elliott,2nd,Head,5,12-0,-,True,102,32
N/A,N/A,16:40,Heavy  Flat (Turf),1m 7f 189y,Sounds Victorius (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,12-0,-,True,102,32
N/A,N/A,17:10,N/A,1m 7f 189y,Jimmy T (IRE),Grace Dorgan,0,T O'Brien,PU,N/A,4,11-11,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Pro Bono (IRE),Sara Peyroles,0,P W Flynn,15th,4 l,9,12-6t,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Jinxs Link (IRE),Gro Hylen,0,M Rice,14th,12 l,8,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Mighty Mo Missouri (IRE),Jane Griffin,0,Mrs J Harrington,13th,7 l,5,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Carnet De Stage (IRE),Jemma O'Sullivan,0,E M O'Sullivan,12th,4 1/4 l,9,12-0,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Rudy Catrail (IRE),Shauna Carroll,0,E Sheehy,11th,3/4 l,13,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Cash Back (FR),Adam Connolly,0,W P Mullins,10th,3/4 l,12,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Shanlaylin (IRE),Caoilfhionn Horgan,0,P A Fahy,9th,Neck,6,11-9,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Global Energy,Tara Carroll,0,S Lavery,8th,4 3/4 l,5,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Hutchie (IRE),Mark Dunne,0,Stephen Gerard Carey,7th,2 1/4 l,8,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Amenon (FR),Neil Corkery,0,T O'Connor,6th,1/2 l,9,12-0,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Bodhisattva (IRE),Killian Dunne,0,J C McConnell,5th,1 1/2 l,7,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Routine Excellence (IRE),Rachel Doody,0,G P Cromwell,4th,7 1/2 l,8,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Wee Charlie (IRE),Gary Regan,0,T Gibney,3rd,2 1/2 l,7,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Samui,Shauna Knowles,0,G Elliott,2nd,5 l,5,12-9t,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,The Goffer (IRE),Emma Gilligan,0,G Elliott,1st,N/A,7,12-3t,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Jimmy T (IRE),Grace Dorgan,0,T O'Brien,PU,N/A,4,11-11,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Pro Bono (IRE),Sara Peyroles,0,P W Flynn,15th,4 l,9,12-6t,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Jinxs Link (IRE),Gro Hylen,0,M Rice,14th,12 l,8,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Mighty Mo Missouri (IRE),Jane Griffin,0,Mrs J Harrington,13th,7 l,5,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Carnet De Stage (IRE),Jemma O'Sullivan,0,E M O'Sullivan,12th,4 1/4 l,9,12-0,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Rudy Catrail (IRE),Shauna Carroll,0,E Sheehy,11th,3/4 l,13,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Cash Back (FR),Adam Connolly,0,W P Mullins,10th,3/4 l,12,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Shanlaylin (IRE),Caoilfhionn Horgan,0,P A Fahy,9th,Neck,6,11-9,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Global Energy,Tara Carroll,0,S Lavery,8th,4 3/4 l,5,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Hutchie (IRE),Mark Dunne,0,Stephen Gerard Carey,7th,2 1/4 l,8,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Amenon (FR),Neil Corkery,0,T O'Connor,6th,1/2 l,9,12-0,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Bodhisattva (IRE),Killian Dunne,0,J C McConnell,5th,1 1/2 l,7,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Routine Excellence (IRE),Rachel Doody,0,G P Cromwell,4th,7 1/2 l,8,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Wee Charlie (IRE),Gary Regan,0,T Gibney,3rd,2 1/2 l,7,12-3,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,Samui,Shauna Knowles,0,G Elliott,2nd,5 l,5,12-9t,-,True,102,33
N/A,N/A,17:10,N/A,1m 7f 189y,The Goffer (IRE),Emma Gilligan,0,G Elliott,1st,N/A,7,12-3t,-,True,102,33
N/A,N/A,13:45,Heavy,2m 148y,Pharney Soldier (IRE),Non Runner,0,David Barry,NR,N/A,7,11-4t1,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Monslatt (IRE),M M McDonagh,3,E J O'Grady,PU,N/A,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Maroto (IRE),Paul Townend,0,W P Mullins,F,N/A,7,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Desert Cave (IRE),S Fitzgerald,0,D Queally,14th,8 1/2 l,6,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Oakley (GER),D E Mullins,0,A Mullins,13th,6 1/2 l,6,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Game Nation (IRE),C P McNamara,0,E McNamara,12th,3 3/4 l,5,11-12t,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Ayrton (FR),P T Enright,0,T J O'Mara,11th,1 1/4 l,5,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Hypersonic Missile (IRE),K M Donoghue,0,G P Cromwell,10th,9 1/2 l,5,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Storm Ryder (IRE),C D Smithers,7,Ms H P Markham,9th,11 l,6,11-4h,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Glenriver (IRE),P J O'Hanlon,3,D A McLoughlin,8th,5 l,6,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Red Glory (IRE),Rachael Blackmore,0,H De Bromhead,7th,Neck,6,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Our Chezney (IRE),L A McKenna,5,Ms H P Markham,6th,9 l,8,11-4h,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Military Alliance (IRE),S Cleary-Farrell,7,Barry J Fitzgerald,5th,8 l,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Pax (IRE),M P Walsh,0,Colm Murphy,4th,2 1/2 l,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Lightkeeper (IRE),J W Kennedy,0,G Elliott,3rd,11 l,6,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Faulty,Sam Ewing,0,N Meade,2nd,Neck,7,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Milo Lises (FR),B Hayes,0,W P Mullins,1st,N/A,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Pharney Soldier (IRE),Non Runner,0,David Barry,NR,N/A,7,11-4t1,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Monslatt (IRE),M M McDonagh,3,E J O'Grady,PU,N/A,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Maroto (IRE),Paul Townend,0,W P Mullins,F,N/A,7,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Desert Cave (IRE),S Fitzgerald,0,D Queally,14th,8 1/2 l,6,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Oakley (GER),D E Mullins,0,A Mullins,13th,6 1/2 l,6,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Game Nation (IRE),C P McNamara,0,E McNamara,12th,3 3/4 l,5,11-12t,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Ayrton (FR),P T Enright,0,T J O'Mara,11th,1 1/4 l,5,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Hypersonic Missile (IRE),K M Donoghue,0,G P Cromwell,10th,9 1/2 l,5,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Storm Ryder (IRE),C D Smithers,7,Ms H P Markham,9th,11 l,6,11-4h,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Glenriver (IRE),P J O'Hanlon,3,D A McLoughlin,8th,5 l,6,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Red Glory (IRE),Rachael Blackmore,0,H De Bromhead,7th,Neck,6,11-12,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Our Chezney (IRE),L A McKenna,5,Ms H P Markham,6th,9 l,8,11-4h,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Military Alliance (IRE),S Cleary-Farrell,7,Barry J Fitzgerald,5th,8 l,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Pax (IRE),M P Walsh,0,Colm Murphy,4th,2 1/2 l,5,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Lightkeeper (IRE),J W Kennedy,0,G Elliott,3rd,11 l,6,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Faulty,Sam Ewing,0,N Meade,2nd,Neck,7,11-4,-,True,102,34
N/A,N/A,13:45,Heavy,2m 148y,Milo Lises (FR),B Hayes,0,W P Mullins,1st,N/A,5,11-4,-,True,102,34
N/A,N/A,14:15,Heavy,2m 4f 41y,Notkeepinyagoing (IRE),B W Harvey,0,J C McConnell,NR,N/A,7,11-5t,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Surf Club (IRE),D E Mullins,0,W P Mullins,6th,25 l,8,11-4t,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Practice Run (IRE),D J O'Keeffe,0,M F Morris,5th,13 l,5,11-4t1,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Don Chalant (IRE),M J M O'Sullivan,0,P T Foley,4th,3/4 l,8,11-4h1,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Big Stage (IRE),J W Kennedy,0,G Elliott,3rd,4 1/2 l,6,11-4,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Dr Eggman (FR),P Townend,0,W P Mullins,2nd,4 1/2 l,6,11-12,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Majestic Force (IRE),Rachael Blackmore,0,H De Bromhead,1st,N/A,6,10-11,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Notkeepinyagoing (IRE),B W Harvey,0,J C McConnell,NR,N/A,7,11-5t,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Surf Club (IRE),D E Mullins,0,W P Mullins,6th,25 l,8,11-4t,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Practice Run (IRE),D J O'Keeffe,0,M F Morris,5th,13 l,5,11-4t1,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Don Chalant (IRE),M J M O'Sullivan,0,P T Foley,4th,3/4 l,8,11-4h1,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Big Stage (IRE),J W Kennedy,0,G Elliott,3rd,4 1/2 l,6,11-4,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Dr Eggman (FR),P Townend,0,W P Mullins,2nd,4 1/2 l,6,11-12,-,True,102,35
N/A,N/A,14:15,Heavy,2m 4f 41y,Majestic Force (IRE),Rachael Blackmore,0,H De Bromhead,1st,N/A,6,10-11,-,True,102,35
N/A,N/A,14:45,Heavy,2m 4f 41y,Annalecka (IRE),R A Doyle,0,M Fahey,4th,7 l,7,10-9,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Gala Marceau (FR),P Townend,0,W P Mullins,3rd,10 l,5,11-7h,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Saylavee (IRE),D E Mullins,0,W P Mullins,2nd,8 l,7,10-12,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Hispanic Moon (FR),D J O'Keeffe,0,H De Bromhead,1st,N/A,7,10-12,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Annalecka (IRE),R A Doyle,0,M Fahey,4th,7 l,7,10-9,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Gala Marceau (FR),P Townend,0,W P Mullins,3rd,10 l,5,11-7h,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Saylavee (IRE),D E Mullins,0,W P Mullins,2nd,8 l,7,10-12,-,True,102,36
N/A,N/A,14:45,Heavy,2m 4f 41y,Hispanic Moon (FR),D J O'Keeffe,0,H De Bromhead,1st,N/A,7,10-12,-,True,102,36
N/A,N/A,15:15,Heavy,2m 6f 98y,Kyusha (IRE),Shane Fenelon,7,J J Hanlon,PU,N/A,6,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Lucky Storm (IRE),J W Kennedy,0,G Elliott,7th,12 l,6,10-13t1,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Bee Bright (IRE),Mr D Doyle,7,T Doyle,6th,4 l,7,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Atlanticexpress (IRE),J J Slevin,0,J P O'Brien,5th,1/2 l,5,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Dont Tell Shirley (IRE),P T Enright,0,S Curling,4th,4 1/2 l,5,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Lucy Prunella (IRE),G Brouder,5,M F Morris,3rd,33 l,9,10-13t1,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Tareze (IRE),Rachael Blackmore,0,H De Bromhead,2nd,4 l,5,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Cuta Des As (FR),P Townend,0,W P Mullins,1st,N/A,7,11-7,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Kyusha (IRE),Shane Fenelon,7,J J Hanlon,PU,N/A,6,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Lucky Storm (IRE),J W Kennedy,0,G Elliott,7th,12 l,6,10-13t1,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Bee Bright (IRE),Mr D Doyle,7,T Doyle,6th,4 l,7,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Atlanticexpress (IRE),J J Slevin,0,J P O'Brien,5th,1/2 l,5,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Dont Tell Shirley (IRE),P T Enright,0,S Curling,4th,4 1/2 l,5,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Lucy Prunella (IRE),G Brouder,5,M F Morris,3rd,33 l,9,10-13t1,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Tareze (IRE),Rachael Blackmore,0,H De Bromhead,2nd,4 l,5,10-13,-,True,102,37
N/A,N/A,15:15,Heavy,2m 6f 98y,Cuta Des As (FR),P Townend,0,W P Mullins,1st,N/A,7,11-7,-,True,102,37
N/A,N/A,15:50,Heavy,3m 200y,Native Gold (IRE),K E Buckley,0,E Cawley,NR,N/A,10,11-2p,95,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,I Don't Get It (IRE),J G Gilligan,7,N McCluskey,10th,23 l,10,11-12b,105,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Ferrum,Sam Ewing,0,G A Kingston,9th,13 l,8,10-1p,80,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Duffys Getaway (IRE),S D Torrens,0,P J Rothwell,8th,Neck,7,11-13tp,106,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Kiln Time (IRE),B Hayes,0,D H Kelly,7th,2 3/4 l,8,11-3,96,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Bocelli's Voice (IRE),P J O'Hanlon,3,D A McLoughlin,6th,1 3/4 l,8,12-0t,107,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Cloudy Fountain (IRE),Mr Alan O'Sullivan,7,W J Burke,5th,1/2 l,6,10-4,83,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Cher Why Not (IRE),Mr D Doyle,7,T Doyle,4th,2 3/4 l,12,11-10,103,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,See A Stride (IRE),J W Kennedy,0,G Elliott,3rd,2 l,7,11-10t1,103,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Cosmo Renfro (IRE),S Fitzgerald,0,S Nolan,2nd,1 1/2 l,7,11-1p,94,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Aodhan May (IRE),P Byrnes,5,C Byrnes,1st,N/A,8,10-11,90,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Native Gold (IRE),K E Buckley,0,E Cawley,NR,N/A,10,11-2p,95,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,I Don't Get It (IRE),J G Gilligan,7,N McCluskey,10th,23 l,10,11-12b,105,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Ferrum,Sam Ewing,0,G A Kingston,9th,13 l,8,10-1p,80,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Duffys Getaway (IRE),S D Torrens,0,P J Rothwell,8th,Neck,7,11-13tp,106,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Kiln Time (IRE),B Hayes,0,D H Kelly,7th,2 3/4 l,8,11-3,96,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Bocelli's Voice (IRE),P J O'Hanlon,3,D A McLoughlin,6th,1 3/4 l,8,12-0t,107,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Cloudy Fountain (IRE),Mr Alan O'Sullivan,7,W J Burke,5th,1/2 l,6,10-4,83,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Cher Why Not (IRE),Mr D Doyle,7,T Doyle,4th,2 3/4 l,12,11-10,103,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,See A Stride (IRE),J W Kennedy,0,G Elliott,3rd,2 l,7,11-10t1,103,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Cosmo Renfro (IRE),S Fitzgerald,0,S Nolan,2nd,1 1/2 l,7,11-1p,94,True,102,38
N/A,N/A,15:50,Heavy,3m 200y,Aodhan May (IRE),P Byrnes,5,C Byrnes,1st,N/A,8,10-11,90,True,102,38
N/A,N/A,16:25,Heavy,2m 4f 41y,Silent Flight (IRE),P T Enright,0,P Byrne,NR,N/A,8,11-12,93,True,102,39
N/A,N/A,16:25,Heavy,2m 4f 41y,Joe's Turn (IRE),D J O'Keeffe,0,R P Rath,UR,N/A,8,11-1p1,82,True,102,39
