track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Go Athletico (FR),Adam Caffrey,0,A McGuinness,7th,Neck,7,9-5t,94,True,9,42
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Partisan Hero (IRE),D P McDonogh,0,D Loughnane,6th,Short Head,5,8-13p,88,True,9,42
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Fort Vega (FR),R P Cleary,0,S Lavery,5th,1 3/4 l,5,9-7,96,True,9,42
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Apiarist (IRE),R P Whelan,0,K A Ryan,4th,1 1/2 l,4,9-8,97,True,9,42
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Dunum (IRE),J A Heffernan,0,N Lupini,3rd,2 1/4 l,7,9-11,93,True,9,42
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Gleneagle Bay (IRE),D Egan,0,Stephen Thorne,2nd,1 1/4 l,5,9-6tp,95,True,9,42
Galway Racing Results | 3rd August 2025 16:00,2025-08-03,16:00,Soft (Soft To Heavy In Places),7f,Princess Child (FR),D McMonagle,0,J P O'Brien,1st,N/A,4,9-2t,91,True,9,42
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Bunmahon Bay (IRE),L T McAteer,0,M M McNiff,9th,26 l,2,8-13,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Royal County Glory (IRE),W Joyce,3,K Smith,8th,5 l,2,8-13t1,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Farabove The Limit (IRE),D P McDonogh,0,G Elliott,7th,8 l,2,8-13,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Honouramongthieves,R C Colgan,0,Kevin Coleman,6th,3 1/4 l,2,9-3,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Bang Bang (IRE),C D Hayes,0,N Meade,5th,1/2 l,2,8-10,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Slaudeen,S Foley,0,Mrs J Harrington,4th,1 1/4 l,2,9-9,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Duke Of Cumberland (IRE),D McMonagle,0,J P O'Brien,3rd,Head,2,9-5,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Lucia Molly (IRE),R P Cleary,0,A McGuinness,2nd,1 1/2 l,2,8-8,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Joltin (IRE),C T Keane,0,N Meade,1st,N/A,2,8-13,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Bunmahon Bay (IRE),L T McAteer,0,M M McNiff,9th,26 l,2,8-13,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Royal County Glory (IRE),W Joyce,3,K Smith,8th,5 l,2,8-13t1,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Farabove The Limit (IRE),D P McDonogh,0,G Elliott,7th,8 l,2,8-13,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Honouramongthieves,R C Colgan,0,Kevin Coleman,6th,3 1/4 l,2,9-3,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Bang Bang (IRE),C D Hayes,0,N Meade,5th,1/2 l,2,8-10,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Slaudeen,S Foley,0,Mrs J Harrington,4th,1 1/4 l,2,9-9,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Duke Of Cumberland (IRE),D McMonagle,0,J P O'Brien,3rd,Head,2,9-5,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Lucia Molly (IRE),R P Cleary,0,A McGuinness,2nd,1 1/2 l,2,8-8,-,True,9,43
Galway Racing Results | 3rd August 2025 16:30,2025-08-03,16:30,Soft (Soft To Heavy In Places),7f,Joltin (IRE),C T Keane,0,N Meade,1st,N/A,2,8-13,-,True,9,43
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,This Farh,D P McDonogh,0,D Loughnane,NR,N/A,3,9-11p,77,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Sottsands (IRE),N M Crosse,0,A McGuinness,12th,2 l,3,8-9v,61,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,American State (IRE),J A Heffernan,0,P Owens,11th,1 3/4 l,3,9-7,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Electric Beauty (IRE),W Joyce,3,M Mulvany,10th,1 l,3,9-1,67,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Highland Harvey (IRE),N G McCullagh,0,A J Martin,9th,3/4 l,3,8-7,56,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Fiona Maccoul (IRE),S Foley,0,Mrs J Harrington,8th,1/2 l,3,9-7,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Gangsta Man (IRE),R P Whelan,0,K Smith,7th,1 3/4 l,3,9-7b,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Far From Dandy (IRE),C T Keane,0,Stephen Thorne,6th,1/2 l,3,10-0p,80,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Pallatine Hills (IRE),D McMonagle,0,E & P Harty,5th,3/4 l,3,9-6b,72,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Sir Jeremy (IRE),Adam Caffrey,0,A McGuinness,4th,3/4 l,3,9-7,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Highbury See See (IRE),A J Slattery,0,A Slattery,3rd,3/4 l,3,9-9,75,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Flying Fortress,G F Carroll,0,G P Cromwell,2nd,1/2 l,3,9-6,72,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Tilani (IRE),C D Hayes,0,D K Weld,1st,N/A,3,8-9p,61,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,This Farh,D P McDonogh,0,D Loughnane,NR,N/A,3,9-11p,77,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Sottsands (IRE),N M Crosse,0,A McGuinness,12th,2 l,3,8-9v,61,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,American State (IRE),J A Heffernan,0,P Owens,11th,1 3/4 l,3,9-7,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Electric Beauty (IRE),W Joyce,3,M Mulvany,10th,1 l,3,9-1,67,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Highland Harvey (IRE),N G McCullagh,0,A J Martin,9th,3/4 l,3,8-7,56,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Fiona Maccoul (IRE),S Foley,0,Mrs J Harrington,8th,1/2 l,3,9-7,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Gangsta Man (IRE),R P Whelan,0,K Smith,7th,1 3/4 l,3,9-7b,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Far From Dandy (IRE),C T Keane,0,Stephen Thorne,6th,1/2 l,3,10-0p,80,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Pallatine Hills (IRE),D McMonagle,0,E & P Harty,5th,3/4 l,3,9-6b,72,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Sir Jeremy (IRE),Adam Caffrey,0,A McGuinness,4th,3/4 l,3,9-7,73,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Highbury See See (IRE),A J Slattery,0,A Slattery,3rd,3/4 l,3,9-9,75,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Flying Fortress,G F Carroll,0,G P Cromwell,2nd,1/2 l,3,9-6,72,True,9,44
Galway Racing Results | 3rd August 2025 17:00,2025-08-03,17:00,Soft (Soft To Heavy In Places),1m 73y,Tilani (IRE),C D Hayes,0,D K Weld,1st,N/A,3,8-9p,61,True,9,44
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Jisco Du Brem (FR),Mr A P Ryan,5,Jonathan Sweeney,7th,77 l,6,12-0t,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,American Empire (IRE),Mr T McCain-Mitchell,7,D McCain Jnr,6th,9 l,5,12-0,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Doctor Steinberg (IRE),Miss J Townend,0,W P Mullins,5th,1/2 l,5,12-0,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Delta Force,Mr D McGill,7,C Byrnes,4th,1/2 l,5,12-0,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Minella Emperor (IRE),Mr M J O'Neill,7,E Mullins,3rd,6 l,6,12-0p1,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Al Arrivee (FR),Mr P W Mullins,0,W P Mullins,2nd,1 3/4 l,5,11-7,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Murat (IRE),Mr F Maguire,0,P Lawlor,1st,N/A,6,12-0h1,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Jisco Du Brem (FR),Mr A P Ryan,5,Jonathan Sweeney,7th,77 l,6,12-0t,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,American Empire (IRE),Mr T McCain-Mitchell,7,D McCain Jnr,6th,9 l,5,12-0,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Doctor Steinberg (IRE),Miss J Townend,0,W P Mullins,5th,1/2 l,5,12-0,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Delta Force,Mr D McGill,7,C Byrnes,4th,1/2 l,5,12-0,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Minella Emperor (IRE),Mr M J O'Neill,7,E Mullins,3rd,6 l,6,12-0p1,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Al Arrivee (FR),Mr P W Mullins,0,W P Mullins,2nd,1 3/4 l,5,11-7,-,True,9,45
Galway Racing Results | 3rd August 2025 17:30,2025-08-03,17:30,Good To Yielding ace (Turf),2m,Murat (IRE),Mr F Maguire,0,P Lawlor,1st,N/A,6,12-0h1,-,True,9,45
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Kilbarry Ace (IRE),D J O'Keeffe,0,C O'Keeffe,F,N/A,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Ah Why Not (IRE),Mr D Doyle,7,T Doyle,16th,5 1/2 l,7,11-7h1,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,An Capall Liath (IRE),E Staples,7,R P Rath,15th,4 1/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Jayden Pride (IRE),G B Noonan,5,A Ott,14th,63 l,4,11-4,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Moonlit Mist (IRE),C M Quirke,0,D H Kelly,13th,6 1/2 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Emily's Light (IRE),J P Shinnick,3,Miss M Harding,12th,11 l,6,11-7,91,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Cappaho (IRE),K E Buckley,0,E Seymour,11th,Neck,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Irish Music (FR),D Meyler,0,J P Dempsey,10th,4 1/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Moon Eclipse (IRE),J J Slevin,0,J P O'Brien,9th,12 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Toor Idaho (IRE),Niall Moore,5,Ms M Flynn,8th,2 3/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Evelyn (IRE),R P Treacy,0,Mrs J Cashin,7th,2 1/4 l,5,11-7t,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Eaglewood (IRE),D E Mullins,0,Leonard Flynn,6th,4 1/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Derreyah (FR),L Quinlan,0,R Hackett,5th,3 l,4,11-4,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Coillte M C G (IRE),R Deegan,0,Ms Debbie Hartnett,4th,11 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Arctic Flame (IRE),S D Torrens,0,P T Foley,3rd,2 3/4 l,5,11-7t,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Kabylia (FR),C Stone-Walsh,0,G P Cromwell,2nd,1/2 l,5,11-7ht,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Love At Sea (IRE),P T Enright,0,Edward F Power,1st,N/A,7,11-7,108,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Kilbarry Ace (IRE),D J O'Keeffe,0,C O'Keeffe,F,N/A,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Ah Why Not (IRE),Mr D Doyle,7,T Doyle,16th,5 1/2 l,7,11-7h1,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,An Capall Liath (IRE),E Staples,7,R P Rath,15th,4 1/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Jayden Pride (IRE),G B Noonan,5,A Ott,14th,63 l,4,11-4,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Moonlit Mist (IRE),C M Quirke,0,D H Kelly,13th,6 1/2 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Emily's Light (IRE),J P Shinnick,3,Miss M Harding,12th,11 l,6,11-7,91,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Cappaho (IRE),K E Buckley,0,E Seymour,11th,Neck,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Irish Music (FR),D Meyler,0,J P Dempsey,10th,4 1/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Moon Eclipse (IRE),J J Slevin,0,J P O'Brien,9th,12 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Toor Idaho (IRE),Niall Moore,5,Ms M Flynn,8th,2 3/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Evelyn (IRE),R P Treacy,0,Mrs J Cashin,7th,2 1/4 l,5,11-7t,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Eaglewood (IRE),D E Mullins,0,Leonard Flynn,6th,4 1/4 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Derreyah (FR),L Quinlan,0,R Hackett,5th,3 l,4,11-4,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Coillte M C G (IRE),R Deegan,0,Ms Debbie Hartnett,4th,11 l,5,11-7,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Arctic Flame (IRE),S D Torrens,0,P T Foley,3rd,2 3/4 l,5,11-7t,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Kabylia (FR),C Stone-Walsh,0,G P Cromwell,2nd,1/2 l,5,11-7ht,-,True,9,46
Cork Racing Results | 4th August 2025 13:30,2025-08-04,13:30,Good (Good To Yielding In Places),2m 1f 20y,Love At Sea (IRE),P T Enright,0,Edward F Power,1st,N/A,7,11-7,108,True,9,46
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Champagne Dawn (IRE),L Quinlan,0,T J O'Mara,9th,9 1/2 l,8,11-4,111,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Jake Peter (IRE),P T Enright,0,M A Cahill,8th,8 l,11,11-3,110,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Fascinating Shadow (IRE),D E Mullins,0,J J Hanlon,7th,10 l,7,10-9tp1,102,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Hasten Slowly (IRE),A Harvey,5,J C McConnell,6th,1 1/2 l,5,11-12,119,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Secret Rock (IRE),D King,0,A J Martin,5th,1 1/2 l,6,10-5t,98,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Dunkerque (DEN),K E Buckley,0,G P Cromwell,4th,4 3/4 l,5,11-5,112,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Wholelotofbusiness (IRE),G B Noonan,5,E McCarthy,3rd,4 3/4 l,6,11-4t,111,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Avalo (IRE),J Coen,3,Peter Fahey,2nd,1/2 l,6,10-12,105,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Cappa Hill (IRE),D J O'Keeffe,0,Sean Allen,1st,N/A,5,10-10t,103,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Champagne Dawn (IRE),L Quinlan,0,T J O'Mara,9th,9 1/2 l,8,11-4,111,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Jake Peter (IRE),P T Enright,0,M A Cahill,8th,8 l,11,11-3,110,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Fascinating Shadow (IRE),D E Mullins,0,J J Hanlon,7th,10 l,7,10-9tp1,102,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Hasten Slowly (IRE),A Harvey,5,J C McConnell,6th,1 1/2 l,5,11-12,119,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Secret Rock (IRE),D King,0,A J Martin,5th,1 1/2 l,6,10-5t,98,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Dunkerque (DEN),K E Buckley,0,G P Cromwell,4th,4 3/4 l,5,11-5,112,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Wholelotofbusiness (IRE),G B Noonan,5,E McCarthy,3rd,4 3/4 l,6,11-4t,111,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Avalo (IRE),J Coen,3,Peter Fahey,2nd,1/2 l,6,10-12,105,True,9,47
Cork Racing Results | 4th August 2025 14:00,2025-08-04,14:00,Good (Good To Yielding In Places),2m 1f 20y,Cappa Hill (IRE),D J O'Keeffe,0,Sean Allen,1st,N/A,5,10-10t,103,True,9,47
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Katzoff (IRE),P M O'Brien,5,J Morrison,S,N/A,8,10-5,77,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Milesfromthehonk (IRE),J Coen,3,G Elliott,PU,N/A,5,10-7,79,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Hollow Spark (IRE),K Callaghan,5,J Barcoe,PU,N/A,8,10-13,85,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Meteor Storm,R Deegan,0,E M O'Sullivan,14th,27 l,4,11-4tp1,93,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Teagarden Jazz,S Fitzgerald,0,Charlie Keegan,13th,16 l,6,12-0t,100,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,He Who Dares (IRE),P T Enright,0,S Curling,12th,8 1/2 l,4,10-10,85,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Bearami Creek (IRE),Sam Ewing,0,Peter Fahey,11th,2 1/2 l,5,11-7,93,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Supervalue Park (IRE),B W Harvey,0,Ms Debbie Hartnett,10th,1 1/2 l,5,11-8,94,True,9,48
Cork Racing Results | 4th August 2025 14:30,2025-08-04,14:30,Good (Good To Yielding In Places),2m 1f 20y,Maralinga (IRE),Mr D Doyle,7,T Doyle,9th,1 1/4 l,7,11-7,93,True,9,48
