track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Marfa (IRE),L Quinlan,0,M A Molloy,F,N/A,6,11-4,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Slea Head (IRE),K E Buckley,0,Peter Maher,14th,2 3/4 l,7,11-4,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Coolboy Christy (IRE),T Power Roche,5,P J Rothwell,13th,4 3/4 l,4,11-0,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Fourtwofour (IRE),J C Gainford,0,C Collins,12th,6 l,4,11-0,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Royad (FR),S F O'Keeffe,0,Mrs Y Dunleavy,11th,5 1/2 l,4,11-8,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Zaryagle (IRE),S D Torrens,0,P J Rothwell,10th,1/2 l,4,11-0,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Lion Of The Desert (IRE),P T Enright,0,Patrick Kiely,9th,15 l,5,11-4,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Hudson (FR),D J Gilligan,0,Miss Ellmarie Holden,8th,4 3/4 l,4,11-0,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Hope She Flies (IRE),S Fitzgerald,0,B Cawley,7th,5 1/2 l,5,10-11,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Rememberthename (IRE),Mr T A Halford,7,C W J Farrell,6th,5 l,5,11-4,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Boola Times (IRE),J P Shinnick,3,D Budds,5th,3 l,4,11-0,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Ned In The Park (IRE),Mr D Doyle,7,T Doyle,4th,1/2 l,6,11-4h,110,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Glitz And Glamour (IRE),C M Hogan,7,E McNamara,3rd,11 l,4,10-7,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,We're Back Again (IRE),D J O'Keeffe,0,P Griffin,2nd,2 3/4 l,4,11-0,-,True,4,23
Roscommon Racing Results | 7th July 2025 17:40,2025-07-07,17:40,Good,1m 7f 204y,Ryan's Son (IRE),S W Flanagan,0,Liz Doyle,1st,N/A,5,11-4,-,True,4,23
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Rosie Brown (IRE),S F O'Keeffe,0,Peter Maher,NR,N/A,5,10-11t1,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,River Derwent,K M Donoghue,0,Thomas Coyle,UR,N/A,7,11-12,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Belle Of Boston (IRE),D J O'Keeffe,0,Ciaran Murphy,11th,3 3/4 l,5,10-11,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Little Boy Sivola (FR),T Power Roche,5,P J Rothwell,10th,7 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Gypsy Poet (IRE),R Deegan,0,Liz Doyle,9th,6 1/2 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Bella Colombia (IRE),D King,0,S K Ryder,8th,Head,4,11-1,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Move It On Over (IRE),J J Slevin,0,John F O'Neill,7th,8 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Lady Maxios (IRE),J C Gainford,0,C Collins,6th,Neck,4,10-7,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Seeitoldya,R J Condon,5,Miss Ellmarie Holden,5th,3 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Tudorista (IRE),C Stone-Walsh,3,G P Cromwell,4th,5 1/2 l,4,10-7,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,October Hill (IRE),S W Flanagan,0,C Bowe,3rd,21 l,5,10-11,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Astelia (IRE),J Coen,3,Peter Fahey,2nd,1/2 l,6,10-11,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Young Churchill (IRE),D Meyler,0,N Meade,1st,N/A,4,11-0,116,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Rosie Brown (IRE),S F O'Keeffe,0,Peter Maher,NR,N/A,5,10-11t1,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,River Derwent,K M Donoghue,0,Thomas Coyle,UR,N/A,7,11-12,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Belle Of Boston (IRE),D J O'Keeffe,0,Ciaran Murphy,11th,3 3/4 l,5,10-11,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Little Boy Sivola (FR),T Power Roche,5,P J Rothwell,10th,7 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Gypsy Poet (IRE),R Deegan,0,Liz Doyle,9th,6 1/2 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Bella Colombia (IRE),D King,0,S K Ryder,8th,Head,4,11-1,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Move It On Over (IRE),J J Slevin,0,John F O'Neill,7th,8 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Lady Maxios (IRE),J C Gainford,0,C Collins,6th,Neck,4,10-7,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Seeitoldya,R J Condon,5,Miss Ellmarie Holden,5th,3 l,4,11-0,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Tudorista (IRE),C Stone-Walsh,3,G P Cromwell,4th,5 1/2 l,4,10-7,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,October Hill (IRE),S W Flanagan,0,C Bowe,3rd,21 l,5,10-11,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Astelia (IRE),J Coen,3,Peter Fahey,2nd,1/2 l,6,10-11,-,True,4,24
Roscommon Racing Results | 7th July 2025 18:13,2025-07-07,18:13,Good,1m 7f 204y,Young Churchill (IRE),D Meyler,0,N Meade,1st,N/A,4,11-0,116,True,4,24
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Yoradreamer,S Cleary-Farrell,7,W P Mullins,PU,N/A,6,11-8,118,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Kainsbourg (FR),M P Walsh,0,G Elliott,4th,8 1/2 l,5,11-8tp,122,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Eyeeye,J G Gilligan,5,P J Gilligan,3rd,7 1/2 l,5,11-2,104,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Fairbanks,P Byrnes,0,W Durkan,2nd,12 l,5,11-8,124,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,La Note Verte,P Townend,0,W P Mullins,1st,N/A,5,11-1,-,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Yoradreamer,S Cleary-Farrell,7,W P Mullins,PU,N/A,6,11-8,118,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Kainsbourg (FR),M P Walsh,0,G Elliott,4th,8 1/2 l,5,11-8tp,122,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Eyeeye,J G Gilligan,5,P J Gilligan,3rd,7 1/2 l,5,11-2,104,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,Fairbanks,P Byrnes,0,W Durkan,2nd,12 l,5,11-8,124,True,4,25
Roscommon Racing Results | 7th July 2025 18:43,2025-07-07,18:43,Good,1m 7f 204y,La Note Verte,P Townend,0,W P Mullins,1st,N/A,5,11-1,-,True,4,25
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Applejack Poet (IRE),Mr B T Stone,7,Liz Doyle,PU,N/A,8,11-3,89,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Spricklestown (IRE),B W Harvey,0,Tom Dreaper,14th,60 l,6,11-8,94,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Mayo For Sam (IRE),P K Donovan,3,M Flannery,13th,5 l,5,10-12,84,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Destivelle (IRE),D King,0,S K Ryder,12th,3 l,6,10-6tp,78,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Baron Blake (FR),P Hanlon,7,J J Hanlon,11th,8 1/2 l,4,11-2,92,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Pebble To A Pearl (IRE),C M Quirke,0,Paul Power,10th,2 1/4 l,5,10-10,82,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Kate Ill Know (IRE),D J O'Keeffe,0,D Budds,9th,7 l,12,11-0t,86,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,You Make Me Smile (IRE),H E Sexton,7,P A Fahy,8th,4 3/4 l,7,10-10,82,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Rhythmic Tune (IRE),P T Enright,0,M A Molloy,7th,3 3/4 l,6,11-8,94,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Mollys Dolly (IRE),R P Treacy,0,D M O'Brien,6th,1/2 l,5,10-8,80,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Reinado (IRE),B Hayes,0,Colm Murphy,5th,1/2 l,5,11-2,88,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Torquay Road (IRE),T Power Roche,5,C Collins,4th,Short Head,6,12-0,100,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Patty O'Farrell (IRE),S F O'Keeffe,0,Peter Maher,3rd,2 1/2 l,7,11-11t,97,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Pampar Lady (IRE),C Stone-Walsh,3,G P Cromwell,2nd,3 3/4 l,6,11-10,96,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Jerrari (IRE),D Meyler,0,Mrs J Harrington,1st,N/A,5,11-11p,97,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Applejack Poet (IRE),Mr B T Stone,7,Liz Doyle,PU,N/A,8,11-3,89,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Spricklestown (IRE),B W Harvey,0,Tom Dreaper,14th,60 l,6,11-8,94,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Mayo For Sam (IRE),P K Donovan,3,M Flannery,13th,5 l,5,10-12,84,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Destivelle (IRE),D King,0,S K Ryder,12th,3 l,6,10-6tp,78,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Baron Blake (FR),P Hanlon,7,J J Hanlon,11th,8 1/2 l,4,11-2,92,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Pebble To A Pearl (IRE),C M Quirke,0,Paul Power,10th,2 1/4 l,5,10-10,82,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Kate Ill Know (IRE),D J O'Keeffe,0,D Budds,9th,7 l,12,11-0t,86,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,You Make Me Smile (IRE),H E Sexton,7,P A Fahy,8th,4 3/4 l,7,10-10,82,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Rhythmic Tune (IRE),P T Enright,0,M A Molloy,7th,3 3/4 l,6,11-8,94,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Mollys Dolly (IRE),R P Treacy,0,D M O'Brien,6th,1/2 l,5,10-8,80,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Reinado (IRE),B Hayes,0,Colm Murphy,5th,1/2 l,5,11-2,88,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Torquay Road (IRE),T Power Roche,5,C Collins,4th,Short Head,6,12-0,100,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Patty O'Farrell (IRE),S F O'Keeffe,0,Peter Maher,3rd,2 1/2 l,7,11-11t,97,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Pampar Lady (IRE),C Stone-Walsh,3,G P Cromwell,2nd,3 3/4 l,6,11-10,96,True,4,26
Roscommon Racing Results | 7th July 2025 19:13,2025-07-07,19:13,Good,1m 7f 204y,Jerrari (IRE),D Meyler,0,Mrs J Harrington,1st,N/A,5,11-11p,97,True,4,26
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Milan Dollar Lady (IRE),C M Quirke,0,T Hogan,UR,N/A,6,10-5tv,77,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Killala Bay (IRE),D King,0,P W Flynn,PU,N/A,5,10-0tp1,72,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Somerset Hill (IRE),P T Enright,0,Leonard Flynn,PU,N/A,6,10-5t1,77,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Arrycan (IRE),R Deegan,0,L P Cusack,PU,N/A,11,11-9,95,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Cordal Boy (IRE),P K Donovan,3,D Collins,12th,20 l,5,11-3,89,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Racing Daisy (IRE),S Cleary-Farrell,7,Patrick J Hassett,11th,10 l,8,10-10t,82,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,What A Flirth (IRE),Miss G Benson,7,P Flood,10th,3 3/4 l,8,10-7t1,79,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Keep It Cool (IRE),P Hanlon,7,J J Hanlon,9th,3 3/4 l,5,11-10p1,96,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Parkgarve (IRE),D Meyler,0,Ian Donoghue,8th,1 3/4 l,5,11-12ht,98,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Container Madness (IRE),R A Doyle,0,M Brassil,7th,15 l,6,10-11t,83,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Technology (IRE),A Harvey,5,J C McConnell,6th,1/2 l,8,11-4t,90,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Oscar Tonic (IRE),S F O'Keeffe,0,S Aherne,5th,Head,10,10-3,75,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Smackwater Jack (IRE),E Walsh,0,Mrs D Foster,4th,2 3/4 l,11,11-11,97,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,The Striker Dylan (IRE),B Hayes,0,L P Cusack,3rd,3 3/4 l,7,11-6,92,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Spellacy's Cross (IRE),K Callaghan,5,J Barcoe,2nd,1/2 l,6,10-11,83,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Small Town Hero (IRE),C Stone-Walsh,3,Ian Donoghue,1st,N/A,5,10-5p1,77,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Milan Dollar Lady (IRE),C M Quirke,0,T Hogan,UR,N/A,6,10-5tv,77,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Killala Bay (IRE),D King,0,P W Flynn,PU,N/A,5,10-0tp1,72,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Somerset Hill (IRE),P T Enright,0,Leonard Flynn,PU,N/A,6,10-5t1,77,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Arrycan (IRE),R Deegan,0,L P Cusack,PU,N/A,11,11-9,95,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Cordal Boy (IRE),P K Donovan,3,D Collins,12th,20 l,5,11-3,89,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Racing Daisy (IRE),S Cleary-Farrell,7,Patrick J Hassett,11th,10 l,8,10-10t,82,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,What A Flirth (IRE),Miss G Benson,7,P Flood,10th,3 3/4 l,8,10-7t1,79,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Keep It Cool (IRE),P Hanlon,7,J J Hanlon,9th,3 3/4 l,5,11-10p1,96,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Parkgarve (IRE),D Meyler,0,Ian Donoghue,8th,1 3/4 l,5,11-12ht,98,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Container Madness (IRE),R A Doyle,0,M Brassil,7th,15 l,6,10-11t,83,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Technology (IRE),A Harvey,5,J C McConnell,6th,1/2 l,8,11-4t,90,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Oscar Tonic (IRE),S F O'Keeffe,0,S Aherne,5th,Head,10,10-3,75,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Smackwater Jack (IRE),E Walsh,0,Mrs D Foster,4th,2 3/4 l,11,11-11,97,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,The Striker Dylan (IRE),B Hayes,0,L P Cusack,3rd,3 3/4 l,7,11-6,92,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Spellacy's Cross (IRE),K Callaghan,5,J Barcoe,2nd,1/2 l,6,10-11,83,True,4,27
Roscommon Racing Results | 7th July 2025 19:43,2025-07-07,19:43,Good,3m 149y,Small Town Hero (IRE),C Stone-Walsh,3,Ian Donoghue,1st,N/A,5,10-5p1,77,True,4,27
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Tina Yeats (IRE),Caragh Monaghan,7,A J Martin,9th,15 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Moon Mariner (IRE),Miss J Townend,0,W P Mullins,8th,3/4 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Galileo Springs (IRE),Ms E L Herbison,7,M Brassil,7th,1 3/4 l,5,11-11t,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Hello Johnjoe (IRE),Miss G Benson,7,A McNamara,6th,3/4 l,4,11-7,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Run For Mahler (IRE),Miss A L Fitzgibbon,7,C Byrnes,5th,6 1/2 l,6,11-11t1,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Barra Rua (IRE),Miss C Butler,7,E Mullins,4th,2 1/2 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Fraher Field (IRE),Miss A B O'Connor,0,John E & Kiely,3rd,1 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Palpatate (IRE),Anna McGuinness,7,S Aherne,2nd,4 3/4 l,6,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Master Sydney (IRE),Sarah Kavanagh,7,P W Flynn,1st,N/A,4,11-7,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Tina Yeats (IRE),Caragh Monaghan,7,A J Martin,9th,15 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Moon Mariner (IRE),Miss J Townend,0,W P Mullins,8th,3/4 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Galileo Springs (IRE),Ms E L Herbison,7,M Brassil,7th,1 3/4 l,5,11-11t,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Hello Johnjoe (IRE),Miss G Benson,7,A McNamara,6th,3/4 l,4,11-7,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Run For Mahler (IRE),Miss A L Fitzgibbon,7,C Byrnes,5th,6 1/2 l,6,11-11t1,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Barra Rua (IRE),Miss C Butler,7,E Mullins,4th,2 1/2 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Fraher Field (IRE),Miss A B O'Connor,0,John E & Kiely,3rd,1 l,5,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Palpatate (IRE),Anna McGuinness,7,S Aherne,2nd,4 3/4 l,6,11-11,-,True,4,28
Roscommon Racing Results | 7th July 2025 20:13,2025-07-07,20:13,Good ace (Turf),1m 7f 204y,Master Sydney (IRE),Sarah Kavanagh,7,P W Flynn,1st,N/A,4,11-7,-,True,4,28
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Temple City,J M Sheridan,0,D Hogan,7th,19 l,4,9-6h,70,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Magnetic North (IRE),Nicola Burns,7,Peter Fahey,6th,2 1/4 l,10,9-6v,71,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Mono River (FR),J A Heffernan,0,D Hogan,5th,3/4 l,4,9-6tp,73,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Glyde Ranger (IRE),R P Cleary,0,T G McCourt,4th,4 3/4 l,5,8-10v,55,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Pachmena (IRE),R Whearty,3,G P Cromwell,3rd,Neck,8,9-2t,74,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Serotonin,L F Roche,0,P W Flynn,2nd,3/4 l,5,8-8b,53,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Figaruso (IRE),M P Sheehy,0,M G Quinn,1st,N/A,6,9-2,-,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Temple City,J M Sheridan,0,D Hogan,7th,19 l,4,9-6h,70,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Magnetic North (IRE),Nicola Burns,7,Peter Fahey,6th,2 1/4 l,10,9-6v,71,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Mono River (FR),J A Heffernan,0,D Hogan,5th,3/4 l,4,9-6tp,73,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Glyde Ranger (IRE),R P Cleary,0,T G McCourt,4th,4 3/4 l,5,8-10v,55,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Pachmena (IRE),R Whearty,3,G P Cromwell,3rd,Neck,8,9-2t,74,True,4,29
