track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Nighteyes (IRE),D Tudhope,0,D O'Meara,1st,N/A,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Little Queenie (IRE),R Whearty,0,P W Flynn,NR,N/A,5,9-7,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,National Lady (IRE),G F Carroll,0,G M Lyons,13th,2 1/2 l,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Bellaphina (IRE),C D Maxwell,0,J A Kinsella,12th,2 3/4 l,4,9-7p,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Pearls And Rubies (USA),W M Lordan,0,A P O'Brien,11th,3 3/4 l,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Pinafore (IRE),C D Hayes,0,W J Haggas,10th,Neck,4,9-7p,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Majestic Beauty,B M Coen,0,A Murray,9th,3 3/4 l,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Apricot Ice (IRE),C T Keane,0,G M Lyons,8th,1 1/4 l,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Amazon Lady (IRE),W J Lee,0,W McCreery,7th,Head,4,9-7v,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Shandy (IRE),J A Heffernan,0,J A Stack,6th,2 3/4 l,3,9-3h,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Navassa Island (IRE),R P Whelan,0,M O'Callaghan,5th,Short Head,3,9-3b,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Dance Night Andday (IRE),S Foley,0,R O'Sullivan,4th,Head,4,9-7,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Letherfly (IRE),D P McDonogh,0,N Meade,3rd,Short Head,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Over The Blues (IRE),L T McAteer,0,P T Foley,2nd,3 l,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:20,N/A,18:20,Yielding (Good To Yielding In Places),5f 205y,Nighteyes (IRE),D Tudhope,0,D O'Meara,1st,N/A,3,9-3,-,True,129,45
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Nibras Rainbow (IRE),D J Power,4,P W Flynn,NR,N/A,4,9-8t,57,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Hastily,C M Hogan,2,Tom McGuinness,14th,11 l,5,9-7,56,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Bellick,C D Fahy,7,J C McConnell,13th,4 1/2 l,9,8-12p,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Adam's Boy (IRE),C Geerdharry,2,M J Browne,12th,3 1/2 l,4,9-2tp1,51,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Wayside Lady (IRE),A Egan,7,C O'Dwyer,11th,3 3/4 l,4,9-4tp1,53,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Atlas (IRE),Alyse Jane Clarke,4,T G McCourt,10th,1 l,11,8-12p,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Daonethatgotaway,K G Kennedy,0,M Fahey,9th,4 1/4 l,4,9-13tb,62,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Stop On Red (IRE),S R Markey,0,Miss K Brown,8th,Short Head,6,9-2p,51,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Glencullen (IRE),C Horgan,0,W Ross,7th,3/4 l,4,8-12h,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Mogwli (IRE),Megan Telford-Kelly,7,W McCreery,6th,Head,7,10-0v,63,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Asisaid (IRE),J Cleary,0,P J F Murphy,5th,3/4 l,5,9-13b,62,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Lisabetta (IRE),Amy Jo Hayes,0,T Doyle,4th,1 l,6,9-6b,55,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Purring Along (IRE),Chloe Byrne,4,Thomas Dowling,3rd,Head,5,8-12t,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Pimstrel (IRE),R M Mulligan,2,G A Kingston,2nd,6 1/2 l,8,8-13,48,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Selective Power (IRE),S P Bird,2,Thomas Coyle,1st,N/A,5,8-12p1,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Nibras Rainbow (IRE),D J Power,4,P W Flynn,NR,N/A,4,9-8t,57,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Hastily,C M Hogan,2,Tom McGuinness,14th,11 l,5,9-7,56,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Bellick,C D Fahy,7,J C McConnell,13th,4 1/2 l,9,8-12p,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Adam's Boy (IRE),C Geerdharry,2,M J Browne,12th,3 1/2 l,4,9-2tp1,51,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Wayside Lady (IRE),A Egan,7,C O'Dwyer,11th,3 3/4 l,4,9-4tp1,53,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Atlas (IRE),Alyse Jane Clarke,4,T G McCourt,10th,1 l,11,8-12p,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Daonethatgotaway,K G Kennedy,0,M Fahey,9th,4 1/4 l,4,9-13tb,62,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Stop On Red (IRE),S R Markey,0,Miss K Brown,8th,Short Head,6,9-2p,51,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Glencullen (IRE),C Horgan,0,W Ross,7th,3/4 l,4,8-12h,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Mogwli (IRE),Megan Telford-Kelly,7,W McCreery,6th,Head,7,10-0v,63,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Asisaid (IRE),J Cleary,0,P J F Murphy,5th,3/4 l,5,9-13b,62,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Lisabetta (IRE),Amy Jo Hayes,0,T Doyle,4th,1 l,6,9-6b,55,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Purring Along (IRE),Chloe Byrne,4,Thomas Dowling,3rd,Head,5,8-12t,47,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Pimstrel (IRE),R M Mulligan,2,G A Kingston,2nd,6 1/2 l,8,8-13,48,True,129,46
Naas Racing Results | 24th July 2024 18:55,N/A,18:55,Yielding (Good To Yielding In Places),1m,Selective Power (IRE),S P Bird,2,Thomas Coyle,1st,N/A,5,8-12p1,47,True,129,46
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Haalim,Non Runner,0,A McCann,NR,N/A,4,9-21,51,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,The Bog Bank (IRE),Alyse Jane Clarke,4,T G McCourt,NR,N/A,7,9-13tp,62,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Queen Mab (IRE),C Geerdharry,2,M C Grassick,14th,5 1/2 l,4,8-12tp1,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Bang Po (IRE),S McAteer,7,L McAteer,13th,Neck,4,10-1,64,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Lisamaria (IRE),D J Power,4,P W Flynn,12th,3/4 l,5,9-1p1,50,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Lady Montse (IRE),R M Mulligan,2,John M Harney,11th,Neck,4,9-6,55,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Xquise (FR),D S O'Sullivan,4,Miss Jennifer Anne Lynch,10th,Neck,4,8-13,48,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Double Martini (IRE),Sorcha Woods,0,J C McConnell,9th,3/4 l,8,8-12tv1,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Princess Rajj (IRE),C Horgan,0,P Roche,8th,3/4 l,5,8-13,48,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Perfect Curves (IRE),K G Kennedy,0,G Elliott,7th,1/2 l,4,9-0p,49,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Shining Aitch,S Tormey,7,T G McCourt,6th,1 1/4 l,7,9-11tv,60,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Well Suited (IRE),S P Bird,2,T J O'Mara,5th,Neck,9,8-12p,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Kinda Tiny (IRE),Amy Jo Hayes,0,T Doyle,4th,1/2 l,4,9-6,55,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Viva Voce (IRE),T Casey,7,Tom McGuinness,3rd,2 1/2 l,7,9-3,52,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Cannes Do (IRE),J Cleary,0,P Byrne,2nd,Short Head,5,8-12,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Nituna (IRE),R Donaghue-Leahy,2,S Lavery,1st,N/A,4,10-2,65,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Haalim,Non Runner,0,A McCann,NR,N/A,4,9-21,51,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,The Bog Bank (IRE),Alyse Jane Clarke,4,T G McCourt,NR,N/A,7,9-13tp,62,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Queen Mab (IRE),C Geerdharry,2,M C Grassick,14th,5 1/2 l,4,8-12tp1,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Bang Po (IRE),S McAteer,7,L McAteer,13th,Neck,4,10-1,64,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Lisamaria (IRE),D J Power,4,P W Flynn,12th,3/4 l,5,9-1p1,50,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Lady Montse (IRE),R M Mulligan,2,John M Harney,11th,Neck,4,9-6,55,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Xquise (FR),D S O'Sullivan,4,Miss Jennifer Anne Lynch,10th,Neck,4,8-13,48,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Double Martini (IRE),Sorcha Woods,0,J C McConnell,9th,3/4 l,8,8-12tv1,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Princess Rajj (IRE),C Horgan,0,P Roche,8th,3/4 l,5,8-13,48,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Perfect Curves (IRE),K G Kennedy,0,G Elliott,7th,1/2 l,4,9-0p,49,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Shining Aitch,S Tormey,7,T G McCourt,6th,1 1/4 l,7,9-11tv,60,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Well Suited (IRE),S P Bird,2,T J O'Mara,5th,Neck,9,8-12p,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Kinda Tiny (IRE),Amy Jo Hayes,0,T Doyle,4th,1/2 l,4,9-6,55,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Viva Voce (IRE),T Casey,7,Tom McGuinness,3rd,2 1/2 l,7,9-3,52,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Cannes Do (IRE),J Cleary,0,P Byrne,2nd,Short Head,5,8-12,47,True,129,47
Naas Racing Results | 24th July 2024 19:30,N/A,19:30,Yielding (Good To Yielding In Places),1m,Nituna (IRE),R Donaghue-Leahy,2,S Lavery,1st,N/A,4,10-2,65,True,129,47
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Laugh A Minute,Non Runner,0,J Davison,NR,N/A,9,9-10,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,San Andreas (IRE),S A Wallace,10,J P O'Brien,5th,7 l,8,10-1,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Democracy (IRE),W M Lordan,0,A P O'Brien,4th,1 1/4 l,3,9-3,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,You Send Me (IRE),J A Heffernan,0,J A Stack,3rd,2 1/2 l,4,9-5,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Warrior Brave,S Foley,0,R O'Sullivan,2nd,1/2 l,6,9-10b,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Power Under Me (IRE),C T Keane,0,G M Lyons,1st,N/A,6,9-10t,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Laugh A Minute,Non Runner,0,J Davison,NR,N/A,9,9-10,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,San Andreas (IRE),S A Wallace,10,J P O'Brien,5th,7 l,8,10-1,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Democracy (IRE),W M Lordan,0,A P O'Brien,4th,1 1/4 l,3,9-3,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,You Send Me (IRE),J A Heffernan,0,J A Stack,3rd,2 1/2 l,4,9-5,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Warrior Brave,S Foley,0,R O'Sullivan,2nd,1/2 l,6,9-10b,-,True,129,48
Naas Racing Results | 24th July 2024 20:00,N/A,20:00,Yielding (Good To Yielding In Places),7f,Power Under Me (IRE),C T Keane,0,G M Lyons,1st,N/A,6,9-10t,-,True,129,48
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Not Forgotten (IRE),R P Whelan,0,M Halford & T Collins,NR,N/A,4,9-5p,77,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Ice Cold In Alex (IRE),J A Powell,3,K J Condon,NR,N/A,10,9-0t,72,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Never Cry Never (IRE),S Foley,0,Gerard O'Leary,NR,N/A,4,9-5,77,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Lady Arwen,C Horgan,7,C O'Dwyer,6th,3 3/4 l,5,9-3,75,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Benavente,W M Lordan,0,Kevin Coleman,5th,7 l,6,9-5,77,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Bella Colombia (IRE),N M Crosse,0,W McCreery,4th,1 1/4 l,3,9-0,79,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Sara Valentina (IRE),C D Hayes,0,D K Weld,3rd,1/2 l,3,9-8,87,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Physique (IRE),J A Heffernan,0,M Fenton,2nd,Head,4,10-0,86,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Facethepuckout (IRE),C T Keane,0,M O'Callaghan,1st,N/A,8,9-10,82,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Not Forgotten (IRE),R P Whelan,0,M Halford & T Collins,NR,N/A,4,9-5p,77,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Ice Cold In Alex (IRE),J A Powell,3,K J Condon,NR,N/A,10,9-0t,72,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Never Cry Never (IRE),S Foley,0,Gerard O'Leary,NR,N/A,4,9-5,77,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Lady Arwen,C Horgan,7,C O'Dwyer,6th,3 3/4 l,5,9-3,75,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Benavente,W M Lordan,0,Kevin Coleman,5th,7 l,6,9-5,77,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Bella Colombia (IRE),N M Crosse,0,W McCreery,4th,1 1/4 l,3,9-0,79,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Sara Valentina (IRE),C D Hayes,0,D K Weld,3rd,1/2 l,3,9-8,87,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Physique (IRE),J A Heffernan,0,M Fenton,2nd,Head,4,10-0,86,True,129,49
Naas Racing Results | 24th July 2024 20:30,N/A,20:30,Yielding (Good To Yielding In Places),7f,Facethepuckout (IRE),C T Keane,0,M O'Callaghan,1st,N/A,8,9-10,82,True,129,49
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Caminito Del Rey (IRE),S Fitzgerald,0,C A McBratney,NR,N/A,6,11-4h,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Crooked Tannie (IRE),D J Gilligan,3,C Collins,UR,N/A,5,11-12h1,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Newport,H Morgan,0,E Doyle,UR,N/A,4,11-0t1,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Peddler's Lane (IRE),D Meyler,0,Mrs G Callaghan,12th,20 l,6,11-4h,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Lucky Junior (IRE),M J M O'Sullivan,0,R Tyner,11th,4 l,4,11-0h,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Truckers Cruising (IRE),M P O'Connor,0,W J Burke,10th,6 l,6,11-4,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Duke Silver (IRE),R Deegan,0,J P O'Brien,9th,1 1/4 l,4,11-0,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Esticky End (IRE),D Robinson,0,Tom McGuinness,8th,6 l,6,11-12,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Serienmond (GER),D E Mullins,0,A Mullins,7th,4 l,4,11-8,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Move It (IRE),P T Enright,0,J Halley,6th,8 l,4,11-0,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Mr Escobar (IRE),B Hayes,0,W P Mullins,5th,Short Head,6,11-12h,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Impakt St Georges (FR),J P Shinnick,7,Mary Ellen Doyle,4th,1 1/2 l,6,11-4,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,In The Trenches,K E Buckley,0,G P Cromwell,3rd,4 1/4 l,4,11-0h,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Sunchart,J J Slevin,0,A Slattery,2nd,1 1/4 l,7,11-12,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Lieber Nicc (IRE),Rachael Blackmore,0,H De Bromhead,1st,N/A,5,11-4,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Caminito Del Rey (IRE),S Fitzgerald,0,C A McBratney,NR,N/A,6,11-4h,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Crooked Tannie (IRE),D J Gilligan,3,C Collins,UR,N/A,5,11-12h1,-,True,129,50
Wexford Racing Results | 25th July 2024 16:25,N/A,16:25,Good To Yielding (Good In Places)  Hurdle (Turf),2m 150y,Newport,H Morgan,0,E Doyle,UR,N/A,4,11-0t1,-,True,129,50
