track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 5th June 2024 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Zambales,C T Keane,0,G M Lyons,4th,4 l,2,9-5,-,True,118,46
Curragh Racing Results | 5th June 2024 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Girl Like You (USA),D McMonagle,0,J P O'Brien,3rd,Nose,2,9-0,-,True,118,46
Curragh Racing Results | 5th June 2024 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Mighty Eriu (IRE),G F Carroll,0,G P Cromwell,2nd,2 3/4 l,2,9-0,-,True,118,46
Curragh Racing Results | 5th June 2024 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Tunbridge Wells (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-5,-,True,118,46
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Comic Book,S Foley,0,Mrs J Harrington,NR,N/A,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Starlight Legacy (IRE),C T Keane,0,N Meade,10th,3/4 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,I'm Flattered (IRE),L F Roche,0,P Roche,9th,12 l,4,10-2t1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Nosey Anna (IRE),J M Sheridan,0,D Hogan,8th,7 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Saol Gaelach (IRE),R P Cleary,0,J S Bolger,7th,2 3/4 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Inspire Hope (IRE),D McMonagle,0,J P O'Brien,6th,1/2 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Alinta (IRE),W J Lee,0,P Twomey,5th,6 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Ob La Di (IRE),B M Coen,0,J P Murtagh,4th,1/2 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Yes Oui Si (IRE),S Foley,0,Mrs J Harrington,3rd,1 1/2 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Mother Nature (IRE),R L Moore,0,A P O'Brien,2nd,Short Head,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Grateful (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Comic Book,S Foley,0,Mrs J Harrington,NR,N/A,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Starlight Legacy (IRE),C T Keane,0,N Meade,10th,3/4 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,I'm Flattered (IRE),L F Roche,0,P Roche,9th,12 l,4,10-2t1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Nosey Anna (IRE),J M Sheridan,0,D Hogan,8th,7 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Saol Gaelach (IRE),R P Cleary,0,J S Bolger,7th,2 3/4 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Inspire Hope (IRE),D McMonagle,0,J P O'Brien,6th,1/2 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Alinta (IRE),W J Lee,0,P Twomey,5th,6 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Ob La Di (IRE),B M Coen,0,J P Murtagh,4th,1/2 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Yes Oui Si (IRE),S Foley,0,Mrs J Harrington,3rd,1 1/2 l,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Mother Nature (IRE),R L Moore,0,A P O'Brien,2nd,Short Head,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 17:55,N/A,17:55,Good (Good To Firm In Places),1m 4f,Grateful (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,9-1,-,True,118,47
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Verified (IRE),N G McCullagh,0,Charles Weld,11th,1 l,3,8-10b,76,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Bella Colombia (IRE),N M Crosse,0,W McCreery,10th,1 3/4 l,3,9-3v,83,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Alpha Cephei,J J G Ryan,5,D Marnane,9th,1 1/2 l,3,8-13,79,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Air Force One (IRE),W J Lee,0,P Twomey,8th,Head,3,9-5v,85,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Ringabella (IRE),W Joyce,5,K J Condon,7th,1 l,3,8-7tb1,73,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Nikki Swango (IRE),W M Lordan,0,N Lupini,6th,1/2 l,3,8-13,79,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Power Mode (USA),D P McDonogh,0,Daniel Murphy,5th,2 1/4 l,3,9-9b1,89,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Buddy Batt (IRE),J A Powell,3,D J Bunyan,4th,3/4 l,3,8-10,76,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Goal Exceeded,C T Keane,0,John O'Donoghue,3rd,1 3/4 l,3,9-5,85,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Majestic Beauty,D McMonagle,0,A Murray,2nd,1/2 l,3,9-12,92,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Kendall Roy,C D Hayes,0,Miss K McGivern,1st,N/A,3,9-0t,80,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Verified (IRE),N G McCullagh,0,Charles Weld,11th,1 l,3,8-10b,76,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Bella Colombia (IRE),N M Crosse,0,W McCreery,10th,1 3/4 l,3,9-3v,83,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Alpha Cephei,J J G Ryan,5,D Marnane,9th,1 1/2 l,3,8-13,79,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Air Force One (IRE),W J Lee,0,P Twomey,8th,Head,3,9-5v,85,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Ringabella (IRE),W Joyce,5,K J Condon,7th,1 l,3,8-7tb1,73,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Nikki Swango (IRE),W M Lordan,0,N Lupini,6th,1/2 l,3,8-13,79,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Power Mode (USA),D P McDonogh,0,Daniel Murphy,5th,2 1/4 l,3,9-9b1,89,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Buddy Batt (IRE),J A Powell,3,D J Bunyan,4th,3/4 l,3,8-10,76,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Goal Exceeded,C T Keane,0,John O'Donoghue,3rd,1 3/4 l,3,9-5,85,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Majestic Beauty,D McMonagle,0,A Murray,2nd,1/2 l,3,9-12,92,True,118,48
Curragh Racing Results | 5th June 2024 18:25,N/A,18:25,Good (Good To Firm In Places),5f,Kendall Roy,C D Hayes,0,Miss K McGivern,1st,N/A,3,9-0t,80,True,118,48
Curragh Racing Results | 5th June 2024 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,La Hacienda,J J G Ryan,5,M J Smith,11th,6 1/2 l,7,9-2p,90,True,118,49
Curragh Racing Results | 5th June 2024 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Mt Leinster (IRE),D W O'Connor,0,J C McConnell,10th,10 l,10,9-5,93,True,118,49
Curragh Racing Results | 5th June 2024 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Burren Song (IRE),B M Coen,0,Ciaran Murphy,9th,4 1/4 l,6,9-1,89,True,118,49
Curragh Racing Results | 5th June 2024 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Ceallach (IRE),R P Whelan,0,M Halford & T Collins,8th,1 1/4 l,5,9-1t,89,True,118,49
Curragh Racing Results | 5th June 2024 19:00,N/A,19:00,Good (Good To Firm In Places),1m 6f,Fairytale Princess (IRE),C T Keane,0,G M Lyons,7th,1 3/4 l,4,8-13,87,True,118,49
