track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Picpoul (IRE),J Pietropaolo,4,M Rice,7th,1/2 l,7,8-8tp,46,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Desert Friend (IRE),P McGettigan,2,Mrs D Foster,6th,3/4 l,9,10-0,66,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Fianna (IRE),Megan Telford-Kelly,7,W McCreery,5th,2 3/4 l,4,9-9v1,61,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Numidia (IRE),R M Mulligan,2,P Lawlor,4th,1/2 l,7,9-6,58,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Lady Kai (IRE),Nicola Burns,2,R O'Sullivan,3rd,2 1/4 l,5,9-12p,64,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Beautiful Chaos (IRE),S R Markey,7,R O'Sullivan,2nd,Head,7,9-10p1,62,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Doctor Grace (IRE),S Coen,2,A McGuinness,1st,N/A,5,10-0p,66,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Maxwell Smart (IRE),Sadhbh Tormey,7,T G McCourt,8th,3/4 l,4,8-13v,51,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Picpoul (IRE),J Pietropaolo,4,M Rice,7th,1/2 l,7,8-8tp,46,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Desert Friend (IRE),P McGettigan,2,Mrs D Foster,6th,3/4 l,9,10-0,66,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Fianna (IRE),Megan Telford-Kelly,7,W McCreery,5th,2 3/4 l,4,9-9v1,61,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Numidia (IRE),R M Mulligan,2,P Lawlor,4th,1/2 l,7,9-6,58,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Lady Kai (IRE),Nicola Burns,2,R O'Sullivan,3rd,2 1/4 l,5,9-12p,64,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Beautiful Chaos (IRE),S R Markey,7,R O'Sullivan,2nd,Head,7,9-10p1,62,True,7,7
Down Royal Racing Results | 18th July 2025 19:27,2025-07-18,19:27,Good (Good To Firm In Places),1m 5f,Doctor Grace (IRE),S Coen,2,A McGuinness,1st,N/A,5,10-0p,66,True,7,7
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,No Niki No (IRE),C D Hayes,0,Eoghan O'Neill,6th,3 1/4 l,9,10-0p,88,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Beauparc (IRE),J Kearney,3,G Keane,5th,2 3/4 l,5,9-7,81,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Ina Mina,W Joyce,3,M Mulvany,4th,1 1/4 l,4,9-4,78,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,La Vita Nova (IRE),S Foley,0,Mrs J Harrington,3rd,1 3/4 l,4,9-11t,85,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Heather (IRE),G F Carroll,0,G M Lyons,2nd,3 1/4 l,3,9-4,89,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Mo Ghille Mar (IRE),S T McCullagh,0,Mrs J Harrington,1st,N/A,4,9-10p,84,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,No Niki No (IRE),C D Hayes,0,Eoghan O'Neill,6th,3 1/4 l,9,10-0p,88,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Beauparc (IRE),J Kearney,3,G Keane,5th,2 3/4 l,5,9-7,81,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Ina Mina,W Joyce,3,M Mulvany,4th,1 1/4 l,4,9-4,78,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,La Vita Nova (IRE),S Foley,0,Mrs J Harrington,3rd,1 3/4 l,4,9-11t,85,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Heather (IRE),G F Carroll,0,G M Lyons,2nd,3 1/4 l,3,9-4,89,True,7,8
Down Royal Racing Results | 18th July 2025 20:00,2025-07-18,20:00,Good (Good To Firm In Places),1m 5f,Mo Ghille Mar (IRE),S T McCullagh,0,Mrs J Harrington,1st,N/A,4,9-10p,84,True,7,8
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Vegas Whipper (IRE),R Whearty,3,Conor Maxwell,9th,9 l,3,10-0,68,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Nakatomi (IRE),J A Heffernan,0,A Murray,8th,2 3/4 l,3,9-11,65,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Longwinded Lady (IRE),D P McDonogh,0,J S Bolger,7th,1 l,3,9-7,61,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Idomything (IRE),R P Cleary,0,C W J Farrell,6th,Nose,3,8-7,47,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Marzanda (IRE),J J G Ryan,3,T G McCourt,5th,2 3/4 l,3,9-9,63,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Highway Sixty One (IRE),W Joyce,3,A McNamara,4th,1/2 l,3,8-10p,50,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Ranting And Raven (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,3,9-10b,64,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Trubshaw,Gabriella Hill,10,H De Bromhead,2nd,2 l,3,9-4,58,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Bear Creek,D McMonagle,0,J P O'Brien,1st,N/A,3,9-7p,61,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Vegas Whipper (IRE),R Whearty,3,Conor Maxwell,9th,9 l,3,10-0,68,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Nakatomi (IRE),J A Heffernan,0,A Murray,8th,2 3/4 l,3,9-11,65,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Longwinded Lady (IRE),D P McDonogh,0,J S Bolger,7th,1 l,3,9-7,61,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Idomything (IRE),R P Cleary,0,C W J Farrell,6th,Nose,3,8-7,47,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Marzanda (IRE),J J G Ryan,3,T G McCourt,5th,2 3/4 l,3,9-9,63,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Highway Sixty One (IRE),W Joyce,3,A McNamara,4th,1/2 l,3,8-10p,50,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Ranting And Raven (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,3,9-10b,64,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Trubshaw,Gabriella Hill,10,H De Bromhead,2nd,2 l,3,9-4,58,True,7,9
Down Royal Racing Results | 18th July 2025 20:30,2025-07-18,20:30,Good (Good To Firm In Places),1m 5f,Bear Creek,D McMonagle,0,J P O'Brien,1st,N/A,3,9-7p,61,True,7,9
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Glowgetter (IRE),R Coakley,0,J Davison,15th,6 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Palace Tyne (IRE),J J G Ryan,3,J Davison,14th,Short Head,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Captain Con (IRE),C D Hayes,0,N Meade,13th,1 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Tiyadal (IRE),J A Heffernan,0,J P Murtagh,12th,1 1/4 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Strikewhileitshot,N M Crosse,0,Mrs J Harrington,11th,Neck,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,I Carry You Home,D P McDonogh,0,J P O'Brien,10th,Head,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Contrary To Law (IRE),G F Carroll,0,R P Cody,9th,2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Giovanni Giorgio (FR),M P Sheehy,0,J P O'Brien,8th,1 1/4 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Shaihaan (IRE),G M Ryan,0,Donnacha O'Brien,7th,Neck,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Tashakour (IRE),B M Coen,0,J P Murtagh,6th,1/2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Seoul Force (IRE),S Foley,0,Mrs J Harrington,5th,1 1/2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Go Just Do It,D McMonagle,0,J P O'Brien,4th,3/4 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Action (IRE),W M Lordan,0,A P O'Brien,3rd,1/2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Isaac Newton (IRE),J Cleary,5,A P O'Brien,2nd,Nose,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,New Zealand (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Glowgetter (IRE),R Coakley,0,J Davison,15th,6 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Palace Tyne (IRE),J J G Ryan,3,J Davison,14th,Short Head,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Captain Con (IRE),C D Hayes,0,N Meade,13th,1 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Tiyadal (IRE),J A Heffernan,0,J P Murtagh,12th,1 1/4 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Strikewhileitshot,N M Crosse,0,Mrs J Harrington,11th,Neck,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,I Carry You Home,D P McDonogh,0,J P O'Brien,10th,Head,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Contrary To Law (IRE),G F Carroll,0,R P Cody,9th,2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Giovanni Giorgio (FR),M P Sheehy,0,J P O'Brien,8th,1 1/4 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Shaihaan (IRE),G M Ryan,0,Donnacha O'Brien,7th,Neck,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Tashakour (IRE),B M Coen,0,J P Murtagh,6th,1/2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Seoul Force (IRE),S Foley,0,Mrs J Harrington,5th,1 1/2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Go Just Do It,D McMonagle,0,J P O'Brien,4th,3/4 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Action (IRE),W M Lordan,0,A P O'Brien,3rd,1/2 l,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,Isaac Newton (IRE),J Cleary,5,A P O'Brien,2nd,Nose,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 13:30,2025-07-19,13:30,Good (Good To Yielding In Places)  (Turf),7f,New Zealand (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-5,-,True,7,10
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Dandyville (IRE),G M Ryan,0,S R B Crawford,16th,6 1/2 l,7,8-12p1,89,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Daamberdiplomat (IRE),B M Coen,0,J P Murtagh,15th,3 1/4 l,5,9-1p,92,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Sporting Hero,K J Leonard,0,D Hogan,14th,2 1/2 l,5,8-7b,76,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Tango Flare (IRE),J A Heffernan,0,P T Foley,13th,2 l,6,9-5tv,96,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Big Gossey (IRE),R Whearty,3,C O'Brien,12th,2 1/2 l,8,10-3t,108,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Heavenly Power (IRE),W M Lordan,0,E Lynam,11th,1/2 l,7,9-2,93,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Canon's House,B Garritty,0,M & D Easterby,10th,1/2 l,4,8-12,89,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Bodhi Bear (IRE),J M Sheridan,0,J A Stack,9th,1 l,3,8-10,92,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Apache Outlaw (IRE),K G Kennedy,5,A McGuinness,8th,1 l,5,8-7,81,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Goal Exceeded,M W Hassett,3,A McGuinness,7th,1 1/4 l,4,8-7t,81,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Greek Flower (IRE),R M Mulligan,7,J Feane,5th,Dead Heat,6,8-7,80,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Moltophino (IRE),C D Hayes,0,J A Kinsella,5th,Neck,4,8-12tp,89,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Gazelle D'or (IRE),N G McCullagh,0,M C Grassick,4th,2 1/2 l,3,8-7p,84,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Back Down Under (IRE),L F Roche,0,P Roche,3rd,1/2 l,4,8-7,79,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Fort Vega (FR),R P Cleary,0,S Lavery,2nd,1/2 l,5,9-2,93,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Go Athletico (FR),S Foley,0,A McGuinness,1st,N/A,7,8-9t,86,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Dandyville (IRE),G M Ryan,0,S R B Crawford,16th,6 1/2 l,7,8-12p1,89,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Daamberdiplomat (IRE),B M Coen,0,J P Murtagh,15th,3 1/4 l,5,9-1p,92,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Sporting Hero,K J Leonard,0,D Hogan,14th,2 1/2 l,5,8-7b,76,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Tango Flare (IRE),J A Heffernan,0,P T Foley,13th,2 l,6,9-5tv,96,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Big Gossey (IRE),R Whearty,3,C O'Brien,12th,2 1/2 l,8,10-3t,108,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Heavenly Power (IRE),W M Lordan,0,E Lynam,11th,1/2 l,7,9-2,93,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Canon's House,B Garritty,0,M & D Easterby,10th,1/2 l,4,8-12,89,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Bodhi Bear (IRE),J M Sheridan,0,J A Stack,9th,1 l,3,8-10,92,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Apache Outlaw (IRE),K G Kennedy,5,A McGuinness,8th,1 l,5,8-7,81,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Goal Exceeded,M W Hassett,3,A McGuinness,7th,1 1/4 l,4,8-7t,81,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Greek Flower (IRE),R M Mulligan,7,J Feane,5th,Dead Heat,6,8-7,80,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Moltophino (IRE),C D Hayes,0,J A Kinsella,5th,Neck,4,8-12tp,89,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Gazelle D'or (IRE),N G McCullagh,0,M C Grassick,4th,2 1/2 l,3,8-7p,84,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Back Down Under (IRE),L F Roche,0,P Roche,3rd,1/2 l,4,8-7,79,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Fort Vega (FR),R P Cleary,0,S Lavery,2nd,1/2 l,5,9-2,93,True,7,11
Curragh Racing Results | 19th July 2025 14:00,2025-07-19,14:00,Good (Good To Yielding In Places),6f 63y,Go Athletico (FR),S Foley,0,A McGuinness,1st,N/A,7,8-9t,86,True,7,11
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,Learntodiscover,G F Carroll,0,G M Lyons,4th,2 1/2 l,2,9-5,-,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,Power Blue (IRE),D Egan,0,A Murray,3rd,3/4 l,2,9-5,103,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,Puerto Rico (IRE),W M Lordan,0,A P O'Brien,2nd,5 l,2,9-5,-,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,True Love (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-2,104,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,Learntodiscover,G F Carroll,0,G M Lyons,4th,2 1/2 l,2,9-5,-,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,Power Blue (IRE),D Egan,0,A Murray,3rd,3/4 l,2,9-5,103,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,Puerto Rico (IRE),W M Lordan,0,A P O'Brien,2nd,5 l,2,9-5,-,True,7,12
Curragh Racing Results | 19th July 2025 14:35,2025-07-19,14:35,Good (Good To Yielding In Places),6f,True Love (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-2,104,True,7,12
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Powerful Nation (IRE),A J Slattery,0,A Slattery,8th,Head,3,9-5,107,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Erosandpsyche (IRE),G F Carroll,0,Daniel Murphy,7th,3/4 l,7,9-9b,101,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Grande Marques (IRE),J M Sheridan,0,J A Stack,6th,2 3/4 l,3,9-2b,95,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Rumstar,Rob Hornby,0,J G Portman,5th,Neck,5,9-9,113,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,The Highway Rat (IRE),C D Hayes,0,A Oliver,4th,3/4 l,7,9-9b,98,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Songhai (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,3,9-2t1,98,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Mgheera,R L Moore,0,E Walker,2nd,2 l,5,9-6,108,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Arizona Blaze,D Egan,0,A Murray,1st,N/A,3,9-5,113,True,7,13
Curragh Racing Results | 19th July 2025 15:05,2025-07-19,15:05,Good (Good To Yielding In Places),5f,Powerful Nation (IRE),A J Slattery,0,A Slattery,8th,Head,3,9-5,107,True,7,13
