track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,2025-08-21,17:55,Good,7f 30y,Bowman (IRE),J A Heffernan,0,C Byrnes,3rd,3 1/4 l,7,9-10,63,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Lady Pagasa (IRE),B M Coen,0,J P Murtagh,2nd,Short Head,4,10-0p,67,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Altimara (IRE),D W O'Connor,0,R O'Sullivan,1st,N/A,4,10-0h,67,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Happy For Evva (IRE),S Foley,0,Alan McIntyre,13th,16 l,3,9-5,63,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Timana (IRE),R P Cleary,0,Ms J Morgan,12th,1/2 l,4,9-8t1,61,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Big Baby Bull (IRE),Nicola Burns,7,Sean Hayes,11th,2 3/4 l,9,8-12tp,51,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Monzoon,R M Mulligan,7,P Sweeney,10th,3/4 l,8,8-8,47,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Blue Wood (IRE),P McGettigan,7,K Smith,9th,2 l,9,8-7t,40,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Lovely (IRE),G M Ryan,0,D Dias,8th,1 l,3,9-13,71,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Clever And Classy (IRE),D P McDonogh,0,J S Bolger,7th,2 3/4 l,3,9-4,62,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Rising Sky (IRE),L T McAteer,0,A McCann,6th,Neck,3,9-4,62,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Still She Blooms,R C Colgan,0,C Timmons,5th,1/2 l,4,9-12h,65,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Purring Along (IRE),J Cleary,5,P G Fahey,4th,3/4 l,6,9-8,61,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Bowman (IRE),J A Heffernan,0,C Byrnes,3rd,3 1/4 l,7,9-10,63,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Lady Pagasa (IRE),B M Coen,0,J P Murtagh,2nd,Short Head,4,10-0p,67,True,13,24
N/A,2025-08-21,17:55,Good,7f 30y,Altimara (IRE),D W O'Connor,0,R O'Sullivan,1st,N/A,4,10-0h,67,True,13,24
N/A,2025-08-21,18:25,Good,1m 6f,Lombardi Trophy (IRE),G M Ryan,0,Donnacha O'Brien,8th,27 l,3,9-7,89,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Galveston,J Cleary,0,A P O'Brien,7th,23 l,3,9-7b,106,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Eastwatch (IRE),A J Slattery,0,A Slattery,6th,1/2 l,3,9-7,99,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Vorfreude (IRE),G F Carroll,0,J G Murphy,5th,4 1/2 l,3,9-7,92,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Defiantly (FR),D P McDonogh,0,J P O'Brien,4th,Neck,3,9-7p1,-,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Nuit (IRE),C T Keane,0,H De Bromhead,3rd,1 l,3,9-2,92,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Happy Pharoah (IRE),P A Harnett,0,Donnacha O'Brien,2nd,4 1/4 l,3,9-7t,91,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Floresta (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-2,91,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Lombardi Trophy (IRE),G M Ryan,0,Donnacha O'Brien,8th,27 l,3,9-7,89,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Galveston,J Cleary,0,A P O'Brien,7th,23 l,3,9-7b,106,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Eastwatch (IRE),A J Slattery,0,A Slattery,6th,1/2 l,3,9-7,99,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Vorfreude (IRE),G F Carroll,0,J G Murphy,5th,4 1/2 l,3,9-7,92,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Defiantly (FR),D P McDonogh,0,J P O'Brien,4th,Neck,3,9-7p1,-,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Nuit (IRE),C T Keane,0,H De Bromhead,3rd,1 l,3,9-2,92,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Happy Pharoah (IRE),P A Harnett,0,Donnacha O'Brien,2nd,4 1/4 l,3,9-7t,91,True,13,25
N/A,2025-08-21,18:25,Good,1m 6f,Floresta (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-2,91,True,13,25
N/A,2025-08-21,18:55,Good,1m 1f,Grizabella (IRE),P A Harnett,5,P W Flynn,15th,1 1/2 l,6,9-5t,71,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Red Hugh O'Donnell (IRE),D S O'Sullivan,7,G Scott,14th,1/2 l,4,9-7tb,73,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Solomon Coop (IRE),Orla Tynan,10,M J Tynan,13th,1 1/2 l,4,9-12,78,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Green Icon (FR),T P O'Shea,0,D Hogan,12th,Head,3,8-12p,71,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Amemri,D W O'Connor,0,D Marnane,11th,1/2 l,5,9-9,75,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Hutton Glen (IRE),Nicola Burns,7,T Gibney,10th,2 1/4 l,5,9-1,67,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Unterberg (IRE),J Cleary,5,Laura Hourigan,9th,Neck,6,9-4,70,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,No More Porter (IRE),S Coen,7,A McGuinness,8th,1/2 l,7,9-9tp,75,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Maarisha,A Browne-Souza,7,W P Browne,7th,Neck,3,9-1,74,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Giuseppe Cassioli,J S Dalton,10,Gerard O'Leary,6th,1 1/2 l,8,10-2,82,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Presence (IRE),K G Kennedy,5,Mrs J Harrington,5th,Neck,4,9-12b,78,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Sinbad My Dad (IRE),J E Harnett,10,S Fahey,4th,Neck,4,9-8,74,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Artful Approach (IRE),J A Powell,3,Stephen Thorne,3rd,1 l,4,9-13,79,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Keilah (IRE),N M Crosse,0,W McCreery,2nd,2 1/2 l,5,8-9,61,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Nakasero (IRE),A S Grant,10,H De Bromhead,1st,N/A,4,9-5t,71,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Grizabella (IRE),P A Harnett,5,P W Flynn,15th,1 1/2 l,6,9-5t,71,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Red Hugh O'Donnell (IRE),D S O'Sullivan,7,G Scott,14th,1/2 l,4,9-7tb,73,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Solomon Coop (IRE),Orla Tynan,10,M J Tynan,13th,1 1/2 l,4,9-12,78,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Green Icon (FR),T P O'Shea,0,D Hogan,12th,Head,3,8-12p,71,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Amemri,D W O'Connor,0,D Marnane,11th,1/2 l,5,9-9,75,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Hutton Glen (IRE),Nicola Burns,7,T Gibney,10th,2 1/4 l,5,9-1,67,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Unterberg (IRE),J Cleary,5,Laura Hourigan,9th,Neck,6,9-4,70,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,No More Porter (IRE),S Coen,7,A McGuinness,8th,1/2 l,7,9-9tp,75,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Maarisha,A Browne-Souza,7,W P Browne,7th,Neck,3,9-1,74,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Giuseppe Cassioli,J S Dalton,10,Gerard O'Leary,6th,1 1/2 l,8,10-2,82,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Presence (IRE),K G Kennedy,5,Mrs J Harrington,5th,Neck,4,9-12b,78,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Sinbad My Dad (IRE),J E Harnett,10,S Fahey,4th,Neck,4,9-8,74,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Artful Approach (IRE),J A Powell,3,Stephen Thorne,3rd,1 l,4,9-13,79,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Keilah (IRE),N M Crosse,0,W McCreery,2nd,2 1/2 l,5,8-9,61,True,13,26
N/A,2025-08-21,18:55,Good,1m 1f,Nakasero (IRE),A S Grant,10,H De Bromhead,1st,N/A,4,9-5t,71,True,13,26
N/A,2025-08-21,19:25,Good,1m,Obscenity (IRE),D P McDonogh,0,J P O'Brien,10th,2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Shakita (IRE),J Kearney,3,T Mullins,9th,7 l,3,9-3,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Seti One (USA),N M Crosse,0,W McCreery,8th,Neck,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Smooth,N G McCullagh,0,Charles Weld,7th,3/4 l,3,9-3,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Battle Borne (IRE),G F Carroll,0,G P Cromwell,6th,2 1/2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Take Me (IRE),C T Keane,0,N Meade,5th,1 1/2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Railgun (IRE),J M Sheridan,0,J A Stack,4th,4 1/2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Spodo Komodo,J A Heffernan,0,J Feane,3rd,Short Head,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Fixation (IRE),S Coen,7,N Stokes,2nd,1 1/4 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Falls Of Acharn,S Foley,0,Mrs J Harrington,1st,N/A,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Obscenity (IRE),D P McDonogh,0,J P O'Brien,10th,2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Shakita (IRE),J Kearney,3,T Mullins,9th,7 l,3,9-3,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Seti One (USA),N M Crosse,0,W McCreery,8th,Neck,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Smooth,N G McCullagh,0,Charles Weld,7th,3/4 l,3,9-3,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Battle Borne (IRE),G F Carroll,0,G P Cromwell,6th,2 1/2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Take Me (IRE),C T Keane,0,N Meade,5th,1 1/2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Railgun (IRE),J M Sheridan,0,J A Stack,4th,4 1/2 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Spodo Komodo,J A Heffernan,0,J Feane,3rd,Short Head,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Fixation (IRE),S Coen,7,N Stokes,2nd,1 1/4 l,3,9-8,-,True,13,27
N/A,2025-08-21,19:25,Good,1m,Falls Of Acharn,S Foley,0,Mrs J Harrington,1st,N/A,3,9-8,-,True,13,27
N/A,2025-08-21,19:55,Good,1m,Heartwarmer,D W O'Connor,0,W T Farrell,10th,18 l,4,9-6,78,True,13,28
N/A,2025-08-21,19:55,Good,1m,Banner Beauty (IRE),R Whearty,3,E Buckley,9th,1 3/4 l,3,9-4,82,True,13,28
N/A,2025-08-21,19:55,Good,1m,Super Exceed (IRE),N M Crosse,0,T Mullins,8th,1 3/4 l,4,8-7h,63,True,13,28
N/A,2025-08-21,19:55,Good,1m,Serialise (IRE),S Foley,0,Mrs J Harrington,7th,2 l,4,9-12,84,True,13,28
N/A,2025-08-21,19:55,Good,1m,Gloriously Glam (IRE),J A Powell,3,A McGuinness,6th,1/2 l,3,8-10p,74,True,13,28
N/A,2025-08-21,19:55,Good,1m,Rion Rubette,M W Hassett,3,M Butler,5th,1/2 l,3,9-8,86,True,13,28
N/A,2025-08-21,19:55,Good,1m,Neo Smart (IRE),D P McDonogh,0,J S Bolger,4th,1 3/4 l,4,9-2tp1,74,True,13,28
N/A,2025-08-21,19:55,Good,1m,Summer Snow (IRE),R P Cleary,0,P Lawlor,3rd,Neck,5,10-0,86,True,13,28
N/A,2025-08-21,19:55,Good,1m,Aviatrice (IRE),L T McAteer,0,D Marnane,2nd,2 l,3,9-1,79,True,13,28
N/A,2025-08-21,19:55,Good,1m,Onemoredance (IRE),P McGettigan,7,J P Murtagh,1st,N/A,3,9-7p,85,True,13,28
N/A,2025-08-21,19:55,Good,1m,Heartwarmer,D W O'Connor,0,W T Farrell,10th,18 l,4,9-6,78,True,13,28
N/A,2025-08-21,19:55,Good,1m,Banner Beauty (IRE),R Whearty,3,E Buckley,9th,1 3/4 l,3,9-4,82,True,13,28
N/A,2025-08-21,19:55,Good,1m,Super Exceed (IRE),N M Crosse,0,T Mullins,8th,1 3/4 l,4,8-7h,63,True,13,28
N/A,2025-08-21,19:55,Good,1m,Serialise (IRE),S Foley,0,Mrs J Harrington,7th,2 l,4,9-12,84,True,13,28
N/A,2025-08-21,19:55,Good,1m,Gloriously Glam (IRE),J A Powell,3,A McGuinness,6th,1/2 l,3,8-10p,74,True,13,28
N/A,2025-08-21,19:55,Good,1m,Rion Rubette,M W Hassett,3,M Butler,5th,1/2 l,3,9-8,86,True,13,28
N/A,2025-08-21,19:55,Good,1m,Neo Smart (IRE),D P McDonogh,0,J S Bolger,4th,1 3/4 l,4,9-2tp1,74,True,13,28
N/A,2025-08-21,19:55,Good,1m,Summer Snow (IRE),R P Cleary,0,P Lawlor,3rd,Neck,5,10-0,86,True,13,28
N/A,2025-08-21,19:55,Good,1m,Aviatrice (IRE),L T McAteer,0,D Marnane,2nd,2 l,3,9-1,79,True,13,28
N/A,2025-08-21,19:55,Good,1m,Onemoredance (IRE),P McGettigan,7,J P Murtagh,1st,N/A,3,9-7p,85,True,13,28
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Awakening (IRE),E Walsh,0,J M Burke,13th,24 l,4,10-8,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Top Spin Lob,E Finegan,7,A McCann,12th,3 1/4 l,4,10-8h,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Miss Bella Vista (IRE),P J O'Hanlon,0,D A McLoughlin,11th,15 l,4,10-8,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Ailbhe Ava (IRE),S W Flanagan,0,G P Cromwell,10th,6 l,4,10-8,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Randall Poets Lass (IRE),B P Kennedy,7,S Fahey,9th,3 l,5,10-11,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,King Bob (IRE),S D Torrens,0,P J Rothwell,8th,16 l,4,11-1,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Butch Coolidge (IRE),B Hayes,0,D H Kelly,7th,1 l,5,11-4,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Dynamic Force (IRE),D J O'Keeffe,0,T G McCourt,6th,2 1/4 l,6,11-12,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Itsaworkinmaniam (IRE),P T Enright,0,B McMahon,5th,4 1/2 l,6,11-4,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Matt Connor (IRE),D Meyler,0,J P Dempsey,4th,2 3/4 l,5,11-12h1,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Kabylia (FR),K M Donoghue,0,G P Cromwell,3rd,9 1/2 l,5,11-5ht,112,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Beir Bua (IRE),C M Quirke,0,A Slattery,2nd,6 1/2 l,4,11-2t,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Eye Of A Tiger (IRE),J J Slevin,0,J P Ryan,1st,N/A,5,10-11,110,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Awakening (IRE),E Walsh,0,J M Burke,13th,24 l,4,10-8,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Top Spin Lob,E Finegan,7,A McCann,12th,3 1/4 l,4,10-8h,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Miss Bella Vista (IRE),P J O'Hanlon,0,D A McLoughlin,11th,15 l,4,10-8,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Ailbhe Ava (IRE),S W Flanagan,0,G P Cromwell,10th,6 l,4,10-8,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Randall Poets Lass (IRE),B P Kennedy,7,S Fahey,9th,3 l,5,10-11,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,King Bob (IRE),S D Torrens,0,P J Rothwell,8th,16 l,4,11-1,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Butch Coolidge (IRE),B Hayes,0,D H Kelly,7th,1 l,5,11-4,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Dynamic Force (IRE),D J O'Keeffe,0,T G McCourt,6th,2 1/4 l,6,11-12,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Itsaworkinmaniam (IRE),P T Enright,0,B McMahon,5th,4 1/2 l,6,11-4,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Matt Connor (IRE),D Meyler,0,J P Dempsey,4th,2 3/4 l,5,11-12h1,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Kabylia (FR),K M Donoghue,0,G P Cromwell,3rd,9 1/2 l,5,11-5ht,112,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Beir Bua (IRE),C M Quirke,0,A Slattery,2nd,6 1/2 l,4,11-2t,-,True,13,29
Kilbeggan Racing Results | 22nd August 2025 16:50,2025-08-22,16:50,Good To Yielding,2m,Eye Of A Tiger (IRE),J J Slevin,0,J P Ryan,1st,N/A,5,10-11,110,True,13,29
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Ebony King (IRE),C M Quirke,0,A Slattery,F,N/A,4,11-9,-,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Dysart Dasher (IRE),P Townend,0,W P Mullins,4th,22 l,8,11-12t,117,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Costacurta (IRE),D J O'Keeffe,0,H De Bromhead,3rd,9 l,5,11-12,122,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Avondale (IRE),S W Flanagan,0,B Connell,2nd,6 1/2 l,5,11-12,-,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Catena Zapata (IRE),K M Donoghue,0,Ian Donoghue,1st,N/A,7,11-12tp,120,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Ebony King (IRE),C M Quirke,0,A Slattery,F,N/A,4,11-9,-,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Dysart Dasher (IRE),P Townend,0,W P Mullins,4th,22 l,8,11-12t,117,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Costacurta (IRE),D J O'Keeffe,0,H De Bromhead,3rd,9 l,5,11-12,122,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Avondale (IRE),S W Flanagan,0,B Connell,2nd,6 1/2 l,5,11-12,-,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:25,2025-08-22,17:25,Good To Yielding,2m 2f 200y,Catena Zapata (IRE),K M Donoghue,0,Ian Donoghue,1st,N/A,7,11-12tp,120,True,13,30
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Brave Soldier (IRE),P T Enright,0,M M McNiff,10th,14 l,5,11-4,98,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Liceo (FR),P J O'Hanlon,0,D A McLoughlin,9th,2 3/4 l,5,11-12,106,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Flidais (IRE),D E Mullins,0,J P Ryan,8th,4 3/4 l,7,11-6,100,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Smiling Bess (IRE),D Meyler,0,R O'Sullivan,7th,4 1/2 l,6,11-7,101,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Must Meet Cecil (IRE),E Staples,7,C Collins,6th,1 1/4 l,7,11-10b1,104,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Navy Guitar (IRE),S W Flanagan,0,A Murray,5th,Head,6,11-6ht,100,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Minority Interest (IRE),C M Hogan,7,P J Rothwell,4th,2 3/4 l,5,10-6p1,86,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Hudson (FR),D J O'Keeffe,0,Miss Ellmarie Holden,3rd,1 1/2 l,4,11-6,103,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Malbas,K E Buckley,0,E Buckley,2nd,2 l,9,11-12,106,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Pampar Lady (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-10,104,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Brave Soldier (IRE),P T Enright,0,M M McNiff,10th,14 l,5,11-4,98,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Liceo (FR),P J O'Hanlon,0,D A McLoughlin,9th,2 3/4 l,5,11-12,106,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Flidais (IRE),D E Mullins,0,J P Ryan,8th,4 3/4 l,7,11-6,100,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Smiling Bess (IRE),D Meyler,0,R O'Sullivan,7th,4 1/2 l,6,11-7,101,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Must Meet Cecil (IRE),E Staples,7,C Collins,6th,1 1/4 l,7,11-10b1,104,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Navy Guitar (IRE),S W Flanagan,0,A Murray,5th,Head,6,11-6ht,100,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Minority Interest (IRE),C M Hogan,7,P J Rothwell,4th,2 3/4 l,5,10-6p1,86,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Hudson (FR),D J O'Keeffe,0,Miss Ellmarie Holden,3rd,1 1/2 l,4,11-6,103,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Malbas,K E Buckley,0,E Buckley,2nd,2 l,9,11-12,106,True,13,31
Kilbeggan Racing Results | 22nd August 2025 17:55,2025-08-22,17:55,Good To Yielding,2m 2f 200y,Pampar Lady (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-10,104,True,13,31
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Messi Magic (IRE),R Deegan,0,D P Murphy,6th,2 1/4 l,6,11-4,-,True,13,32
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Cuguilla (IRE),Conor Clarke,7,J P Ryan,5th,7 1/2 l,5,10-11,-,True,13,32
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Krishna Bellevue (FR),D Meyler,0,R O'Sullivan,4th,5 1/2 l,5,11-4b,-,True,13,32
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Mighty Berkshire (IRE),J P O'Sullivan,0,D Queally,3rd,2 1/2 l,5,11-4,-,True,13,32
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Reiki Revolution (IRE),P T Enright,0,P J Rothwell,2nd,4 1/2 l,5,11-12,110,True,13,32
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Quantum Quest (IRE),J J Slevin,0,H De Bromhead,1st,N/A,5,11-4,114,True,13,32
Kilbeggan Racing Results | 22nd August 2025 18:25,2025-08-22,18:25,Good To Yielding,3m 1f,Messi Magic (IRE),R Deegan,0,D P Murphy,6th,2 1/4 l,6,11-4,-,True,13,32
