track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Thedancingfarrier (IRE),Mr R. J. Kiely,5,P. Kiely,PU,N/A,11,11-8,95,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Holiday In Kerry (IRE),C. P. McNamara,0,Eric McNamara,14th,38 l,7,11-10p,97,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Attitash (IRE),Caragh Monaghan,7,Ian Patrick Donoghue,13th,1 1/4 l,8,11-6,93,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Crimson Chief (IRE),K. E. Buckley,3,J. Morrison,12th,1 1/4 l,11,11-12,99,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Carrig Hill (IRE),Philip Donovan,5,E. Seymour,11th,1 l,10,11-8p,95,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Ballyglass Beauty (IRE),Kieran Callaghan,7,Liam P. Cusack,10th,8 l,7,11-11,98,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Cassarina Gold (IRE),Mr Jacob Smith,7,Matthew J. Smith,9th,4 3/4 l,6,11-10t,97,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Alfieri (IRE),Mr J. W. Reilly,7,Ross O'Sullivan,8th,Neck,6,11-13,100,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Kingston Kid (IRE),Jack G. Gilligan,7,Eugene M. O'Sullivan,7th,2 1/4 l,6,11-10tp,97,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Florey Spud (IRE),Denis O'Regan,0,P. F. O'Donnell,6th,1/2 l,8,11-13,100,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,General Clermont (FR),D. J. O'Keeffe,0,D. E. Fitzgerald,5th,1/2 l,7,11-10,97,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Fox Fearless,Phillip Enright,0,Oliver McKiernan,4th,4 1/2 l,7,11-13,100,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Navigator Jack (IRE),Keith Donoghue,0,Eoin Griffin,3rd,3 l,6,12-0ht,101,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,Townhill Penny (IRE),B. W. Harvey,5,Gordon Elliott,2nd,3/4 l,7,11-7p,94,True,55,7
Tipperary Racing Results | 18th May 2023 19:50,N/A,19:50,Good To Yielding,3m,King Ferdinand (IRE),E. Walsh,5,Eugene M. O'Sullivan,1st,N/A,7,11-10t,97,True,55,7
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Westwind Star,Ms E. J. Fitzgerald,7,Brian Mortell,13th,3 1/2 l,6,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Annie Questions (IRE),Mr A. Burke-Ott,7,Patrick Cronin,12th,24 l,5,11-0,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Theanniversary Man (IRE),Niall Moore,7,Frank John Hayes,11th,2 3/4 l,4,11-1,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Johnny Come Lately,Jack G. Gilligan,7,David M. O'Brien,10th,2 l,6,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Miss D Hunter (IRE),Miss M. O'Sullivan,5,Mrs Lorna Fowler,9th,3 l,5,11-0,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Lovealot Bear (IRE),Mr A. P. Ryan,7,Edmond Kent,8th,1 l,4,10-8,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Its Not Over Yet (IRE),J. I. Duggan,7,Oliver McKiernan,7th,1/2 l,4,10-8,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Dark Image,Mr W. T. Cronin,7,Eoin Christopher McCarthy,6th,1/2 l,5,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Manor Royale (IRE),Mr R. W. Barron,7,Charles Byrnes,5th,3 1/2 l,4,11-1,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Captain Jake (IRE),Mr J. Kidd,7,Mrs Lorna Fowler,4th,1 1/2 l,6,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Fad Eadrainn (IRE),Mr Pat Taaffe,7,Patrick T. Foley,3rd,1 3/4 l,5,11-7h1,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Ah Remy Martin (IRE),Mr J. L. Gleeson,5,T. Gibney,2nd,6 l,5,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Readin Tommy Wrong (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,12-0,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Westwind Star,Ms E. J. Fitzgerald,7,Brian Mortell,13th,3 1/2 l,6,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Annie Questions (IRE),Mr A. Burke-Ott,7,Patrick Cronin,12th,24 l,5,11-0,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Theanniversary Man (IRE),Niall Moore,7,Frank John Hayes,11th,2 3/4 l,4,11-1,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Johnny Come Lately,Jack G. Gilligan,7,David M. O'Brien,10th,2 l,6,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Miss D Hunter (IRE),Miss M. O'Sullivan,5,Mrs Lorna Fowler,9th,3 l,5,11-0,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Lovealot Bear (IRE),Mr A. P. Ryan,7,Edmond Kent,8th,1 l,4,10-8,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Its Not Over Yet (IRE),J. I. Duggan,7,Oliver McKiernan,7th,1/2 l,4,10-8,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Dark Image,Mr W. T. Cronin,7,Eoin Christopher McCarthy,6th,1/2 l,5,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Manor Royale (IRE),Mr R. W. Barron,7,Charles Byrnes,5th,3 1/2 l,4,11-1,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Captain Jake (IRE),Mr J. Kidd,7,Mrs Lorna Fowler,4th,1 1/2 l,6,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Fad Eadrainn (IRE),Mr Pat Taaffe,7,Patrick T. Foley,3rd,1 3/4 l,5,11-7h1,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Ah Remy Martin (IRE),Mr J. L. Gleeson,5,T. Gibney,2nd,6 l,5,11-7,-,True,55,8
Tipperary Racing Results | 18th May 2023 20:25,N/A,20:25,Good To Yielding  Flat (Turf),2m,Readin Tommy Wrong (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,12-0,-,True,55,8
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Carter Hall (IRE),J. M. Sheridan,3,J. A. Stack,14th,1 1/4 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Bhean Saibhre (IRE),G. F. Carroll,0,Aidan Anthony Howard,13th,4 1/4 l,2,9-2,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Gandolfo (IRE),L. F. Roche,0,Noel Meade,12th,1 1/2 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Oiche Chiuin (IRE),R. P. Cleary,0,J. S. Bolger,11th,Head,2,9-2,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Thor's Hammer (IRE),Ben Martin Coen,0,John Patrick Murtagh,10th,Neck,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Gaspare Gabrielli (IRE),W. M. Lordan,0,Aidan O'Brien,9th,2 1/4 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Glamora (IRE),R. C. Colgan,0,Ms Sheila Lavery,8th,1 l,2,9-2,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Akkadian Emperor (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,7th,Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Mariner (IRE),S. B. Kelly,0,John Patrick Murtagh,6th,Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Latin (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,1 3/4 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Spanish Flame (IRE),C. T. Keane,0,G. M. Lyons,4th,Short Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Star Hunter (IRE),Shane Foley,0,Mrs J. Harrington,3rd,Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Instant Appeal,S. McCullagh,3,Mrs J. Harrington,2nd,2 1/2 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Deepone,William James Lee,0,P. Twomey,1st,N/A,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Carter Hall (IRE),J. M. Sheridan,3,J. A. Stack,14th,1 1/4 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Bhean Saibhre (IRE),G. F. Carroll,0,Aidan Anthony Howard,13th,4 1/4 l,2,9-2,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Gandolfo (IRE),L. F. Roche,0,Noel Meade,12th,1 1/2 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Oiche Chiuin (IRE),R. P. Cleary,0,J. S. Bolger,11th,Head,2,9-2,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Thor's Hammer (IRE),Ben Martin Coen,0,John Patrick Murtagh,10th,Neck,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Gaspare Gabrielli (IRE),W. M. Lordan,0,Aidan O'Brien,9th,2 1/4 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Glamora (IRE),R. C. Colgan,0,Ms Sheila Lavery,8th,1 l,2,9-2,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Akkadian Emperor (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,7th,Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Mariner (IRE),S. B. Kelly,0,John Patrick Murtagh,6th,Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Latin (IRE),Seamie Heffernan,0,Aidan O'Brien,5th,1 3/4 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Spanish Flame (IRE),C. T. Keane,0,G. M. Lyons,4th,Short Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Star Hunter (IRE),Shane Foley,0,Mrs J. Harrington,3rd,Head,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Instant Appeal,S. McCullagh,3,Mrs J. Harrington,2nd,2 1/2 l,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 16:40,N/A,16:40,Good,7f 69y,Deepone,William James Lee,0,P. Twomey,1st,N/A,2,9-7,-,True,55,9
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Uwoduhi Adanvto (IRE),C. J. MacRedmond,5,Miss Amanda Mooney,20th,2 3/4 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Goldmoyne (IRE),M. A. Enright,0,Timothy Doyle,19th,2 3/4 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Charlie Brow'n (FR),W. M. Lordan,0,T. J. O'Mara,18th,3 1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Silkies Sib (IRE),Adam Caffrey,7,Timothy Doyle,17th,Neck,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Get Set Jet,D. W. O'Connor,0,Ross O'Sullivan,16th,1 1/4 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Cruiscin Lan (IRE),G. P. Halpin,0,Kevin Prendergast,15th,1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Below Deck (IRE),R. C. Colgan,0,Luke Comer,14th,1 1/4 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Passionate (IRE),A. J. Slattery,0,J. A. Stack,13th,1 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Portmagee (IRE),M. P. Sheehy,0,Richard Brabazon,12th,3/4 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Banana Three (IRE),C. T. Keane,0,G. M. Lyons,11th,1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,New Route (IRE),C. D. Hayes,0,Ross O'Sullivan,10th,2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Free Flow (USA),L. T. McAteer,3,James M. Barrett,9th,1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,City Exile,Seamie Heffernan,0,David Marnane,8th,Head,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Firm Handshake (IRE),Ben Martin Coen,0,W. McCreery,7th,1 1/2 l,3,9-8v1,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Guided (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,6th,1/2 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Treasured Soul (IRE),G. F. Carroll,0,G. M. Lyons,5th,1 1/4 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Night Blue (IRE),Shane Foley,0,Mrs J. Harrington,4th,3/4 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Bella Blue Eyes (IRE),William James Lee,0,P. Twomey,3rd,1/2 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Dawn Session (IRE),R. P. Cleary,0,J. S. Bolger,2nd,1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Winston Spencer (IRE),L. F. Roche,0,Noel Meade,1st,N/A,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Uwoduhi Adanvto (IRE),C. J. MacRedmond,5,Miss Amanda Mooney,20th,2 3/4 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Goldmoyne (IRE),M. A. Enright,0,Timothy Doyle,19th,2 3/4 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Charlie Brow'n (FR),W. M. Lordan,0,T. J. O'Mara,18th,3 1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Silkies Sib (IRE),Adam Caffrey,7,Timothy Doyle,17th,Neck,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Get Set Jet,D. W. O'Connor,0,Ross O'Sullivan,16th,1 1/4 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Cruiscin Lan (IRE),G. P. Halpin,0,Kevin Prendergast,15th,1/2 l,3,9-8,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Below Deck (IRE),R. C. Colgan,0,Luke Comer,14th,1 1/4 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Passionate (IRE),A. J. Slattery,0,J. A. Stack,13th,1 l,3,9-3,-,True,55,10
Leopardstown Racing Results | 19th May 2023 17:10,N/A,17:10,Good,1m,Portmagee (IRE),M. P. Sheehy,0,Richard Brabazon,12th,3/4 l,3,9-3,-,True,55,10
