track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Sharayka (IRE),C D Hayes,0,D K Weld,4th,2 1/4 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Bay Colony (IRE),J A Heffernan,0,J A Stack,3rd,2 3/4 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Wannabe Royal (IRE),D McMonagle,0,J P O'Brien,2nd,2 3/4 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Faiyum,C T Keane,0,G M Lyons,1st,N/A,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Roman Dawn (IRE),A J Slattery,0,A Slattery,14th,2 1/4 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Woodlea (FR),L F Roche,0,Eoghan O'Neill,13th,13 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Wingstar (IRE),B M Coen,0,J P Murtagh,12th,9 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Lily Parr,R C Colgan,0,S Lavery,11th,3/4 l,3,9-3h1,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Northern Attitude (IRE),R P Whelan,0,D Dias,10th,1 3/4 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Guilty Pleasure (IRE),G M Ryan,0,Donnacha O'Brien,9th,7 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Guarded (IRE),W M Lordan,0,A P O'Brien,8th,4 3/4 l,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Sharpen (IRE),P A Harnett,5,Donnacha O'Brien,7th,Short Head,3,9-3,-,True,165,50
Naas Racing Results | 23rd March 2025 16:58,N/A,16:58,Soft To Heavy,1m,Torcalot (IRE),S Foley,0,Mrs J Harrington,6th,4 l,3,9-3,-,True,165,50
