track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Downpatrick Racing Results | 14th July 2025 14:28,2025-07-14,14:28,Good (Good To Firm In Places),2m 1f 165y,Abel Mabel (IRE),Niall Moore,5,Arthur Goulding,4th,Head,4,11-3,-,True,5,45
Downpatrick Racing Results | 14th July 2025 14:28,2025-07-14,14:28,Good (Good To Firm In Places),2m 1f 165y,Auntie Lacey (IRE),S F O'Keeffe,0,P Nolan,3rd,3 l,5,11-7,-,True,5,45
Downpatrick Racing Results | 14th July 2025 14:28,2025-07-14,14:28,Good (Good To Firm In Places),2m 1f 165y,Sophia Rose (IRE),C Stone-Walsh,3,G P Cromwell,2nd,5 l,6,11-7,-,True,5,45
Downpatrick Racing Results | 14th July 2025 14:28,2025-07-14,14:28,Good (Good To Firm In Places),2m 1f 165y,Diamond Tipp (IRE),A Harvey,5,J C McConnell,1st,N/A,5,11-7t,-,True,5,45
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Tamberian (IRE),K E Buckley,0,Conor Maxwell,9th,6 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Moneysharvin (IRE),Mr D McGill,7,Gary McGill,8th,3 1/4 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Boomerang Bill (IRE),H E Sexton,7,A Sexton,7th,4 l,6,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Tinker Hill (IRE),Caragh Monaghan,7,L Lennon,6th,1 3/4 l,4,11-0,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Castle Du Barra (IRE),D A Kidd,7,J C McConnell,5th,11 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Rockys Favourite (IRE),P Cleary,7,Paul Mulligan,4th,11 l,4,11-0t,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Front Door Famous (IRE),K C Sexton,0,G P Cromwell,3rd,8 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Power Of Words (IRE),J W Kennedy,0,G Elliott,2nd,2 l,4,11-0h1,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Full Confession (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,11-12,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Tamberian (IRE),K E Buckley,0,Conor Maxwell,9th,6 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Moneysharvin (IRE),Mr D McGill,7,Gary McGill,8th,3 1/4 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Boomerang Bill (IRE),H E Sexton,7,A Sexton,7th,4 l,6,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Tinker Hill (IRE),Caragh Monaghan,7,L Lennon,6th,1 3/4 l,4,11-0,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Castle Du Barra (IRE),D A Kidd,7,J C McConnell,5th,11 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Rockys Favourite (IRE),P Cleary,7,Paul Mulligan,4th,11 l,4,11-0t,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Front Door Famous (IRE),K C Sexton,0,G P Cromwell,3rd,8 l,5,11-4,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Power Of Words (IRE),J W Kennedy,0,G Elliott,2nd,2 l,4,11-0h1,-,True,5,46
Downpatrick Racing Results | 14th July 2025 14:58,2025-07-14,14:58,Good (Good To Firm In Places)  Hurdle (Turf),2m 1f 165y,Full Confession (IRE),Mr P W Mullins,0,W P Mullins,1st,N/A,5,11-12,-,True,5,46
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Firstupbestdressed (IRE),K E Buckley,0,Conor Maxwell,11th,55 l,5,11-0,86,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Benzine,S Fitzgerald,0,J Morrison,10th,16 l,6,11-7,93,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Mount Mandela (IRE),J P O'Sullivan,0,C A McBratney,9th,6 1/2 l,5,12-0,100,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Noble Hilltop (IRE),Mr F R Buckley,7,E Buckley,8th,14 l,5,12-0p,100,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Centaq (IRE),P J O'Hanlon,0,D A McLoughlin,7th,Neck,5,10-11,83,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Surviving Murmansk (IRE),S F O'Keeffe,0,J Barcoe,6th,9 l,7,10-0,72,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Forever Frankie (IRE),D E Mullins,0,Michael G Cleary,5th,3/4 l,8,11-2p1,88,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Hidalgo Des Mottes (FR),S Cleary-Farrell,7,E Griffin,4th,7 1/2 l,8,11-8p,94,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Fire Coral,P T Enright,0,S Curling,3rd,Short Head,6,10-3t,75,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Demanding Gerry (IRE),K C Sexton,0,James Andrew Fahey,2nd,8 l,6,10-10t,82,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Tell Us This (IRE),E Staples,7,G P Cromwell,1st,N/A,6,12-0,100,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Firstupbestdressed (IRE),K E Buckley,0,Conor Maxwell,11th,55 l,5,11-0,86,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Benzine,S Fitzgerald,0,J Morrison,10th,16 l,6,11-7,93,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Mount Mandela (IRE),J P O'Sullivan,0,C A McBratney,9th,6 1/2 l,5,12-0,100,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Noble Hilltop (IRE),Mr F R Buckley,7,E Buckley,8th,14 l,5,12-0p,100,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Centaq (IRE),P J O'Hanlon,0,D A McLoughlin,7th,Neck,5,10-11,83,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Surviving Murmansk (IRE),S F O'Keeffe,0,J Barcoe,6th,9 l,7,10-0,72,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Forever Frankie (IRE),D E Mullins,0,Michael G Cleary,5th,3/4 l,8,11-2p1,88,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Hidalgo Des Mottes (FR),S Cleary-Farrell,7,E Griffin,4th,7 1/2 l,8,11-8p,94,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Fire Coral,P T Enright,0,S Curling,3rd,Short Head,6,10-3t,75,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Demanding Gerry (IRE),K C Sexton,0,James Andrew Fahey,2nd,8 l,6,10-10t,82,True,5,47
Downpatrick Racing Results | 14th July 2025 15:28,2025-07-14,15:28,Good (Good To Firm In Places),2m 1f 165y,Tell Us This (IRE),E Staples,7,G P Cromwell,1st,N/A,6,12-0,100,True,5,47
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Harpers Frontier (IRE),D J Gilligan,0,G Elliott,UR,N/A,6,11-4,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Princess Georgie (IRE),C Stone-Walsh,3,G B Caldwell,PU,N/A,5,10-11p1,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Townscupsixtythree (IRE),H E Sexton,7,A Sexton,5th,7 l,7,11-4,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Chisum (IRE),J C Gainford,0,N McKnight,4th,4 1/2 l,5,11-4,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Jackson Lamb (IRE),A Harvey,5,J C McConnell,3rd,Neck,6,11-12h,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Midnight Moonshine (IRE),B W Harvey,0,William Harvey,2nd,1 l,6,11-4,100,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Jazz De Cotte (FR),J W Kennedy,0,G Elliott,1st,N/A,6,11-12p,107,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Harpers Frontier (IRE),D J Gilligan,0,G Elliott,UR,N/A,6,11-4,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Princess Georgie (IRE),C Stone-Walsh,3,G B Caldwell,PU,N/A,5,10-11p1,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Townscupsixtythree (IRE),H E Sexton,7,A Sexton,5th,7 l,7,11-4,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Chisum (IRE),J C Gainford,0,N McKnight,4th,4 1/2 l,5,11-4,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Jackson Lamb (IRE),A Harvey,5,J C McConnell,3rd,Neck,6,11-12h,-,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Midnight Moonshine (IRE),B W Harvey,0,William Harvey,2nd,1 l,6,11-4,100,True,5,48
Downpatrick Racing Results | 14th July 2025 15:58,2025-07-14,15:58,Good (Good To Firm In Places),2m 5f 185y,Jazz De Cotte (FR),J W Kennedy,0,G Elliott,1st,N/A,6,11-12p,107,True,5,48
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Starzov (IRE),T Power Roche,5,P J Rothwell,7th,18 l,8,11-6tp1,104,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Gorthill (FR),J J Slevin,0,Caroline Mccaldin,6th,Head,9,12-0t,112,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Purse Price,D J Gilligan,0,R O'Sullivan,5th,6 1/2 l,8,11-11t,109,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Futurum Regem (IRE),E Finegan,7,H P Finegan,4th,10 l,9,11-1,99,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Lakota Blue (FR),J W Kennedy,0,G Elliott,3rd,8 l,4,10-13b,109,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Wajaaha (IRE),L A McKenna,5,P J McKenna,2nd,1/2 l,10,11-6p,104,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Lakefield Flyer (IRE),P Hanlon,7,J J Hanlon,1st,N/A,7,11-7ht,105,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Starzov (IRE),T Power Roche,5,P J Rothwell,7th,18 l,8,11-6tp1,104,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Gorthill (FR),J J Slevin,0,Caroline Mccaldin,6th,Head,9,12-0t,112,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Purse Price,D J Gilligan,0,R O'Sullivan,5th,6 1/2 l,8,11-11t,109,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Futurum Regem (IRE),E Finegan,7,H P Finegan,4th,10 l,9,11-1,99,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Lakota Blue (FR),J W Kennedy,0,G Elliott,3rd,8 l,4,10-13b,109,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Wajaaha (IRE),L A McKenna,5,P J McKenna,2nd,1/2 l,10,11-6p,104,True,5,49
Downpatrick Racing Results | 14th July 2025 16:28,2025-07-14,16:28,Good (Good To Firm In Places),2m 3f 100y,Lakefield Flyer (IRE),P Hanlon,7,J J Hanlon,1st,N/A,7,11-7ht,105,True,5,49
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Je Suis (IRE),Mr A P Kennedy,7,S Curling,9th,27 l,6,11-5,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Dunany Point (IRE),I Ryan,7,Conor Maxwell,8th,6 l,6,11-12,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Speranza Wilde (IRE),M P O'Connor,0,R K Watson,7th,16 l,7,11-5t,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Solo Flight (IRE),A Harvey,5,J C McConnell,6th,3 1/2 l,7,11-12tb1,100,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Royal Reprobate (IRE),J C Gainford,0,R O'Sullivan,5th,2 1/2 l,5,11-12,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Gina Moon (IRE),D J Gilligan,0,G Elliott,4th,2 l,6,11-5,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Butchers Bill,J W Kennedy,0,G Elliott,3rd,16 l,5,11-12p,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Betty Dutton (IRE),D J O'Keeffe,0,E J O'Grady,2nd,1 1/2 l,7,11-5,100,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Juniper Hill (IRE),S W Flanagan,0,P Nolan,1st,N/A,6,11-5t,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Je Suis (IRE),Mr A P Kennedy,7,S Curling,9th,27 l,6,11-5,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Dunany Point (IRE),I Ryan,7,Conor Maxwell,8th,6 l,6,11-12,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Speranza Wilde (IRE),M P O'Connor,0,R K Watson,7th,16 l,7,11-5t,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Solo Flight (IRE),A Harvey,5,J C McConnell,6th,3 1/2 l,7,11-12tb1,100,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Royal Reprobate (IRE),J C Gainford,0,R O'Sullivan,5th,2 1/2 l,5,11-12,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Gina Moon (IRE),D J Gilligan,0,G Elliott,4th,2 l,6,11-5,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Butchers Bill,J W Kennedy,0,G Elliott,3rd,16 l,5,11-12p,-,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Betty Dutton (IRE),D J O'Keeffe,0,E J O'Grady,2nd,1 1/2 l,7,11-5,100,True,5,50
Downpatrick Racing Results | 14th July 2025 16:58,2025-07-14,16:58,Good (Good To Firm In Places),2m 7f 150y,Juniper Hill (IRE),S W Flanagan,0,P Nolan,1st,N/A,6,11-5t,-,True,5,50
