track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Neska Blue (IRE),D King,0,D Hogan,PU,N/A,5,11-1tb1,87,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Hitthehayson (IRE),T Power Roche,5,P J Rothwell,PU,N/A,6,10-9p,81,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Younowhatimean (IRE),D J O'Keeffe,0,E McCarthy,PU,N/A,8,11-3tp,89,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Mother Ship (IRE),P Hanlon,7,J J Hanlon,8th,Neck,5,11-2,88,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Likable Chancer (IRE),S O'Callaghan,5,D Howard,7th,1 l,11,10-6tb,78,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Jekiki (IRE),G B Noonan,5,E McCarthy,6th,11 l,7,11-2t,88,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Hard Target (IRE),S F O'Keeffe,0,D H Kelly,5th,6 1/2 l,8,11-4,90,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Lucky Lioness (IRE),Mr P J Cody,7,Debbie Cody,4th,3 3/4 l,6,11-9tp1,95,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,West Of Carrig (IRE),Mr A J Browne,7,Don Browne,3rd,1 1/2 l,8,11-3,89,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Southgate Avenue (IRE),B Hayes,0,P Fenton,2nd,1 3/4 l,5,10-13,85,True,177,44
Limerick Racing Results | 29th May 2025 19:42,N/A,19:42,Good (Good To Firm In Places),2m 6f,Kiln Time (IRE),C M Quirke,3,D H Kelly,1st,N/A,9,11-0,86,True,177,44
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Clash Of Wings (IRE),Mr P J Cody,7,G J Power,10th,12 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Champagne Melanie (IRE),Mr M J Kenneally,7,J Neilan,9th,14 l,5,11-11p,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,An Capall Liath (IRE),Mr S Staples,7,R P Rath,8th,1 3/4 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Crokes Cross (IRE),Mr L P Barnett,7,Edward F Power,7th,6 1/2 l,6,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Subpoena,Mr C J Shine,7,Leonard Flynn,6th,8 l,6,11-11h1,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Croissant (IRE),Mr H C Swan,0,T J Nagle-Jr,5th,7 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Sing My Story (IRE),Mr B Aherne,7,E F Gallagher,4th,3 1/4 l,6,11-11t,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Betty Mo Chara (IRE),Mr D Doyle,7,P M J Doyle,3rd,2 1/4 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Barra Rua (IRE),Mr J L Gleeson,0,E Mullins,2nd,3 3/4 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Atomic Queen (IRE),Mr A P Ryan,7,Peter Fahey,1st,N/A,6,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Clash Of Wings (IRE),Mr P J Cody,7,G J Power,10th,12 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Champagne Melanie (IRE),Mr M J Kenneally,7,J Neilan,9th,14 l,5,11-11p,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,An Capall Liath (IRE),Mr S Staples,7,R P Rath,8th,1 3/4 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Crokes Cross (IRE),Mr L P Barnett,7,Edward F Power,7th,6 1/2 l,6,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Subpoena,Mr C J Shine,7,Leonard Flynn,6th,8 l,6,11-11h1,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Croissant (IRE),Mr H C Swan,0,T J Nagle-Jr,5th,7 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Sing My Story (IRE),Mr B Aherne,7,E F Gallagher,4th,3 1/4 l,6,11-11t,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Betty Mo Chara (IRE),Mr D Doyle,7,P M J Doyle,3rd,2 1/4 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Barra Rua (IRE),Mr J L Gleeson,0,E Mullins,2nd,3 3/4 l,5,11-11,-,True,177,45
Limerick Racing Results | 29th May 2025 20:12,N/A,20:12,Good (Good To Firm In Places),2m 100y,Atomic Queen (IRE),Mr A P Ryan,7,Peter Fahey,1st,N/A,6,11-11,-,True,177,45
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,No Speed Limit (FR),L T McAteer,0,P J McKenna,10th,3 3/4 l,10,9-4v,37,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Magyar,J J G Ryan,3,Jennifer Monaghan,9th,6 l,8,9-4t,21,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Tribute To Jade,R Whearty,3,Jennifer Monaghan,8th,5 1/2 l,7,9-4tp,29,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Verified (IRE),P McGettigan,7,Charles Weld,7th,3/4 l,4,10-2,65,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Eruption (IRE),R Coakley,0,J C McConnell,6th,2 1/2 l,6,9-9v1,49,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Amanirenas (IRE),R C Colgan,0,M C Grassick,5th,Neck,6,9-11p,57,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Devil's Angel,J Kearney,3,Kevin Coleman,4th,1/2 l,9,9-7,66,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Fivecromwellplace (IRE),P A Harnett,5,P F McEnery,3rd,2 l,4,9-13,66,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Nezeeh (IRE),D J O'Connor,10,D Hogan,2nd,1 1/4 l,4,10-2b,65,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,I Bid You Ajou (FR),G M Ryan,0,M Fahey,1st,N/A,4,9-11,59,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,No Speed Limit (FR),L T McAteer,0,P J McKenna,10th,3 3/4 l,10,9-4v,37,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Magyar,J J G Ryan,3,Jennifer Monaghan,9th,6 l,8,9-4t,21,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Tribute To Jade,R Whearty,3,Jennifer Monaghan,8th,5 1/2 l,7,9-4tp,29,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Verified (IRE),P McGettigan,7,Charles Weld,7th,3/4 l,4,10-2,65,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Eruption (IRE),R Coakley,0,J C McConnell,6th,2 1/2 l,6,9-9v1,49,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Amanirenas (IRE),R C Colgan,0,M C Grassick,5th,Neck,6,9-11p,57,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Devil's Angel,J Kearney,3,Kevin Coleman,4th,1/2 l,9,9-7,66,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Fivecromwellplace (IRE),P A Harnett,5,P F McEnery,3rd,2 l,4,9-13,66,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,Nezeeh (IRE),D J O'Connor,10,D Hogan,2nd,1 1/4 l,4,10-2b,65,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:25,N/A,17:25,Good,6f 25y,I Bid You Ajou (FR),G M Ryan,0,M Fahey,1st,N/A,4,9-11,59,True,177,46
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Night Magic (IRE),N M Crosse,0,Mrs J Harrington,5th,Neck,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Alice Monet (IRE),L F Roche,0,D K Weld,4th,3 1/4 l,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Sapphire Princess,C T Keane,0,G M Lyons,3rd,1 1/4 l,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Manhattan Chute (IRE),J A Powell,3,M O'Callaghan,2nd,4 3/4 l,3,9-8b1,78,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Gypsy Queen (IRE),W J Lee,0,W McCreery,1st,N/A,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Night Magic (IRE),N M Crosse,0,Mrs J Harrington,5th,Neck,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Alice Monet (IRE),L F Roche,0,D K Weld,4th,3 1/4 l,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Sapphire Princess,C T Keane,0,G M Lyons,3rd,1 1/4 l,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Manhattan Chute (IRE),J A Powell,3,M O'Callaghan,2nd,4 3/4 l,3,9-8b1,78,True,177,47
Fairyhouse Racing Results | 29th May 2025 17:57,N/A,17:57,Good,6f 25y,Gypsy Queen (IRE),W J Lee,0,W McCreery,1st,N/A,3,9-3,-,True,177,47
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Ellomate (IRE),R P Cleary,0,James Andrew Fahey,8th,20 l,3,8-9,62,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Bearwithus (IRE),L T McAteer,0,J M Barrett,7th,19 l,3,9-3t,70,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Red Veil (IRE),C T Keane,0,M O'Callaghan,6th,1/2 l,3,9-8,75,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Elusive Duke (IRE),W M Lordan,0,Kevin Coleman,5th,2 1/2 l,3,8-11,64,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Send Harry (IRE),J A Heffernan,0,Miss E McCutcheon,4th,2 3/4 l,3,8-12h1,65,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Gazelle D'or (IRE),W J Lee,0,M C Grassick,3rd,1/2 l,3,9-10,77,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Misappropriation (IRE),Nicola Burns,7,G M Lyons,2nd,1 1/4 l,3,9-12,79,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,No Return (IRE),J A Powell,3,Daniel Murphy,1st,N/A,3,9-12p1,79,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Ellomate (IRE),R P Cleary,0,James Andrew Fahey,8th,20 l,3,8-9,62,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Bearwithus (IRE),L T McAteer,0,J M Barrett,7th,19 l,3,9-3t,70,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Red Veil (IRE),C T Keane,0,M O'Callaghan,6th,1/2 l,3,9-8,75,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Elusive Duke (IRE),W M Lordan,0,Kevin Coleman,5th,2 1/2 l,3,8-11,64,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Send Harry (IRE),J A Heffernan,0,Miss E McCutcheon,4th,2 3/4 l,3,8-12h1,65,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Gazelle D'or (IRE),W J Lee,0,M C Grassick,3rd,1/2 l,3,9-10,77,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,Misappropriation (IRE),Nicola Burns,7,G M Lyons,2nd,1 1/4 l,3,9-12,79,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:27,N/A,18:27,Good (Good To Yielding In Places),6f 25y,No Return (IRE),J A Powell,3,Daniel Murphy,1st,N/A,3,9-12p1,79,True,177,48
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Layoftheland (IRE),S P Davis,0,Sean Davis,18th,3/4 l,4,9-2t,46,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Hero Of The Hour,J J G Ryan,3,T G McCourt,17th,Neck,8,9-11p,55,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Havana Notion,Adam Caffrey,0,J Feane,16th,Neck,5,9-2,46,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Navorrosse (IRE),L F Roche,0,G A Kingston,15th,1/2 l,8,8-12h,42,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Lismacbryan (IRE),R Whearty,3,P Cluskey,14th,Neck,4,9-10,54,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Abiding Star (IRE),W M Lordan,0,John Hayes,13th,3/4 l,4,9-10h,54,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Feature This (IRE),Caragh Monaghan,10,Ian Donoghue,12th,Head,6,9-0tb,44,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Green Valentine (IRE),R C Colgan,0,Kevin Coleman,11th,1/2 l,4,9-4,48,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Star Mind,N G McCullagh,0,Gerard O'Leary,10th,1/2 l,4,10-0,58,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Whatswrongnow (IRE),A J Slattery,0,Batt Burke,9th,1/2 l,4,8-13,43,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Jackie Brown (IRE),G M Ryan,0,A J Martin,8th,Head,5,9-8t,52,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,He's Justagent (IRE),W Joyce,3,Paul Mulligan,7th,3 1/4 l,5,9-1,45,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Happy Henry (IRE),W J Lee,0,W McCreery,6th,3/4 l,4,9-4,48,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Spirit Of Eagles (IRE),B M Coen,0,Thomas Dowling,5th,Neck,5,9-0,44,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Is That Love (IRE),L T McAteer,0,P Sweeney,4th,3/4 l,8,9-9p,53,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,American In Paris (IRE),J M Sheridan,0,P W Flynn,3rd,1/2 l,5,8-10tb,40,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Livingston Range (IRE),K G Kennedy,5,R Donohoe,2nd,1/2 l,7,8-10t,40,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Yaxchilan (IRE),D McMonagle,0,Gerard O'Leary,1st,N/A,4,9-9p,53,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Layoftheland (IRE),S P Davis,0,Sean Davis,18th,3/4 l,4,9-2t,46,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Hero Of The Hour,J J G Ryan,3,T G McCourt,17th,Neck,8,9-11p,55,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Havana Notion,Adam Caffrey,0,J Feane,16th,Neck,5,9-2,46,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Navorrosse (IRE),L F Roche,0,G A Kingston,15th,1/2 l,8,8-12h,42,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Lismacbryan (IRE),R Whearty,3,P Cluskey,14th,Neck,4,9-10,54,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Abiding Star (IRE),W M Lordan,0,John Hayes,13th,3/4 l,4,9-10h,54,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Feature This (IRE),Caragh Monaghan,10,Ian Donoghue,12th,Head,6,9-0tb,44,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Green Valentine (IRE),R C Colgan,0,Kevin Coleman,11th,1/2 l,4,9-4,48,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Star Mind,N G McCullagh,0,Gerard O'Leary,10th,1/2 l,4,10-0,58,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Whatswrongnow (IRE),A J Slattery,0,Batt Burke,9th,1/2 l,4,8-13,43,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Jackie Brown (IRE),G M Ryan,0,A J Martin,8th,Head,5,9-8t,52,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,He's Justagent (IRE),W Joyce,3,Paul Mulligan,7th,3 1/4 l,5,9-1,45,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Happy Henry (IRE),W J Lee,0,W McCreery,6th,3/4 l,4,9-4,48,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Spirit Of Eagles (IRE),B M Coen,0,Thomas Dowling,5th,Neck,5,9-0,44,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Is That Love (IRE),L T McAteer,0,P Sweeney,4th,3/4 l,8,9-9p,53,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,American In Paris (IRE),J M Sheridan,0,P W Flynn,3rd,1/2 l,5,8-10tb,40,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Livingston Range (IRE),K G Kennedy,5,R Donohoe,2nd,1/2 l,7,8-10t,40,True,177,49
Fairyhouse Racing Results | 29th May 2025 18:57,N/A,18:57,Good (Good To Yielding In Places),6f 25y,Yaxchilan (IRE),D McMonagle,0,Gerard O'Leary,1st,N/A,4,9-9p,53,True,177,49
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Marianne North (IRE),J A Heffernan,0,H Rogers,14th,2 l,3,9-7t,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Lyra Constellation (IRE),J Kearney,3,John O'Donoghue,13th,2 1/4 l,3,9-10,68,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Romantic War (IRE),R P Cleary,0,T Cleary,12th,1 3/4 l,3,8-7h1,46,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Cosmic Force,R Whearty,3,K H Clarke,11th,3 1/4 l,3,9-3p1,61,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Endless Dawn,J Pietropaolo,7,A McGuinness,10th,1 l,3,8-7tp,48,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Kodi's Angel (IRE),W Joyce,3,M Mulvany,9th,1 1/2 l,3,9-6,64,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Starsurge (IRE),C T Keane,0,G M Lyons,8th,Head,3,9-3t,61,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Vlhova,R C Colgan,0,Kevin Coleman,7th,1 3/4 l,3,9-7,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Tam Lin (IRE),J A Powell,3,Daniel Murphy,6th,1/2 l,3,9-10b,68,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Northern Attitude (IRE),G M Ryan,0,D Dias,5th,3/4 l,3,9-3b,61,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Spent All Me Money (IRE),J J G Ryan,3,J Davison,4th,Neck,3,9-13p,71,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Great Mover (IRE),W J Lee,0,W McCreery,3rd,1 l,3,9-7,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Mother Mara,N G McCullagh,0,Gerard O'Leary,2nd,Short Head,3,9-7,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Lovely (IRE),C Geerdharry,7,D Dias,1st,N/A,3,9-9,67,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Marianne North (IRE),J A Heffernan,0,H Rogers,14th,2 l,3,9-7t,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Lyra Constellation (IRE),J Kearney,3,John O'Donoghue,13th,2 1/4 l,3,9-10,68,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Romantic War (IRE),R P Cleary,0,T Cleary,12th,1 3/4 l,3,8-7h1,46,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Cosmic Force,R Whearty,3,K H Clarke,11th,3 1/4 l,3,9-3p1,61,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Endless Dawn,J Pietropaolo,7,A McGuinness,10th,1 l,3,8-7tp,48,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Kodi's Angel (IRE),W Joyce,3,M Mulvany,9th,1 1/2 l,3,9-6,64,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Starsurge (IRE),C T Keane,0,G M Lyons,8th,Head,3,9-3t,61,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Vlhova,R C Colgan,0,Kevin Coleman,7th,1 3/4 l,3,9-7,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Tam Lin (IRE),J A Powell,3,Daniel Murphy,6th,1/2 l,3,9-10b,68,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Northern Attitude (IRE),G M Ryan,0,D Dias,5th,3/4 l,3,9-3b,61,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Spent All Me Money (IRE),J J G Ryan,3,J Davison,4th,Neck,3,9-13p,71,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Great Mover (IRE),W J Lee,0,W McCreery,3rd,1 l,3,9-7,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Mother Mara,N G McCullagh,0,Gerard O'Leary,2nd,Short Head,3,9-7,65,True,177,50
Fairyhouse Racing Results | 29th May 2025 19:27,N/A,19:27,Yielding,7f,Lovely (IRE),C Geerdharry,7,D Dias,1st,N/A,3,9-9,67,True,177,50
