track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Clonmel Racing Results | 3rd December 2024 13:35,N/A,13:35,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Je Suis (IRE),Mr A P Kennedy,7,S Curling,4th,1/2 l,5,10-11,-,True,153,46
Clonmel Racing Results | 3rd December 2024 13:35,N/A,13:35,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Onlymammycanloveme (IRE),Mr T Walsh,7,S Neville,3rd,20 l,5,11-4t1,-,True,153,46
Clonmel Racing Results | 3rd December 2024 13:35,N/A,13:35,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Whatsanotheryear (IRE),Mr D O'Connor,0,P J Flynn,2nd,5 l,5,11-4,-,True,153,46
Clonmel Racing Results | 3rd December 2024 13:35,N/A,13:35,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,C'est Ta Chance (FR),Mr P W Mullins,0,W P Mullins,1st,N/A,5,11-4,-,True,153,46
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Notevenatext (IRE),Mr C J Shine,7,Brendan Walsh,18th,40 l,6,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Beefeater (IRE),Mr Alan O'Sullivan,7,Eamon Courtney,17th,33 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Sheer Raz (IRE),Mr D G Lavery,0,G P Cromwell,16th,10 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Alright George (IRE),Mr B J Walsh,7,P J Rothwell,15th,8 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Ourgingernut (IRE),Mr F Maguire,0,P A Fahy,14th,1 1/4 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Brown Boots (IRE),Mr P W Gleeson,7,L P Cusack,13th,5 1/2 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Duce Bigalow (IRE),Mr T Walsh,7,S Neville,12th,1 1/4 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Royal Reprobate (IRE),Mr E Finegan,7,G P Cromwell,11th,1/2 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Chef's Kiss (IRE),Miss P Elvin,7,P J Rothwell,10th,4 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,The Mail Train (IRE),Mr P A King,5,D H Kelly,9th,3 3/4 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Pointe A Pitre (FR),Mr E Staples,7,P Nolan,8th,2 3/4 l,5,10-11,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,River Vale (IRE),Mr L Burke-Ott,7,M Winters,7th,7 l,8,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,I Ballyadam Moon (FR),Mr J D Coffey,7,T O'Brien,6th,3/4 l,6,11-4t,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Lygon Lad (IRE),Mr H C Swan,3,G Elliott,5th,7 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Lady Rose Hackett,Mr J L Gleeson,3,H De Bromhead,4th,4 1/2 l,5,10-11h1,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Karamoja (FR),Miss J Townend,0,W P Mullins,3rd,5 l,4,10-11,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Uhavemeinstitches (IRE),Miss A B O'Connor,0,J Motherway,2nd,2 1/4 l,4,10-11,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Karafon (FR),Mr P W Mullins,0,W P Mullins,1st,N/A,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Notevenatext (IRE),Mr C J Shine,7,Brendan Walsh,18th,40 l,6,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Beefeater (IRE),Mr Alan O'Sullivan,7,Eamon Courtney,17th,33 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Sheer Raz (IRE),Mr D G Lavery,0,G P Cromwell,16th,10 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Alright George (IRE),Mr B J Walsh,7,P J Rothwell,15th,8 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Ourgingernut (IRE),Mr F Maguire,0,P A Fahy,14th,1 1/4 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Brown Boots (IRE),Mr P W Gleeson,7,L P Cusack,13th,5 1/2 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Duce Bigalow (IRE),Mr T Walsh,7,S Neville,12th,1 1/4 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Royal Reprobate (IRE),Mr E Finegan,7,G P Cromwell,11th,1/2 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Chef's Kiss (IRE),Miss P Elvin,7,P J Rothwell,10th,4 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,The Mail Train (IRE),Mr P A King,5,D H Kelly,9th,3 3/4 l,5,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Pointe A Pitre (FR),Mr E Staples,7,P Nolan,8th,2 3/4 l,5,10-11,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,River Vale (IRE),Mr L Burke-Ott,7,M Winters,7th,7 l,8,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,I Ballyadam Moon (FR),Mr J D Coffey,7,T O'Brien,6th,3/4 l,6,11-4t,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Lygon Lad (IRE),Mr H C Swan,3,G Elliott,5th,7 l,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Lady Rose Hackett,Mr J L Gleeson,3,H De Bromhead,4th,4 1/2 l,5,10-11h1,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Karamoja (FR),Miss J Townend,0,W P Mullins,3rd,5 l,4,10-11,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Uhavemeinstitches (IRE),Miss A B O'Connor,0,J Motherway,2nd,2 1/4 l,4,10-11,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:05,N/A,14:05,Yielding (Yielding To Soft In Places) (Div,2m 3f 97y,Karafon (FR),Mr P W Mullins,0,W P Mullins,1st,N/A,4,11-4,-,True,153,47
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ilbdare (IRE),P K Donovan,5,M M McNiff,NR,N/A,4,11-11,92,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Restless Son (IRE),Sam Ewing,0,N Lee,NR,N/A,7,11-1,82,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Kiln Time (IRE),B Hayes,0,D H Kelly,15th,27 l,8,11-13,94,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Love Like This (IRE),J Aherne,7,J P Ryan,14th,4 1/2 l,6,11-13,94,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Chemdawg (IRE),P T Enright,0,O McKiernan,13th,Head,5,11-4,85,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Fancy Prospect (IRE),D Meyler,0,E Doyle,12th,2 3/4 l,5,11-7,88,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ella Rose (IRE),N T Prendergast,7,D E Prendergast,11th,6 l,7,11-0,81,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Johnny Cakes (FR),S D Torrens,0,P J Rothwell,10th,1 3/4 l,5,10-13p,80,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Party Pack (IRE),A Harvey,5,J P Flavin,9th,1 1/2 l,6,11-8,89,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Glorious Singer (IRE),E M O'Sullivan,7,Ms M Flynn,8th,1 l,9,10-13p,80,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ballycommon Chapel (IRE),R Deegan,0,R Donohoe,7th,Neck,6,11-6b,87,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Castlehill Boy (IRE),S W Flanagan,0,Brendan Walsh,6th,3/4 l,9,11-7t,88,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ardfert Mary (IRE),D E Mullins,0,J P Ryan,5th,2 3/4 l,7,11-0,81,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Donegal Danny (IRE),C M Quirke,5,M J McDonagh,4th,Head,6,11-9t,90,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Beggars Rock (IRE),S Fitzgerald,0,D Queally,3rd,Neck,5,11-13,94,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Knockbrack Rambler (IRE),D J O'Keeffe,0,Brendan Walsh,2nd,7 1/2 l,7,11-12,93,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Duffys Hodey (IRE),T Power Roche,7,P J Rothwell,1st,N/A,7,11-4,85,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ilbdare (IRE),P K Donovan,5,M M McNiff,NR,N/A,4,11-11,92,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Restless Son (IRE),Sam Ewing,0,N Lee,NR,N/A,7,11-1,82,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Kiln Time (IRE),B Hayes,0,D H Kelly,15th,27 l,8,11-13,94,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Love Like This (IRE),J Aherne,7,J P Ryan,14th,4 1/2 l,6,11-13,94,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Chemdawg (IRE),P T Enright,0,O McKiernan,13th,Head,5,11-4,85,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Fancy Prospect (IRE),D Meyler,0,E Doyle,12th,2 3/4 l,5,11-7,88,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ella Rose (IRE),N T Prendergast,7,D E Prendergast,11th,6 l,7,11-0,81,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Johnny Cakes (FR),S D Torrens,0,P J Rothwell,10th,1 3/4 l,5,10-13p,80,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Party Pack (IRE),A Harvey,5,J P Flavin,9th,1 1/2 l,6,11-8,89,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Glorious Singer (IRE),E M O'Sullivan,7,Ms M Flynn,8th,1 l,9,10-13p,80,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ballycommon Chapel (IRE),R Deegan,0,R Donohoe,7th,Neck,6,11-6b,87,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Castlehill Boy (IRE),S W Flanagan,0,Brendan Walsh,6th,3/4 l,9,11-7t,88,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Ardfert Mary (IRE),D E Mullins,0,J P Ryan,5th,2 3/4 l,7,11-0,81,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Donegal Danny (IRE),C M Quirke,5,M J McDonagh,4th,Head,6,11-9t,90,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Beggars Rock (IRE),S Fitzgerald,0,D Queally,3rd,Neck,5,11-13,94,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Knockbrack Rambler (IRE),D J O'Keeffe,0,Brendan Walsh,2nd,7 1/2 l,7,11-12,93,True,153,48
Clonmel Racing Results | 3rd December 2024 14:35,N/A,14:35,Yielding (Yielding To Soft In Places),2m 3f 97y,Duffys Hodey (IRE),T Power Roche,7,P J Rothwell,1st,N/A,7,11-4,85,True,153,48
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,A Great Buzz (IRE),S D Torrens,0,R Tyner,NR,N/A,5,10-3t1,93,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Ishan (FR),R P Treacy,0,S Curling,12th,1/2 l,6,10-5,95,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Don't Talk (GER),B W Harvey,0,K Thornton,11th,4 1/2 l,7,10-8t,98,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Danny The Fence (IRE),G Brouder,0,K Thornton,10th,4 1/2 l,7,10-7t,97,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Drop The Anchor (IRE),J S McGarvey,0,P A Fahy,9th,1 1/4 l,10,11-5,109,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Mighty Oak Lad (IRE),D Meyler,0,K Thornton,8th,2 3/4 l,6,10-11,101,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Carlas Big Jim (IRE),J Smith,7,L J Archdeacon,7th,1 1/4 l,6,10-12,102,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,One Last Tango (IRE),M P Walsh,0,E Griffin,6th,9 1/2 l,7,11-11,115,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Rusheen (IRE),D E Mullins,0,J Dullea,5th,Neck,6,10-10,100,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Silver King (IRE),P T Enright,0,O McKiernan,4th,4 1/4 l,8,11-3ht,107,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Kilashee (IRE),D King,0,J P Ryan,3rd,3 l,9,10-13,103,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Cheerful Chap (IRE),J P O'Sullivan,0,P J Rothwell,2nd,5 1/2 l,7,10-12p,102,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Lazer Wolf (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-12,116,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,A Great Buzz (IRE),S D Torrens,0,R Tyner,NR,N/A,5,10-3t1,93,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Ishan (FR),R P Treacy,0,S Curling,12th,1/2 l,6,10-5,95,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Don't Talk (GER),B W Harvey,0,K Thornton,11th,4 1/2 l,7,10-8t,98,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Danny The Fence (IRE),G Brouder,0,K Thornton,10th,4 1/2 l,7,10-7t,97,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Drop The Anchor (IRE),J S McGarvey,0,P A Fahy,9th,1 1/4 l,10,11-5,109,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Mighty Oak Lad (IRE),D Meyler,0,K Thornton,8th,2 3/4 l,6,10-11,101,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Carlas Big Jim (IRE),J Smith,7,L J Archdeacon,7th,1 1/4 l,6,10-12,102,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,One Last Tango (IRE),M P Walsh,0,E Griffin,6th,9 1/2 l,7,11-11,115,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Rusheen (IRE),D E Mullins,0,J Dullea,5th,Neck,6,10-10,100,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Silver King (IRE),P T Enright,0,O McKiernan,4th,4 1/4 l,8,11-3ht,107,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Kilashee (IRE),D King,0,J P Ryan,3rd,3 l,9,10-13,103,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Cheerful Chap (IRE),J P O'Sullivan,0,P J Rothwell,2nd,5 1/2 l,7,10-12p,102,True,153,49
Clonmel Racing Results | 3rd December 2024 15:05,N/A,15:05,Yielding (Yielding To Soft In Places),2m 2f 62y,Lazer Wolf (IRE),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-12,116,True,153,49
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Starman (FR),J P O'Sullivan,0,A McCann,NR,N/A,8,11-12h,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Hillsdale (IRE),E Walsh,0,J P Dempsey,UR,N/A,5,11-12h,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Our Boy Rocky (IRE),R Deegan,0,L P Cusack,14th,Neck,6,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Millstream Lady (IRE),C P McNamara,0,E McNamara,13th,3 1/2 l,6,11-5,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Big Island (IRE),L Quinlan,3,W J Lanigan,12th,8 1/2 l,7,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Whateys Quest (IRE),R P Treacy,0,C Byrnes,11th,Head,6,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Pitwood Road,J P Shinnick,5,T O'Brien,10th,Neck,6,11-5b,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Oneforgonzo (IRE),S F O'Keeffe,0,S Aherne,9th,2 1/4 l,6,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Due Course (IRE),K E Buckley,0,G P Cromwell,8th,13 l,6,11-12t,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Champagne Mahler (IRE),D J O'Keeffe,0,H De Bromhead,7th,3 1/2 l,6,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Undeniable Alibi (FR),Sam Ewing,0,G Elliott,6th,9 l,5,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Global Export (IRE),K M Donoghue,0,G P Cromwell,5th,1 1/4 l,6,11-12,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Connors Cross (IRE),M J M O'Sullivan,0,T Cooper,4th,4 l,7,11-12ht1,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,St Faz (FR),P T Enright,0,E J O'Grady,3rd,1 l,4,11-6,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Bleu D'enfer (FR),D E Mullins,0,S R B Crawford,2nd,Short Head,6,11-12t,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Kiltealy Park (IRE),S W Flanagan,0,P Nolan,1st,N/A,5,11-5,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Starman (FR),J P O'Sullivan,0,A McCann,NR,N/A,8,11-12h,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Hillsdale (IRE),E Walsh,0,J P Dempsey,UR,N/A,5,11-12h,-,True,153,50
Clonmel Racing Results | 3rd December 2024 15:35,N/A,15:35,Yielding (Yielding To Soft In Places),2m 1f 62y,Our Boy Rocky (IRE),R Deegan,0,L P Cusack,14th,Neck,6,11-12,-,True,153,50
