track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Starfinch (IRE),N M Crosse,0,Mrs J Harrington,14th,7 l,2,9-2,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Ice Dancer (IRE),J Cleary,5,A P O'Brien,13th,Nose,2,9-2,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Circle Of Life (IRE),W M Lordan,0,A P O'Brien,12th,Head,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Shadow Run (IRE),J A Powell,3,M O'Callaghan,11th,1 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Vidmiyr (IRE),N G McCullagh,0,J P Murtagh,10th,3/4 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Savile Row (IRE),M Crehan,3,A P O'Brien,9th,Neck,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Lauda (IRE),D P McDonogh,0,J P O'Brien,8th,1/2 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Trustmore (IRE),C D Hayes,0,Stephen Thorne,7th,1 1/4 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Ciarrai Abu (IRE),L F Roche,0,J P Fahey,6th,Neck,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Daring Heart (IRE),G F Carroll,0,G M Lyons,5th,1/2 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Nil Bua Gan Dua (USA),D Browne McMonagle,0,J P O'Brien,4th,Head,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Take Charge Star (IRE),B M Coen,0,J P Murtagh,3rd,Nose,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Resurgence (IRE),S Foley,0,Mrs J Harrington,2nd,2 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Thread Of Gold (IRE),J M Sheridan,0,W P Mullins,1st,N/A,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Starfinch (IRE),N M Crosse,0,Mrs J Harrington,14th,7 l,2,9-2,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Ice Dancer (IRE),J Cleary,5,A P O'Brien,13th,Nose,2,9-2,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Circle Of Life (IRE),W M Lordan,0,A P O'Brien,12th,Head,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Shadow Run (IRE),J A Powell,3,M O'Callaghan,11th,1 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Vidmiyr (IRE),N G McCullagh,0,J P Murtagh,10th,3/4 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Savile Row (IRE),M Crehan,3,A P O'Brien,9th,Neck,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Lauda (IRE),D P McDonogh,0,J P O'Brien,8th,1/2 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Trustmore (IRE),C D Hayes,0,Stephen Thorne,7th,1 1/4 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Ciarrai Abu (IRE),L F Roche,0,J P Fahey,6th,Neck,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Daring Heart (IRE),G F Carroll,0,G M Lyons,5th,1/2 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Nil Bua Gan Dua (USA),D Browne McMonagle,0,J P O'Brien,4th,Head,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Take Charge Star (IRE),B M Coen,0,J P Murtagh,3rd,Nose,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Resurgence (IRE),S Foley,0,Mrs J Harrington,2nd,2 l,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 13:42,2025-08-23,13:42,Good,7f,Thread Of Gold (IRE),J M Sheridan,0,W P Mullins,1st,N/A,2,9-7,-,True,14,1
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Mise Freisin (IRE),M W Hassett,3,T Mullins,15th,7 l,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Astute Power (IRE),C D Hayes,0,E Lynam,14th,14 l,3,9-8,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Snowballs (IRE),N M Crosse,0,W McCreery,13th,1/2 l,3,9-8,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Be Good Or Begone (IRE),S Foley,0,Daniel Murphy,12th,4 1/2 l,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Bennu (IRE),A Browne-Souza,7,W P Browne,11th,Neck,4,9-11,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Java Wood (IRE),R M Mulligan,7,K Smith,10th,1 l,5,9-11h,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Yutori,B M Coen,0,Daniel McLoughlin,9th,1/2 l,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Bluebelardo (IRE),R P Cleary,0,M C Grassick,8th,Head,3,9-3b,60,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Desert Power (IRE),J J G Ryan,0,E Lynam,7th,1 1/2 l,4,9-11,76,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Arklow Lad (IRE),D P McDonogh,0,K P Cotter,6th,1/2 l,3,9-8,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Cali Case,J A Powell,3,M O'Callaghan,5th,1/2 l,3,9-8t,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Cecco (USA),J M Sheridan,0,J A Stack,4th,1/2 l,3,9-8b1,71,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Washington Street (IRE),G F Carroll,0,G M Lyons,3rd,3/4 l,3,9-8,77,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Glory To Be (IRE),W M Lordan,0,M C Grassick,2nd,Short Head,3,9-3,70,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Cash Me (IRE),D Browne McMonagle,0,A Oliver,1st,N/A,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Mise Freisin (IRE),M W Hassett,3,T Mullins,15th,7 l,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Astute Power (IRE),C D Hayes,0,E Lynam,14th,14 l,3,9-8,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Snowballs (IRE),N M Crosse,0,W McCreery,13th,1/2 l,3,9-8,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Be Good Or Begone (IRE),S Foley,0,Daniel Murphy,12th,4 1/2 l,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Bennu (IRE),A Browne-Souza,7,W P Browne,11th,Neck,4,9-11,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Java Wood (IRE),R M Mulligan,7,K Smith,10th,1 l,5,9-11h,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Yutori,B M Coen,0,Daniel McLoughlin,9th,1/2 l,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Bluebelardo (IRE),R P Cleary,0,M C Grassick,8th,Head,3,9-3b,60,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Desert Power (IRE),J J G Ryan,0,E Lynam,7th,1 1/2 l,4,9-11,76,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Arklow Lad (IRE),D P McDonogh,0,K P Cotter,6th,1/2 l,3,9-8,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Cali Case,J A Powell,3,M O'Callaghan,5th,1/2 l,3,9-8t,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Cecco (USA),J M Sheridan,0,J A Stack,4th,1/2 l,3,9-8b1,71,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Washington Street (IRE),G F Carroll,0,G M Lyons,3rd,3/4 l,3,9-8,77,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Glory To Be (IRE),W M Lordan,0,M C Grassick,2nd,Short Head,3,9-3,70,True,14,2
Curragh Racing Results | 23rd August 2025 14:17,2025-08-23,14:17,Good,6f,Cash Me (IRE),D Browne McMonagle,0,A Oliver,1st,N/A,3,9-3,-,True,14,2
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Party Dress (IRE),N M Crosse,0,W McCreery,9th,30 l,5,9-1p,73,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Beauparc (IRE),J Kearney,3,G Keane,8th,14 l,5,9-8,80,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Oriole,L F Roche,0,M Fahey,7th,13 l,6,9-9b1,81,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Heather (IRE),Nicola Burns,7,G M Lyons,6th,1 3/4 l,3,9-9,90,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Sissi (IRE),D P McDonogh,0,J P O'Brien,5th,1 l,4,9-5,77,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,La Vita Nova (IRE),S Foley,0,Mrs J Harrington,4th,5 1/2 l,4,9-12p,84,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Fortuna Vera (IRE),D Browne McMonagle,0,J P O'Brien,3rd,1/2 l,3,8-13,80,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Shaool (IRE),B M Coen,0,J P Murtagh,2nd,3 3/4 l,4,10-0,86,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,It's A Heartbeat (IRE),A J Slattery,0,John O'Donoghue,1st,N/A,3,9-8,89,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Party Dress (IRE),N M Crosse,0,W McCreery,9th,30 l,5,9-1p,73,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Beauparc (IRE),J Kearney,3,G Keane,8th,14 l,5,9-8,80,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Oriole,L F Roche,0,M Fahey,7th,13 l,6,9-9b1,81,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Heather (IRE),Nicola Burns,7,G M Lyons,6th,1 3/4 l,3,9-9,90,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Sissi (IRE),D P McDonogh,0,J P O'Brien,5th,1 l,4,9-5,77,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,La Vita Nova (IRE),S Foley,0,Mrs J Harrington,4th,5 1/2 l,4,9-12p,84,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Fortuna Vera (IRE),D Browne McMonagle,0,J P O'Brien,3rd,1/2 l,3,8-13,80,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,Shaool (IRE),B M Coen,0,J P Murtagh,2nd,3 3/4 l,4,10-0,86,True,14,3
Curragh Racing Results | 23rd August 2025 14:52,2025-08-23,14:52,Good (Good To Firm In Places),1m 4f,It's A Heartbeat (IRE),A J Slattery,0,John O'Donoghue,1st,N/A,3,9-8,89,True,14,3
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Chicago Pope (IRE),B M Coen,0,J P Murtagh,5th,4 1/2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,A Boy Named Susie (IRE),G M Ryan,0,Donnacha O'Brien,4th,1 1/2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Go Just Do It,D Browne McMonagle,0,J P O'Brien,3rd,3 1/2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Geryon (IRE),G F Carroll,0,G M Lyons,2nd,2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Constitution River (FR),W M Lordan,0,A P O'Brien,1st,N/A,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Chicago Pope (IRE),B M Coen,0,J P Murtagh,5th,4 1/2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,A Boy Named Susie (IRE),G M Ryan,0,Donnacha O'Brien,4th,1 1/2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Go Just Do It,D Browne McMonagle,0,J P O'Brien,3rd,3 1/2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Geryon (IRE),G F Carroll,0,G M Lyons,2nd,2 l,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 15:27,2025-08-23,15:27,Good,7f,Constitution River (FR),W M Lordan,0,A P O'Brien,1st,N/A,2,9-5,-,True,14,4
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Skydance,D Browne McMonagle,0,W McCreery,6th,8 1/2 l,2,9-2,96,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Balantina (IRE),G M Ryan,0,Donnacha O'Brien,5th,3 1/4 l,2,9-2,98,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Brownstown,B M Coen,0,G P Cromwell,4th,1 1/2 l,2,9-2,-,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Evolutionist (IRE),S Foley,0,K R Burke,3rd,1 3/4 l,2,9-2,-,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Suzie Songs (IRE),G F Carroll,0,G M Lyons,2nd,2 1/2 l,2,9-2,-,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Composing (IRE),W M Lordan,0,A P O'Brien,1st,N/A,2,9-2,102,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Skydance,D Browne McMonagle,0,W McCreery,6th,8 1/2 l,2,9-2,96,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Balantina (IRE),G M Ryan,0,Donnacha O'Brien,5th,3 1/4 l,2,9-2,98,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Brownstown,B M Coen,0,G P Cromwell,4th,1 1/2 l,2,9-2,-,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Evolutionist (IRE),S Foley,0,K R Burke,3rd,1 3/4 l,2,9-2,-,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Suzie Songs (IRE),G F Carroll,0,G M Lyons,2nd,2 1/2 l,2,9-2,-,True,14,5
Curragh Racing Results | 23rd August 2025 16:02,2025-08-23,16:02,Good,7f,Composing (IRE),W M Lordan,0,A P O'Brien,1st,N/A,2,9-2,102,True,14,5
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Dancing Steve (IRE),S Coen,7,A McGuinness,14th,22 l,4,9-9v,72,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Spring Dance (IRE),S Foley,0,Mrs J Harrington,13th,2 3/4 l,4,9-9,72,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Miss Nifty (IRE),R P Cleary,0,S Lavery,12th,4 1/4 l,3,8-12,70,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Eighty Eight (IRE),R Donaghue-Leahy,7,J Feane,11th,11 l,6,9-0,63,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Goldino (IRE),D P McDonogh,0,J S Bolger,10th,1 1/4 l,3,8-9,67,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Autocrat (IRE),Nicola Burns,7,R Donohoe,9th,Nose,5,9-6b,69,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Solar Breeze (IRE),S T McCullagh,0,Daniel McLoughlin,8th,1/2 l,6,9-11,74,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Slurricane (IRE),G F Carroll,0,R O'Sullivan,7th,3 1/2 l,4,10-0,77,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Voice Of Reason (IRE),C Cusack,7,W Delahunty,6th,2 1/4 l,5,9-9,72,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Dream Escape,C D Hayes,0,T Mullins,5th,6 1/2 l,6,9-0,63,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Sir Callisto (IRE),J J G Ryan,0,A J Martin,4th,1 1/2 l,5,9-12t,75,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Angelo Pio (IRE),D Browne McMonagle,0,J P O'Brien,3rd,1/2 l,3,9-10t,82,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Frank Pickle (IRE),B M Coen,0,Mrs D Foster,2nd,Head,4,9-11,74,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Daboya (IRE),K G Kennedy,5,R Donohoe,1st,N/A,4,9-5b,68,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Dancing Steve (IRE),S Coen,7,A McGuinness,14th,22 l,4,9-9v,72,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Spring Dance (IRE),S Foley,0,Mrs J Harrington,13th,2 3/4 l,4,9-9,72,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Miss Nifty (IRE),R P Cleary,0,S Lavery,12th,4 1/4 l,3,8-12,70,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Eighty Eight (IRE),R Donaghue-Leahy,7,J Feane,11th,11 l,6,9-0,63,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Goldino (IRE),D P McDonogh,0,J S Bolger,10th,1 1/4 l,3,8-9,67,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Autocrat (IRE),Nicola Burns,7,R Donohoe,9th,Nose,5,9-6b,69,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Solar Breeze (IRE),S T McCullagh,0,Daniel McLoughlin,8th,1/2 l,6,9-11,74,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Slurricane (IRE),G F Carroll,0,R O'Sullivan,7th,3 1/2 l,4,10-0,77,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Voice Of Reason (IRE),C Cusack,7,W Delahunty,6th,2 1/4 l,5,9-9,72,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Dream Escape,C D Hayes,0,T Mullins,5th,6 1/2 l,6,9-0,63,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Sir Callisto (IRE),J J G Ryan,0,A J Martin,4th,1 1/2 l,5,9-12t,75,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Angelo Pio (IRE),D Browne McMonagle,0,J P O'Brien,3rd,1/2 l,3,9-10t,82,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Frank Pickle (IRE),B M Coen,0,Mrs D Foster,2nd,Head,4,9-11,74,True,14,6
Curragh Racing Results | 23rd August 2025 16:37,2025-08-23,16:37,Good,1m 4f,Daboya (IRE),K G Kennedy,5,R Donohoe,1st,N/A,4,9-5b,68,True,14,6
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,King Winner (FR),R P Cleary,0,A Murray,10th,2 3/4 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Bright Night (IRE),J M Sheridan,0,D Hogan,9th,7 1/2 l,3,9-3,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Baron Blake (FR),G F Carroll,0,J J Hanlon,8th,6 l,4,10-1,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Direct Approach (IRE),P A Harnett,5,Donnacha O'Brien,7th,2 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Hamadhan (IRE),B M Coen,0,J P Murtagh,6th,Nose,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Bartholomew,N M Crosse,0,N Stokes,5th,3 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Etawa (IRE),C D Hayes,0,D K Weld,4th,1/2 l,3,9-3b1,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Lifting Sails (IRE),S Foley,0,Mrs J Harrington,3rd,1 1/4 l,3,9-3,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Saratoga (IRE),W M Lordan,0,A P O'Brien,2nd,4 1/2 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Slaney Drive (IRE),D P McDonogh,0,J S Bolger,1st,N/A,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,King Winner (FR),R P Cleary,0,A Murray,10th,2 3/4 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Bright Night (IRE),J M Sheridan,0,D Hogan,9th,7 1/2 l,3,9-3,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Baron Blake (FR),G F Carroll,0,J J Hanlon,8th,6 l,4,10-1,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Direct Approach (IRE),P A Harnett,5,Donnacha O'Brien,7th,2 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Hamadhan (IRE),B M Coen,0,J P Murtagh,6th,Nose,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Bartholomew,N M Crosse,0,N Stokes,5th,3 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Etawa (IRE),C D Hayes,0,D K Weld,4th,1/2 l,3,9-3b1,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Lifting Sails (IRE),S Foley,0,Mrs J Harrington,3rd,1 1/4 l,3,9-3,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Saratoga (IRE),W M Lordan,0,A P O'Brien,2nd,4 1/2 l,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:10,2025-08-23,17:10,Good,1m 2f,Slaney Drive (IRE),D P McDonogh,0,J S Bolger,1st,N/A,3,9-8,-,True,14,7
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Hero Of The Hour,J J G Ryan,0,T G McCourt,12th,Neck,8,9-5b,61,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Havana Notion,K G Kennedy,5,J Feane,11th,Head,5,8-7,42,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,I'm Spartacus (IRE),Adam Caffrey,0,A McGuinness,10th,1 1/4 l,4,9-4,60,True,14,8
