track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 21st May 2024 17:50,N/A,17:50,Good,6f,Annie Edson Taylor,J A Heffernan,0,Kevin Coleman,3rd,3 1/4 l,3,9-3,-,True,115,44
Cork Racing Results | 21st May 2024 17:50,N/A,17:50,Good,6f,Dalva's Boys (IRE),B M Coen,0,R O'Brien,2nd,3/4 l,4,10-3,-,True,115,44
Cork Racing Results | 21st May 2024 17:50,N/A,17:50,Good,6f,Gerrit's Gem (IRE),S T McCullagh,3,K P Cotter,1st,N/A,4,10-3b1,-,True,115,44
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Nordic Passage (IRE),B M Coen,0,J F Levins,NR,N/A,9,9-13,69,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Miqdaad (IRE),H J Horgan,5,D Hogan,NR,N/A,4,9-7b1,63,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Shanadar (IRE),W J Lee,0,M Halford & T Collins,13th,3/4 l,4,9-13t1,69,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Red Heel (IRE),G F Carroll,0,M Mulvany,12th,3/4 l,7,9-12,68,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Mindthegap (IRE),M W Hassett,5,J F Levins,11th,1 3/4 l,4,10-5v1,75,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Summer Snow (IRE),C T Keane,0,M O'Callaghan,10th,1 1/4 l,4,9-6t,62,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Little Keilee (IRE),J Kearney,5,Ciaran Murphy,9th,3 l,4,10-0,70,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Run Forrest Run (IRE),S T McCullagh,3,M Fenton,8th,1/2 l,6,9-12,68,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Trueba (IRE),R M Mulligan,7,E Linehan,7th,1/2 l,8,9-0,56,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Amemri,L T McAteer,0,D Marnane,6th,Neck,4,8-13,55,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Jazzy Dancer (IRE),J J G Ryan,5,W J Martin,5th,1/2 l,6,9-8p,64,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Shawaamekh,D W O'Connor,0,J F Levins,4th,Head,10,10-3,73,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Superior Force,D Egan,0,A Murray,3rd,1 l,5,10-0,70,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Lohengrin,N M Crosse,0,E O'Connell,2nd,Nose,4,9-5t,61,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Distillate,Adam Caffrey,5,A McGuinness,1st,N/A,4,9-9t,65,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Nordic Passage (IRE),B M Coen,0,J F Levins,NR,N/A,9,9-13,69,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Miqdaad (IRE),H J Horgan,5,D Hogan,NR,N/A,4,9-7b1,63,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Shanadar (IRE),W J Lee,0,M Halford & T Collins,13th,3/4 l,4,9-13t1,69,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Red Heel (IRE),G F Carroll,0,M Mulvany,12th,3/4 l,7,9-12,68,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Mindthegap (IRE),M W Hassett,5,J F Levins,11th,1 3/4 l,4,10-5v1,75,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Summer Snow (IRE),C T Keane,0,M O'Callaghan,10th,1 1/4 l,4,9-6t,62,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Little Keilee (IRE),J Kearney,5,Ciaran Murphy,9th,3 l,4,10-0,70,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Run Forrest Run (IRE),S T McCullagh,3,M Fenton,8th,1/2 l,6,9-12,68,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Trueba (IRE),R M Mulligan,7,E Linehan,7th,1/2 l,8,9-0,56,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Amemri,L T McAteer,0,D Marnane,6th,Neck,4,8-13,55,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Jazzy Dancer (IRE),J J G Ryan,5,W J Martin,5th,1/2 l,6,9-8p,64,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Shawaamekh,D W O'Connor,0,J F Levins,4th,Head,10,10-3,73,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Superior Force,D Egan,0,A Murray,3rd,1 l,5,10-0,70,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Lohengrin,N M Crosse,0,E O'Connell,2nd,Nose,4,9-5t,61,True,115,45
Cork Racing Results | 21st May 2024 18:20,N/A,18:20,Good,7f,Distillate,Adam Caffrey,5,A McGuinness,1st,N/A,4,9-9t,65,True,115,45
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Bofa (IRE),C Horgan,4,J Feane,16th,2 3/4 l,3,8-9,53,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Liamo (IRE),J E Harnett,7,Brendan Walsh,15th,2 3/4 l,3,9-13t,71,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Basilah Bear (IRE),D King,0,D Marnane,14th,1 l,3,10-2,74,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Chou Chou (IRE),J A Powell,0,N Meade,13th,1 1/4 l,3,8-7p1,51,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Bruce Lightning (IRE),J Kearney,2,P Martin,12th,1/2 l,3,10-0h,72,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Dream Ticket (FR),M W Hassett,2,W McCreery,11th,1/2 l,3,9-4v,62,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Share The Treasure (IRE),Adam Caffrey,0,T Hogan,10th,1/2 l,3,9-1,59,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Crest Of The Moon (IRE),R Whearty,0,G P Cromwell,9th,1 l,3,8-7,51,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Timana (IRE),C J MacRedmond,0,K J Condon,8th,2 l,3,9-11p1,69,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Still Rolling (IRE),Gabriella Adela Hill,7,J S Bolger,7th,1/2 l,3,9-7,65,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Grand Citadel (IRE),Amy Jo Hayes,7,M Fenton,6th,Neck,3,8-7b,51,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Tiffany Mae (IRE),K G Kennedy,7,Mrs J Harrington,5th,1/2 l,3,9-4,62,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Artful Approach (IRE),J J G Ryan,0,J Davison,4th,1 1/4 l,3,9-12,70,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Byzantine Empress,S T McCullagh,0,Kevin Coleman,3rd,1/2 l,3,9-7,65,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,The Bear Trap (IRE),P A Harnett,2,J Geoghegan,2nd,1 1/4 l,3,10-1,73,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Signor Ferrari (IRE),H J Horgan,2,J Feane,1st,N/A,3,9-8,66,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Bofa (IRE),C Horgan,4,J Feane,16th,2 3/4 l,3,8-9,53,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Liamo (IRE),J E Harnett,7,Brendan Walsh,15th,2 3/4 l,3,9-13t,71,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Basilah Bear (IRE),D King,0,D Marnane,14th,1 l,3,10-2,74,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Chou Chou (IRE),J A Powell,0,N Meade,13th,1 1/4 l,3,8-7p1,51,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Bruce Lightning (IRE),J Kearney,2,P Martin,12th,1/2 l,3,10-0h,72,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Dream Ticket (FR),M W Hassett,2,W McCreery,11th,1/2 l,3,9-4v,62,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Share The Treasure (IRE),Adam Caffrey,0,T Hogan,10th,1/2 l,3,9-1,59,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Crest Of The Moon (IRE),R Whearty,0,G P Cromwell,9th,1 l,3,8-7,51,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Timana (IRE),C J MacRedmond,0,K J Condon,8th,2 l,3,9-11p1,69,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Still Rolling (IRE),Gabriella Adela Hill,7,J S Bolger,7th,1/2 l,3,9-7,65,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Grand Citadel (IRE),Amy Jo Hayes,7,M Fenton,6th,Neck,3,8-7b,51,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Tiffany Mae (IRE),K G Kennedy,7,Mrs J Harrington,5th,1/2 l,3,9-4,62,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Artful Approach (IRE),J J G Ryan,0,J Davison,4th,1 1/4 l,3,9-12,70,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Byzantine Empress,S T McCullagh,0,Kevin Coleman,3rd,1/2 l,3,9-7,65,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,The Bear Trap (IRE),P A Harnett,2,J Geoghegan,2nd,1 1/4 l,3,10-1,73,True,115,46
Cork Racing Results | 21st May 2024 18:50,N/A,18:50,Good,7f,Signor Ferrari (IRE),H J Horgan,2,J Feane,1st,N/A,3,9-8,66,True,115,46
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Nutbush City,R C Colgan,0,A Lee,7th,3 3/4 l,4,10-2,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Sing A New Song (IRE),R P Cleary,0,J S Bolger,6th,4 1/4 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Bloom Vega (IRE),B M Coen,0,J P Murtagh,5th,3 1/2 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Familiar Dreams,D P McDonogh,0,G Elliott,4th,3 1/2 l,5,10-2,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Realt Na Ri (IRE),S Foley,0,Mrs J Harrington,3rd,3 3/4 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Cancelled (IRE),W J Lee,0,W McCreery,2nd,1 3/4 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Sixandahalf (IRE),G F Carroll,0,G P Cromwell,1st,N/A,4,10-2,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Nutbush City,R C Colgan,0,A Lee,7th,3 3/4 l,4,10-2,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Sing A New Song (IRE),R P Cleary,0,J S Bolger,6th,4 1/4 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Bloom Vega (IRE),B M Coen,0,J P Murtagh,5th,3 1/2 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Familiar Dreams,D P McDonogh,0,G Elliott,4th,3 1/2 l,5,10-2,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Realt Na Ri (IRE),S Foley,0,Mrs J Harrington,3rd,3 3/4 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Cancelled (IRE),W J Lee,0,W McCreery,2nd,1 3/4 l,3,9-0,-,True,115,47
Cork Racing Results | 21st May 2024 19:20,N/A,19:20,Yielding,1m 4f,Sixandahalf (IRE),G F Carroll,0,G P Cromwell,1st,N/A,4,10-2,-,True,115,47
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Albatala (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,5,9-5t,54,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Cu Chulainn,L F Roche,0,Laura Hourigan,13th,1 3/4 l,6,10-2,65,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Lord Of Excess,G P Halpin,0,C Byrnes,12th,1/2 l,4,9-12,61,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Easky Maid (IRE),K J Leonard,0,Edward P Mitchell,11th,1 3/4 l,5,8-12,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,The Dazzer (IRE),J J G Ryan,5,G Keane,10th,Short Head,5,8-12t,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Dromore Glory (IRE),C T Keane,0,P W Flynn,9th,Neck,5,9-5,54,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Benzine,A J Slattery,0,J Morrison,8th,2 l,5,8-12,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Akmaam (FR),D W O'Connor,0,J F Levins,7th,Head,6,9-13v1,62,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Explorers Way (IRE),J Kearney,5,P Martin,6th,Neck,5,10-0,63,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Lilac Lady (IRE),D E Sheehy,0,M C Grassick,5th,Nose,4,8-12b,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Lady Delila (IRE),D P McDonogh,0,C P Donoghue,4th,1 l,4,9-3,52,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Pascalia (IRE),B M Coen,0,J P Murtagh,3rd,2 1/4 l,4,9-12,61,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Doctor Grace (IRE),S Foley,0,M Halford & T Collins,2nd,Neck,4,9-7p,56,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Barretstown (IRE),W J Lee,0,C O'Dwyer,1st,N/A,6,9-2,51,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Albatala (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,5,9-5t,54,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Cu Chulainn,L F Roche,0,Laura Hourigan,13th,1 3/4 l,6,10-2,65,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Lord Of Excess,G P Halpin,0,C Byrnes,12th,1/2 l,4,9-12,61,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Easky Maid (IRE),K J Leonard,0,Edward P Mitchell,11th,1 3/4 l,5,8-12,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,The Dazzer (IRE),J J G Ryan,5,G Keane,10th,Short Head,5,8-12t,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Dromore Glory (IRE),C T Keane,0,P W Flynn,9th,Neck,5,9-5,54,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Benzine,A J Slattery,0,J Morrison,8th,2 l,5,8-12,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Akmaam (FR),D W O'Connor,0,J F Levins,7th,Head,6,9-13v1,62,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Explorers Way (IRE),J Kearney,5,P Martin,6th,Neck,5,10-0,63,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Lilac Lady (IRE),D E Sheehy,0,M C Grassick,5th,Nose,4,8-12b,47,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Lady Delila (IRE),D P McDonogh,0,C P Donoghue,4th,1 l,4,9-3,52,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Pascalia (IRE),B M Coen,0,J P Murtagh,3rd,2 1/4 l,4,9-12,61,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Doctor Grace (IRE),S Foley,0,M Halford & T Collins,2nd,Neck,4,9-7p,56,True,115,48
Cork Racing Results | 21st May 2024 19:50,N/A,19:50,Yielding,1m 2f 20y,Barretstown (IRE),W J Lee,0,C O'Dwyer,1st,N/A,6,9-2,51,True,115,48
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Epaulawn (IRE),K J Leonard,0,N G Hynds,NR,N/A,6,8-12t,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Power Drive,C T Keane,0,P W Flynn,NR,N/A,9,9-4p,53,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Craic Eile (IRE),J M Sheridan,0,D Budds,13th,9 1/2 l,7,8-12p,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Love Mocha,D W O'Connor,0,J C McConnell,12th,4 3/4 l,4,9-4,53,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Cloughaneely Mor (IRE),M P Sheehy,0,E Sheehy,11th,1 3/4 l,4,8-12t1,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Romann (IRE),D Egan,0,J F Levins,10th,3/4 l,7,8-12b,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Eyeshadow,D E Sheehy,0,M C Grassick,9th,3 3/4 l,4,9-12p1,61,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Young Lucy (IRE),S Foley,0,G Keane,8th,3/4 l,5,9-11,60,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Kartayaz (IRE),Siobhan Rutledge,3,J C McConnell,7th,1 1/4 l,7,8-13,48,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Spring Collection,M W Hassett,5,D H Kelly,6th,4 1/4 l,4,9-4,53,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Ranko Express (IRE),J A Heffernan,0,Kevin Coleman,5th,3/4 l,4,9-8,57,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Jeaniemacaroney (IRE),D McMonagle,0,J P O'Brien,4th,2 1/4 l,4,10-2,65,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,So Messi (IRE),J J G Ryan,5,P Martin,3rd,Head,4,9-0t,49,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Tomahawk King (IRE),S T McCullagh,3,M Fenton,2nd,1/2 l,4,10-0,63,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Not Just Any Eagle (IRE),R Donaghue-Leahy,10,P J Flynn,1st,N/A,5,10-0,63,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Epaulawn (IRE),K J Leonard,0,N G Hynds,NR,N/A,6,8-12t,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Power Drive,C T Keane,0,P W Flynn,NR,N/A,9,9-4p,53,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Craic Eile (IRE),J M Sheridan,0,D Budds,13th,9 1/2 l,7,8-12p,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Love Mocha,D W O'Connor,0,J C McConnell,12th,4 3/4 l,4,9-4,53,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Cloughaneely Mor (IRE),M P Sheehy,0,E Sheehy,11th,1 3/4 l,4,8-12t1,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Romann (IRE),D Egan,0,J F Levins,10th,3/4 l,7,8-12b,47,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Eyeshadow,D E Sheehy,0,M C Grassick,9th,3 3/4 l,4,9-12p1,61,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Young Lucy (IRE),S Foley,0,G Keane,8th,3/4 l,5,9-11,60,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Kartayaz (IRE),Siobhan Rutledge,3,J C McConnell,7th,1 1/4 l,7,8-13,48,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Spring Collection,M W Hassett,5,D H Kelly,6th,4 1/4 l,4,9-4,53,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Ranko Express (IRE),J A Heffernan,0,Kevin Coleman,5th,3/4 l,4,9-8,57,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Jeaniemacaroney (IRE),D McMonagle,0,J P O'Brien,4th,2 1/4 l,4,10-2,65,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,So Messi (IRE),J J G Ryan,5,P Martin,3rd,Head,4,9-0t,49,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Tomahawk King (IRE),S T McCullagh,3,M Fenton,2nd,1/2 l,4,10-0,63,True,115,49
Cork Racing Results | 21st May 2024 20:20,N/A,20:20,Yielding,1m 2f 20y,Not Just Any Eagle (IRE),R Donaghue-Leahy,10,P J Flynn,1st,N/A,5,10-0,63,True,115,49
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Thelonglad (IRE),S F O'Keeffe,0,M J McDonagh,NR,N/A,6,10-10t,80,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Deadheat (FR),Mr N McParlan,0,S McParlan,NR,N/A,11,12-0,98,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Pana To Milan (IRE),L A McKenna,5,M Winters,NR,N/A,6,11-11tp,95,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Prince Of Air (FR),S D Torrens,0,P J Rothwell,NR,N/A,7,11-6p,90,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Grizabella (IRE),J S McGarvey,0,J J Hanlon,PU,N/A,5,11-1,85,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,The Declaimer (IRE),K M Donoghue,0,Tom Dreaper,PU,N/A,8,11-13,97,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Added Bonus (IRE),D J O'Keeffe,0,Brendan Walsh,7th,21 l,10,11-3tp,87,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Lakomet Of Saints (FR),P T Enright,0,J P Flavin,6th,5 l,6,11-3t,87,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Mahlers Cove (IRE),M P O'Connor,3,J J Mangan,5th,Neck,7,11-9,93,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Brown Monday (FR),Shane Fenelon,7,J J Hanlon,4th,2 1/2 l,7,12-0,98,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Druim Samhraidh (IRE),P K Donovan,5,C W J Farrell,3rd,5 l,11,11-3t1,87,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Barbaha Queen (IRE),C M Quirke,5,J P Ryan,2nd,9 l,8,10-8,78,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,General Clermont (FR),G Brouder,5,D E Fitzgerald,1st,N/A,8,11-12,96,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Thelonglad (IRE),S F O'Keeffe,0,M J McDonagh,NR,N/A,6,10-10t,80,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Deadheat (FR),Mr N McParlan,0,S McParlan,NR,N/A,11,12-0,98,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Pana To Milan (IRE),L A McKenna,5,M Winters,NR,N/A,6,11-11tp,95,True,115,50
Limerick Racing Results | 23rd May 2024 17:25,N/A,17:25,Good,2m 1f 160y,Prince Of Air (FR),S D Torrens,0,P J Rothwell,NR,N/A,7,11-6p,90,True,115,50
