track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Fairyhouse Racing Results | 10th June 2022 16:45,N/A,16:45,Good (Good To Firm In Places),6f,Reinforce (IRE),G. P. Halpin,0,John Stephen O'Donoghue,3rd,1/2 l,2,9-5,-,True,2,43
Fairyhouse Racing Results | 10th June 2022 16:45,N/A,16:45,Good (Good To Firm In Places),6f,Palace Gardens (IRE),W. M. Lordan,0,Kevin Thomas Coleman,2nd,3/4 l,2,8-12,-,True,2,43
Fairyhouse Racing Results | 10th June 2022 16:45,N/A,16:45,Good (Good To Firm In Places),6f,Apache Outlaw (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,2,9-3,-,True,2,43
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Brave Troop (IRE),Siobhan Rutledge,5,John McConnell,17th,7 1/2 l,3,9-12,68,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Chris's Rose,J. Kearney,7,Liam McAteer,16th,2 3/4 l,3,9-8,64,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Tiny Bit (IRE),Shane Foley,0,Kieran Patrick Cotter,15th,1 1/4 l,3,9-7tp,63,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Saffies Glory (IRE),N. M. Crosse,3,W. McCreery,14th,Head,3,9-3,59,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Rockbury Lad,L. F. Roche,0,M. D. O'Callaghan,13th,2 1/4 l,3,9-11,67,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Man Is King (IRE),N. G. McCullagh,0,Sean Byrne,12th,Head,3,9-4,60,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Cuala Bula (IRE),C. T. Keane,0,Jack W. Davison,11th,Neck,3,9-13ht,69,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Cherry Bloom (IRE),M. A. Enright,0,Gillian Scott,10th,1 3/4 l,3,9-2t1,58,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Shining Crystal,G. P. Halpin,0,Adrian Murray,9th,Neck,3,10-0,70,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Takana (IRE),L. T. McAteer,3,Ciaran Murphy,8th,3 1/4 l,3,9-13,69,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,It Might Be You (IRE),Wesley Joyce,7,Michael Mulvany,7th,2 3/4 l,3,9-8,64,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Wayne R Walker,Seamie Heffernan,0,Donal Kinsella,6th,Head,3,9-1,57,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Gallow Hill (IRE),R. C. Colgan,0,Ms Sheila Lavery,5th,Neck,3,9-9,65,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Walking On Clouds (IRE),Declan McDonogh,0,Padraig Roche,4th,Short Head,3,9-8tp,64,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Super Cub,James J. Doyle,0,Denis Hogan,3rd,2 1/2 l,3,9-12,68,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Jupiter Express (IRE),J. M. Sheridan,3,K. J. Condon,2nd,1/2 l,3,9-9,65,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Areille (IRE),William James Lee,0,K. J. Condon,1st,N/A,3,10-0,70,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Brave Troop (IRE),Siobhan Rutledge,5,John McConnell,17th,7 1/2 l,3,9-12,68,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Chris's Rose,J. Kearney,7,Liam McAteer,16th,2 3/4 l,3,9-8,64,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Tiny Bit (IRE),Shane Foley,0,Kieran Patrick Cotter,15th,1 1/4 l,3,9-7tp,63,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Saffies Glory (IRE),N. M. Crosse,3,W. McCreery,14th,Head,3,9-3,59,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Rockbury Lad,L. F. Roche,0,M. D. O'Callaghan,13th,2 1/4 l,3,9-11,67,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Man Is King (IRE),N. G. McCullagh,0,Sean Byrne,12th,Head,3,9-4,60,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Cuala Bula (IRE),C. T. Keane,0,Jack W. Davison,11th,Neck,3,9-13ht,69,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Cherry Bloom (IRE),M. A. Enright,0,Gillian Scott,10th,1 3/4 l,3,9-2t1,58,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Shining Crystal,G. P. Halpin,0,Adrian Murray,9th,Neck,3,10-0,70,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Takana (IRE),L. T. McAteer,3,Ciaran Murphy,8th,3 1/4 l,3,9-13,69,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,It Might Be You (IRE),Wesley Joyce,7,Michael Mulvany,7th,2 3/4 l,3,9-8,64,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Wayne R Walker,Seamie Heffernan,0,Donal Kinsella,6th,Head,3,9-1,57,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Gallow Hill (IRE),R. C. Colgan,0,Ms Sheila Lavery,5th,Neck,3,9-9,65,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Walking On Clouds (IRE),Declan McDonogh,0,Padraig Roche,4th,Short Head,3,9-8tp,64,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Super Cub,James J. Doyle,0,Denis Hogan,3rd,2 1/2 l,3,9-12,68,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Jupiter Express (IRE),J. M. Sheridan,3,K. J. Condon,2nd,1/2 l,3,9-9,65,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:20,N/A,17:20,Good (Good To Firm In Places),6f,Areille (IRE),William James Lee,0,K. J. Condon,1st,N/A,3,10-0,70,True,2,44
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Goodnight Girl (IRE),M. P. Sheehy,3,Sarah Lynam,9th,1 l,7,9-9,86,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Dairerin (IRE),Shane Foley,0,Mrs J. Harrington,8th,1 l,3,8-12,83,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Claonadh (IRE),Jessica Maye,10,W. McCreery,7th,Neck,4,9-4,81,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,It's Snowing (IRE),N. M. Crosse,3,Mrs J. Harrington,6th,2 1/2 l,3,8-7,76,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Ampeson,W. M. Lordan,0,P. J. McKenna,5th,Head,5,8-7p,70,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Dream Today (IRE),C. J. MacRedmond,5,Adrian McGuinness,4th,3 1/2 l,7,9-13tp,90,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Blind Beggar (IRE),C. T. Keane,0,G. M. Lyons,3rd,3/4 l,4,9-6,83,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Big Gossey (IRE),D. E. Sheehy,3,Charles O'Brien,2nd,Neck,5,9-10,87,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Moss Tucker (IRE),J. M. Sheridan,3,K. J. Condon,1st,N/A,4,10-0t,91,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Goodnight Girl (IRE),M. P. Sheehy,3,Sarah Lynam,9th,1 l,7,9-9,86,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Dairerin (IRE),Shane Foley,0,Mrs J. Harrington,8th,1 l,3,8-12,83,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Claonadh (IRE),Jessica Maye,10,W. McCreery,7th,Neck,4,9-4,81,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,It's Snowing (IRE),N. M. Crosse,3,Mrs J. Harrington,6th,2 1/2 l,3,8-7,76,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Ampeson,W. M. Lordan,0,P. J. McKenna,5th,Head,5,8-7p,70,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Dream Today (IRE),C. J. MacRedmond,5,Adrian McGuinness,4th,3 1/2 l,7,9-13tp,90,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Blind Beggar (IRE),C. T. Keane,0,G. M. Lyons,3rd,3/4 l,4,9-6,83,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Big Gossey (IRE),D. E. Sheehy,3,Charles O'Brien,2nd,Neck,5,9-10,87,True,2,45
Fairyhouse Racing Results | 10th June 2022 17:55,N/A,17:55,Good (Good To Firm In Places),6f,Moss Tucker (IRE),J. M. Sheridan,3,K. J. Condon,1st,N/A,4,10-0t,91,True,2,45
Fairyhouse Racing Results | 10th June 2022 18:30,N/A,18:30,Good (Good To Firm In Places),7f,Ace Aussie (IRE),Shane Foley,0,Mrs J. Harrington,3rd,7 1/2 l,4,10-0b1,-,True,2,46
Fairyhouse Racing Results | 10th June 2022 18:30,N/A,18:30,Good (Good To Firm In Places),7f,San Andreas (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,2nd,4 1/4 l,6,10-0,-,True,2,46
Fairyhouse Racing Results | 10th June 2022 18:30,N/A,18:30,Good (Good To Firm In Places),7f,Affogato (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,8-13,-,True,2,46
Fairyhouse Racing Results | 10th June 2022 18:30,N/A,18:30,Good (Good To Firm In Places),7f,Ace Aussie (IRE),Shane Foley,0,Mrs J. Harrington,3rd,7 1/2 l,4,10-0b1,-,True,2,46
Fairyhouse Racing Results | 10th June 2022 18:30,N/A,18:30,Good (Good To Firm In Places),7f,San Andreas (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,2nd,4 1/4 l,6,10-0,-,True,2,46
Fairyhouse Racing Results | 10th June 2022 18:30,N/A,18:30,Good (Good To Firm In Places),7f,Affogato (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,8-13,-,True,2,46
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,The Vegas Raider (IRE),M. A. Enright,0,Eoin Doyle,9th,26 l,4,9-6b1,74,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Uncharted (USA),S. M. Crosse,0,Richard John O'Brien,8th,17 l,4,9-8,76,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Stellium (IRE),William James Lee,0,M. C. Grassick,7th,Neck,4,10-2,84,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Beautiful Chaos (IRE),J. Coen,7,Ross O'Sullivan,6th,1 3/4 l,4,9-5,73,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Play the Game (IRE),D. W. O'Connor,0,John McConnell,5th,9 l,9,9-5h,73,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Magnetic North (IRE),Adam Caffrey,10,Adrian McGuinness,4th,10 l,7,9-5v,73,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Sheishybrid (IRE),C. D. Hayes,0,Noel Meade,3rd,8 1/2 l,4,9-9b,77,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,San Martino (IRE),C. T. Keane,0,G. M. Lyons,2nd,1 1/4 l,4,9-11p,79,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Daylight Come (IRE),K. J. Manning,0,J. S. Bolger,1st,N/A,5,9-8tp,76,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,The Vegas Raider (IRE),M. A. Enright,0,Eoin Doyle,9th,26 l,4,9-6b1,74,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Uncharted (USA),S. M. Crosse,0,Richard John O'Brien,8th,17 l,4,9-8,76,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Stellium (IRE),William James Lee,0,M. C. Grassick,7th,Neck,4,10-2,84,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Beautiful Chaos (IRE),J. Coen,7,Ross O'Sullivan,6th,1 3/4 l,4,9-5,73,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Play the Game (IRE),D. W. O'Connor,0,John McConnell,5th,9 l,9,9-5h,73,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Magnetic North (IRE),Adam Caffrey,10,Adrian McGuinness,4th,10 l,7,9-5v,73,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Sheishybrid (IRE),C. D. Hayes,0,Noel Meade,3rd,8 1/2 l,4,9-9b,77,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,San Martino (IRE),C. T. Keane,0,G. M. Lyons,2nd,1 1/4 l,4,9-11p,79,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:05,N/A,19:05,Good (Good To Firm In Places),1m 5f 150y,Daylight Come (IRE),K. J. Manning,0,J. S. Bolger,1st,N/A,5,9-8tp,76,True,2,47
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Tell Her Nothing (IRE),R. P. Cleary,0,Brendan Duke,10th,94 l,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Twins for Joy (IRE),R. Whearty,7,T. Gibney,9th,Neck,3,9-3,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Your Eyes Only (IRE),W. M. Lordan,0,W. P. Mullins,8th,1 3/4 l,3,9-3,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Mi Sueno (IRE),L. T. McAteer,3,Andrew Kinsella,7th,1/2 l,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Bringbackmemories (FR),C. T. Keane,0,G. M. Lyons,6th,10 l,3,9-8b1,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Mercury Mission,William James Lee,0,W. McCreery,5th,6 l,3,9-8v1,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,War Correspondent (IRE),D. B. McMonagle,0,R. P. Cody,4th,1/2 l,3,9-8t,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Only for Me (IRE),C. D. Maxwell,0,Mrs Jessica Magnier,3rd,3 1/2 l,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Dancila (IRE),K. J. Manning,0,J. S. Bolger,2nd,4 1/4 l,5,10-7,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Point King (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,1st,N/A,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Tell Her Nothing (IRE),R. P. Cleary,0,Brendan Duke,10th,94 l,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Twins for Joy (IRE),R. Whearty,7,T. Gibney,9th,Neck,3,9-3,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Your Eyes Only (IRE),W. M. Lordan,0,W. P. Mullins,8th,1 3/4 l,3,9-3,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Mi Sueno (IRE),L. T. McAteer,3,Andrew Kinsella,7th,1/2 l,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Bringbackmemories (FR),C. T. Keane,0,G. M. Lyons,6th,10 l,3,9-8b1,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Mercury Mission,William James Lee,0,W. McCreery,5th,6 l,3,9-8v1,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,War Correspondent (IRE),D. B. McMonagle,0,R. P. Cody,4th,1/2 l,3,9-8t,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Only for Me (IRE),C. D. Maxwell,0,Mrs Jessica Magnier,3rd,3 1/2 l,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Dancila (IRE),K. J. Manning,0,J. S. Bolger,2nd,4 1/4 l,5,10-7,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 19:40,N/A,19:40,Good (Good To Firm In Places),1m 4f,Point King (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,1st,N/A,3,9-8,-,True,2,48
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Moving (IRE),K. J. Manning,0,Brendan Duke,17th,3 1/4 l,5,8-12ht,47,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Utah (IRE),Seamie Heffernan,0,J. J. Lambe,16th,4 1/4 l,8,10-2,65,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Kalmira (IRE),N. G. McCullagh,0,Shane Crawley,15th,1 1/2 l,6,9-4h,53,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Wojood,James J. Doyle,0,Denis Hogan,14th,Nose,6,9-9t,58,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Nevendon,Cillian McConnell,7,John McConnell,13th,3 1/4 l,5,10-2,65,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,L'Un Deux Trois (IRE),S. McCullagh,5,Oliver McKiernan,12th,1 l,6,9-13tp,62,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Pulsating (IRE),T. P. Madden,0,Conor O'Dwyer,11th,1 1/4 l,8,8-12,47,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,She's Good Company (IRE),C. J. MacRedmond,5,Adrian McGuinness,10th,3/4 l,4,8-13,48,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Charlie Luciano (IRE),J. M. Sheridan,3,Noel Meade,9th,Neck,3,9-0,64,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Universal Focus (GER),William James Lee,0,Ross O'Sullivan,8th,1 l,9,9-6b,55,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Clueless Hill (IRE),C. D. Hayes,0,Luke Comer,7th,2 l,7,9-0tb,49,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Angel In The Sky (FR),D. W. O'Connor,0,Luke Comer,6th,1 l,7,9-10t,59,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Little Brother (IRE),Declan McDonogh,0,James A. Nash,5th,Nose,5,9-3,52,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Miss Cunning (IRE),J. Coen,7,Aengus King,4th,Head,5,9-10v,59,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Contrapposto (JPN),R. C. Colgan,0,R. Donohoe,3rd,Head,8,9-11,60,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Draco Pulchrac (IRE),C. T. Keane,0,A. J. Martin,2nd,3/4 l,4,8-13t,48,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Storm Steps (IRE),M. P. Sheehy,3,Patrick Martin,1st,N/A,7,9-4t,53,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Moving (IRE),K. J. Manning,0,Brendan Duke,17th,3 1/4 l,5,8-12ht,47,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Utah (IRE),Seamie Heffernan,0,J. J. Lambe,16th,4 1/4 l,8,10-2,65,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Kalmira (IRE),N. G. McCullagh,0,Shane Crawley,15th,1 1/2 l,6,9-4h,53,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Wojood,James J. Doyle,0,Denis Hogan,14th,Nose,6,9-9t,58,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Nevendon,Cillian McConnell,7,John McConnell,13th,3 1/4 l,5,10-2,65,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,L'Un Deux Trois (IRE),S. McCullagh,5,Oliver McKiernan,12th,1 l,6,9-13tp,62,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Pulsating (IRE),T. P. Madden,0,Conor O'Dwyer,11th,1 1/4 l,8,8-12,47,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,She's Good Company (IRE),C. J. MacRedmond,5,Adrian McGuinness,10th,3/4 l,4,8-13,48,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Charlie Luciano (IRE),J. M. Sheridan,3,Noel Meade,9th,Neck,3,9-0,64,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Universal Focus (GER),William James Lee,0,Ross O'Sullivan,8th,1 l,9,9-6b,55,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Clueless Hill (IRE),C. D. Hayes,0,Luke Comer,7th,2 l,7,9-0tb,49,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Angel In The Sky (FR),D. W. O'Connor,0,Luke Comer,6th,1 l,7,9-10t,59,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Little Brother (IRE),Declan McDonogh,0,James A. Nash,5th,Nose,5,9-3,52,True,2,49
Fairyhouse Racing Results | 10th June 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f,Miss Cunning (IRE),J. Coen,7,Aengus King,4th,Head,5,9-10v,59,True,2,49
