track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Gowran Park Racing Results | 23rd July 2022 15:30,N/A,15:30,Good (Good To Firm In Places),7f,Helmet Star,D. E. Sheehy,0,John Larkin,1st,N/A,3,8-7t1,49,True,11,6
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Je T'ai Porte (IRE),R. P. Whelan,0,M. Halford,7th,3 3/4 l,4,9-7h,67,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Angel Girl (IRE),Ben Martin Coen,0,John Patrick Murtagh,6th,3/4 l,3,9-6,74,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Prioritise (IRE),C. D. Hayes,0,James McAuley,5th,1/2 l,4,10-0h,74,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Torn,G. F. Carroll,0,G. M. Lyons,4th,1 l,3,9-12,80,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Sheer Chance (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,3rd,1 3/4 l,4,9-13,73,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Any Dream Will Do (IRE),William James Lee,0,W. McCreery,2nd,Neck,3,9-10,78,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Shanghai Dragon (IRE),S. B. Kelly,0,John Patrick Murtagh,1st,N/A,3,9-8v1,76,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Je T'ai Porte (IRE),R. P. Whelan,0,M. Halford,7th,3 3/4 l,4,9-7h,67,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Angel Girl (IRE),Ben Martin Coen,0,John Patrick Murtagh,6th,3/4 l,3,9-6,74,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Prioritise (IRE),C. D. Hayes,0,James McAuley,5th,1/2 l,4,10-0h,74,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Torn,G. F. Carroll,0,G. M. Lyons,4th,1 l,3,9-12,80,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Sheer Chance (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,3rd,1 3/4 l,4,9-13,73,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Any Dream Will Do (IRE),William James Lee,0,W. McCreery,2nd,Neck,3,9-10,78,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:05,N/A,16:05,Good (Good To Firm In Places),1m,Shanghai Dragon (IRE),S. B. Kelly,0,John Patrick Murtagh,1st,N/A,3,9-8v1,76,True,11,7
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,Surviving Murmansk (IRE),Adrian O'Shea,5,Mrs A. M. O'Shea,4th,20 l,4,9-9,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,World Famous (IRE),J. Coen,5,Joseph Patrick O'Brien,3rd,5 l,3,9-7tb1,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,Jungle Cove (IRE),D. A. Kidd,10,Mrs J. Harrington,2nd,Head,5,9-12,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,Shark Bay (IRE),W. M. Lordan,0,Aidan O'Brien,1st,N/A,3,9-9,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,Surviving Murmansk (IRE),Adrian O'Shea,5,Mrs A. M. O'Shea,4th,20 l,4,9-9,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,World Famous (IRE),J. Coen,5,Joseph Patrick O'Brien,3rd,5 l,3,9-7tb1,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,Jungle Cove (IRE),D. A. Kidd,10,Mrs J. Harrington,2nd,Head,5,9-12,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 16:40,N/A,16:40,Good To Firm,1m 1f 110y,Shark Bay (IRE),W. M. Lordan,0,Aidan O'Brien,1st,N/A,3,9-9,-,True,11,8
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Retro Flame (IRE),Siobhan Rutledge,5,Thomas Dowling,16th,26 l,4,8-13p1,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Rugadh Realta,S. B. Kelly,0,William Durkan,15th,1 3/4 l,4,9-9t,57,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,He Knows No Danger (IRE),N. M. Crosse,3,Luke Comer,14th,3 1/2 l,5,8-13h1,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Ballycallan King (IRE),L. T. McAteer,3,Barry Fitzgerald,13th,4 3/4 l,5,10-0p1,62,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Crystal Pool (IRE),D. J. Gilligan,7,Patrick Martin,12th,3 3/4 l,7,9-12t,60,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Shaylee (IRE),T. P. Madden,0,N. Madden,11th,2 l,4,8-13,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Mads Black Eights (IRE),C. D. Hayes,0,Matthew J. Smith,10th,Neck,6,9-10t,58,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Elusive Gigolo (IRE),Declan McDonogh,0,Gordon Elliott,9th,2 l,6,10-0,62,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Slieve Bearnagh (IRE),R. P. Whelan,0,M. Halford,8th,1 l,5,9-13tp,61,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Cactus Tree (IRE),W. M. Lordan,0,M. C. Grassick,7th,2 3/4 l,6,9-0b,48,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Rock Dandy (IRE),C. Horgan,7,A. Slattery,6th,1/2 l,4,9-10,58,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,No Show (IRE),J. M. Sheridan,3,James Joseph Mangan,5th,Nose,5,9-9p,57,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Virtual Hug (IRE),C. G. O'Dwyer,7,Conor O'Dwyer,4th,1 1/4 l,4,9-13t,61,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Morning Dew (GER),William James Lee,0,Andrew Kinirons,3rd,5 1/2 l,6,8-13,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Lily of the Glen (IRE),K. J. Leonard,0,L. Smyth,2nd,Head,4,8-13,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Brewel Hill (IRE),Shane Foley,0,Gearoid Patrick Brouder,1st,N/A,6,9-11h,59,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Retro Flame (IRE),Siobhan Rutledge,5,Thomas Dowling,16th,26 l,4,8-13p1,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Rugadh Realta,S. B. Kelly,0,William Durkan,15th,1 3/4 l,4,9-9t,57,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,He Knows No Danger (IRE),N. M. Crosse,3,Luke Comer,14th,3 1/2 l,5,8-13h1,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Ballycallan King (IRE),L. T. McAteer,3,Barry Fitzgerald,13th,4 3/4 l,5,10-0p1,62,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Crystal Pool (IRE),D. J. Gilligan,7,Patrick Martin,12th,3 3/4 l,7,9-12t,60,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Shaylee (IRE),T. P. Madden,0,N. Madden,11th,2 l,4,8-13,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Mads Black Eights (IRE),C. D. Hayes,0,Matthew J. Smith,10th,Neck,6,9-10t,58,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Elusive Gigolo (IRE),Declan McDonogh,0,Gordon Elliott,9th,2 l,6,10-0,62,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Slieve Bearnagh (IRE),R. P. Whelan,0,M. Halford,8th,1 l,5,9-13tp,61,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Cactus Tree (IRE),W. M. Lordan,0,M. C. Grassick,7th,2 3/4 l,6,9-0b,48,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Rock Dandy (IRE),C. Horgan,7,A. Slattery,6th,1/2 l,4,9-10,58,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,No Show (IRE),J. M. Sheridan,3,James Joseph Mangan,5th,Nose,5,9-9p,57,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Virtual Hug (IRE),C. G. O'Dwyer,7,Conor O'Dwyer,4th,1 1/4 l,4,9-13t,61,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Morning Dew (GER),William James Lee,0,Andrew Kinirons,3rd,5 1/2 l,6,8-13,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Lily of the Glen (IRE),K. J. Leonard,0,L. Smyth,2nd,Head,4,8-13,47,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:10,N/A,17:10,Good To Firm,1m 1f 110y,Brewel Hill (IRE),Shane Foley,0,Gearoid Patrick Brouder,1st,N/A,6,9-11h,59,True,11,9
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Liquid Luck (IRE),J. Coen,5,J. J. Feane,16th,4 1/4 l,6,10-2,64,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Pulsating (IRE),C. D. Hayes,0,Conor O'Dwyer,15th,24 l,8,8-13,47,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Rips Dream (IRE),A. C. Persse,7,Patrick J. Flynn,14th,2 3/4 l,7,9-9p,57,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Star Official (IRE),Ben Martin Coen,0,R. Donohoe,13th,2 1/2 l,4,10-1,63,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Heer at Dawn,R. Whearty,7,Gavin Patrick Cromwell,12th,3 l,4,9-1,49,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Scream (IRE),C. J. MacRedmond,5,David Peter Nagle,11th,3 l,7,8-13p,47,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Navorrosse (IRE),Siobhan Rutledge,5,P. A. Fahy,10th,1 1/4 l,5,9-4,52,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Dinamine (IRE),Adam Caffrey,7,David Peter Dunne,9th,Neck,4,9-7,55,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Alqabeela (IRE),William James Lee,0,M. C. Grassick,8th,1/2 l,4,9-3h,51,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Lord Mczie (IRE),R. P. Whelan,0,Ray Hackett,7th,1 l,5,10-1p,63,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Phoenix Open (USA),K. J. Leonard,0,S. M. Duffy,6th,1 3/4 l,6,9-6tp,54,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Dusty Winds (IRE),G. M. Ryan,0,P. J. F. Murphy,5th,Head,7,9-13,61,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Complete Fiction (IRE),J. A. Powell,7,Jarlath P. Fahey,4th,1 l,5,9-11p,59,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Spirituoso,James J. Doyle,0,L. Smyth,3rd,1 1/2 l,4,9-0b,48,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Chimeric (IRE),J. M. Sheridan,3,J. F. Levins,2nd,Head,5,8-13,47,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Philly's Hope (IRE),J. J. G. Ryan,7,T. G. McCourt,1st,N/A,5,9-2p,50,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Liquid Luck (IRE),J. Coen,5,J. J. Feane,16th,4 1/4 l,6,10-2,64,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Pulsating (IRE),C. D. Hayes,0,Conor O'Dwyer,15th,24 l,8,8-13,47,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Rips Dream (IRE),A. C. Persse,7,Patrick J. Flynn,14th,2 3/4 l,7,9-9p,57,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Star Official (IRE),Ben Martin Coen,0,R. Donohoe,13th,2 1/2 l,4,10-1,63,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Heer at Dawn,R. Whearty,7,Gavin Patrick Cromwell,12th,3 l,4,9-1,49,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Scream (IRE),C. J. MacRedmond,5,David Peter Nagle,11th,3 l,7,8-13p,47,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Navorrosse (IRE),Siobhan Rutledge,5,P. A. Fahy,10th,1 1/4 l,5,9-4,52,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Dinamine (IRE),Adam Caffrey,7,David Peter Dunne,9th,Neck,4,9-7,55,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Alqabeela (IRE),William James Lee,0,M. C. Grassick,8th,1/2 l,4,9-3h,51,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Lord Mczie (IRE),R. P. Whelan,0,Ray Hackett,7th,1 l,5,10-1p,63,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Phoenix Open (USA),K. J. Leonard,0,S. M. Duffy,6th,1 3/4 l,6,9-6tp,54,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Dusty Winds (IRE),G. M. Ryan,0,P. J. F. Murphy,5th,Head,7,9-13,61,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Complete Fiction (IRE),J. A. Powell,7,Jarlath P. Fahey,4th,1 l,5,9-11p,59,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Spirituoso,James J. Doyle,0,L. Smyth,3rd,1 1/2 l,4,9-0b,48,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Chimeric (IRE),J. M. Sheridan,3,J. F. Levins,2nd,Head,5,8-13,47,True,11,10
Gowran Park Racing Results | 23rd July 2022 17:45,N/A,17:45,Good To Firm,1m 1f 110y,Philly's Hope (IRE),J. J. G. Ryan,7,T. G. McCourt,1st,N/A,5,9-2p,50,True,11,10
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Celtic Scraks (IRE),D. J. O'Keeffe,0,John Brassil,9th,41 l,4,11-0h1,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Whip Whitaker (IRE),D. E. Mullins,0,John Patrick Ryan,8th,20 l,4,11-0,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Elzvale (IRE),Jack G. Gilligan,7,Paul John Gilligan,7th,4 3/4 l,4,11-0,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Mr Sundancer,J. S. McGarvey,0,John Joseph Hanlon,6th,6 1/2 l,4,11-0,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Gaoth Chuil (IRE),Denis O'Regan,0,T. M. Walsh,5th,Neck,4,10-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,As Tears Go by,J. W. Kennedy,0,Gordon Elliott,4th,6 l,4,11-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Hms Seahorse (IRE),S. F. O'Keeffe,0,Paul Nolan,3rd,Head,4,11-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Razdan (IRE),B. J. Cooper,0,Christopher David Timmons,2nd,3 l,4,11-0ht,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Royal Eagle (IRE),Jordan Colin Gainford,0,Gordon Elliott,1st,N/A,4,10-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Celtic Scraks (IRE),D. J. O'Keeffe,0,John Brassil,9th,41 l,4,11-0h1,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Whip Whitaker (IRE),D. E. Mullins,0,John Patrick Ryan,8th,20 l,4,11-0,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Elzvale (IRE),Jack G. Gilligan,7,Paul John Gilligan,7th,4 3/4 l,4,11-0,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Mr Sundancer,J. S. McGarvey,0,John Joseph Hanlon,6th,6 1/2 l,4,11-0,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Gaoth Chuil (IRE),Denis O'Regan,0,T. M. Walsh,5th,Neck,4,10-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,As Tears Go by,J. W. Kennedy,0,Gordon Elliott,4th,6 l,4,11-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Hms Seahorse (IRE),S. F. O'Keeffe,0,Paul Nolan,3rd,Head,4,11-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Razdan (IRE),B. J. Cooper,0,Christopher David Timmons,2nd,3 l,4,11-0ht,-,True,11,11
Galway Racing Results | 25th July 2022 17:10,N/A,17:10,Yielding,2m 130y,Royal Eagle (IRE),Jordan Colin Gainford,0,Gordon Elliott,1st,N/A,4,10-7,-,True,11,11
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Wojood,S. A. Mulcahy,7,Denis Hogan,F,N/A,6,12-0t,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Getaway Katie (IRE),S. Fitzgerald,0,Shane Kieran Ryder,BD,N/A,9,11-10,105,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,One Cool Poet (IRE),Denis O'Regan,0,Matthew J. Smith,18th,3 1/2 l,10,11-9tb,104,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Punters Poet (IRE),B. J. Cooper,0,Matthew J. Smith,17th,2 1/4 l,7,11-10tb,105,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Itsalonglongroad,D. E. Mullins,0,Charles Coakley,16th,3/4 l,8,12-0h,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Hazran (IRE),Miss M. O'Sullivan,5,Eugene M. O'Sullivan,15th,1 1/2 l,6,11-11t,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Young Fitzy (IRE),Jack Foley,3,Declan Queally,14th,2 1/4 l,7,12-0ht1,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Son Of Hypnos (IRE),L. P. Dempsey,0,Kevin Michael Smith,13th,3 1/4 l,5,11-12,107,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Deja Rouge (FR),J. W. Kennedy,0,Gordon Elliott,12th,4 1/2 l,5,12-0,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Powersbomb (IRE),Phillip Enright,0,Brian M. McMahon,11th,4 1/2 l,12,11-11t,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Callthebarman (IRE),Sam Ewing,0,Matthew J. Smith,10th,3 1/2 l,8,11-11tb1,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,She Tops the Lot (IRE),Rachael Blackmore,0,Henry de Bromhead,9th,1 l,9,11-12t,107,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Trevena,Keith Donoghue,0,Peter John Flood,8th,Neck,7,11-13p,108,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Feel Des Mottes (FR),Mr M. J. M. O'Sullivan,7,Miss Elizabeth Doyle,7th,4 1/4 l,7,11-11h,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Sil Ver Klass (FR),Peter Carberry,0,A. J. Martin,6th,2 1/4 l,8,11-11t,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Delightfantastic (IRE),Mr H. C. Swan,7,John J. Walsh,5th,2 1/4 l,7,11-13t,108,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Golf Marin (FR),M. P. Walsh,0,A. J. Martin,4th,3/4 l,6,11-13t,108,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Insane Bolt (IRE),K. C. Sexton,0,Peter Fahey,3rd,1/2 l,6,11-9tb,104,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Listentillitellyea (IRE),D. J. O'Keeffe,0,T. Gibney,2nd,Nose,6,11-11,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Darkened (IRE),D. G. Hogan,0,Denis Hogan,1st,N/A,6,12-0tb,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Wojood,S. A. Mulcahy,7,Denis Hogan,F,N/A,6,12-0t,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Getaway Katie (IRE),S. Fitzgerald,0,Shane Kieran Ryder,BD,N/A,9,11-10,105,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,One Cool Poet (IRE),Denis O'Regan,0,Matthew J. Smith,18th,3 1/2 l,10,11-9tb,104,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Punters Poet (IRE),B. J. Cooper,0,Matthew J. Smith,17th,2 1/4 l,7,11-10tb,105,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Itsalonglongroad,D. E. Mullins,0,Charles Coakley,16th,3/4 l,8,12-0h,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Hazran (IRE),Miss M. O'Sullivan,5,Eugene M. O'Sullivan,15th,1 1/2 l,6,11-11t,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Young Fitzy (IRE),Jack Foley,3,Declan Queally,14th,2 1/4 l,7,12-0ht1,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Son Of Hypnos (IRE),L. P. Dempsey,0,Kevin Michael Smith,13th,3 1/4 l,5,11-12,107,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Deja Rouge (FR),J. W. Kennedy,0,Gordon Elliott,12th,4 1/2 l,5,12-0,109,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Powersbomb (IRE),Phillip Enright,0,Brian M. McMahon,11th,4 1/2 l,12,11-11t,106,True,11,12
Galway Racing Results | 25th July 2022 17:40,N/A,17:40,Yielding,2m 130y,Callthebarman (IRE),Sam Ewing,0,Matthew J. Smith,10th,3 1/2 l,8,11-11tb1,106,True,11,12
