track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Bellewstown Racing Results | 4th July 2024 18:00,N/A,18:00,Good,5f 3y,Sharkii (IRE),G M Ryan,0,D Dias,2nd,2 1/2 l,2,9-7,-,True,125,36
Bellewstown Racing Results | 4th July 2024 18:00,N/A,18:00,Good,5f 3y,Lethimfly (IRE),C T Keane,0,N Meade,1st,N/A,2,9-3,-,True,125,36
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Jered Maddox,L T McAteer,0,D Marnane,8th,2 1/2 l,8,10-0,86,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Never Shout Never (IRE),C J MacRedmond,5,J Davison,7th,1 1/4 l,4,9-6,78,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Charming Lady (IRE),R Whearty,5,T G McCourt,6th,Head,4,9-0v,72,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Sunday Sovereign,Siobhan Rutledge,3,G A Kingston,5th,1 1/2 l,7,8-7,65,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Distillate,R P Whelan,0,A McGuinness,4th,1 1/4 l,4,8-10t,68,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Only Spoofing (IRE),G F Carroll,0,Kevin Coleman,3rd,Head,10,9-4,76,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Air Force One (IRE),W J Lee,0,P Twomey,2nd,1/2 l,3,9-7tv1,84,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Rathbranchurch (IRE),W Joyce,5,M Mulvany,1st,N/A,4,9-2,74,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Jered Maddox,L T McAteer,0,D Marnane,8th,2 1/2 l,8,10-0,86,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Never Shout Never (IRE),C J MacRedmond,5,J Davison,7th,1 1/4 l,4,9-6,78,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Charming Lady (IRE),R Whearty,5,T G McCourt,6th,Head,4,9-0v,72,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Sunday Sovereign,Siobhan Rutledge,3,G A Kingston,5th,1 1/2 l,7,8-7,65,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Distillate,R P Whelan,0,A McGuinness,4th,1 1/4 l,4,8-10t,68,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Only Spoofing (IRE),G F Carroll,0,Kevin Coleman,3rd,Head,10,9-4,76,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Air Force One (IRE),W J Lee,0,P Twomey,2nd,1/2 l,3,9-7tv1,84,True,125,37
Bellewstown Racing Results | 4th July 2024 18:35,N/A,18:35,Good,5f 3y,Rathbranchurch (IRE),W Joyce,5,M Mulvany,1st,N/A,4,9-2,74,True,125,37
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Veil Dance,Siobhan Rutledge,3,J C McConnell,12th,5 l,3,8-7h1,55,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,My Birthday Girl (IRE),R Whearty,5,N Meade,11th,3 1/4 l,4,8-12,45,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Bolero (IRE),N M Crosse,0,H Rogers,10th,1 1/4 l,9,8-12t,43,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Marians Gal (IRE),C T Keane,0,K Smith,9th,Neck,4,9-8,57,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,So Diligent,W Joyce,5,T G McCourt,8th,4 1/2 l,3,8-7,51,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Goodbye Venice (IRE),D P McDonogh,0,L Comer,7th,3 l,3,9-1,64,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Lilac Lady (IRE),D E Sheehy,0,M C Grassick,6th,Short Head,4,8-13b,48,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,The Mighty One (IRE),R C Colgan,0,L Comer,5th,1 1/4 l,4,10-2,65,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Whispering Hopes (IRE),K G Kennedy,7,G Elliott,4th,2 3/4 l,4,10-0,63,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Thefullbackline,S Foley,0,M Fahey,3rd,Head,5,9-10,59,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Elzaamsan (IRE),R P Whelan,0,M Halford & T Collins,2nd,4 l,6,9-9b,58,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Viyanni (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-2,65,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Veil Dance,Siobhan Rutledge,3,J C McConnell,12th,5 l,3,8-7h1,55,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,My Birthday Girl (IRE),R Whearty,5,N Meade,11th,3 1/4 l,4,8-12,45,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Bolero (IRE),N M Crosse,0,H Rogers,10th,1 1/4 l,9,8-12t,43,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Marians Gal (IRE),C T Keane,0,K Smith,9th,Neck,4,9-8,57,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,So Diligent,W Joyce,5,T G McCourt,8th,4 1/2 l,3,8-7,51,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Goodbye Venice (IRE),D P McDonogh,0,L Comer,7th,3 l,3,9-1,64,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Lilac Lady (IRE),D E Sheehy,0,M C Grassick,6th,Short Head,4,8-13b,48,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,The Mighty One (IRE),R C Colgan,0,L Comer,5th,1 1/4 l,4,10-2,65,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Whispering Hopes (IRE),K G Kennedy,7,G Elliott,4th,2 3/4 l,4,10-0,63,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Thefullbackline,S Foley,0,M Fahey,3rd,Head,5,9-10,59,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Elzaamsan (IRE),R P Whelan,0,M Halford & T Collins,2nd,4 l,6,9-9b,58,True,125,38
Bellewstown Racing Results | 4th July 2024 19:10,N/A,19:10,Good,1m 6f 109y,Viyanni (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-2,65,True,125,38
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Churchmouse (IRE),N M Crosse,0,L Comer,PU,N/A,5,9-1,47,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Dubai Clover (IRE),J J G Ryan,5,Ian Donoghue,12th,61 l,5,9-7t1,53,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Hollywood Star (IRE),B M Coen,0,L Comer,11th,1 1/4 l,4,9-8t1,54,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Mythical Times (IRE),R Whearty,5,P Cluskey,10th,18 l,6,9-1t1,40,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Yenillik (IRE),Siobhan Rutledge,3,H Rogers,9th,6 l,8,9-3,49,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Fire Coral,R P Cleary,0,C W J Farrell,8th,8 l,5,9-5p,51,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Hungry Rock (IRE),C T Keane,0,M M McNiff,7th,1 1/4 l,4,10-0b,60,True,125,39
Bellewstown Racing Results | 4th July 2024 19:45,N/A,19:45,Good,1m 6f 109y,Special Protector (IRE),M W Hassett,5,E Doyle,6th,3/4 l,6,9-1tp1,44,True,125,39
