track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 18th May 2025 13:30,N/A,13:30,Good (Good To Firm In Places),5f,Sir Alfie (IRE),C T Keane,0,G M Lyons,4th,3 1/4 l,2,9-5,-,True,175,42
Naas Racing Results | 18th May 2025 13:30,N/A,13:30,Good (Good To Firm In Places),5f,Fresh Fade (IRE),L F Roche,0,M O'Callaghan,3rd,3 1/4 l,2,9-5,-,True,175,42
Naas Racing Results | 18th May 2025 13:30,N/A,13:30,Good (Good To Firm In Places),5f,Cardiff By The Sea (IRE),J A Heffernan,0,J A Stack,2nd,3 1/4 l,2,9-0,-,True,175,42
Naas Racing Results | 18th May 2025 13:30,N/A,13:30,Good (Good To Firm In Places),5f,Charles Darwin (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-8,-,True,175,42
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Monasterboice (IRE),C T Keane,0,N Meade,8th,Neck,4,10-2p,92,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Grey Leader (IRE),G F Carroll,0,J G Murphy,7th,2 1/4 l,5,10-0h,90,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Cheers Again,R Whearty,3,P W Flynn,6th,1/2 l,6,9-8,84,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Neo Smart (IRE),D P McDonogh,0,J S Bolger,5th,2 3/4 l,4,8-13t,75,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Nakasero (IRE),W J Lee,0,H De Bromhead,4th,1 l,4,9-0,76,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Instant Appeal,S Foley,0,Mrs J Harrington,3rd,1 3/4 l,4,9-6t1,82,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Killeaney Bear (IRE),A J Slattery,0,A Slattery,2nd,3 3/4 l,4,9-0,76,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Independent Expert (IRE),J Kearney,5,Stephen Thorne,1st,N/A,6,9-10,86,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Monasterboice (IRE),C T Keane,0,N Meade,8th,Neck,4,10-2p,92,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Grey Leader (IRE),G F Carroll,0,J G Murphy,7th,2 1/4 l,5,10-0h,90,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Cheers Again,R Whearty,3,P W Flynn,6th,1/2 l,6,9-8,84,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Neo Smart (IRE),D P McDonogh,0,J S Bolger,5th,2 3/4 l,4,8-13t,75,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Nakasero (IRE),W J Lee,0,H De Bromhead,4th,1 l,4,9-0,76,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Instant Appeal,S Foley,0,Mrs J Harrington,3rd,1 3/4 l,4,9-6t1,82,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Killeaney Bear (IRE),A J Slattery,0,A Slattery,2nd,3 3/4 l,4,9-0,76,True,175,43
Naas Racing Results | 18th May 2025 14:00,N/A,14:00,Good (Good To Firm In Places),1m,Independent Expert (IRE),J Kearney,5,Stephen Thorne,1st,N/A,6,9-10,86,True,175,43
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Unique Journey (IRE),W J Lee,0,Daniel Murphy,9th,10 l,3,9-0,87,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Dunum (IRE),W M Lordan,0,N Lupini,8th,1 l,7,9-11,96,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Tina's Indian (IRE),B M Coen,0,M Fahey,7th,1 3/4 l,4,9-11,98,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Spicy Margarita (IRE),D Egan,0,A Murray,6th,1 l,3,8-9,98,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Dance Night Andday (IRE),S Foley,0,R O'Sullivan,5th,1 1/2 l,5,9-6,95,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,The Liffey (IRE),S T McCullagh,0,J P O'Brien,4th,1 1/4 l,4,9-11,98,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Mataariki (FR),D P McDonogh,0,J P O'Brien,3rd,1 1/2 l,4,9-6t,90,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,One Smack Mac (IRE),C T Keane,0,G M Lyons,2nd,1/2 l,3,9-0,97,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Copacabana Sands (IRE),J A Powell,0,M O'Callaghan,1st,N/A,3,8-9h,99,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Unique Journey (IRE),W J Lee,0,Daniel Murphy,9th,10 l,3,9-0,87,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Dunum (IRE),W M Lordan,0,N Lupini,8th,1 l,7,9-11,96,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Tina's Indian (IRE),B M Coen,0,M Fahey,7th,1 3/4 l,4,9-11,98,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Spicy Margarita (IRE),D Egan,0,A Murray,6th,1 l,3,8-9,98,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Dance Night Andday (IRE),S Foley,0,R O'Sullivan,5th,1 1/2 l,5,9-6,95,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,The Liffey (IRE),S T McCullagh,0,J P O'Brien,4th,1 1/4 l,4,9-11,98,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Mataariki (FR),D P McDonogh,0,J P O'Brien,3rd,1 1/2 l,4,9-6t,90,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,One Smack Mac (IRE),C T Keane,0,G M Lyons,2nd,1/2 l,3,9-0,97,True,175,44
Naas Racing Results | 18th May 2025 14:32,N/A,14:32,Good (Good To Firm In Places),7f,Copacabana Sands (IRE),J A Powell,0,M O'Callaghan,1st,N/A,3,8-9h,99,True,175,44
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Sir Jeremy (IRE),R P Cleary,0,A McGuinness,6th,5 l,3,8-8,76,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Va Va Vroom (IRE),S Foley,0,Mrs J Harrington,5th,3 1/4 l,3,9-11,93,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Sugar Club (IRE),C D Hayes,0,N Meade,4th,2 3/4 l,3,8-7b1,72,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Nyman (IRE),M W Hassett,5,H De Bromhead,3rd,1/2 l,3,8-10t,78,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Mississippi River (IRE),R L Moore,0,A P O'Brien,2nd,2 1/2 l,3,9-8,90,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Beckman (IRE),C T Keane,0,G M Lyons,1st,N/A,3,10-0,96,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Sir Jeremy (IRE),R P Cleary,0,A McGuinness,6th,5 l,3,8-8,76,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Va Va Vroom (IRE),S Foley,0,Mrs J Harrington,5th,3 1/4 l,3,9-11,93,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Sugar Club (IRE),C D Hayes,0,N Meade,4th,2 3/4 l,3,8-7b1,72,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Nyman (IRE),M W Hassett,5,H De Bromhead,3rd,1/2 l,3,8-10t,78,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Mississippi River (IRE),R L Moore,0,A P O'Brien,2nd,2 1/2 l,3,9-8,90,True,175,45
Naas Racing Results | 18th May 2025 15:02,N/A,15:02,Good (Good To Firm In Places),1m,Beckman (IRE),C T Keane,0,G M Lyons,1st,N/A,3,10-0,96,True,175,45
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Lady Crossing (IRE),N M Crosse,0,W J Fitzpatrick,12th,16 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Ethereal Star (IRE),J A Heffernan,0,M Hassett,11th,7 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Drama Queen (IRE),P A Harnett,5,Donnacha O'Brien,10th,1 1/4 l,3,9-3h1,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Lovely (IRE),C Geerdharry,7,D Dias,9th,1/2 l,3,9-3,67,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Sindria (IRE),L F Roche,0,D K Weld,8th,3/4 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Lady In Paris,S Foley,0,Mrs J Harrington,7th,2 1/2 l,3,9-3,79,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Candleford Green (IRE),C T Keane,0,W P Mullins,6th,1/2 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Indigo Dream,W J Lee,0,R O'Sullivan,5th,Neck,3,9-3,90,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Angelight (IRE),D P McDonogh,0,J P O'Brien,4th,Short Head,3,9-3t,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Guarded (IRE),R L Moore,0,A P O'Brien,3rd,Nose,3,9-3,71,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Shakazia (IRE),B M Coen,0,J P Murtagh,2nd,3/4 l,3,9-3ht1,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Sound Of Lightning,G M Ryan,0,Donnacha O'Brien,1st,N/A,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Lady Crossing (IRE),N M Crosse,0,W J Fitzpatrick,12th,16 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Ethereal Star (IRE),J A Heffernan,0,M Hassett,11th,7 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Drama Queen (IRE),P A Harnett,5,Donnacha O'Brien,10th,1 1/4 l,3,9-3h1,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Lovely (IRE),C Geerdharry,7,D Dias,9th,1/2 l,3,9-3,67,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Sindria (IRE),L F Roche,0,D K Weld,8th,3/4 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Lady In Paris,S Foley,0,Mrs J Harrington,7th,2 1/2 l,3,9-3,79,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Candleford Green (IRE),C T Keane,0,W P Mullins,6th,1/2 l,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Indigo Dream,W J Lee,0,R O'Sullivan,5th,Neck,3,9-3,90,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Angelight (IRE),D P McDonogh,0,J P O'Brien,4th,Short Head,3,9-3t,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Guarded (IRE),R L Moore,0,A P O'Brien,3rd,Nose,3,9-3,71,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Shakazia (IRE),B M Coen,0,J P Murtagh,2nd,3/4 l,3,9-3ht1,-,True,175,46
Naas Racing Results | 18th May 2025 15:32,N/A,15:32,Good (Good To Firm In Places),1m,Sound Of Lightning,G M Ryan,0,Donnacha O'Brien,1st,N/A,3,9-3,-,True,175,46
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Saffron Dandy (IRE),S Foley,0,R Hannon,6th,2 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Simply Astounding (USA),R L Moore,0,A P O'Brien,5th,1 1/2 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Miami Destination (IRE),D Egan,0,A Murray,4th,4 1/2 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Signora (IRE),W M Lordan,0,A P O'Brien,3rd,1 3/4 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Green Sense (IRE),D P McDonogh,0,J P O'Brien,2nd,3/4 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Lady Iman (IRE),C T Keane,0,G M Lyons,1st,N/A,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Saffron Dandy (IRE),S Foley,0,R Hannon,6th,2 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Simply Astounding (USA),R L Moore,0,A P O'Brien,5th,1 1/2 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Miami Destination (IRE),D Egan,0,A Murray,4th,4 1/2 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Signora (IRE),W M Lordan,0,A P O'Brien,3rd,1 3/4 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Green Sense (IRE),D P McDonogh,0,J P O'Brien,2nd,3/4 l,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:03,N/A,16:03,Good (Good To Firm In Places),5f 205y,Lady Iman (IRE),C T Keane,0,G M Lyons,1st,N/A,2,9-2,-,True,175,47
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Treasure Isle (IRE),W M Lordan,0,A P O'Brien,6th,11 l,3,9-5,99,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Temperance (IRE),C D Hayes,0,Miss K McGivern,5th,1 3/4 l,3,9-2p,81,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Bodhi Bear (IRE),J A Heffernan,0,J A Stack,4th,3 3/4 l,3,9-5,91,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Carla Ridge (IRE),D Egan,0,E & P Harty,3rd,Short Head,3,9-2,99,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Whistlejacket (IRE),R L Moore,0,A P O'Brien,2nd,2 3/4 l,3,9-8,114,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Babouche,C T Keane,0,G M Lyons,1st,N/A,3,9-5t,113,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Treasure Isle (IRE),W M Lordan,0,A P O'Brien,6th,11 l,3,9-5,99,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Temperance (IRE),C D Hayes,0,Miss K McGivern,5th,1 3/4 l,3,9-2p,81,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Bodhi Bear (IRE),J A Heffernan,0,J A Stack,4th,3 3/4 l,3,9-5,91,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Carla Ridge (IRE),D Egan,0,E & P Harty,3rd,Short Head,3,9-2,99,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Whistlejacket (IRE),R L Moore,0,A P O'Brien,2nd,2 3/4 l,3,9-8,114,True,175,48
Naas Racing Results | 18th May 2025 16:33,N/A,16:33,Good (Good To Firm In Places),5f 205y,Babouche,C T Keane,0,G M Lyons,1st,N/A,3,9-5t,113,True,175,48
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Magnum Force (IRE),C T Keane,0,G M Lyons,7th,3/4 l,3,9-6t,112,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Ostraka (IRE),J A Heffernan,0,Daniel Murphy,6th,2 l,5,9-7tb,97,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Big Gossey (IRE),W J Lee,0,C O'Brien,5th,3/4 l,8,9-12,106,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Saratoga Special (IRE),S Foley,0,Mrs J Harrington,4th,1 3/4 l,3,8-10t1,87,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Gutsy Girl,D P McDonogh,0,J P O'Brien,3rd,1/2 l,4,9-4,89,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Powerful Nation (IRE),A J Slattery,0,A Slattery,2nd,1 3/4 l,3,9-1,103,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Bucanero Fuerte,D Egan,0,A Murray,1st,N/A,4,9-9,110,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Magnum Force (IRE),C T Keane,0,G M Lyons,7th,3/4 l,3,9-6t,112,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Ostraka (IRE),J A Heffernan,0,Daniel Murphy,6th,2 l,5,9-7tb,97,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Big Gossey (IRE),W J Lee,0,C O'Brien,5th,3/4 l,8,9-12,106,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Saratoga Special (IRE),S Foley,0,Mrs J Harrington,4th,1 3/4 l,3,8-10t1,87,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Gutsy Girl,D P McDonogh,0,J P O'Brien,3rd,1/2 l,4,9-4,89,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Powerful Nation (IRE),A J Slattery,0,A Slattery,2nd,1 3/4 l,3,9-1,103,True,175,49
Naas Racing Results | 18th May 2025 17:03,N/A,17:03,Good (Good To Firm In Places),5f,Bucanero Fuerte,D Egan,0,A Murray,1st,N/A,4,9-9,110,True,175,49
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Oscar's Luck (IRE),D P McDonogh,0,Ciaran Murphy,12th,1 1/4 l,3,8-13v1,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Tipping Along (IRE),W Joyce,5,E J O'Grady,11th,7 l,3,8-10,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Tall River (IRE),Adam Caffrey,0,J C McConnell,10th,1 1/2 l,3,8-13t,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Dowth (IRE),Emily Grifferty,10,N Meade,9th,6 1/2 l,3,8-10t,52,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Rubadub Dubh (IRE),G F Carroll,0,G M Lyons,8th,Short Head,3,9-8,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Legendsoftheland (IRE),K G Kennedy,5,J A Kinsella,7th,2 1/2 l,3,8-10tb1,46,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,No Such Thing (IRE),C T Keane,0,G M Lyons,6th,1/2 l,3,9-8,76,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Beat The Devil (IRE),J Kearney,5,P Magee,5th,1 1/4 l,3,9-8t,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Cosmic Force,R Whearty,3,K H Clarke,4th,1 1/2 l,3,8-13,62,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Letters Of Love (IRE),M W Hassett,5,J P O'Brien,3rd,2 l,3,8-13,50,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Sovereign Banter (IRE),C D Hayes,0,E J O'Grady,2nd,2 1/2 l,3,8-10,54,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Spent All Me Money (IRE),J J G Ryan,3,J Davison,1st,N/A,3,9-5p1,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Oscar's Luck (IRE),D P McDonogh,0,Ciaran Murphy,12th,1 1/4 l,3,8-13v1,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Tipping Along (IRE),W Joyce,5,E J O'Grady,11th,7 l,3,8-10,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Tall River (IRE),Adam Caffrey,0,J C McConnell,10th,1 1/2 l,3,8-13t,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Dowth (IRE),Emily Grifferty,10,N Meade,9th,6 1/2 l,3,8-10t,52,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Rubadub Dubh (IRE),G F Carroll,0,G M Lyons,8th,Short Head,3,9-8,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Legendsoftheland (IRE),K G Kennedy,5,J A Kinsella,7th,2 1/2 l,3,8-10tb1,46,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,No Such Thing (IRE),C T Keane,0,G M Lyons,6th,1/2 l,3,9-8,76,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Beat The Devil (IRE),J Kearney,5,P Magee,5th,1 1/4 l,3,9-8t,-,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Cosmic Force,R Whearty,3,K H Clarke,4th,1 1/2 l,3,8-13,62,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Letters Of Love (IRE),M W Hassett,5,J P O'Brien,3rd,2 l,3,8-13,50,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Sovereign Banter (IRE),C D Hayes,0,E J O'Grady,2nd,2 1/2 l,3,8-10,54,True,175,50
Roscommon Racing Results | 19th May 2025 17:10,N/A,17:10,Good,7f 94y,Spent All Me Money (IRE),J J G Ryan,3,J Davison,1st,N/A,3,9-5p1,-,True,175,50
