track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Black Gem (IRE),C D Fahy,10,J C McConnell,11th,1/2 l,4,10-1,71,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Matt Connor (IRE),J Kearney,5,M Brassil,10th,2 1/4 l,5,10-2t,72,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,No Big Deal (IRE),N G McCullagh,0,C O'Brien,9th,Neck,5,9-9t,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Miss Gitana (IRE),C D Hayes,0,G Elliott,8th,3/4 l,4,9-13,69,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Scott Lang (IRE),Nicola Burns,7,P W Flynn,7th,3/4 l,8,9-11p,67,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Desert Friend (IRE),B M Coen,0,Mrs D Foster,6th,Head,9,9-8,64,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Make Good (IRE),D P McDonogh,0,Joseph Murray,5th,1/2 l,10,9-7tp,63,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Plains Indian (IRE),Orla Tynan,10,A Slattery,4th,Head,9,9-9,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Disco Boy (IRE),J J G Ryan,3,S Byrne,3rd,1 3/4 l,6,9-9h,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,The Truant (IRE),R Whearty,3,P W Flynn,2nd,4 1/4 l,8,9-12t,68,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Elle Dorado Rock (IRE),C T Keane,0,A J Martin,1st,N/A,7,9-1t,57,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Out For A Stroll (IRE),D McMonagle,0,J P O'Brien,NR,N/A,4,9-9p,58,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Secret Rock (IRE),R C Colgan,0,A J Martin,NR,N/A,6,9-3t,59,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Lady Kai (IRE),D W O'Connor,0,R O'Sullivan,NR,N/A,5,9-9p,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Sub Rosa,L F Roche,0,D Kinsella,18th,39 l,5,9-8t,64,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Pons Aelius (IRE),J A Heffernan,0,H D McGuigan,17th,11 l,6,9-9,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Club Manager,S Foley,0,R O'Sullivan,16th,3/4 l,5,9-8,64,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Glyde Ranger (IRE),Alyse Jane Clarke,10,T G McCourt,15th,1 l,5,9-5,61,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Forlio,W J Lee,0,P W Flynn,14th,1 3/4 l,6,9-7p,63,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Tara Power (IRE),Adam Caffrey,0,K H Clarke,13th,1 3/4 l,7,8-10t,52,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Rockview Consort,R Coakley,0,J C McConnell,12th,1 1/2 l,6,9-10,66,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Black Gem (IRE),C D Fahy,10,J C McConnell,11th,1/2 l,4,10-1,71,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Matt Connor (IRE),J Kearney,5,M Brassil,10th,2 1/4 l,5,10-2t,72,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,No Big Deal (IRE),N G McCullagh,0,C O'Brien,9th,Neck,5,9-9t,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Miss Gitana (IRE),C D Hayes,0,G Elliott,8th,3/4 l,4,9-13,69,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Scott Lang (IRE),Nicola Burns,7,P W Flynn,7th,3/4 l,8,9-11p,67,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Desert Friend (IRE),B M Coen,0,Mrs D Foster,6th,Head,9,9-8,64,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Make Good (IRE),D P McDonogh,0,Joseph Murray,5th,1/2 l,10,9-7tp,63,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Plains Indian (IRE),Orla Tynan,10,A Slattery,4th,Head,9,9-9,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Disco Boy (IRE),J J G Ryan,3,S Byrne,3rd,1 3/4 l,6,9-9h,65,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,The Truant (IRE),R Whearty,3,P W Flynn,2nd,4 1/4 l,8,9-12t,68,True,171,29
Navan Racing Results | 26th April 2025 17:30,N/A,17:30,Soft,1m 5f,Elle Dorado Rock (IRE),C T Keane,0,A J Martin,1st,N/A,7,9-1t,57,True,171,29
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Leblon Queen (IRE),C T Keane,0,A Murray,NR,N/A,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Spring Is Here (IRE),D McMonagle,0,J P O'Brien,NR,N/A,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Queen Of Newark (IRE),R Whearty,3,M J Smith,13th,8 1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Luna Beaux (IRE),C D Hayes,0,Miss K McGivern,12th,1 1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,London (IRE),J M Sheridan,0,D Hogan,11th,1 3/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Sunday River,W J Lee,0,P Twomey,10th,1 l,2,9-2b1,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Kensington Lane (IRE),P A Harnett,5,Donnacha O'Brien,9th,3 3/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Quinn's Charm (IRE),W Joyce,5,M Mulvany,8th,4 1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Gas Works Wall (IRE),D P McDonogh,0,J P O'Brien,7th,2 3/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Connova (IRE),R C Colgan,0,S Lavery,6th,Head,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Struck By Her (IRE),A J Slattery,0,A Slattery,5th,3 1/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Salacious (IRE),J A Heffernan,0,J Halley,4th,1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Glitter And Glory (IRE),S Foley,0,Mrs J Harrington,3rd,7 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Cape Sounion (IRE),G M Ryan,0,Donnacha O'Brien,2nd,1 1/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Simply Astounding (USA),R L Moore,0,A P O'Brien,1st,N/A,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Leblon Queen (IRE),C T Keane,0,A Murray,NR,N/A,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Spring Is Here (IRE),D McMonagle,0,J P O'Brien,NR,N/A,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Queen Of Newark (IRE),R Whearty,3,M J Smith,13th,8 1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Luna Beaux (IRE),C D Hayes,0,Miss K McGivern,12th,1 1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,London (IRE),J M Sheridan,0,D Hogan,11th,1 3/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Sunday River,W J Lee,0,P Twomey,10th,1 l,2,9-2b1,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Kensington Lane (IRE),P A Harnett,5,Donnacha O'Brien,9th,3 3/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Quinn's Charm (IRE),W Joyce,5,M Mulvany,8th,4 1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Gas Works Wall (IRE),D P McDonogh,0,J P O'Brien,7th,2 3/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Connova (IRE),R C Colgan,0,S Lavery,6th,Head,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Struck By Her (IRE),A J Slattery,0,A Slattery,5th,3 1/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Salacious (IRE),J A Heffernan,0,J Halley,4th,1/2 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Glitter And Glory (IRE),S Foley,0,Mrs J Harrington,3rd,7 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Cape Sounion (IRE),G M Ryan,0,Donnacha O'Brien,2nd,1 1/4 l,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:05,N/A,17:05,Good To Yielding (Yielding In Places),5f 205y,Simply Astounding (USA),R L Moore,0,A P O'Brien,1st,N/A,2,9-2,-,True,171,30
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Sarahmae (IRE),J M Sheridan,0,D Hogan,NR,N/A,3,9-0,61,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Asdana (IRE),W J Lee,0,W McCreery,17th,1 l,3,9-5,73,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Aherla Rock (IRE),B M Coen,0,J P Murtagh,16th,4 1/4 l,3,9-1,69,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Lisnadill,C D Hayes,0,A Oliver,15th,4 1/2 l,3,8-8t,62,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Pickersgill (IRE),R C Colgan,0,S Lavery,14th,3/4 l,3,9-10,78,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Gloriously Glam (IRE),K G Kennedy,5,Mrs J Harrington,13th,1/2 l,3,9-12b1,80,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Elusive Duke (IRE),W M Lordan,0,Kevin Coleman,12th,2 l,3,9-7,75,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Bluebelardo (IRE),G M Ryan,0,M C Grassick,11th,Neck,3,9-4,72,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Ohmyviette (FR),M Santos,0,W P Browne,10th,1/2 l,3,9-10p1,78,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Billie Be Quick (IRE),S Foley,0,Mrs J Harrington,9th,1 l,3,9-7p,75,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Rion Rubette,W Joyce,5,M Butler,8th,2 1/4 l,3,9-5,73,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Paddydaddy (IRE),R Whearty,3,A Oliver,7th,Neck,3,8-13t1,67,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Dmaniac,M W Hassett,5,M Hassett,6th,1 l,3,9-12,80,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Lyra Constellation (IRE),R P Whelan,0,John O'Donoghue,5th,1 3/4 l,3,9-2,70,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Miracle Beauty (IRE),D McMonagle,0,J P O'Brien,4th,Short Head,3,10-3,85,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Island Girl (IRE),A J Slattery,0,J A Stack,3rd,Short Head,3,9-8,76,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Brigid's Cloak,R M Mulligan,7,J P Murtagh,2nd,7 1/2 l,3,9-5p,73,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Unique Journey (IRE),C T Keane,0,Daniel Murphy,1st,N/A,3,9-6p,74,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Sarahmae (IRE),J M Sheridan,0,D Hogan,NR,N/A,3,9-0,61,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Asdana (IRE),W J Lee,0,W McCreery,17th,1 l,3,9-5,73,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Aherla Rock (IRE),B M Coen,0,J P Murtagh,16th,4 1/4 l,3,9-1,69,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Lisnadill,C D Hayes,0,A Oliver,15th,4 1/2 l,3,8-8t,62,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Pickersgill (IRE),R C Colgan,0,S Lavery,14th,3/4 l,3,9-10,78,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Gloriously Glam (IRE),K G Kennedy,5,Mrs J Harrington,13th,1/2 l,3,9-12b1,80,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Elusive Duke (IRE),W M Lordan,0,Kevin Coleman,12th,2 l,3,9-7,75,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Bluebelardo (IRE),G M Ryan,0,M C Grassick,11th,Neck,3,9-4,72,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Ohmyviette (FR),M Santos,0,W P Browne,10th,1/2 l,3,9-10p1,78,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Billie Be Quick (IRE),S Foley,0,Mrs J Harrington,9th,1 l,3,9-7p,75,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Rion Rubette,W Joyce,5,M Butler,8th,2 1/4 l,3,9-5,73,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Paddydaddy (IRE),R Whearty,3,A Oliver,7th,Neck,3,8-13t1,67,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Dmaniac,M W Hassett,5,M Hassett,6th,1 l,3,9-12,80,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Lyra Constellation (IRE),R P Whelan,0,John O'Donoghue,5th,1 3/4 l,3,9-2,70,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Miracle Beauty (IRE),D McMonagle,0,J P O'Brien,4th,Short Head,3,10-3,85,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Island Girl (IRE),A J Slattery,0,J A Stack,3rd,Short Head,3,9-8,76,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Brigid's Cloak,R M Mulligan,7,J P Murtagh,2nd,7 1/2 l,3,9-5p,73,True,171,31
Naas Racing Results | 28th April 2025 17:40,N/A,17:40,Good To Yielding (Yielding In Places),5f 205y,Unique Journey (IRE),C T Keane,0,Daniel Murphy,1st,N/A,3,9-6p,74,True,171,31
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Real Force,S Coen,7,Gerard O'Leary,NR,N/A,8,9-11,95,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Tai Tam Bay (IRE),C D Hayes,0,E & P Harty,15th,2 1/4 l,4,8-8,78,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,The Highway Rat (IRE),B M Coen,0,A Oliver,14th,2 1/4 l,7,9-13,97,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Four Blondes (IRE),D W O'Connor,0,R O'Sullivan,13th,2 l,4,9-3,87,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Staysound Susie (IRE),A J Slattery,0,A Slattery,12th,Neck,4,8-13,83,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Noble Nation (IRE),M W Hassett,5,Gerard O'Leary,11th,1 l,4,8-7,76,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Mickey The Steel,W Joyce,5,Joseph Murray,10th,Nose,7,9-1tp,85,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Verhoyen,J Cleary,5,M C Grassick,9th,Short Head,10,8-12p,82,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Little Queenie (IRE),R Whearty,3,P W Flynn,8th,1/2 l,6,10-0,98,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Stag Night (IRE),W J Lee,0,W McCreery,7th,Short Head,7,9-8,92,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Collective Power (IRE),Sorcha Woods,7,E Lynam,6th,3/4 l,7,9-2,86,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Cuban Grey,R M Mulligan,7,P J McKenna,5th,1/2 l,5,8-7p,76,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,I Am Superman (IRE),J A Powell,3,M O'Callaghan,4th,3/4 l,9,9-10t,94,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Laugh A Minute,J Kearney,5,Stephen Thorne,3rd,1/2 l,10,9-3,87,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Moltophino (IRE),W M Lordan,0,J A Kinsella,2nd,Neck,4,8-7tp,75,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Love Billy Boy (IRE),S Foley,0,Gerard O'Leary,1st,N/A,4,9-3,87,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Real Force,S Coen,7,Gerard O'Leary,NR,N/A,8,9-11,95,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Tai Tam Bay (IRE),C D Hayes,0,E & P Harty,15th,2 1/4 l,4,8-8,78,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,The Highway Rat (IRE),B M Coen,0,A Oliver,14th,2 1/4 l,7,9-13,97,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Four Blondes (IRE),D W O'Connor,0,R O'Sullivan,13th,2 l,4,9-3,87,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Staysound Susie (IRE),A J Slattery,0,A Slattery,12th,Neck,4,8-13,83,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Noble Nation (IRE),M W Hassett,5,Gerard O'Leary,11th,1 l,4,8-7,76,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Mickey The Steel,W Joyce,5,Joseph Murray,10th,Nose,7,9-1tp,85,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Verhoyen,J Cleary,5,M C Grassick,9th,Short Head,10,8-12p,82,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Little Queenie (IRE),R Whearty,3,P W Flynn,8th,1/2 l,6,10-0,98,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Stag Night (IRE),W J Lee,0,W McCreery,7th,Short Head,7,9-8,92,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Collective Power (IRE),Sorcha Woods,7,E Lynam,6th,3/4 l,7,9-2,86,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Cuban Grey,R M Mulligan,7,P J McKenna,5th,1/2 l,5,8-7p,76,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,I Am Superman (IRE),J A Powell,3,M O'Callaghan,4th,3/4 l,9,9-10t,94,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Laugh A Minute,J Kearney,5,Stephen Thorne,3rd,1/2 l,10,9-3,87,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Moltophino (IRE),W M Lordan,0,J A Kinsella,2nd,Neck,4,8-7tp,75,True,171,32
Naas Racing Results | 28th April 2025 18:10,N/A,18:10,Good To Yielding (Yielding In Places),5f 205y,Love Billy Boy (IRE),S Foley,0,Gerard O'Leary,1st,N/A,4,9-3,87,True,171,32
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Magical Vision (IRE),C D Hayes,0,A A Howard,NR,N/A,8,9-4,78,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Escaping Thejungle (IRE),W M Lordan,0,E D Delany,7th,2 l,5,9-4,80,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Betsen,J J G Ryan,0,J Davison,6th,2 1/2 l,4,9-9b,94,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Sir Yoshi (IRE),R C Colgan,0,D Marnane,5th,1 1/4 l,3,8-13,96,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Big Gossey (IRE),W J Lee,0,C O'Brien,4th,1/2 l,8,9-12t,106,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Unexpected Issues (IRE),A J Slattery,0,J A Stack,3rd,4 l,3,8-8,84,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,My Mate Alfie (IRE),C T Keane,0,G M Lyons,2nd,1/2 l,4,9-12b,112,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Two Stars (IRE),J M Sheridan,0,J A Stack,1st,N/A,5,9-9,102,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Magical Vision (IRE),C D Hayes,0,A A Howard,NR,N/A,8,9-4,78,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Escaping Thejungle (IRE),W M Lordan,0,E D Delany,7th,2 l,5,9-4,80,True,171,33
Naas Racing Results | 28th April 2025 18:40,N/A,18:40,Good To Yielding (Yielding In Places),5f,Betsen,J J G Ryan,0,J Davison,6th,2 1/2 l,4,9-9b,94,True,171,33
