track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Dark Matter (IRE),Ben Martin Coen,0,A. J. Martin,10th,6 l,4,8-13t,47,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Knock Flyer (IRE),Siobhan Rutledge,5,D. J. Barry,9th,2 l,7,8-13t,47,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Gracesolution (IRE),J. Coen,5,Ross O'Sullivan,8th,1 1/2 l,5,10-2,64,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Star of Burma (IRE),R. C. Colgan,0,Ms Sheila Lavery,7th,6 1/2 l,4,9-13t,61,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Fassbender (IRE),R. P. Whelan,0,Mark McNiff,6th,4 1/2 l,6,9-6t,54,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Franno (IRE),G. F. Carroll,0,Gerard Keane,5th,Short Head,5,9-11v,59,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Stellify (IRE),Adam Caffrey,7,Adrian McGuinness,4th,2 1/4 l,5,9-5p,53,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Beer With The Boys,D. B. McMonagle,0,C. Moore,3rd,2 l,7,10-2v,64,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,Barometer (IRE),C. T. Keane,0,John Joseph Murphy,2nd,3 l,7,9-4,52,True,12,41
Sligo Racing Results | 3rd August 2022 20:30,N/A,20:30,Soft,1m 4f 180y,The Truant (IRE),Sam Ewing,3,Peter Fahey,1st,N/A,5,9-10,58,True,12,41
N/A,N/A,16:45,Good,7f 15y,Scarlet Dancer (IRE),G. F. Carroll,0,James McAuley,10th,4 1/2 l,3,9-2h1,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Brave Display (IRE),Seamie Heffernan,0,J. J. Lambe,9th,10 l,8,9-6tv,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Cactus Tree (IRE),W. M. Lordan,0,M. C. Grassick,8th,2 l,6,9-6b,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Alqabeela (IRE),Jack Cleary,7,M. C. Grassick,7th,1 l,4,9-6,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Je T'ai Porte (IRE),R. P. Whelan,0,M. Halford,6th,1 1/4 l,4,9-8h,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Cometh the Man (IRE),Adam Caffrey,7,Adrian McGuinness,5th,1/2 l,4,9-2,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Sister Lola (IRE),D. B. McMonagle,0,James McAuley,4th,Neck,5,9-11tp,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Plankton (IRE),C. T. Keane,0,G. M. Lyons,3rd,3/4 l,3,9-5,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Mischief Star,Shane Foley,0,James McAuley,2nd,3/4 l,5,9-11tp,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Cedar Rapids (IRE),J. M. Sheridan,3,Denis Hogan,1st,N/A,4,9-4tb,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Scarlet Dancer (IRE),G. F. Carroll,0,James McAuley,10th,4 1/2 l,3,9-2h1,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Brave Display (IRE),Seamie Heffernan,0,J. J. Lambe,9th,10 l,8,9-6tv,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Cactus Tree (IRE),W. M. Lordan,0,M. C. Grassick,8th,2 l,6,9-6b,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Alqabeela (IRE),Jack Cleary,7,M. C. Grassick,7th,1 l,4,9-6,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Je T'ai Porte (IRE),R. P. Whelan,0,M. Halford,6th,1 1/4 l,4,9-8h,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Cometh the Man (IRE),Adam Caffrey,7,Adrian McGuinness,5th,1/2 l,4,9-2,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Sister Lola (IRE),D. B. McMonagle,0,James McAuley,4th,Neck,5,9-11tp,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Plankton (IRE),C. T. Keane,0,G. M. Lyons,3rd,3/4 l,3,9-5,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Mischief Star,Shane Foley,0,James McAuley,2nd,3/4 l,5,9-11tp,-,True,12,42
N/A,N/A,16:45,Good,7f 15y,Cedar Rapids (IRE),J. M. Sheridan,3,Denis Hogan,1st,N/A,4,9-4tb,-,True,12,42
N/A,N/A,17:15,Good,7f 15y,Devious Dreamer (IRE),J. M. Sheridan,3,Garry Bernard Caldwell,18th,21 l,4,10-0tp1,68,True,12,43
N/A,N/A,17:15,Good,7f 15y,Mosaaheb,James J. Doyle,0,Denis Hogan,17th,4 3/4 l,4,9-9b,63,True,12,43
N/A,N/A,17:15,Good,7f 15y,Precedent (IRE),A. J. Slattery,0,Kieran Patrick Cotter,16th,2 3/4 l,3,8-10b,56,True,12,43
N/A,N/A,17:15,Good,7f 15y,Skontonovski,C. J. MacRedmond,5,Adrian McGuinness,15th,2 l,5,9-13v,67,True,12,43
N/A,N/A,17:15,Good,7f 15y,Notforalongtime,M. A. Enright,0,Laura Hourigan,14th,1 l,5,9-12,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Bantry,C. T. Keane,0,John Joseph Murphy,13th,1/2 l,3,9-6t,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Uisce (IRE),Shane Foley,0,Mrs Prunella Dobbs,12th,Neck,3,9-6,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Nyla Rua (IRE),Declan McDonogh,0,T. G. McCourt,11th,Neck,3,8-12h1,58,True,12,43
N/A,N/A,17:15,Good,7f 15y,Eriskay (IRE),C. D. Hayes,0,D. K. Weld,10th,Neck,3,9-9b1,69,True,12,43
N/A,N/A,17:15,Good,7f 15y,Arcanears (IRE),R. P. Whelan,0,M. Halford,9th,1 l,7,9-10tp,64,True,12,43
N/A,N/A,17:15,Good,7f 15y,Rose of Malta (IRE),S. M. Crosse,0,P. F. O'Donnell,8th,Head,3,9-3,63,True,12,43
N/A,N/A,17:15,Good,7f 15y,Bonnyrigg (IRE),William James Lee,0,Richard John O'Brien,7th,Nose,4,9-12p1,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Cleveleys,Ben Martin Coen,0,Richard John O'Brien,6th,Nose,4,9-13,67,True,12,43
N/A,N/A,17:15,Good,7f 15y,Sondheim (IRE),Neve Bennett,10,Craig O'Neill,5th,1/2 l,5,9-10,64,True,12,43
N/A,N/A,17:15,Good,7f 15y,No Patience (IRE),Kyanna Van Buuren,10,John McConnell,4th,3/4 l,4,10-3,71,True,12,43
N/A,N/A,17:15,Good,7f 15y,Fastman (IRE),D. B. McMonagle,0,John McConnell,3rd,1 3/4 l,6,9-8p,62,True,12,43
N/A,N/A,17:15,Good,7f 15y,Royal Tribute (IRE),Seamie Heffernan,0,Denis Hogan,2nd,2 1/4 l,4,9-11b,65,True,12,43
N/A,N/A,17:15,Good,7f 15y,Sunset Nova (IRE),Amy Jo Hayes,7,A. Slattery,1st,N/A,6,10-1,69,True,12,43
N/A,N/A,17:15,Good,7f 15y,Devious Dreamer (IRE),J. M. Sheridan,3,Garry Bernard Caldwell,18th,21 l,4,10-0tp1,68,True,12,43
N/A,N/A,17:15,Good,7f 15y,Mosaaheb,James J. Doyle,0,Denis Hogan,17th,4 3/4 l,4,9-9b,63,True,12,43
N/A,N/A,17:15,Good,7f 15y,Precedent (IRE),A. J. Slattery,0,Kieran Patrick Cotter,16th,2 3/4 l,3,8-10b,56,True,12,43
N/A,N/A,17:15,Good,7f 15y,Skontonovski,C. J. MacRedmond,5,Adrian McGuinness,15th,2 l,5,9-13v,67,True,12,43
N/A,N/A,17:15,Good,7f 15y,Notforalongtime,M. A. Enright,0,Laura Hourigan,14th,1 l,5,9-12,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Bantry,C. T. Keane,0,John Joseph Murphy,13th,1/2 l,3,9-6t,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Uisce (IRE),Shane Foley,0,Mrs Prunella Dobbs,12th,Neck,3,9-6,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Nyla Rua (IRE),Declan McDonogh,0,T. G. McCourt,11th,Neck,3,8-12h1,58,True,12,43
N/A,N/A,17:15,Good,7f 15y,Eriskay (IRE),C. D. Hayes,0,D. K. Weld,10th,Neck,3,9-9b1,69,True,12,43
N/A,N/A,17:15,Good,7f 15y,Arcanears (IRE),R. P. Whelan,0,M. Halford,9th,1 l,7,9-10tp,64,True,12,43
N/A,N/A,17:15,Good,7f 15y,Rose of Malta (IRE),S. M. Crosse,0,P. F. O'Donnell,8th,Head,3,9-3,63,True,12,43
N/A,N/A,17:15,Good,7f 15y,Bonnyrigg (IRE),William James Lee,0,Richard John O'Brien,7th,Nose,4,9-12p1,66,True,12,43
N/A,N/A,17:15,Good,7f 15y,Cleveleys,Ben Martin Coen,0,Richard John O'Brien,6th,Nose,4,9-13,67,True,12,43
N/A,N/A,17:15,Good,7f 15y,Sondheim (IRE),Neve Bennett,10,Craig O'Neill,5th,1/2 l,5,9-10,64,True,12,43
N/A,N/A,17:15,Good,7f 15y,No Patience (IRE),Kyanna Van Buuren,10,John McConnell,4th,3/4 l,4,10-3,71,True,12,43
N/A,N/A,17:15,Good,7f 15y,Fastman (IRE),D. B. McMonagle,0,John McConnell,3rd,1 3/4 l,6,9-8p,62,True,12,43
N/A,N/A,17:15,Good,7f 15y,Royal Tribute (IRE),Seamie Heffernan,0,Denis Hogan,2nd,2 1/4 l,4,9-11b,65,True,12,43
N/A,N/A,17:15,Good,7f 15y,Sunset Nova (IRE),Amy Jo Hayes,7,A. Slattery,1st,N/A,6,10-1,69,True,12,43
N/A,N/A,17:45,Good,1m 2f,Ides Of August (USA),C. T. Keane,0,G. M. Lyons,6th,2 1/4 l,4,9-8,90,True,12,44
N/A,N/A,17:45,Good,1m 2f,Giselles Ausie (IRE),C. D. Hayes,0,Gavin Patrick Cromwell,5th,2 3/4 l,3,8-7b,83,True,12,44
N/A,N/A,17:45,Good,1m 2f,Tauran Shaman (IRE),Shane Foley,0,Mrs J. Harrington,4th,5 l,6,10-0tp,96,True,12,44
N/A,N/A,17:45,Good,1m 2f,Entropy (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,Neck,4,9-9t,91,True,12,44
N/A,N/A,17:45,Good,1m 2f,Safecracker,Ben Martin Coen,0,John Patrick Murtagh,2nd,1/2 l,4,9-7ht1,89,True,12,44
N/A,N/A,17:45,Good,1m 2f,Dancila (IRE),K. J. Manning,0,J. S. Bolger,1st,N/A,5,9-4,86,True,12,44
N/A,N/A,17:45,Good,1m 2f,Ides Of August (USA),C. T. Keane,0,G. M. Lyons,6th,2 1/4 l,4,9-8,90,True,12,44
N/A,N/A,17:45,Good,1m 2f,Giselles Ausie (IRE),C. D. Hayes,0,Gavin Patrick Cromwell,5th,2 3/4 l,3,8-7b,83,True,12,44
N/A,N/A,17:45,Good,1m 2f,Tauran Shaman (IRE),Shane Foley,0,Mrs J. Harrington,4th,5 l,6,10-0tp,96,True,12,44
N/A,N/A,17:45,Good,1m 2f,Entropy (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,Neck,4,9-9t,91,True,12,44
N/A,N/A,17:45,Good,1m 2f,Safecracker,Ben Martin Coen,0,John Patrick Murtagh,2nd,1/2 l,4,9-7ht1,89,True,12,44
N/A,N/A,17:45,Good,1m 2f,Dancila (IRE),K. J. Manning,0,J. S. Bolger,1st,N/A,5,9-4,86,True,12,44
N/A,N/A,18:15,Good,1m 4f,Manu Et Corde (IRE),K. J. Manning,0,J. S. Bolger,8th,1 1/4 l,3,8-13,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Layfayette (IRE),Ben Martin Coen,0,Noel Meade,7th,3/4 l,5,10-0,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Falcon Eight (IRE),C. D. Hayes,0,D. K. Weld,6th,Head,7,9-9b1,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Sandhurst (IRE),Shane Foley,0,Mrs J. Harrington,5th,4 1/4 l,4,9-9p,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Licence,C. T. Keane,0,G. M. Lyons,4th,2 l,4,9-9,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Beamish (FR),William James Lee,0,P. Twomey,3rd,3 1/2 l,4,9-9,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Cleveland (IRE),Ryan Moore,0,Joseph Patrick O'Brien,2nd,Neck,4,9-9,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Gear Up (FR),D. B. McMonagle,0,Joseph Patrick O'Brien,1st,N/A,4,9-9t,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Manu Et Corde (IRE),K. J. Manning,0,J. S. Bolger,8th,1 1/4 l,3,8-13,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Layfayette (IRE),Ben Martin Coen,0,Noel Meade,7th,3/4 l,5,10-0,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Falcon Eight (IRE),C. D. Hayes,0,D. K. Weld,6th,Head,7,9-9b1,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Sandhurst (IRE),Shane Foley,0,Mrs J. Harrington,5th,4 1/4 l,4,9-9p,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Licence,C. T. Keane,0,G. M. Lyons,4th,2 l,4,9-9,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Beamish (FR),William James Lee,0,P. Twomey,3rd,3 1/2 l,4,9-9,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Cleveland (IRE),Ryan Moore,0,Joseph Patrick O'Brien,2nd,Neck,4,9-9,-,True,12,45
N/A,N/A,18:15,Good,1m 4f,Gear Up (FR),D. B. McMonagle,0,Joseph Patrick O'Brien,1st,N/A,4,9-9t,-,True,12,45
N/A,N/A,18:45,Good,1m 1f,Zeydabad (IRE),J. Coen,5,Thomas Mullins,16th,11 l,6,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Jazzy Rock (IRE),J. J. G. Ryan,7,Francis Casey,15th,7 1/2 l,3,9-3,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Joven De Corazon (IRE),C. D. Maxwell,0,Paul Stafford,14th,4 1/4 l,3,9-3,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,It Aint (IRE),N. M. Crosse,3,Luke Comer,13th,1 1/2 l,4,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Spiritual Grey (IRE),Siobhan Rutledge,5,Harry Rogers,12th,1/2 l,4,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Princess Wannabe (IRE),Seamie Heffernan,0,J. A. Stack,11th,2 3/4 l,3,9-3,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Middlemarch (IRE),Ryan Moore,0,Aidan O'Brien,10th,Head,3,9-8t1,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Heracleides (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,9th,1 1/4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Chilled Out (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,8th,Neck,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Fenomeno (IRE),K. J. Manning,0,Charles Weld,7th,1 3/4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Gatito Rapido (USA),G. F. Carroll,0,Andrew Oliver,6th,1 3/4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Redstone Well (IRE),M. A. Enright,0,Daniel William O'Sullivan,5th,4 1/2 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Roman Bull (IRE),William James Lee,0,Michael O'Meara,4th,3/4 l,4,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Zoffman (IRE),J. M. Sheridan,3,Noel Meade,3rd,1/2 l,3,9-8b1,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Westernesse (IRE),C. D. Hayes,0,D. K. Weld,2nd,4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Bingo Bronson (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Zeydabad (IRE),J. Coen,5,Thomas Mullins,16th,11 l,6,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Jazzy Rock (IRE),J. J. G. Ryan,7,Francis Casey,15th,7 1/2 l,3,9-3,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Joven De Corazon (IRE),C. D. Maxwell,0,Paul Stafford,14th,4 1/4 l,3,9-3,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,It Aint (IRE),N. M. Crosse,3,Luke Comer,13th,1 1/2 l,4,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Spiritual Grey (IRE),Siobhan Rutledge,5,Harry Rogers,12th,1/2 l,4,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Princess Wannabe (IRE),Seamie Heffernan,0,J. A. Stack,11th,2 3/4 l,3,9-3,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Middlemarch (IRE),Ryan Moore,0,Aidan O'Brien,10th,Head,3,9-8t1,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Heracleides (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,9th,1 1/4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Chilled Out (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,8th,Neck,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Fenomeno (IRE),K. J. Manning,0,Charles Weld,7th,1 3/4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Gatito Rapido (USA),G. F. Carroll,0,Andrew Oliver,6th,1 3/4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Redstone Well (IRE),M. A. Enright,0,Daniel William O'Sullivan,5th,4 1/2 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Roman Bull (IRE),William James Lee,0,Michael O'Meara,4th,3/4 l,4,10-2,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Zoffman (IRE),J. M. Sheridan,3,Noel Meade,3rd,1/2 l,3,9-8b1,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Westernesse (IRE),C. D. Hayes,0,D. K. Weld,2nd,4 l,3,9-8,-,True,12,46
N/A,N/A,18:45,Good,1m 1f,Bingo Bronson (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,3,9-8,-,True,12,46
N/A,N/A,19:20,Good,1m 1f,Pale Ale (IRE),C. D. Hayes,0,Luke Comer,18th,1 l,5,9-1,55,True,12,47
N/A,N/A,19:20,Good,1m 1f,New Moon Rising (IRE),Cillian McConnell,7,John McConnell,17th,6 l,4,10-2,70,True,12,47
N/A,N/A,19:20,Good,1m 1f,Corballis Flyer (IRE),C. Horgan,7,James M. Barrett,16th,3 3/4 l,4,9-2,56,True,12,47
N/A,N/A,19:20,Good,1m 1f,Welcoming (FR),N. M. Crosse,3,Luke Comer,15th,1/2 l,6,9-5t,59,True,12,47
N/A,N/A,19:20,Good,1m 1f,High Altitude (IRE),R. C. Colgan,0,John Joseph Murphy,14th,1 1/4 l,8,9-11,65,True,12,47
N/A,N/A,19:20,Good,1m 1f,Emeric (IRE),D. J. Gilligan,7,Paul W. Flynn,13th,2 l,5,10-2,70,True,12,47
N/A,N/A,19:20,Good,1m 1f,Gatsby Cap (IRE),D. W. O'Connor,0,John McConnell,12th,Nose,6,9-10,64,True,12,47
N/A,N/A,19:20,Good,1m 1f,Rosie Rock (IRE),G. F. Carroll,0,James McAuley,11th,Nose,4,9-10,64,True,12,47
N/A,N/A,19:20,Good,1m 1f,Sovereignty (IRE),K. J. Leonard,0,P. J. McKenna,10th,Head,3,8-7h,54,True,12,47
N/A,N/A,19:20,Good,1m 1f,Wish Me (IRE),R. P. Cleary,0,Keith Henry Clarke,9th,1/2 l,6,8-9,49,True,12,47
N/A,N/A,19:20,Good,1m 1f,Cleopatra's Needle (IRE),Siobhan Rutledge,5,Harry Rogers,8th,2 l,4,9-5t,59,True,12,47
N/A,N/A,19:20,Good,1m 1f,Miss Cunning (IRE),M. P. Sheehy,3,Aengus King,7th,Nose,5,9-6b,60,True,12,47
N/A,N/A,19:20,Good,1m 1f,Supposedtobe (IRE),Seamie Heffernan,0,Gavin Patrick Cromwell,6th,3/4 l,4,9-10,64,True,12,47
N/A,N/A,19:20,Good,1m 1f,Three Laws (IRE),Shane Foley,0,Mrs J. Harrington,5th,1 1/4 l,3,9-7,69,True,12,47
N/A,N/A,19:20,Good,1m 1f,Sierra Nevada,L. T. McAteer,3,Charles O'Brien,4th,2 1/2 l,4,9-2h,56,True,12,47
N/A,N/A,19:20,Good,1m 1f,Reverberation,C. T. Keane,0,J. J. Lambe,3rd,Nose,7,8-13,53,True,12,47
N/A,N/A,19:20,Good,1m 1f,Philly's Hope (IRE),J. J. G. Ryan,7,T. G. McCourt,2nd,1 3/4 l,5,9-0p,54,True,12,47
N/A,N/A,19:20,Good,1m 1f,Mads Black Eights (IRE),Declan McDonogh,0,Matthew J. Smith,1st,N/A,6,9-3,57,True,12,47
N/A,N/A,19:20,Good,1m 1f,Pale Ale (IRE),C. D. Hayes,0,Luke Comer,18th,1 l,5,9-1,55,True,12,47
N/A,N/A,19:20,Good,1m 1f,New Moon Rising (IRE),Cillian McConnell,7,John McConnell,17th,6 l,4,10-2,70,True,12,47
N/A,N/A,19:20,Good,1m 1f,Corballis Flyer (IRE),C. Horgan,7,James M. Barrett,16th,3 3/4 l,4,9-2,56,True,12,47
N/A,N/A,19:20,Good,1m 1f,Welcoming (FR),N. M. Crosse,3,Luke Comer,15th,1/2 l,6,9-5t,59,True,12,47
N/A,N/A,19:20,Good,1m 1f,High Altitude (IRE),R. C. Colgan,0,John Joseph Murphy,14th,1 1/4 l,8,9-11,65,True,12,47
N/A,N/A,19:20,Good,1m 1f,Emeric (IRE),D. J. Gilligan,7,Paul W. Flynn,13th,2 l,5,10-2,70,True,12,47
N/A,N/A,19:20,Good,1m 1f,Gatsby Cap (IRE),D. W. O'Connor,0,John McConnell,12th,Nose,6,9-10,64,True,12,47
N/A,N/A,19:20,Good,1m 1f,Rosie Rock (IRE),G. F. Carroll,0,James McAuley,11th,Nose,4,9-10,64,True,12,47
N/A,N/A,19:20,Good,1m 1f,Sovereignty (IRE),K. J. Leonard,0,P. J. McKenna,10th,Head,3,8-7h,54,True,12,47
N/A,N/A,19:20,Good,1m 1f,Wish Me (IRE),R. P. Cleary,0,Keith Henry Clarke,9th,1/2 l,6,8-9,49,True,12,47
N/A,N/A,19:20,Good,1m 1f,Cleopatra's Needle (IRE),Siobhan Rutledge,5,Harry Rogers,8th,2 l,4,9-5t,59,True,12,47
N/A,N/A,19:20,Good,1m 1f,Miss Cunning (IRE),M. P. Sheehy,3,Aengus King,7th,Nose,5,9-6b,60,True,12,47
N/A,N/A,19:20,Good,1m 1f,Supposedtobe (IRE),Seamie Heffernan,0,Gavin Patrick Cromwell,6th,3/4 l,4,9-10,64,True,12,47
N/A,N/A,19:20,Good,1m 1f,Three Laws (IRE),Shane Foley,0,Mrs J. Harrington,5th,1 1/4 l,3,9-7,69,True,12,47
N/A,N/A,19:20,Good,1m 1f,Sierra Nevada,L. T. McAteer,3,Charles O'Brien,4th,2 1/2 l,4,9-2h,56,True,12,47
N/A,N/A,19:20,Good,1m 1f,Reverberation,C. T. Keane,0,J. J. Lambe,3rd,Nose,7,8-13,53,True,12,47
N/A,N/A,19:20,Good,1m 1f,Philly's Hope (IRE),J. J. G. Ryan,7,T. G. McCourt,2nd,1 3/4 l,5,9-0p,54,True,12,47
N/A,N/A,19:20,Good,1m 1f,Mads Black Eights (IRE),Declan McDonogh,0,Matthew J. Smith,1st,N/A,6,9-3,57,True,12,47
N/A,N/A,19:50,Good,1m 1f,Chambery Prince (IRE),R. C. Colgan,0,Andrew Lee,16th,17 l,4,9-11,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Satono Chevalier (IRE),Ben Martin Coen,0,Richard John O'Brien,15th,1 1/4 l,4,9-11tp1,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Smaoineamh Sile,D. B. McMonagle,0,John McConnell,14th,2 l,4,9-11h,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Tharif (IRE),C. D. Hayes,0,D. K. Weld,13th,1 3/4 l,3,9-2b1,63,True,12,48
N/A,N/A,19:50,Good,1m 1f,Dr Patrick (IRE),W. M. Lordan,0,Luke Comer,12th,3 3/4 l,5,8-13,52,True,12,48
N/A,N/A,19:50,Good,1m 1f,Tara Power (IRE),Shane Foley,0,Keith Henry Clarke,11th,3/4 l,4,9-8,61,True,12,48
N/A,N/A,19:50,Good,1m 1f,Stop On Red (IRE),J. A. Powell,7,J. G. Coogan,10th,1 1/4 l,4,9-2t,55,True,12,48
N/A,N/A,19:50,Good,1m 1f,Stormy Jenn (IRE),C. T. Keane,0,Peter Cluskey,9th,Neck,5,9-11b,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Innamorare (IRE),R. Whearty,7,Gavin Patrick Cromwell,8th,1/2 l,7,9-10v,63,True,12,48
N/A,N/A,19:50,Good,1m 1f,Shining Aitch,J. J. G. Ryan,7,T. G. McCourt,7th,1 3/4 l,5,9-12,65,True,12,48
N/A,N/A,19:50,Good,1m 1f,Cursory Exam,J. Coen,5,G. O'Leary,6th,1 1/4 l,4,9-13,66,True,12,48
N/A,N/A,19:50,Good,1m 1f,Treble Cone,James J. Doyle,0,Gerard Keane,5th,1/2 l,7,8-8b,47,True,12,48
N/A,N/A,19:50,Good,1m 1f,Blackcastle Storm,William James Lee,0,Matthew J. Smith,4th,2 1/2 l,5,10-0t,67,True,12,48
N/A,N/A,19:50,Good,1m 1f,Riccardi Medici (IRE),R. P. Whelan,0,M. Halford,3rd,1 l,3,9-3t,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Out On Friday (IRE),K. J. Leonard,0,Philip Michael Byrne,2nd,Neck,6,9-8,61,True,12,48
N/A,N/A,19:50,Good,1m 1f,Focus Required (IRE),N. M. Crosse,3,Luke Comer,1st,N/A,6,9-13t,66,True,12,48
N/A,N/A,19:50,Good,1m 1f,Chambery Prince (IRE),R. C. Colgan,0,Andrew Lee,16th,17 l,4,9-11,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Satono Chevalier (IRE),Ben Martin Coen,0,Richard John O'Brien,15th,1 1/4 l,4,9-11tp1,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Smaoineamh Sile,D. B. McMonagle,0,John McConnell,14th,2 l,4,9-11h,64,True,12,48
N/A,N/A,19:50,Good,1m 1f,Tharif (IRE),C. D. Hayes,0,D. K. Weld,13th,1 3/4 l,3,9-2b1,63,True,12,48
