track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Lady Bresil (IRE),D J O'Keeffe,0,H De Bromhead,7th,1 l,6,11-10,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Doctor Nightingale (IRE),Cian Cullinan,7,P J Hayes,6th,2 3/4 l,4,11-10,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Prince Quattro (IRE),P Hanlon,7,P J Rothwell,5th,4 3/4 l,5,10-3p,88,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Luimneach (IRE),M P Walsh,0,D McDonogh,4th,1 l,7,11-10h,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Portnacoo (IRE),T P Harney,7,R O'Sullivan,3rd,Head,6,11-11,110,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Lygon Lad (IRE),Sam Ewing,0,G Elliott,2nd,4 l,4,11-10,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Brave Troop (IRE),J Smith,7,C Byrnes,1st,N/A,5,11-12,111,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Nathaniel's Dream,D King,0,A J Martin,13th,6 1/2 l,9,10-12t,97,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Mary's Pride (IRE),K E Buckley,0,E Cawley,12th,19 l,7,11-5,104,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Torquay Road (IRE),B W Harvey,0,C Collins,11th,Neck,5,11-8,107,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Cozone,K M Donoghue,0,M J Smith,10th,6 1/2 l,7,11-8t,107,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Drum Roll (FR),J C Gainford,0,P Nolan,9th,1 3/4 l,4,10-2,87,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Aine's Lad (IRE),D J Gilligan,0,M J Smith,8th,2 1/4 l,5,11-7ht,106,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Lady Bresil (IRE),D J O'Keeffe,0,H De Bromhead,7th,1 l,6,11-10,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Doctor Nightingale (IRE),Cian Cullinan,7,P J Hayes,6th,2 3/4 l,4,11-10,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Prince Quattro (IRE),P Hanlon,7,P J Rothwell,5th,4 3/4 l,5,10-3p,88,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Luimneach (IRE),M P Walsh,0,D McDonogh,4th,1 l,7,11-10h,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Portnacoo (IRE),T P Harney,7,R O'Sullivan,3rd,Head,6,11-11,110,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Lygon Lad (IRE),Sam Ewing,0,G Elliott,2nd,4 l,4,11-10,109,True,155,20
Navan Racing Results | 15th December 2024 12:02,N/A,12:02,Yielding To Soft (Yielding In Places),2m,Brave Troop (IRE),J Smith,7,C Byrnes,1st,N/A,5,11-12,111,True,155,20
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Ballykeel (IRE),C P Millar,5,G Elliott,NR,N/A,8,11-12tp,120,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Away To Milan (IRE),T Power Roche,7,P J Rothwell,UR,N/A,6,10-11,105,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Influential Lady (IRE),K Callaghan,5,J Barcoe,14th,17 l,10,10-12,106,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Sir Bob (IRE),J S McGarvey,0,R Tyner,13th,14 l,12,11-10p,118,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Zefania (FR),A Harvey,5,J C McConnell,12th,2 1/2 l,5,11-3,111,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Solo Flight (IRE),B W Harvey,0,J C McConnell,11th,Neck,6,10-8t,102,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Well Dressed (IRE),M P Walsh,0,E & P Harty,10th,1 1/4 l,5,11-5,113,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Routine Excellence (IRE),K M Donoghue,0,G P Cromwell,9th,4 1/2 l,8,11-12p,120,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Roxhill Roise (IRE),S W Flanagan,0,D M O'Brien,8th,Neck,6,11-5,113,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Cut The Rope (FR),R Deegan,0,P Nolan,7th,1 1/4 l,5,11-8t,116,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Kinbara Firstdraft (IRE),D E Mullins,0,S R B Crawford,6th,2 1/2 l,5,11-4,112,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Whatsyourstatus (IRE),A P Kelly,5,G O'Loughlin,5th,4 l,11,10-4t,98,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Cast A Spell (IRE),C M Quirke,5,T Hogan,4th,1 1/2 l,6,11-5v,113,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Boston Rover (IRE),Sam Ewing,0,G Elliott,3rd,4 1/4 l,5,10-13,107,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Theflyingbee (IRE),C Stone-Walsh,5,F G Hand,2nd,6 l,7,11-7t,115,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Glen Kiln (IRE),B Hayes,0,M J Bowe,1st,N/A,5,11-7,115,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Ballykeel (IRE),C P Millar,5,G Elliott,NR,N/A,8,11-12tp,120,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Away To Milan (IRE),T Power Roche,7,P J Rothwell,UR,N/A,6,10-11,105,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Influential Lady (IRE),K Callaghan,5,J Barcoe,14th,17 l,10,10-12,106,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Sir Bob (IRE),J S McGarvey,0,R Tyner,13th,14 l,12,11-10p,118,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Zefania (FR),A Harvey,5,J C McConnell,12th,2 1/2 l,5,11-3,111,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Solo Flight (IRE),B W Harvey,0,J C McConnell,11th,Neck,6,10-8t,102,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Well Dressed (IRE),M P Walsh,0,E & P Harty,10th,1 1/4 l,5,11-5,113,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Routine Excellence (IRE),K M Donoghue,0,G P Cromwell,9th,4 1/2 l,8,11-12p,120,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Roxhill Roise (IRE),S W Flanagan,0,D M O'Brien,8th,Neck,6,11-5,113,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Cut The Rope (FR),R Deegan,0,P Nolan,7th,1 1/4 l,5,11-8t,116,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Kinbara Firstdraft (IRE),D E Mullins,0,S R B Crawford,6th,2 1/2 l,5,11-4,112,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Whatsyourstatus (IRE),A P Kelly,5,G O'Loughlin,5th,4 l,11,10-4t,98,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Cast A Spell (IRE),C M Quirke,5,T Hogan,4th,1 1/2 l,6,11-5v,113,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Boston Rover (IRE),Sam Ewing,0,G Elliott,3rd,4 1/4 l,5,10-13,107,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Theflyingbee (IRE),C Stone-Walsh,5,F G Hand,2nd,6 l,7,11-7t,115,True,155,21
Navan Racing Results | 15th December 2024 12:35,N/A,12:35,Yielding To Soft (Yielding In Places),2m 4f,Glen Kiln (IRE),B Hayes,0,M J Bowe,1st,N/A,5,11-7,115,True,155,21
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Churchwarden (IRE),B W Harvey,0,J C McConnell,PU,N/A,4,11-10,113,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Robyndeglory (IRE),C P Millar,5,C Collins,17th,17 l,9,11-2tv,104,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Royal Cave (IRE),D King,0,C Timmons,16th,18 l,5,10-7,95,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Where's Frankie (IRE),K M Donoghue,0,K Thornton,15th,3 1/4 l,8,11-9,111,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Tullyhogue Fort (IRE),S F O'Keeffe,0,John F O'Neill,14th,2 1/2 l,8,10-1,89,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Boston Beach (IRE),Sam Ewing,0,G Elliott,13th,1 1/4 l,5,11-3,105,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Presenting Doyen (IRE),J C Gainford,0,C Collins,12th,13 l,6,11-11,113,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Western Zara (IRE),C Stone-Walsh,5,P Nolan,11th,Short Head,8,11-12,114,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Doitforjane Sid (IRE),J P Shinnick,5,Donncha Duggan,10th,4 3/4 l,8,11-10,112,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Billy Lee Swagger (IRE),T Power Roche,7,P J Rothwell,9th,1/2 l,5,11-5p1,107,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Rodney Bay (IRE),S W Flanagan,0,Joseph Murray,8th,4 1/4 l,7,11-2,104,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,The Story So Far (IRE),A Harvey,5,C Byrnes,7th,Head,6,11-9,111,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Healdsburg (IRE),L A McKenna,5,M A Molloy,6th,3/4 l,5,11-3,105,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Born Bright (IRE),J Smith,7,C O'Connell,5th,1 1/2 l,5,11-4,106,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Crossing The Bar (IRE),D J Gilligan,0,C Collins,4th,Head,7,11-3tp,105,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Plain Or Battered (IRE),S D Torrens,0,P J Rothwell,3rd,3 l,7,10-7p,95,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Toor Khov (IRE),D J O'Keeffe,0,Ms M Flynn,2nd,3 1/4 l,6,11-12,114,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Blaze The Way (IRE),D E Mullins,0,Ms M Mullins,1st,N/A,6,11-12,114,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Churchwarden (IRE),B W Harvey,0,J C McConnell,PU,N/A,4,11-10,113,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Robyndeglory (IRE),C P Millar,5,C Collins,17th,17 l,9,11-2tv,104,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Royal Cave (IRE),D King,0,C Timmons,16th,18 l,5,10-7,95,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Where's Frankie (IRE),K M Donoghue,0,K Thornton,15th,3 1/4 l,8,11-9,111,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Tullyhogue Fort (IRE),S F O'Keeffe,0,John F O'Neill,14th,2 1/2 l,8,10-1,89,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Boston Beach (IRE),Sam Ewing,0,G Elliott,13th,1 1/4 l,5,11-3,105,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Presenting Doyen (IRE),J C Gainford,0,C Collins,12th,13 l,6,11-11,113,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Western Zara (IRE),C Stone-Walsh,5,P Nolan,11th,Short Head,8,11-12,114,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Doitforjane Sid (IRE),J P Shinnick,5,Donncha Duggan,10th,4 3/4 l,8,11-10,112,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Billy Lee Swagger (IRE),T Power Roche,7,P J Rothwell,9th,1/2 l,5,11-5p1,107,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Rodney Bay (IRE),S W Flanagan,0,Joseph Murray,8th,4 1/4 l,7,11-2,104,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,The Story So Far (IRE),A Harvey,5,C Byrnes,7th,Head,6,11-9,111,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Healdsburg (IRE),L A McKenna,5,M A Molloy,6th,3/4 l,5,11-3,105,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Born Bright (IRE),J Smith,7,C O'Connell,5th,1 1/2 l,5,11-4,106,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Crossing The Bar (IRE),D J Gilligan,0,C Collins,4th,Head,7,11-3tp,105,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Plain Or Battered (IRE),S D Torrens,0,P J Rothwell,3rd,3 l,7,10-7p,95,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Toor Khov (IRE),D J O'Keeffe,0,Ms M Flynn,2nd,3 1/4 l,6,11-12,114,True,155,22
Navan Racing Results | 15th December 2024 13:10,N/A,13:10,Yielding To Soft (Yielding In Places),3m 1f,Blaze The Way (IRE),D E Mullins,0,Ms M Mullins,1st,N/A,6,11-12,114,True,155,22
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,A Great Buzz (IRE),S D Torrens,0,R Tyner,10th,14 l,5,10-0t1,95,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Someone's Wish (IRE),Sam Ewing,0,G Elliott,9th,4 1/2 l,4,11-1p,116,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Clonshire River (IRE),K E Buckley,0,E & P Harty,8th,2 3/4 l,7,11-3t,112,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Starman (FR),J C Gainford,0,A McCann,7th,3 1/4 l,8,11-4h,113,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Money Heist (IRE),K M Donoghue,0,G P Cromwell,6th,4 1/4 l,7,11-11p,120,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Clonbury Bridge (IRE),D J O'Keeffe,0,J P Dempsey,5th,1 1/4 l,8,10-13tb,108,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Dont Go Yet (IRE),C P Millar,5,E Cawley,4th,Head,10,12-0p,123,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Cheerful Chap (IRE),J P O'Sullivan,0,P J Rothwell,3rd,3 1/4 l,7,10-9p,104,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Folly Master (IRE),B W Harvey,0,Tom Dreaper,2nd,1 1/2 l,6,11-9,118,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Midnight It Is,S W Flanagan,0,G P Cromwell,1st,N/A,8,11-11,120,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,A Great Buzz (IRE),S D Torrens,0,R Tyner,10th,14 l,5,10-0t1,95,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Someone's Wish (IRE),Sam Ewing,0,G Elliott,9th,4 1/2 l,4,11-1p,116,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Clonshire River (IRE),K E Buckley,0,E & P Harty,8th,2 3/4 l,7,11-3t,112,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Starman (FR),J C Gainford,0,A McCann,7th,3 1/4 l,8,11-4h,113,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Money Heist (IRE),K M Donoghue,0,G P Cromwell,6th,4 1/4 l,7,11-11p,120,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Clonbury Bridge (IRE),D J O'Keeffe,0,J P Dempsey,5th,1 1/4 l,8,10-13tb,108,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Dont Go Yet (IRE),C P Millar,5,E Cawley,4th,Head,10,12-0p,123,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Cheerful Chap (IRE),J P O'Sullivan,0,P J Rothwell,3rd,3 1/4 l,7,10-9p,104,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Folly Master (IRE),B W Harvey,0,Tom Dreaper,2nd,1 1/2 l,6,11-9,118,True,155,23
Navan Racing Results | 15th December 2024 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),2m,Midnight It Is,S W Flanagan,0,G P Cromwell,1st,N/A,8,11-11,120,True,155,23
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Andys Flame,A Harvey,5,J C McConnell,PU,N/A,7,11-9t,111,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Soloman Lane,L A McKenna,5,M Hassett,PU,N/A,9,11-8,110,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Handsworth (IRE),D J O'Keeffe,0,J P Dempsey,PU,N/A,9,11-11p,113,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,A Year Older (IRE),M P O'Connor,0,K Thornton,PU,N/A,6,10-0,88,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Happy Dreams (FR),C M Quirke,5,M J McDonagh,8th,3/4 l,7,12-0,116,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Valsorpresa,Sam Ewing,0,G Elliott,7th,5 1/2 l,6,12-0p,116,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Room To Roam (IRE),B W Harvey,0,J C McConnell,6th,3 1/2 l,10,11-0b,102,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Don't Talk (GER),D E Mullins,0,K Thornton,5th,1 1/2 l,7,10-10t,98,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Dawn Escape (IRE),S W Flanagan,0,L Casey,4th,34 l,5,10-9,97,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Mighty Oak Lad (IRE),J C Gainford,0,K Thornton,3rd,8 1/2 l,6,10-12,100,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,A Wave Of The Sea (IRE),C G O'Dwyer,5,J P Broderick,2nd,1/2 l,8,11-13,115,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Individualiste (FR),K M Donoghue,0,G P Cromwell,1st,N/A,6,11-9,111,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Andys Flame,A Harvey,5,J C McConnell,PU,N/A,7,11-9t,111,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Soloman Lane,L A McKenna,5,M Hassett,PU,N/A,9,11-8,110,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Handsworth (IRE),D J O'Keeffe,0,J P Dempsey,PU,N/A,9,11-11p,113,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,A Year Older (IRE),M P O'Connor,0,K Thornton,PU,N/A,6,10-0,88,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Happy Dreams (FR),C M Quirke,5,M J McDonagh,8th,3/4 l,7,12-0,116,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Valsorpresa,Sam Ewing,0,G Elliott,7th,5 1/2 l,6,12-0p,116,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Room To Roam (IRE),B W Harvey,0,J C McConnell,6th,3 1/2 l,10,11-0b,102,True,155,24
Navan Racing Results | 15th December 2024 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),2m 4f 120y,Don't Talk (GER),D E Mullins,0,K Thornton,5th,1 1/2 l,7,10-10t,98,True,155,24
