track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Catchabird (IRE),A P Kelly,5,Sarah Connell,NR,N/A,7,10-13h,99,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Stylish Composer (IRE),Non Runner,0,A Ott,NR,N/A,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Paudie's Wings (IRE),C M Quirke,3,D H Kelly,S,N/A,5,10-13,97,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Whatchukno (IRE),R P Geoghegan,7,T J Nagle-Jr,PU,N/A,7,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Sugar Cookie (FR),P Townend,0,W P Mullins,PU,N/A,6,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Getaways Charm (IRE),J C Gainford,0,G Elliott,6th,4 1/4 l,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Kilfera,D E Mullins,0,Ms M Mullins,5th,4 1/2 l,5,10-13,95,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Time In A Bottle,Mr J H Williamson,7,H De Bromhead,4th,3 1/2 l,5,10-13ht,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Regards To Rose (IRE),G B Noonan,5,E McCarthy,3rd,1 1/2 l,6,10-13t,100,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Former Flame (IRE),R Deegan,0,Liz Doyle,2nd,1 1/2 l,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Affinity Rock (IRE),D J Gilligan,0,C Collins,1st,N/A,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Catchabird (IRE),A P Kelly,5,Sarah Connell,NR,N/A,7,10-13h,99,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Stylish Composer (IRE),Non Runner,0,A Ott,NR,N/A,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Paudie's Wings (IRE),C M Quirke,3,D H Kelly,S,N/A,5,10-13,97,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Whatchukno (IRE),R P Geoghegan,7,T J Nagle-Jr,PU,N/A,7,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Sugar Cookie (FR),P Townend,0,W P Mullins,PU,N/A,6,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Getaways Charm (IRE),J C Gainford,0,G Elliott,6th,4 1/4 l,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Kilfera,D E Mullins,0,Ms M Mullins,5th,4 1/2 l,5,10-13,95,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Time In A Bottle,Mr J H Williamson,7,H De Bromhead,4th,3 1/2 l,5,10-13ht,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Regards To Rose (IRE),G B Noonan,5,E McCarthy,3rd,1 1/2 l,6,10-13t,100,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Former Flame (IRE),R Deegan,0,Liz Doyle,2nd,1 1/2 l,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 16:35,N/A,16:35,Good To Yielding,2m 6f 100y,Affinity Rock (IRE),D J Gilligan,0,C Collins,1st,N/A,5,10-13,-,True,174,27
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Ocean Of Mercy (IRE),D E Mullins,0,P Hennessy,NR,N/A,9,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,On Cloud Wine,P Townend,0,W P Mullins,PU,N/A,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Boy Gin Go (IRE),E Walsh,0,E M O'Sullivan,14th,8 1/2 l,5,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,My Lyka,K M Donoghue,0,C O'Connell,13th,3/4 l,6,11-12t,110,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Tedworth (IRE),M P O'Connor,0,Michael Barry,12th,16 l,5,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Amron Diamond (IRE),S D Torrens,0,J Motherway,11th,4 3/4 l,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Kasper Blou (FR),S O'Callaghan,5,E Doyle,10th,5 1/2 l,5,11-4tp1,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Harpers Frontier (IRE),Sam Ewing,0,G Elliott,9th,7 l,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,County Final (IRE),A P Kelly,5,E McNamara,8th,3/4 l,5,11-4t1,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Cabaret Prince,C P McNamara,0,E McNamara,7th,4 3/4 l,6,11-4t,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Come Home Sonny (IRE),S F O'Keeffe,0,M Magnussen,6th,5 1/2 l,7,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Foxy Mick (IRE),Mr A Burke-Ott,7,A Ott,5th,1/2 l,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Sporting Glance (FR),J C Gainford,0,C Collins,4th,Short Head,6,11-4t1,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Joli Travail (FR),M P Walsh,0,W P Mullins,3rd,9 l,6,11-12,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Big Dispute (IRE),P T Enright,0,Con McSweeney,2nd,3/4 l,6,11-12,93,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Rockonliam (IRE),D J O'Keeffe,0,H De Bromhead,1st,N/A,5,11-4t,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Ocean Of Mercy (IRE),D E Mullins,0,P Hennessy,NR,N/A,9,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,On Cloud Wine,P Townend,0,W P Mullins,PU,N/A,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Boy Gin Go (IRE),E Walsh,0,E M O'Sullivan,14th,8 1/2 l,5,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,My Lyka,K M Donoghue,0,C O'Connell,13th,3/4 l,6,11-12t,110,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Tedworth (IRE),M P O'Connor,0,Michael Barry,12th,16 l,5,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Amron Diamond (IRE),S D Torrens,0,J Motherway,11th,4 3/4 l,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Kasper Blou (FR),S O'Callaghan,5,E Doyle,10th,5 1/2 l,5,11-4tp1,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Harpers Frontier (IRE),Sam Ewing,0,G Elliott,9th,7 l,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,County Final (IRE),A P Kelly,5,E McNamara,8th,3/4 l,5,11-4t1,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Cabaret Prince,C P McNamara,0,E McNamara,7th,4 3/4 l,6,11-4t,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Come Home Sonny (IRE),S F O'Keeffe,0,M Magnussen,6th,5 1/2 l,7,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Foxy Mick (IRE),Mr A Burke-Ott,7,A Ott,5th,1/2 l,6,11-4,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Sporting Glance (FR),J C Gainford,0,C Collins,4th,Short Head,6,11-4t1,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Joli Travail (FR),M P Walsh,0,W P Mullins,3rd,9 l,6,11-12,-,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Big Dispute (IRE),P T Enright,0,Con McSweeney,2nd,3/4 l,6,11-12,93,True,174,28
Killarney Racing Results | 12th May 2025 17:08,N/A,17:08,Good To Yielding,2m 4f 50y,Rockonliam (IRE),D J O'Keeffe,0,H De Bromhead,1st,N/A,5,11-4t,-,True,174,28
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Carrigg Island (IRE),G B Noonan,5,E McCarthy,5th,13 l,5,11-10,-,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Reiki Revolution (IRE),T Power Roche,5,P J Rothwell,4th,1 1/4 l,5,11-4,-,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,St Cuthbert's Cave (IRE),Mr J H Williamson,7,G Elliott,3rd,9 1/2 l,7,11-10t,119,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Arch Empire (FR),D J Gilligan,0,G Elliott,2nd,1 1/4 l,5,11-10,120,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Sober (FR),P Townend,0,W P Mullins,1st,N/A,6,11-4,-,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Carrigg Island (IRE),G B Noonan,5,E McCarthy,5th,13 l,5,11-10,-,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Reiki Revolution (IRE),T Power Roche,5,P J Rothwell,4th,1 1/4 l,5,11-4,-,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,St Cuthbert's Cave (IRE),Mr J H Williamson,7,G Elliott,3rd,9 1/2 l,7,11-10t,119,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Arch Empire (FR),D J Gilligan,0,G Elliott,2nd,1 1/4 l,5,11-10,120,True,174,29
Killarney Racing Results | 12th May 2025 17:38,N/A,17:38,Good To Yielding,2m 4f 50y,Sober (FR),P Townend,0,W P Mullins,1st,N/A,6,11-4,-,True,174,29
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Brilliant Light,P Hanlon,7,J J Hanlon,NR,N/A,8,10-5,108,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Billy Lee Swagger (IRE),T Power Roche,5,P J Rothwell,NR,N/A,6,10-7p,110,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Jet Setting Jim (IRE),J J Slevin,0,J Queally,NR,N/A,8,11-3,120,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Desert Cave (IRE),J C Gainford,0,C Collins,UR,N/A,7,10-11t,114,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Cafe Con Leche (IRE),Mr A D Bustin,7,C Byrnes,9th,7 1/2 l,9,11-3,120,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Navigator Jack (IRE),E M O'Sullivan,7,E Griffin,8th,3 3/4 l,8,10-3,106,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Major Barry (IRE),S P Houlihan,0,P Kiely,7th,3 1/2 l,7,11-0,117,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Lucky Zebo,M P O'Connor,0,H De Bromhead,6th,3 3/4 l,8,11-12,129,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Any Road (IRE),D J O'Keeffe,0,E J O'Grady,5th,12 l,8,11-11,128,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Black Bamboo (IRE),T P Harney,7,J J Murphy,4th,9 1/2 l,8,11-10p,127,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Howdoyalikeherhome (IRE),D J Gilligan,0,G Elliott,3rd,Nose,6,10-11p,114,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Popova (IRE),S W Flanagan,0,H De Bromhead,2nd,3 1/4 l,8,11-6,123,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,My Gaffer (IRE),D E Mullins,0,J P Ryan,1st,N/A,7,10-7,110,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Brilliant Light,P Hanlon,7,J J Hanlon,NR,N/A,8,10-5,108,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Billy Lee Swagger (IRE),T Power Roche,5,P J Rothwell,NR,N/A,6,10-7p,110,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Jet Setting Jim (IRE),J J Slevin,0,J Queally,NR,N/A,8,11-3,120,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Desert Cave (IRE),J C Gainford,0,C Collins,UR,N/A,7,10-11t,114,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Cafe Con Leche (IRE),Mr A D Bustin,7,C Byrnes,9th,7 1/2 l,9,11-3,120,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Navigator Jack (IRE),E M O'Sullivan,7,E Griffin,8th,3 3/4 l,8,10-3,106,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Major Barry (IRE),S P Houlihan,0,P Kiely,7th,3 1/2 l,7,11-0,117,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Lucky Zebo,M P O'Connor,0,H De Bromhead,6th,3 3/4 l,8,11-12,129,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Any Road (IRE),D J O'Keeffe,0,E J O'Grady,5th,12 l,8,11-11,128,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Black Bamboo (IRE),T P Harney,7,J J Murphy,4th,9 1/2 l,8,11-10p,127,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Howdoyalikeherhome (IRE),D J Gilligan,0,G Elliott,3rd,Nose,6,10-11p,114,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,Popova (IRE),S W Flanagan,0,H De Bromhead,2nd,3 1/4 l,8,11-6,123,True,174,30
Killarney Racing Results | 12th May 2025 18:08,N/A,18:08,Good To Yielding,2m 4f 50y,My Gaffer (IRE),D E Mullins,0,J P Ryan,1st,N/A,7,10-7,110,True,174,30
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,American Mike (IRE),Sam Ewing,0,G Elliott,NR,N/A,8,11-8t,145,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Prairie Dancer (IRE),J J Slevin,0,J P O'Brien,7th,36 l,7,10-11b,135,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Je T'ai Porte (IRE),C Stone-Walsh,0,G P Cromwell,6th,8 l,7,10-4h,132,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Senecia (IRE),P T Enright,0,V Halley,5th,1 3/4 l,8,11-8b,150,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Ash Tree Meadow (FR),D J Gilligan,0,G Elliott,4th,12 l,9,11-8t,158,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Jesse Evans (IRE),D Meyler,0,N Meade,3rd,10 l,9,10-11t,148,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Blood Destiny (FR),P Townend,0,W P Mullins,2nd,2 l,6,11-6,152,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Hercule Du Seuil (FR),M P Walsh,0,W P Mullins,1st,N/A,8,11-0ht,149,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,American Mike (IRE),Sam Ewing,0,G Elliott,NR,N/A,8,11-8t,145,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Prairie Dancer (IRE),J J Slevin,0,J P O'Brien,7th,36 l,7,10-11b,135,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Je T'ai Porte (IRE),C Stone-Walsh,0,G P Cromwell,6th,8 l,7,10-4h,132,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Senecia (IRE),P T Enright,0,V Halley,5th,1 3/4 l,8,11-8b,150,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Ash Tree Meadow (FR),D J Gilligan,0,G Elliott,4th,12 l,9,11-8t,158,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Jesse Evans (IRE),D Meyler,0,N Meade,3rd,10 l,9,10-11t,148,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Blood Destiny (FR),P Townend,0,W P Mullins,2nd,2 l,6,11-6,152,True,174,31
Killarney Racing Results | 12th May 2025 18:38,N/A,18:38,Yielding (Good To Yielding In Places),2m 4f 100y,Hercule Du Seuil (FR),M P Walsh,0,W P Mullins,1st,N/A,8,11-0ht,149,True,174,31
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Duty Bound,A Harvey,5,J P Flavin,NR,N/A,6,11-11t,109,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,A Mere Bagatelle (IRE),P Hanlon,7,J J Hanlon,NR,N/A,8,11-13b,111,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Another Ocana (IRE),E Walsh,0,L J Archdeacon,PU,N/A,8,11-0,98,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Gondor (IRE),C Stone-Walsh,3,Colm Murphy,PU,N/A,10,11-8,106,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Thegraveyardbookie (IRE),C P McNamara,0,E McNamara,F,N/A,6,11-8,106,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Arctic Skua (IRE),P T Enright,0,V Halley,BD,N/A,8,11-2tp,100,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Three In A Row (IRE),D Meyler,0,A L T Moore,11th,40 l,7,11-9,107,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Must Be Dreaming (IRE),S W Flanagan,0,G Ahern,10th,7 1/2 l,8,11-1p,99,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Carlas Big Jim (IRE),D King,0,L J Archdeacon,9th,4 1/2 l,7,10-11,95,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,One Night Standard (IRE),K M Donoghue,0,G P Cromwell,8th,1 1/2 l,6,11-5,103,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Smallcraftwarning (IRE),S F O'Keeffe,0,J P Ryan,7th,1 l,8,10-10,94,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Priory Park (IRE),D J O'Keeffe,0,E J O'Grady,6th,Neck,9,11-2p,100,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Prince Of Air (FR),S O'Callaghan,5,C Coakley,5th,1 3/4 l,8,11-6p,104,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Ik's Man (FR),J P Shinnick,5,T O'Brien,4th,1 3/4 l,9,11-10t,108,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Inthenickoftime (IRE),S D Torrens,0,E Bolger,3rd,4 3/4 l,5,11-3h,101,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Cloughroe (IRE),J G Gilligan,5,P J Gilligan,2nd,Neck,7,10-13,97,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Gabriel Ranger (IRE),D E Mullins,0,J G Murphy,1st,N/A,6,11-8,106,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Duty Bound,A Harvey,5,J P Flavin,NR,N/A,6,11-11t,109,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,A Mere Bagatelle (IRE),P Hanlon,7,J J Hanlon,NR,N/A,8,11-13b,111,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Another Ocana (IRE),E Walsh,0,L J Archdeacon,PU,N/A,8,11-0,98,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Gondor (IRE),C Stone-Walsh,3,Colm Murphy,PU,N/A,10,11-8,106,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Thegraveyardbookie (IRE),C P McNamara,0,E McNamara,F,N/A,6,11-8,106,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Arctic Skua (IRE),P T Enright,0,V Halley,BD,N/A,8,11-2tp,100,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Three In A Row (IRE),D Meyler,0,A L T Moore,11th,40 l,7,11-9,107,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Must Be Dreaming (IRE),S W Flanagan,0,G Ahern,10th,7 1/2 l,8,11-1p,99,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Carlas Big Jim (IRE),D King,0,L J Archdeacon,9th,4 1/2 l,7,10-11,95,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,One Night Standard (IRE),K M Donoghue,0,G P Cromwell,8th,1 1/2 l,6,11-5,103,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Smallcraftwarning (IRE),S F O'Keeffe,0,J P Ryan,7th,1 l,8,10-10,94,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Priory Park (IRE),D J O'Keeffe,0,E J O'Grady,6th,Neck,9,11-2p,100,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Prince Of Air (FR),S O'Callaghan,5,C Coakley,5th,1 3/4 l,8,11-6p,104,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Ik's Man (FR),J P Shinnick,5,T O'Brien,4th,1 3/4 l,9,11-10t,108,True,174,32
Killarney Racing Results | 12th May 2025 19:08,N/A,19:08,Yielding (Good To Yielding In Places),2m 4f 100y,Inthenickoftime (IRE),S D Torrens,0,E Bolger,3rd,4 3/4 l,5,11-3h,101,True,174,32
