track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 5th November 2023 13:50,N/A,13:50,Heavy (Soft To Heavy In Places),5f,Stag Night (IRE),Jessica Maye,10,W. McCreery,3rd,Head,5,10-0,90,True,89,28
Curragh Racing Results | 5th November 2023 13:50,N/A,13:50,Heavy (Soft To Heavy In Places),5f,Transcendental (FR),R. Whearty,5,Gavin Patrick Cromwell,2nd,Neck,5,8-9,71,True,89,28
Curragh Racing Results | 5th November 2023 13:50,N/A,13:50,Heavy (Soft To Heavy In Places),5f,Mickey The Steel,C. Stone-Walsh,7,Joseph Anthony Murray,1st,N/A,5,9-13tp,89,True,89,28
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Arniemac (IRE),C. Stone-Walsh,7,Ross O'Sullivan,13th,17 l,4,9-3t,83,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Soaring Monarch (IRE),Ben Martin Coen,0,Peter Fahey,12th,3/4 l,6,9-6,86,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Excuzio Joe (IRE),C. T. Keane,0,Patrick Magee,11th,6 l,6,9-0,80,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Martinstown (IRE),Seamie Heffernan,0,Aidan O'Brien,10th,1 3/4 l,4,10-0,94,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Casanova,R. P. Whelan,0,Adrian McGuinness,9th,1 l,7,9-8,88,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Current Option (IRE),C. J. MacRedmond,5,Adrian McGuinness,8th,2 l,7,9-10,90,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Flame Of Eire (IRE),C. Horgan,7,A. Slattery,7th,4 1/2 l,4,9-13,93,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,No More Porter (IRE),J. A. Powell,3,Adrian McGuinness,6th,2 l,5,9-3t,83,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,San Aer (IRE),William James Lee,0,Thomas Mullins,5th,1 3/4 l,5,9-6t,86,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Mr Rango (IRE),Siobhan Rutledge,3,Ross O'Sullivan,4th,1/2 l,5,9-0,80,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Simply Sideways (IRE),M. W. Hassett,7,Timothy Doyle,3rd,1/2 l,6,9-7,87,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Indigo Five (IRE),Wesley Joyce,5,J. J. Feane,2nd,Neck,4,8-7p,73,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Saltonstall,Adam Caffrey,5,Adrian McGuinness,1st,N/A,9,9-10tp,90,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Arniemac (IRE),C. Stone-Walsh,7,Ross O'Sullivan,13th,17 l,4,9-3t,83,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Soaring Monarch (IRE),Ben Martin Coen,0,Peter Fahey,12th,3/4 l,6,9-6,86,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Excuzio Joe (IRE),C. T. Keane,0,Patrick Magee,11th,6 l,6,9-0,80,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Martinstown (IRE),Seamie Heffernan,0,Aidan O'Brien,10th,1 3/4 l,4,10-0,94,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Casanova,R. P. Whelan,0,Adrian McGuinness,9th,1 l,7,9-8,88,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Current Option (IRE),C. J. MacRedmond,5,Adrian McGuinness,8th,2 l,7,9-10,90,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Flame Of Eire (IRE),C. Horgan,7,A. Slattery,7th,4 1/2 l,4,9-13,93,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,No More Porter (IRE),J. A. Powell,3,Adrian McGuinness,6th,2 l,5,9-3t,83,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,San Aer (IRE),William James Lee,0,Thomas Mullins,5th,1 3/4 l,5,9-6t,86,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Mr Rango (IRE),Siobhan Rutledge,3,Ross O'Sullivan,4th,1/2 l,5,9-0,80,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Simply Sideways (IRE),M. W. Hassett,7,Timothy Doyle,3rd,1/2 l,6,9-7,87,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Indigo Five (IRE),Wesley Joyce,5,J. J. Feane,2nd,Neck,4,8-7p,73,True,89,29
Curragh Racing Results | 5th November 2023 14:25,N/A,14:25,Heavy (Soft To Heavy In Places),1m,Saltonstall,Adam Caffrey,5,Adrian McGuinness,1st,N/A,9,9-10tp,90,True,89,29
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Typewriter (IRE),Ben Martin Coen,0,Andrew Balding,7th,56 l,4,9-6,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Shanroe,R. C. Colgan,0,Karl Thornton,6th,23 l,9,9-9t,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Powerful Aggie (FR),M. P. Sheehy,0,Joseph Patrick O'Brien,5th,30 l,5,9-6p,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Final Gesture (IRE),William James Lee,0,P. Twomey,4th,3/4 l,4,9-6p,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Jesse Evans (IRE),C. T. Keane,0,Noel Meade,3rd,2 1/2 l,7,9-9,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Echoes In Rain (FR),Seamie Heffernan,0,W. P. Mullins,2nd,6 1/2 l,7,9-6t,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Falcon Eight (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,8,9-9b,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Typewriter (IRE),Ben Martin Coen,0,Andrew Balding,7th,56 l,4,9-6,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Shanroe,R. C. Colgan,0,Karl Thornton,6th,23 l,9,9-9t,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Powerful Aggie (FR),M. P. Sheehy,0,Joseph Patrick O'Brien,5th,30 l,5,9-6p,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Final Gesture (IRE),William James Lee,0,P. Twomey,4th,3/4 l,4,9-6p,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Jesse Evans (IRE),C. T. Keane,0,Noel Meade,3rd,2 1/2 l,7,9-9,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Echoes In Rain (FR),Seamie Heffernan,0,W. P. Mullins,2nd,6 1/2 l,7,9-6t,-,True,89,30
Curragh Racing Results | 5th November 2023 15:00,N/A,15:00,Heavy (Soft To Heavy In Places),2m,Falcon Eight (IRE),C. D. Hayes,0,D. K. Weld,1st,N/A,8,9-9b,-,True,89,30
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Hans Andersen,Seamie Heffernan,0,Aidan O'Brien,11th,3 l,3,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Queen Of Seduction (IRE),N. M. Crosse,0,Mrs J. Harrington,10th,11 l,4,9-2p,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Feathertop,Shane Foley,0,Mrs J. Harrington,9th,12 l,3,8-11,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Sunchart,Ben Martin Coen,0,A. Slattery,8th,9 1/2 l,6,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Erato (IRE),K. K. Hennessy,0,Aidan O'Brien,7th,5 l,3,8-11b,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Prairie Dancer (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,6th,1 1/2 l,5,9-7b,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,High Chieftess (IRE),C. D. Hayes,0,Aidan O'Brien,5th,2 1/2 l,3,8-11b,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Chally Chute (IRE),R. P. Whelan,0,M. Halford & T. Collins,4th,3 3/4 l,5,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Time to Tell (IRE),G. P. Halpin,0,Joseph Patrick O'Brien,3rd,1 l,3,8-11,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Helvic Dream (IRE),C. T. Keane,0,Noel Meade,2nd,3/4 l,6,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Vischio (IRE),G. F. Carroll,0,R. Donohoe,1st,N/A,6,9-2,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Hans Andersen,Seamie Heffernan,0,Aidan O'Brien,11th,3 l,3,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Queen Of Seduction (IRE),N. M. Crosse,0,Mrs J. Harrington,10th,11 l,4,9-2p,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Feathertop,Shane Foley,0,Mrs J. Harrington,9th,12 l,3,8-11,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Sunchart,Ben Martin Coen,0,A. Slattery,8th,9 1/2 l,6,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Erato (IRE),K. K. Hennessy,0,Aidan O'Brien,7th,5 l,3,8-11b,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Prairie Dancer (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,6th,1 1/2 l,5,9-7b,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,High Chieftess (IRE),C. D. Hayes,0,Aidan O'Brien,5th,2 1/2 l,3,8-11b,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Chally Chute (IRE),R. P. Whelan,0,M. Halford & T. Collins,4th,3 3/4 l,5,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Time to Tell (IRE),G. P. Halpin,0,Joseph Patrick O'Brien,3rd,1 l,3,8-11,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Helvic Dream (IRE),C. T. Keane,0,Noel Meade,2nd,3/4 l,6,9-7,-,True,89,31
Curragh Racing Results | 5th November 2023 15:35,N/A,15:35,Heavy (Soft To Heavy In Places),1m 4f,Vischio (IRE),G. F. Carroll,0,R. Donohoe,1st,N/A,6,9-2,-,True,89,31
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Ciorcal (IRE),M. W. Hassett,7,Joseph Patrick O'Brien,10th,99 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Betty Grey (IRE),D. N. Curran,7,D. J. Bunyan & G. O'Leary,9th,9 1/2 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Struck By Churchil,Ben Martin Coen,0,A. Slattery,8th,3/4 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Vodka Warlord (IRE),R. C. Colgan,0,Nigel Slevin,7th,1 l,5,9-13,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Cornmarket (IRE),Siobhan Rutledge,3,Michael Flannery,6th,19 l,4,9-13p,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Spanish John (IRE),C. Horgan,7,P. A. Fahy,5th,3 1/4 l,5,9-13t1,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Taymura (IRE),C. D. Hayes,0,D. K. Weld,4th,4 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Johanna Whitty (IRE),N. G. McCullagh,0,J. S. Bolger,3rd,1 1/4 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Neptunes Staircase (IRE),C. T. Keane,0,G. M. Lyons,2nd,Nose,3,9-8,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Queenstown (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,3,9-8b,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Ciorcal (IRE),M. W. Hassett,7,Joseph Patrick O'Brien,10th,99 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Betty Grey (IRE),D. N. Curran,7,D. J. Bunyan & G. O'Leary,9th,9 1/2 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Struck By Churchil,Ben Martin Coen,0,A. Slattery,8th,3/4 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Vodka Warlord (IRE),R. C. Colgan,0,Nigel Slevin,7th,1 l,5,9-13,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Cornmarket (IRE),Siobhan Rutledge,3,Michael Flannery,6th,19 l,4,9-13p,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Spanish John (IRE),C. Horgan,7,P. A. Fahy,5th,3 1/4 l,5,9-13t1,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Taymura (IRE),C. D. Hayes,0,D. K. Weld,4th,4 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Johanna Whitty (IRE),N. G. McCullagh,0,J. S. Bolger,3rd,1 1/4 l,3,9-3,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Neptunes Staircase (IRE),C. T. Keane,0,G. M. Lyons,2nd,Nose,3,9-8,-,True,89,32
Curragh Racing Results | 5th November 2023 16:10,N/A,16:10,Heavy (Soft To Heavy In Places),1m 4f,Queenstown (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,3,9-8b,-,True,89,32
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Cross Court (IRE),B. W. Harvey,3,John McConnell,PU,N/A,7,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Invictus Machin (FR),Sean Flanagan,0,Gavin Patrick Cromwell,10th,4 1/2 l,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Mc Alpine (IRE),J. P. O'Sullivan,3,P. J. Rothwell,9th,1 3/4 l,9,11-12t,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Neveradullmoment (IRE),S. D. Torrens,0,J. P. Dempsey,8th,Neck,6,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Kates Hill (IRE),Donagh Meyler,0,J. P. Dempsey,7th,1 1/4 l,8,11-5,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Path D'oroux (FR),Keith Donoghue,0,Gavin Patrick Cromwell,6th,1 3/4 l,6,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Verdant Place (IRE),J. S. McGarvey,0,Patrick T. Foley,5th,27 l,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Sandor Clegane (IRE),S. F. O'Keeffe,0,Paul Nolan,4th,2 3/4 l,6,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Pinkerton (IRE),Sam Ewing,0,Noel Meade,3rd,2 1/4 l,7,11-12t,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Inothewayurthinkin (IRE),M. P. Walsh,0,Gavin Patrick Cromwell,2nd,2 1/2 l,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Imagine (FR),J. W. Kennedy,0,Gordon Elliott,1st,N/A,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Cross Court (IRE),B. W. Harvey,3,John McConnell,PU,N/A,7,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Invictus Machin (FR),Sean Flanagan,0,Gavin Patrick Cromwell,10th,4 1/2 l,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Mc Alpine (IRE),J. P. O'Sullivan,3,P. J. Rothwell,9th,1 3/4 l,9,11-12t,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Neveradullmoment (IRE),S. D. Torrens,0,J. P. Dempsey,8th,Neck,6,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Kates Hill (IRE),Donagh Meyler,0,J. P. Dempsey,7th,1 1/4 l,8,11-5,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Path D'oroux (FR),Keith Donoghue,0,Gavin Patrick Cromwell,6th,1 3/4 l,6,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Verdant Place (IRE),J. S. McGarvey,0,Patrick T. Foley,5th,27 l,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Sandor Clegane (IRE),S. F. O'Keeffe,0,Paul Nolan,4th,2 3/4 l,6,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Pinkerton (IRE),Sam Ewing,0,Noel Meade,3rd,2 1/4 l,7,11-12t,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Inothewayurthinkin (IRE),M. P. Walsh,0,Gavin Patrick Cromwell,2nd,2 1/2 l,5,11-12,-,True,89,33
N/A,N/A,11:53,Heavy (Soft To Heavy In Places),2m 110y,Imagine (FR),J. W. Kennedy,0,Gordon Elliott,1st,N/A,5,11-12,-,True,89,33
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Son Of Hypnos (IRE),Patrick O'Hanlon,3,Kevin Michael Smith,PU,N/A,6,11-12t,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Quite Incredible (IRE),C. D. Maxwell,0,Dermot Anthony McLoughlin,PU,N/A,7,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Galon De Vauzelle (FR),Rachael Blackmore,0,P. J. Rothwell,PU,N/A,7,11-12p,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Zettabyte (IRE),J. W. Kennedy,0,Gordon Elliott,PU,N/A,6,11-12p,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Low Mileage (IRE),Keith Donoghue,0,J. P. Dempsey,PU,N/A,5,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Petit King (FR),Phillip Enright,0,Edward Cawley,5th,29 l,7,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Brucejack (IRE),M. J. M. O'Sullivan,0,P. A. Fahy,4th,6 1/2 l,6,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Rolly Bowley Boy (IRE),E. Walsh,3,Ciaran Murphy,3rd,4 l,6,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Sainte Dona (FR),Donagh Meyler,0,Thomas Cooper,2nd,7 1/2 l,6,11-5,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Potters Party (IRE),D. J. O'Keeffe,0,Henry de Bromhead,1st,N/A,6,11-12t,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Son Of Hypnos (IRE),Patrick O'Hanlon,3,Kevin Michael Smith,PU,N/A,6,11-12t,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Quite Incredible (IRE),C. D. Maxwell,0,Dermot Anthony McLoughlin,PU,N/A,7,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Galon De Vauzelle (FR),Rachael Blackmore,0,P. J. Rothwell,PU,N/A,7,11-12p,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Zettabyte (IRE),J. W. Kennedy,0,Gordon Elliott,PU,N/A,6,11-12p,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Low Mileage (IRE),Keith Donoghue,0,J. P. Dempsey,PU,N/A,5,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Petit King (FR),Phillip Enright,0,Edward Cawley,5th,29 l,7,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Brucejack (IRE),M. J. M. O'Sullivan,0,P. A. Fahy,4th,6 1/2 l,6,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Rolly Bowley Boy (IRE),E. Walsh,3,Ciaran Murphy,3rd,4 l,6,11-12,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Sainte Dona (FR),Donagh Meyler,0,Thomas Cooper,2nd,7 1/2 l,6,11-5,-,True,89,34
N/A,N/A,12:28,Heavy (Soft To Heavy In Places),3m 107y,Potters Party (IRE),D. J. O'Keeffe,0,Henry de Bromhead,1st,N/A,6,11-12t,-,True,89,34
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Glen Ali (IRE),Patrick Michael O'Brien,4,Ms Claire O'Connell,PU,N/A,8,10-13,79,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Rudy Catrail (IRE),Gavin Peter Brouder,2,E. Sheehy,F,N/A,12,11-6,86,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Four Country Roads (IRE),D. Moloney,4,Brian M. McMahon,6th,18 l,9,10-9,75,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Finding Freedom (IRE),Shane Fenelon,4,John Joseph Hanlon,5th,20 l,5,11-10,90,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Highstreetfashion (IRE),L. A. McKenna,2,Patrick Rooney,4th,36 l,8,10-13tp,79,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Fox Le Bel (FR),A. P. Kelly,2,Miss Elizabeth Doyle,3rd,5 1/2 l,8,11-8p,88,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Greenway Machine (IRE),C. Smithers,4,Ms Helen P. Markham,2nd,Nose,11,10-6,72,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Faith Loving (FR),D. P. Maxwell,4,Mrs Caroline McCaldin,1st,N/A,8,11-12,92,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Glen Ali (IRE),Patrick Michael O'Brien,4,Ms Claire O'Connell,PU,N/A,8,10-13,79,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Rudy Catrail (IRE),Gavin Peter Brouder,2,E. Sheehy,F,N/A,12,11-6,86,True,89,35
N/A,N/A,13:03,Heavy (Soft To Heavy In Places),3m 107y,Four Country Roads (IRE),D. Moloney,4,Brian M. McMahon,6th,18 l,9,10-9,75,True,89,35
