track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,was_bet,bet_roi,kelly_stake,action
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Regal Icon,-,Sean Houlihan,Seamus Mullins,11- 8,6,0,True,0,0.018205807,0,False,,Wincanton_2026-01-14_1:17,3,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Sinchi Roca,-,Callum Pritchard,Syd Hosie,11- 8,6,3,True,0,0.017721817,0,False,,Wincanton_2026-01-14_1:17,4,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Launceston,74,Charlie Hammond,Joe Ponting,10- 9,4,0,True,0,0.01353509,0,False,,Wincanton_2026-01-14_1:17,5,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Ritaan,79,Finn Lambert,Georgina Nicholls,10- 2,4,3,True,0,0.011097469,0,False,,Wincanton_2026-01-14_1:17,6,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Athena's Dream,102,James Best,Harriet Dickin,10- 2,4,0,True,0,0.009487954,0,False,,Wincanton_2026-01-14_1:17,7,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Wolf Walker,121,Richard Patrick,Clive Boultbee-Brooks,11- 8,7,0,True,0,0.008386328,0,False,,Wincanton_2026-01-14_1:17,8,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Innamorato,118,Harry Cobden,Paul Nicholls,10- 9,4,0,True,0,0.008087864,0,False,,Wincanton_2026-01-14_1:17,9,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Liam Mera Kai,109,Sean Bowen,Warren Greatrex,11- 8,5,0,True,0,0.0077829626,0,False,,Wincanton_2026-01-14_1:17,10,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Dragons And Demons,86,Harry Kimber,Robert Walford,11- 8,5,0,True,0,0.007238587,0,False,,Wincanton_2026-01-14_1:17,11,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:17,Montrachet Fin,94,Bryan Carver,Harry Fry,11- 8,5,0,True,0,0.00671255,0,False,,Wincanton_2026-01-14_1:17,12,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Morning Mayhem,99,Kielan Woods,Nick Scholfield,11 -12,5,0,True,0,0.015809055,6,True,,Wincanton_2026-01-14_1:52,1,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Talap,100,Jack Tudor,Gordon Edwards,10- 2,9,0,True,0,0.011738835,0,False,,Wincanton_2026-01-14_1:52,2,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Freddie Fleetfoot,103,Sean Houlihan,Carroll Gray,10- 2,8,0,True,0,0.011584764,0,False,,Wincanton_2026-01-14_1:52,3,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Mr Zee,104,Harry Reed,Michael Blake,10- 2,9,0,True,0,0.011398752,0,False,,Wincanton_2026-01-14_1:52,4,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Jackomy,89,Kevin Brogan,Neil Mulholland,12- 0,6,0,True,0,0.009082024,0,False,,Wincanton_2026-01-14_1:52,5,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Just Aidan,101,Sean Bowen,Harriet Dickin,11- 0,7,0,True,0,0.0086977575,0,False,,Wincanton_2026-01-14_1:52,6,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Ugo Bingo,103,Brendan Powell,Joe Tizzard,12- 0,7,0,True,0,0.0082532335,0,False,,Wincanton_2026-01-14_1:52,7,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Western Soldier,101,Callum Pritchard,Seamus Mullins,11 -10,8,3,True,0,0.0075786863,0,False,,Wincanton_2026-01-14_1:52,8,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Postponed Legacy,98,James Best,Martin Keighley,11- 2,5,0,True,0,0.0073645213,0,False,,Wincanton_2026-01-14_1:52,9,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,St Lukes Chelsea,100,Harry Kimber,Robert Walford,11- 3,5,0,True,0,0.007300158,0,False,,Wincanton_2026-01-14_1:52,10,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,No Guarantee,97,James Turner,Alexander Gibbons,11- 5,6,5,True,0,0.0071764877,0,False,,Wincanton_2026-01-14_1:52,11,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Run Away Joe,100,Tom Broughton,Fergal O'Brien,12- 0,6,5,True,0,0.007168634,0,False,,Wincanton_2026-01-14_1:52,12,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,1:52,Mistress Emma,96,Mr Daniel Williams,Nicky Henderson,12- 0,8,7,True,0,0.007145366,0,False,,Wincanton_2026-01-14_1:52,13,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Doctor Glide,89,Lorcan Williams,Tim Vaughan,11- 4,8,0,True,0,0.008937938,0,False,,Wincanton_2026-01-14_2:27,1,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Purple Owl,118,Jack Tudor,David Pipe,11- 2,6,0,True,0,0.007754191,0,False,,Wincanton_2026-01-14_2:27,2,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,King Of The Road,121,Kielan Woods,Ben Pauling,11 -11,7,0,True,0,0.0077167484,0,False,,Wincanton_2026-01-14_2:27,3,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Choice Runner,115,Harry Skelton,Dan Skelton,11- 3,6,0,True,0,0.0076163574,0,False,,Wincanton_2026-01-14_2:27,4,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,One Eye On Vegas,119,Charlie Hammond,Stuart Edmunds,11- 7,9,0,True,0,0.007416601,0,False,,Wincanton_2026-01-14_2:27,5,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Valadon,120,Bryan Carver,Harry Fry,11- 7,6,0,True,0,0.0074106287,0,False,,Wincanton_2026-01-14_2:27,6,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Light Fandango,124,Bradley Harris,Neil Mulholland,11- 8,7,3,True,0,0.006762461,0,False,,Wincanton_2026-01-14_2:27,7,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Le Soleil Reve,115,James Best,Jane Williams,11- 3,5,0,True,0,0.0066002305,0,False,,Wincanton_2026-01-14_2:27,8,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Lucky Bere,119,Harry Cobden,Kayley Woollacott,11- 2,5,0,True,0,0.0065125423,0,False,,Wincanton_2026-01-14_2:27,9,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Meatloaf,122,Freddie Keighley,Paul Nicholls,11 -10,7,7,True,0,0.0064500826,0,False,,Wincanton_2026-01-14_2:27,10,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Teorie,124,Robbie David,Daisy Hitchins,11- 3,6,7,True,0,0.0064341323,0,False,,Wincanton_2026-01-14_2:27,11,False,0.0,,
Wincanton,15 Jan 2026,2m4f,Good To Soft,2:27,Moutarde,117,Callum Pritchard,Syd Hosie,11- 7,5,3,True,0,0.0056868615,0,False,,Wincanton_2026-01-14_2:27,12,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Diamond Ri,83,Brendan Powell,Joe Tizzard,11- 9,7,0,True,0,0.022061996,0,False,,Wincanton_2026-01-14_3:02,1,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Emailandy,103,Harry Cobden,Paul Nicholls,11- 8,8,0,True,0,0.018862909,0,False,,Wincanton_2026-01-14_3:02,2,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Loverdose,129,Harry Kimber,Robert Walford,11- 2,7,0,True,0,0.01809662,0,False,,Wincanton_2026-01-14_3:02,3,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Punta Del Este,140,Jack Tudor,David Pipe,11- 8,7,0,True,0,0.017149482,0,False,,Wincanton_2026-01-14_3:02,4,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,A Perfect Day,130,Tom Bellamy,Ben Clarke,11- 4,6,0,True,0,0.015118099,0,False,,Wincanton_2026-01-14_3:02,5,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Rubber Ball,134,Jack Quinlan,Neil King,11- 5,6,0,True,0,0.015087132,0,False,,Wincanton_2026-01-14_3:02,6,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Tommy The Tank,127,Charlie Hammond,Dr Richard Newland & Jamie Insole,11- 4,8,0,True,0,0.014590824,0,False,,Wincanton_2026-01-14_3:02,7,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Oh My Johnny,130,Sean Houlihan,Philip Hobbs & Johnson White,11- 2,6,0,True,0,0.014227193,0,False,,Wincanton_2026-01-14_3:02,8,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Champagne Chic,133,Lorcan Williams,Jeremy Scott,11- 2,6,0,True,0,0.013698224,0,False,,Wincanton_2026-01-14_3:02,9,False,0.0,,
Wincanton,15 Jan 2026,3m½f,Good To Soft,3:02,Turndlightsdownlow,133,Freddie Keighley,Martin Keighley,11- 5,6,7,True,0,0.013023616,0,False,,Wincanton_2026-01-14_3:02,10,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Rivers Corner,147,Brendan Powell,Joe Tizzard,10- 6,8,0,True,0,0.018729767,0,False,,Wincanton_2026-01-14_3:37,1,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Isaac Des Obeaux,143,Harry Cobden,Paul Nicholls,11- 7,8,0,True,0,0.01669692,0,False,,Wincanton_2026-01-14_3:37,2,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Operation Manna,141,Stan Sheppard,Tom Lacey,10 -13,10,0,True,0,0.016169492,0,False,,Wincanton_2026-01-14_3:37,3,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Rapper,141,Richard Patrick,Henry Daly,10 -13,12,0,True,0,0.013006514,0,False,,Wincanton_2026-01-14_3:37,4,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Iron Bridge,143,Kevin Brogan,Jonjo & A J O'Neill,11 -10,10,0,True,0,0.012069337,0,False,,Wincanton_2026-01-14_3:37,5,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Destroytheevidence,146,Tom Bellamy,Kim Bailey & Mat Nicholls,11- 9,8,0,True,0,0.011943023,0,False,,Wincanton_2026-01-14_3:37,6,False,0.0,,
Wincanton,15 Jan 2026,3m2½f,Good To Soft,3:37,Our Power,147,Mr Harvey Barfoot-Saunt,Sam Thomas,12- 0,11,7,True,0,0.011051451,0,False,,Wincanton_2026-01-14_3:37,7,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Beau Speed,-,Harry Cobden,Paul Nicholls,11- 8,5,0,True,0,0.021776995,0,False,,Wincanton_2026-01-14_4:10,1,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Murphy's Mate,-,Bryan Carver,Harry Fry,11- 8,5,0,True,0,0.018446991,0,False,,Wincanton_2026-01-14_4:10,2,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Valiant Soldier,-,Brendan Powell,Joe Tizzard,11- 8,5,0,True,0,0.018446991,0,False,,Wincanton_2026-01-14_4:10,3,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Scaredofnothing,-,Joshua Bryan,Tom Weston,10- 9,4,0,True,0,0.018323723,0,False,,Wincanton_2026-01-14_4:10,4,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Elusive Pb,-,Kielan Woods,Nick Scholfield,11- 8,5,0,True,0,0.018012391,0,False,,Wincanton_2026-01-14_4:10,5,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Lingering Glance,-,Lorcan Williams,Jeremy Scott,11- 8,5,0,True,0,0.017541766,0,False,,Wincanton_2026-01-14_4:10,6,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Fine Tuning,-,Sean Bowen,Anthony Honeyball,11- 8,5,0,True,0,0.016767565,0,False,,Wincanton_2026-01-14_4:10,7,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Trojan Tale,-,Jack Tudor,Dan Horsford,11- 8,5,0,True,0,0.016767565,0,False,,Wincanton_2026-01-14_4:10,8,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Dunstall Star,-,Tom Bellamy,Tom George,11- 8,5,0,True,0,0.01673556,0,False,,Wincanton_2026-01-14_4:10,9,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Up The Hill,-,Callum Pritchard,Polly Gundry,11- 1,5,3,True,0,0.015737701,0,False,,Wincanton_2026-01-14_4:10,10,False,0.0,,
Wincanton,15 Jan 2026,1m7f,Good To Soft,4:10,Shady Knight,-,Harry Atkins,Dan Skelton,11- 8,5,7,True,0,0.014921426,0,False,,Wincanton_2026-01-14_4:10,11,False,0.0,,
